concept_id,text,text_alt,ipa,literal,confidence,provenance
atm-cash.what-is-the-exchange-rate,Care este cursul de schimb?,,kˌaɾe jˌeste kˈursul de skˈimb,,2,ro-agent-v1;ipa=espeak
atm-cash.no-money-came-out,Nu au ieșit bani,,nu aʊ jeʃˈit bˈanʲ,,2,ro-agent-v1;ipa=espeak
atm-cash.where-can-i-change-money,Unde pot schimba bani?,,ˈunde pot skimbˈa bˈanʲ,,2,ro-agent-v1;ipa=espeak
atm-cash.the-machine-is-out-of-service,Bancomatul nu funcționează,,bˌankomˈatul nu fˌunktsjonˈeazə,,2,ro-agent-v1;ipa=espeak
atm-cash.please-give-me-smaller-notes,"Dați-mi bancnote mai mici, vă rog",,"dˈatsʲimʲ banknˈote maɪ mˈitʃʲ, və rˈoɡ",,2,ro-agent-v1;ipa=espeak
atm-cash.do-you-have-change,Aveți mărunt?,,avˌetsʲ məɾˈunt,,2,ro-agent-v1;ipa=espeak
atm-cash.may-i-pay-in,Pot plăti în {}?,,pot plətʲˈi ɨn {},,2,ro-agent-v1;ipa=espeak
atm-cash.please-charge-in-local-currency,"Taxați în moneda locală, vă rog",,"taksˈatsʲ ɨn monˈeda lokˈalə, və rˈoɡ",,2,ro-agent-v1;ipa=espeak
atm-cash.where-can-i-get-coins,De unde pot obține monede?,,de ˈunde pot obtsˈine monˈede,,2,ro-agent-v1;ipa=espeak
atm-cash.is-there-a-minimum-for-cards,Este o sumă minimă pentru card?,,jˌeste o sˈumə mˈinimˌə pˌentru kˈard,,2,ro-agent-v1;ipa=espeak
atm-cash.atm,bancomat,,bˌankomˈat,,2,ro-agent-v1;ipa=espeak
atm-cash.banknote,bancnotă,,banknˈotə,,2,ro-agent-v1;ipa=espeak
atm-cash.coin,monedă,,monˈedə,,2,ro-agent-v1;ipa=espeak
atm-cash.cash-only,doar numerar,,dˈɔar nˌumeɾˈar,,2,ro-agent-v1;ipa=espeak
atm-cash.fee,comision,,kˌomisjˈon,,2,ro-agent-v1;ipa=espeak
atm-cash.change,rest,,rˈest,"money handed back after payment, distinct from mărunt (small notes/coins)",2,ro-agent-v1;ipa=espeak
atm-cash.exchange-rate,curs de schimb,,kˈurs de skˈimb,,2,ro-agent-v1;ipa=espeak
atm-cash.bank,bancă,,bˈankə,,2,ro-agent-v1;ipa=espeak
atm-cash.money-exchange,casă de schimb valutar,,kˈasə de skˈimb vˌalutˈar,,2,ro-agent-v1;ipa=espeak
atm-cash.pin,PIN,,pˈin,,2,ro-agent-v1;ipa=espeak
numbers-money.leu,leu,,lˈeu,,2,ro-agent-v1;ipa=espeak
numbers-money.leu-symbol,lei,,lˈeɪ,"the plural, as printed on a real price tag -- neither RON nor MDL has a stylised sign",2,ro-agent-v1;ipa=espeak
numbers-money.number-and-classifier-notes,"Formarea numerelor: 11 = shí yī; 20 = èr shí; 21 = èr shí yī. La telefon, 1 se citește adesea yāo. Între numeral și substantiv, clasificatorul este obligatoriu: gè (general), wèi (persoane), zhāng (bilete, obiecte plate), bēi (căni), píng (sticle). Înaintea clasificatorului, 2 devine liǎng, nu èr: liǎng zhāng piào, două bilete. jiǎo / máo = 0,1 yuan; fēn = 0,01 yuan.",,,,2,ro-agent-v1
numbers-money.li-ng,2 + clasificator,,dˈoɪ klˌasifˌikatˈor,,1,reader-gloss-v1;ipa=espeak
numbers-money.yu-n,yuan,,jwˈan,,2,reader-gloss-v1;ipa=espeak
numbers-money.ku-i,yuan (vorbit),,jwˈan vorbˈit,,1,reader-gloss-v1;ipa=espeak
numbers-money.2-items,2 bucăți,,dˈoɪ bukˈətsʲ,,1,reader-gloss-v1;ipa=espeak
numbers-money.local-currency,valută locală,,valˈutə lokˈalə,,2,currency-agent-v1;cldr;ipa=espeak
numbers-money.lakh,o sută de mii,,o sˈutə de mˈiɪ,,2,lakh-crore-agent-v1;cldr;ipa=espeak
numbers-money.crore,zece milioane,,zˈetʃe mˌiljɔˈane,,2,lakh-crore-agent-v1;cldr;ipa=espeak
numbers-money.euro,euro,,eˈuɾo,,2,euro-scope-v1;cldr;ipa=espeak
numbers-money.euro-symbol,€,,,,2,euro-scope-v1
numbers-money.lira,liră,,lˈiɾə,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.lira-symbol,liră (simbol),,lˈiɾə simbˈol,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.dong,dong,,dˈoŋɡ,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.dong-symbol,dong (simbol),,dˈoŋɡ simbˈol,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.ruble,rublă,,rˈublə,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.ruble-symbol,rublă (simbol),,rˈublə simbˈol,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.rupiah,rupie,,rˈupje,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.rupiah-symbol,rupie (simbol),,rˈupje simbˈol,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.shilling,șiling,,ʃˈiliŋɡ,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.shilling-symbol,șiling (simbol),,ʃˈiliŋɡ simbˈol,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.baht,baht,,bˈaht,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.baht-symbol,baht (simbol),,bˈaht simbˈol,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.forint,forint,,foɾˈint,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.forint-symbol,forint (simbol),,foɾˈint simbˈol,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.rupee,rupie,,rˈupje,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.rupee-symbol,rupie (simbol),,rˈupje simbˈol,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.dollar,dolar,,dolˈar,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.dollar-symbol,dolar (simbol),,dolˈar simbˈol,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.pound,liră sterlină,,lˈiɾə sterlˈinə,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.pound-symbol,liră sterlină (simbol),,lˈiɾə sterlˈinə simbˈol,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.franc,franc,franc elvețian,frˈank,CH,2,currency-agent-v1;snb;ipa=espeak
numbers-money.franc-symbol,CHF,Fr.,tʃˌehˌaʃfˈe,CH,2,currency-agent-v1;snb;ipa=espeak
numbers-money.peso,peso,,pˈeso,,2,currency-agent-v1;cldr;ipa=espeak
numbers-money.peso-symbol,peso (simbol),,pˈeso simbˈol,,2,currency-agent-v1;cldr;ipa=espeak
numbers-money.real,real,,reˈal,,2,currency-agent-v1;cldr;ipa=espeak
numbers-money.real-symbol,real (simbol),,reˈal simbˈol,,2,currency-agent-v1;cldr;ipa=espeak
numbers-money.shekel,shekel,,ʃekˈel,,2,shekel-gloss-v1;cldr;ipa=espeak
numbers-money.shekel-symbol,shekel (simbol),,ʃekˈel simbˈol,,2,shekel-gloss-v1;cldr;ipa=espeak
numbers-money.rial,rial,,rjˈal,,2,rial-toman-gloss-v1;cldr;ipa=espeak
numbers-money.toman,10 rial,,zˈetʃe rjˈal,,2,rial-toman-gloss-v1;cldr;ipa=espeak
numbers-money.zloty,zlot,,zlˈot,,2,gloss-only;scoped-away;cldr;ipa=espeak
numbers-money.zloty-symbol,zlot (simbol),,zlˈot simbˈol,,2,gloss-only;scoped-away;cldr;ipa=espeak
numbers-money.hryvnia,grivnă,,ɡrˈivnə,,2,gloss-only;scoped-away;cldr;ipa=espeak
numbers-money.hryvnia-symbol,grivnă (simbol),,ɡrˈivnə simbˈol,,2,gloss-only;scoped-away;cldr;ipa=espeak
numbers-money.yen,yen,,jˈen,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.yen-symbol,¥,,,,2,reader-gloss-v1
numbers-money.won,won,,wˈon,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.won-symbol,won (simbol),,wˈon simbˈol,,2,reader-gloss-v1;cldr;ipa=espeak
numbers-money.number-and-classifier-notes-2,"Formarea numerelor: 11 = juuichi; 20 = nijuu; 21 = nijuuichi. Clasificatorul vine după numeral: -tsu (obiecte), -mai (obiecte plate), -hon (obiecte lungi), -nin (persoane), -hai (căni). La telefon: 0 = zero sau maru, 4 = yon, 7 = nana, 9 = kyuu. Vocala dublată înseamnă o vocală lungă.",,,,2,ro-agent-v1
numbers-money.koruna,coroana cehă,,koɾˈɔana tʃˈehə,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.koruna-symbol,coroana cehă (simbol),,koɾˈɔana tʃˈehə simbˈol,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.krona,coroana suedeză,,koɾˈɔana swedˈezə,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.krona-symbol,coroana suedeză (simbol),,koɾˈɔana swedˈezə simbˈol,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.ringgit,ringgit,,riŋɡdʒˈit,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.ringgit-symbol,ringgit (simbol),,riŋɡdʒˈit simbˈol,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.nepali-rupee,rupia nepaleză,,rˈupja nˌepalˈezə,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.nepali-rupee-symbol,rupia nepaleză (simbol),,rˈupja nˌepalˈezə simbˈol,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.birr,birr,,bˈir,,2,ro-agent-v1;ipa=espeak
numbers-money.naira,naira nigeriană,,nˈaɪɾa nˌidʒeɾjˈanə,,2,naira-gloss-v1;cldr;ipa=espeak
numbers-money.naira-symbol,naira nigeriană (simbol),,nˈaɪɾa nˌidʒeɾjˈanə simbˈol,,2,naira-gloss-v1;cldr;ipa=espeak
numbers-money.riel,riel,,rjˈel,,2,gloss-only;scoped-away;name of the currency in this language;cldr;ipa=espeak
numbers-money.riel-symbol,riel (simbol),,rjˈel simbˈol,,2,gloss-only;scoped-away;name of the currency in this language;cldr;ipa=espeak
