concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
dietary-needs.i-have-a-severe-allergy-to,எனக்கு {} கடுமையான ஒவ்வாமை — சிறிதளவும் ஆபத்து,,eṉakku {} kaṭumaiyāṉa ovvāmai — ciṟitaḷavum āpattu,enʌkkɯ {} kʌɖɯmaɪjaːnʌ ovvaːmaɪ siridʌɭʌvɯm aːbʌttɯ,severe allergy; even a trace is dangerous,2,ta-agent-v1;ipa=espeak
food-ordering.table-for-two,இரண்டு பேருக்கு மேசை,,iraṇṭu pērukku mēcai,iɾʌɳɖɯ peːɾɯkkɯ meːsaɪ,,2,ta-agent-v1;ipa=espeak
food-ordering.is-a-table-available,மேசை காலியாக உள்ளதா?,,mēcai kāliyāka uḷḷatā?,meːsaɪ kaːlijaːɡʌ uɭɭʌdaː,,2,ta-agent-v1;ipa=espeak
food-ordering.menu-please,உணவுப் பட்டியல் கொடுங்கள்,மெனு கொடுங்கள்,uṇavup paṭṭiyal koṭuṅkaḷ,uɳʌvɯp pʌʈʈijʌl koɖɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
food-ordering.i-want-this,எனக்கு இது வேண்டும்,,eṉakku itu vēṇṭum,enʌkkɯ idɯ veːɳɖɯm,,2,ta-agent-v1;ipa=espeak
food-ordering.do-you-have-drinking-water,குடிநீர் இருக்கிறதா?,,kuṭinīr irukkiṟatā?,kuɖiniːr iɾɯkkirʌdaː,,2,ta-agent-v1;ipa=espeak
food-ordering.to-go-please,பார்சல் கட்டிக் கொடுங்கள்,,pārcal kaṭṭik koṭuṅkaḷ,paːrsʌl kʌʈʈik koɖɯŋɡʌɭ,parcel it -- the Indian English and Tamil term for takeaway,2,ta-agent-v1;ipa=espeak
food-ordering.check-please,பில் கொடுங்கள்,,pil koṭuṅkaḷ,bil koɖɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
food-ordering.does-it-contain,இதில் {} உள்ளதா?,,itil {} uḷḷatā?,idil {} uɭɭʌdaː,,2,ta-agent-v1;ipa=espeak
food-ordering.is-this-vegetarian,இது சைவமா?,,itu caivamā?,idɯ saɪvʌmaː,,2,ta-agent-v1;ipa=espeak
food-ordering.what-do-you-recommend,இங்கே எது நல்லா இருக்கும்?,,iṅkē etu nallā irukkum?,iŋɡeː edɯ nʌllaː iɾɯkkɯm,,2,ta-agent-v1;ipa=espeak
food-ordering.water-please,தண்ணீர் கொடுங்கள்,,taṇṇīr koṭuṅkaḷ,tʌɳɳiːr koɖɯŋɡʌɭ,,2,ta-agent-v1;ipa=espeak
food-ordering.can-a-vegetarian-eat-this,சைவம் சாப்பிடுபவர் இதைச் சாப்பிடலாமா?,,caivam cāppiṭupavar itaic cāppiṭalāmā?,saɪvʌm saːppiɖɯbʌvʌr idaɪtʃːaːppiɖʌlaːmaː,,2,ta-agent-v1;ipa=espeak
dietary-needs.no-pork,பன்றி இறைச்சி வேண்டாம்,,paṉṟi iṟaicci vēṇṭām,pʌnri iraɪtʃːi veːɳɖaːm,no pig meat,2,ta-agent-v1;ipa=espeak
dietary-needs.is-this-halal,இது ஹலாலா?,,itu halālā?,idɯ hʌlaːlaː,,2,ta-agent-v1;ipa=espeak
dietary-needs.does-it-contain-pork-fat,இதில் பன்றிக் கொழுப்பு உள்ளதா?,,itil paṉṟik koḻuppu uḷḷatā?,idil pʌnrik koɻɯppɯ uɭɭʌdaː,,2,ta-agent-v1;ipa=espeak
