concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
days-of-week.thursday,יום חמישי,יוֹם חֲמִישִׁי,yom ẖamishi,jˈom xamiʃˈi,fifth day,2,he-agent-v1;ipa=bgn
days-of-week.friday,יום שישי,יוֹם שִׁישִּׁי,yom shishi,jˈom ʃiʃˈi,sixth day -- shops shut early,2,he-agent-v1;ipa=bgn
days-of-week.saturday,שבת,שַׁבָּת,shabat,ʃabˈat,the sabbath -- most things are closed,2,he-agent-v1;ipa=bgn
days-of-week.sunday,יום ראשון,יוֹם רִאשׁוֹן,yom rishon,jˈom ʁiʃˈon,first day -- the week starts here,2,he-agent-v1;ipa=bgn
months.january,ינואר,יָנוּאָר,yanú’ar,janˈuaʁ,,2,he-agent-v1;ipa=bgn
months.february,פברואר,פֶבְּרוּאָר,febrú’ar,febʁˈuaʁ,,2,he-agent-v1;ipa=bgn
months.march,מרץ,מֶרְץ,merts,mˈeʁts,,2,he-agent-v1;ipa=bgn
months.april,אפריל,אַפְּרִיל,april,apʁˈil,,2,he-agent-v1;ipa=bgn
months.may,מאי,מַאי,may,maj,,2,he-agent-v1;ipa=bgn
months.june,יוני,יוּנִי,yúni,jˈuni,,2,he-agent-v1;ipa=bgn
months.july,יולי,יוּלִי,yúli,jˈuli,,2,he-agent-v1;ipa=bgn
months.august,אוגוסט,אוֹגוּסְט,ógust,ˈoɡust,,2,he-agent-v1;ipa=bgn
months.september,ספטמבר,סֶפְּטֶמְבֶּר,septémber,septˈembeʁ,,2,he-agent-v1;ipa=bgn
months.october,אוקטובר,אוֹקְטוֹבֶּר,oqtóber,oktˈobeʁ,,2,he-agent-v1;ipa=bgn
months.november,נובמבר,נוֹבֶמְבֶּר,novémber,novˈembeʁ,,2,he-agent-v1;ipa=bgn
months.december,דצמבר,דֶּצֶמְבֶּר,detsémber,detsˈembeʁ,,2,he-agent-v1;ipa=bgn
time-words.clock-offset,"השעון בסווהילית מתחיל עם הזריחה ומראה שש שעות פחות מהשעון שלכם: הוסיפו שש למספר שאתם שומעים, והפחיתו שש כשאתם אומרים שעה. saa moja היא שבע בבוקר, saa sita היא שתים עשרה בצהריים ו-saa kumi היא ארבע אחר הצהריים. בטוח יותר לנקוב במספר או לשאול saa ngapi za kizungu, השעה בשעון המערבי.",,,,,2,he-notes-v1
