concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
atm-cash.bank,בנק,בַּנְק,banq,bˈank,,2,he-agent-v1;ipa=bgn
atm-cash.money-exchange,המרת מטבע,הַמְרַת מַטְבֵּעַ,hamrat matbéa‘,hamʁˈat matbˈea,currency conversion,2,he-agent-v1;ipa=bgn
atm-cash.pin,קוד סודי,קוֹד סוֹדִי,qod sodi,kˈod sodˈi,secret code,2,he-agent-v1;ipa=bgn
numbers-money.shekel,שקל,שֶׁקֶל,shéqel,ʃˈekel,"shekel -- ₪, formally the new shekel",2,he-agent-v1;ipa=bgn
numbers-money.shekel-symbol,₪,₪,sheqel,ʃekˈel,the symbol on a price tag,2,he-agent-v1;ipa=bgn
numbers-money.li-ng,שתיים + מילת מניין,שְׁתַּיִים + מִילַּת מִנְיָין,shetáyim + milat minyan,ʃetˈajim milˈat minjˈan,two + a counting word,2,he-gloss-v1;ipa=bgn
numbers-money.yu-n,יואן,יוּאָן,yu’an,juˈan,,2,he-gloss-v1;ipa=bgn
numbers-money.ku-i,יואן בדיבור,יוּאָן בַּדִּיבּוּר,yu’an badibur,juˈan badibˈuʁ,yuan in speech,2,he-gloss-v1;ipa=bgn
numbers-money.2-items,שני פריטים,שְׁנֵי פְּרִיטִים,sheney peritim,ʃˈenej peʁitˈim,two items,2,he-gloss-v1;ipa=bgn
numbers-money.yen,ין,יֵן,yen,jˈen,,2,he-gloss-v1;ipa=bgn
numbers-money.yen-symbol,סמל הין,סֵמֶל הַיֵּן,semel hayen,semˈel hajˈen,the yen symbol,2,he-gloss-v1;ipa=bgn
numbers-money.won,וון,ווֹן,on,ˈon,,2,he-gloss-v1;ipa=bgn
numbers-money.won-symbol,סמל הוון,סֵמֶל הַווֹן,semel havon,semˈel havˈon,the won symbol,2,he-gloss-v1;ipa=bgn
numbers-money.euro,יורו,יוּרוֹ,yuro,juʁˈo,,2,he-gloss-v1;ipa=bgn
numbers-money.euro-symbol,סמל היורו,סֵמֶל הַיּוּרוֹ,semel hayuro,semˈel hajuʁˈo,the euro symbol,2,he-gloss-v1;ipa=bgn
numbers-money.lira,לירה,לִירָה,lira,liʁˈa,,2,he-gloss-v1;ipa=bgn
numbers-money.lira-symbol,סמל הלירה,סֵמֶל הַלִּירָה,semel halira,semˈel haliʁˈa,the lira symbol,2,he-gloss-v1;ipa=bgn
numbers-money.dong,דונג,דוֹנְג,dong,dˈonɡ,,2,he-gloss-v1;ipa=bgn
numbers-money.dong-symbol,סמל הדונג,סֵמֶל הַדּוֹנְג,semel hadong,semˈel hadˈonɡ,the dong symbol,2,he-gloss-v1;ipa=bgn
numbers-money.ruble,רובל,רוּבְּל,rubl,ʁˈubl,,2,he-gloss-v1;ipa=bgn
numbers-money.ruble-symbol,סמל הרובל,סֵמֶל הָרוּבְּל,semel harubl,semˈel haʁˈubl,the ruble symbol,2,he-gloss-v1;ipa=bgn
numbers-money.rupiah,רופיה,רוּפִּיָּה,rupiya,ʁupijˈa,,2,he-gloss-v1;ipa=bgn
numbers-money.rupiah-symbol,סמל הרופיה,סֵמֶל הָרוּפִּיָּה,semel harupiya,semˈel haʁupijˈa,the rupiah symbol,2,he-gloss-v1;ipa=bgn
numbers-money.shilling,שילינג,שִׁילִינְג,shiling,ʃilˈinɡ,,2,he-gloss-v1;ipa=bgn
numbers-money.shilling-symbol,סמל השילינג,סֵמֶל הַשִּׁילִינְג,semel hashiling,semˈel haʃilˈinɡ,the shilling symbol,2,he-gloss-v1;ipa=bgn
numbers-money.baht,באט,בָּאט,bat,bˈat,,2,he-gloss-v1;ipa=bgn
numbers-money.baht-symbol,סמל הבאט,סֵמֶל הַבָּאט,semel habat,semˈel habˈat,the baht symbol,2,he-gloss-v1;ipa=bgn
numbers-money.forint,פורינט,פוֹרִינְט,forint,foʁˈint,,2,he-gloss-v1;ipa=bgn
numbers-money.forint-symbol,סמל הפורינט,סֵמֶל הַפּוֹרִינְט,semel haporint,semˈel hapoʁˈint,the forint symbol,2,he-gloss-v1;ipa=bgn
numbers-money.rupee,רופי,רוּפִּי,rupi,ʁupˈi,,2,he-gloss-v1;ipa=bgn
numbers-money.rupee-symbol,סמל הרופי,סֵמֶל הָרוּפִּי,semel harupi,semˈel haʁupˈi,the rupee symbol,2,he-gloss-v1;ipa=bgn
numbers-money.dollar,דולר,דוֹלָר,dolar,dolˈaʁ,,2,he-gloss-v1;ipa=bgn
numbers-money.dollar-symbol,סמל הדולר,סֵמֶל הַדּוֹלָר,semel hadolar,semˈel hadolˈaʁ,the dollar symbol,2,he-gloss-v1;ipa=bgn
numbers-money.pound,פאונד,פָּאונְד,pavnd,pˈavnd,,2,he-gloss-v1;ipa=bgn
numbers-money.pound-symbol,סמל הפאונד,סֵמֶל הַפָּאונְד,semel hapavnd,semˈel hapˈavnd,the pound symbol,2,he-gloss-v1;ipa=bgn
numbers-money.franc,פרנק,פְרַנְק,feranq,feʁˈank,,2,he-gloss-v1;ipa=bgn
numbers-money.franc-symbol,סמל הפרנק,סֵמֶל הַפְרַנְק,semel hafranq,semˈel hafʁˈank,the franc symbol,2,he-gloss-v1;ipa=bgn
numbers-money.peso,פסו,פֶּסוֹ,peso,pesˈo,,2,he-gloss-v1;ipa=bgn
numbers-money.peso-symbol,סמל הפסו,סֵמֶל הַפֶּסוֹ,semel hapeso,semˈel hapesˈo,the peso symbol,2,he-gloss-v1;ipa=bgn
numbers-money.real,ריאל,רֵיאָל,rey’al,ʁejˈal,,2,he-gloss-v1;ipa=bgn
numbers-money.real-symbol,סמל הריאל,סֵמֶל הָרֵיאָל,semel harey’al,semˈel haʁejˈal,the real symbol,2,he-gloss-v1;ipa=bgn
numbers-money.local-currency,מטבע מקומי,מַטְבֵּעַ מְקוֹמִי,matbéa‘ meqomi,matbˈea mekomˈi,local currency,2,he-gloss-v1;ipa=bgn
numbers-money.lakh,מאה אלף,מֵאָה אֶלֶף,me’a élef,meˈa ˈelef,a hundred thousand,2,he-gloss-v1;ipa=bgn
numbers-money.crore,עשרה מיליון,עֲשָׂרָה מִילְיוֹן,‘asara milyon,asaʁˈa miljˈon,ten million,2,he-gloss-v1;ipa=bgn
numbers-money.number-and-classifier-notes,"מספרים בסינית נבנים מהחלקים: אחת עשרה היא shi yi, עשרים היא er shi ועשרים ואחת er shi yi. בטלפון קוראים לאחת yao. בין מספר לשם עצם חייבת לבוא מילת מנייה, שאין כמותה בעברית: ge לדברים בכלל, wei לאנשים, zhang לכרטיסים ולדברים שטוחים, bei לכוסות, ping לבקבוקים. לפני מילת מנייה אומרים liang ולא er, ולכן שני כרטיסים הם liang zhang piao. כסף: yuan נקרא בדיבור kuai, jiao או mao הם עשירית ממנו ו-fen מאית. הסינית היא שפת טונים, והם אינם מסומנים כאן.",,,,,2,he-notes-v1
numbers-money.number-and-classifier-notes-2,"מספרים ביפנית נבנים מהחלקים: אחת עשרה היא juuichi, עשרים היא nijuu ועשרים ואחת nijuuichi. אחרי המספר באה סופית מנייה שנקבעת לפי צורת הדבר ואינה נשמטת: -tsu לדברים בכלל, -mai לדברים שטוחים, -hon לדברים ארוכים, -nin לאנשים, -hai לכוסות. בטלפון אומרים zero או maru לאפס, yon לארבע, nana לשבע, kyuu לתשע, ואת המקף קוראים no. תנועה ארוכה נכתבת כאן בכפל אות: juu, kyuu.",,,,,2,he-notes-v1
