concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
emergency-medical.please-call-my-emergency-contact,"תתקשרו לאיש הקשר שלי, בבקשה","תִּתְקַשְּׁרוּ לְאִישׁ הַקֶּשֶׁר שֶׁלִּי, בְּבַקָּשָׁה","titqashru le’ish haqésher sheli, bevaqasha","titkaʃʁˈu leˈiʃ hakˈeʃeʁ ʃelˈi, bevakaʃˈa","call my contact person, please",2,he-agent-v1;ipa=bgn
emergency-medical.i-have-travel-insurance,יש לי ביטוח נסיעות,יֵשׁ לִי בִּיטּוּחַ נְסִיעוֹת,yesh li bitúaẖ nesi‘ot,jˈeʃ lˈi bitˈuax nesiˈot,,2,he-agent-v1;ipa=bgn
medical-conditions.i-am-diabetic,יש לי סכרת,יֵשׁ לִי סֻכֶּרֶת,yesh li sukéret,jˈeʃ lˈi sukˈeʁet,I have diabetes,2,he-agent-v1;ipa=bgn
medical-conditions.i-need-insulin,אני צריך אינסולין,אֲנִי צָרִיךְ אִינְסוּלִין,ani tsarikh insúlin,anˈi tsaʁˈix insˈulin,a woman says tsrikha,2,he-agent-v1;ipa=bgn
medical-conditions.i-have-asthma,יש לי אסתמה,יֵשׁ לִי אַסְתְמָה,yesh li ástma,jˈeʃ lˈi ˈastma,,2,he-agent-v1;ipa=bgn
medical-conditions.i-have-a-heart-condition,יש לי בעיה בלב,יֵשׁ לִי בְּעָיָה בַּלֵּב,yesh li be‘aya balev,jˈeʃ lˈi beajˈa balˈev,I have a problem in the heart,2,he-agent-v1;ipa=bgn
medical-conditions.i-am-allergic-to-penicillin,יש לי אלרגיה לפניצילין,יֵשׁ לִי אַלֶּרְגְּיָה לְפֶּנִיצִילִין,yesh li alérgya lepenitsilin,jˈeʃ lˈi alˈeʁɡja lepenitsilˈin,I have an allergy to penicillin,2,he-agent-v1;ipa=bgn
medical-conditions.i-have-epilepsy,יש לי אפילפסיה,יֵשׁ לִי אֶפִּילֶפְּסְיָה,yesh li epilépsya,jˈeʃ lˈi epilˈepsja,,2,he-agent-v1;ipa=bgn
medical-conditions.my-blood-sugar-is-low,הסכר בדם שלי נמוך,הַסֻּכָּר בַּדָּם שֶׁלִּי נָמוּךְ,hasukar badam sheli namukh,hasukˈaʁ badˈam ʃelˈi namˈux,my sugar in the blood is low,2,he-agent-v1;ipa=bgn
medical-conditions.i-need-my-inhaler,אני צריך את המשאף שלי,אֲנִי צָרִיךְ אֶת הַמַּשְׁאֵף שֶׁלִּי,ani tsarikh et hamash’ef sheli,anˈi tsaʁˈix ˈet hamaʃˈef ʃelˈi,I need my inhaler,2,he-agent-v1;ipa=bgn
medical-conditions.i-am-pregnant,אני בהריון,אֲנִי בְּהֵרָיוֹן,ani beherayon,anˈi beheʁajˈon,I am in pregnancy,2,he-agent-v1;ipa=bgn
medical-conditions.i-carry-an-adrenaline-injector,יש איתי מזרק אדרנלין אוטומטי,יֵשׁ אִיתִּי מַזְרֵק אַדְרֶנָלִין אוֹטוֹמָטִי,yesh iti mazreq adrenálin otomáti,jˈeʃ itˈi mazʁˈek adʁenˈalin otomˈati,an automatic adrenaline injector -- EpiPen,2,he-moh-v1;ipa=bgn
medical-conditions.i-take-medicine-for,אני לוקח תרופות נגד {},אֲנִי לוֹקֵחַ תְּרוּפוֹת נֶגֶד {},ani loqéaẖ terufot néged {},anˈi lokˈeax teʁufˈot nˈeɡed {},I take medicines against {},2,he-agent-v1;ipa=bgn
medical-conditions.i-take-blood-thinners,אני לוקח מדללי דם,אֲנִי לוֹקֵחַ מְדַלְלֵי דָּם,ani loqéaẖ medalley dam,anˈi lokˈeax medˈallej dˈam,I take blood thinners,2,he-agent-v1;ipa=bgn
medical-conditions.medicine-allergy,אלרגיה לתרופות: {},אַלֶּרְגְּיָה לִתְרוּפוֹת: {},alérgya litrufot: {},alˈeʁɡja litʁufˈot {},allergy to medicines: {},2,he-agent-v1;ipa=bgn
medical-conditions.this-card-lists-my-conditions,בכרטיס הזה רשומות המחלות שלי,בַּכַּרְטִיס הַזֶּה רְשׁוּמוֹת הַמַּחֲלוֹת שֶׁלִּי,bakartis haze reshumot hamaẖalot sheli,bakaʁtˈis hazˈe ʁeʃumˈot hamaxalˈot ʃelˈi,my conditions are listed on this card,2,he-agent-v1;ipa=bgn
medical-conditions.this-is-my-medicine,זאת התרופה שלי,זֹאת הַתְּרוּפָה שֶׁלִּי,zot hatrufa sheli,zˈot hatʁufˈa ʃelˈi,,2,he-agent-v1;ipa=bgn
medical-conditions.please-give-me-sugar-or-juice,"תנו לי סכר או מיץ, בבקשה","תְּנוּ לִי סֻכָּר אוֹ מִיץ, בְּבַקָּשָׁה","tenu li sukar o mits, bevaqasha","tenˈu lˈi sukˈaʁ ˈo mˈits, bevakaʃˈa","give me sugar or juice, please",2,he-agent-v1;ipa=bgn
medical-conditions.inject-it-into-my-outer-thigh,תזריקו באמצע הירך מבחוץ,תַּזְרִיקוּ בְּאֶמְצַע הַיָּרֵךְ מִבַּחוּץ,tazríqu be’émtsa‘ hayarekh mibaẖuts,tazʁˈiku beˈemtsa hajaʁˈex mibaxˈuts,"inject in the middle of the thigh, on the outside",2,he-moh-v1;ipa=bgn
medical-conditions.my-blood-type-is,סוג הדם שלי {},סוּג הַדָּם שֶׁלִּי {},sug hadam sheli {},sˈuɡ hadˈam ʃelˈi {},my blood type is {},2,he-agent-v1;ipa=bgn
medical-conditions.do-not-give-me,אסור לתת לי {},אָסוּר לָתֵת לִי {},asur latet li {},asˈuʁ latˈet lˈi {},it is forbidden to give me {},2,he-agent-v1;ipa=bgn
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,יש לי אלרגיה לאספירין ולאיבופרופן,יֵשׁ לִי אַלֶּרְגְּיָה לְאַסְפִּירִין וּלְאִיבּוּפְרוֹפֵן,yesh li alérgya le’aspírin ule’ibufrófen,jˈeʃ lˈi alˈeʁɡja leaspˈiʁin uleibufʁˈofen,allergy to aspirin and to ibuprofen,2,he-agent-v1;ipa=bgn
medical-conditions.my-injector-is-in-my-bag,המזרק שלי בתיק,הַמַּזְרֵק שֶׁלִּי בַּתִּיק,hamazreq sheli batiq,hamazʁˈek ʃelˈi batˈik,my injector is in the bag,2,he-agent-v1;ipa=bgn
medical-conditions.i-am-allergic-to-sulfa-drugs,יש לי אלרגיה לסולפה,יֵשׁ לִי אַלֶּרְגְּיָה לְסוּלְפָה,yesh li alérgya lesúlfa,jˈeʃ lˈi alˈeʁɡja lesˈulfa,allergy to sulfa,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.which-pharmacy-is-open-now,איזה בית מרקחת פתוח עכשיו?,אֵיזֶה בֵּית מִרְקַחַת פָּתוּחַ עַכְשָׁיו?,éyze beyt mirqáẖat patúaẖ ‘akhshav?,ˈejze bejt miʁkˈaxat patˈuax axʃˈav,,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-need-medicine-for,אני צריך תרופה נגד {},אֲנִי צָרִיךְ תְּרוּפָה נֶגֶד {},ani tsarikh terufa néged {},anˈi tsaʁˈix teʁufˈa nˈeɡed {},a medicine against {},2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-have-a-fever,יש לי חום,יֵשׁ לִי חוֹם,yesh li ẖom,jˈeʃ lˈi xˈom,,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-have-diarrhea,יש לי שלשול,יֵשׁ לִי שִׁלְשׁוּל,yesh li shilshul,jˈeʃ lˈi ʃilʃˈul,,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.where-is-an-all-night-pharmacy,איפה יש בית מרקחת תורן?,אֵיפֹה יֵשׁ בֵּית מִרְקַחַת תּוֹרָן?,éyfo yesh beyt mirqáẖat toran?,ˈejfo jˈeʃ bejt miʁkˈaxat toʁˈan,a duty pharmacy -- Israel runs a rota,2,he-toran-v1;ipa=bgn
pharmacy-symptoms.painkiller,משכך כאבים,מְשַׁכֵּךְ כְּאֵבִים,meshakekh ke’evim,meʃakˈex keevˈim,pain reliever,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.do-i-need-a-prescription,צריך מרשם?,צָרִיךְ מִרְשָׁם?,tsarikh mirsham?,tsaʁˈix miʁʃˈam,is a prescription needed?,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-have-a-headache,יש לי כאב ראש,יֵשׁ לִי כְּאֵב רֹאשׁ,yesh li ke’ev rosh,jˈeʃ lˈi keˈev ʁˈoʃ,I have head pain,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.paracetamol-acetaminophen,אקמול / פרצטמול,אַקָמוֹל / פָּרָצֶטָמוֹל,aqamol / paratsetamol,akamˈol / paʁatsetamˈol,Acamol is the brand Israel asks for,2,he-brand-v1;ipa=bgn
pharmacy-symptoms.how-much-should-i-take,כמה לקחת?,כַּמָּה לָקַחַת?,káma laqáẖat?,kˈama lakˈaxat,how much to take?,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-am-vomiting,אני מקיא,אֲנִי מֵקִיא,ani meqi,anˈi mekˈi,a woman says meqi’a,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.rehydration-salts,אבקת החזרת נוזלים,אַבְקַת הַחְזָרַת נוֹזְלִים,avqat haẖzarat nozlim,avkˈat haxzaʁˈat nozlˈim,fluid-replacement powder,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.how-many-times-a-day,כמה פעמים ביום?,כַּמָּה פְּעָמִים בְּיוֹם?,káma pe‘amim beyom?,kˈama peamˈim bejˈom,,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-have-a-stomach-ache,יש לי כאב בטן,יֵשׁ לִי כְּאֵב בֶּטֶן,yesh li ke’ev béten,jˈeʃ lˈi keˈev bˈeten,I have belly pain,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-have-a-cough,יש לי שיעול,יֵשׁ לִי שִׁיעוּל,yesh li shi‘ul,jˈeʃ lˈi ʃiˈul,,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.antihistamine,אנטיהיסטמין,אַנְטִיהִיסְטָמִין,antihistamin,antihistamˈin,,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.anti-diarrhea-medicine,תרופה נגד שלשול,תְּרוּפָה נֶגֶד שִׁלְשׁוּל,terufa néged shilshul,teʁufˈa nˈeɡed ʃilʃˈul,medicine against diarrhea,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.is-this-safe-to-take-with,מתר לקחת את זה עם {}?,מֻתָּר לָקַחַת אֶת זֶה עִם {}?,mutar laqáẖat et ze ‘im {}?,mutˈaʁ lakˈaxat ˈet zˈe ˈim {},is it permitted to take this with {}?,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-feel-dizzy,יש לי סחרחורת,יֵשׁ לִי סְחַרְחוֹרֶת,yesh li seẖarẖóret,jˈeʃ lˈi sexaʁxˈoʁet,I have dizziness,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.ibuprofen,איבופרופן,אִיבּוּפְרוֹפֵן,ibufrófen,ibufʁˈofen,,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-have-a-sore-throat,כואב לי הגרון,כּוֹאֵב לִי הַגָּרוֹן,ko’ev li hagaron,koˈev lˈi haɡaʁˈon,my throat hurts,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.can-i-get-this-medicine-here,אפשר לקבל כאן את התרופה הזאת?,אֶפְשָׁר לְקַבֵּל כָּאן אֶת הַתְּרוּפָה הַזֹּאת?,efshar leqabel kan et hatrufa hazot?,efʃˈaʁ lekabˈel kˈan ˈet hatʁufˈa hazˈot,,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.bandage,תחבושת,תַּחְבּוֹשֶׁת,taẖbóshet,taxbˈoʃet,,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.the-pain-is-severe,הכאב חזק מאוד,הַכְּאֵב חָזָק מְאוֹד,haké’ev ẖazaq meod,hakˈeev xazˈak meˈod,the pain is very strong,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.antiseptic,חומר חיטוי,חוֹמֶר חִיטּוּי,ẖómer ẖituy,xˈomeʁ xitˈuj,disinfectant,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-feel-nauseous,יש לי בחילה,יֵשׁ לִי בְּחִילָה,yesh li beẖila,jˈeʃ lˈi bexilˈa,I have nausea,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-have-a-rash,יש לי פריחה,יֵשׁ לִי פְּרִיחָה,yesh li periẖa,jˈeʃ lˈi peʁixˈa,I have a rash,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.before-or-after-food,לפני האוכל או אחרי?,לִפְנֵי הָאוֹכֶל אוֹ אַחֲרֵי?,lifney haókhel o aẖarey?,lˈifnej haˈoxel ˈo axˈaʁej,before the food or after?,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-think-it-is-infected,אני חושב שזה נדבק,אֲנִי חוֹשֵׁב שֶׁזֶּה נִדְבַּק,ani ẖoshev sheze nidbaq,anˈi xoʃˈev ʃezˈe nidbˈak,I think it is infected,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.motion-sickness-tablets,כדורים נגד מחלת נסיעה,כַּדּוּרִים נֶגֶד מַחֲלַת נְסִיעָה,kadurim néged maẖalat nesi‘a,kaduʁˈim nˈeɡed maxalˈat nesiˈa,tablets against travel sickness,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-have-a-cut,יש לי חתך,יֵשׁ לִי חֲתָךְ,yesh li ẖatakh,jˈeʃ lˈi xatˈax,I have a cut,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.antacid,תרופה נגד צרבת,תְּרוּפָה נֶגֶד צָרֶבֶת,terufa néged tsárevet,teʁufˈa nˈeɡed tsˈaʁevet,medicine against heartburn,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.i-have-a-burn,יש לי כוויה,יֵשׁ לִי כְּוִויָּה,yesh li keviya,jˈeʃ lˈi kevijˈa,I have a burn,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.it-started-days-ago,זה התחיל לפני {} ימים,זֶה הִתְחִיל לִפְנֵי {} יָמִים,ze hitẖil lifney {} yamim,zˈe hitxˈil lˈifnej {} jamˈim,this began {} days ago,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.cough-medicine,תרופה נגד שיעול,תְּרוּפָה נֶגֶד שִׁיעוּל,terufa néged shi‘ul,teʁufˈa nˈeɡed ʃiˈul,medicine against cough,2,he-agent-v1;ipa=bgn
pharmacy-symptoms.is-this-safe-during-pregnancy,זה בטוח בהריון?,זֶה בָּטוּח בְּהֵרָיוֹן?,ze batuẖ beherayon?,zˈe batˈux beheʁajˈon,is this safe in pregnancy?,2,he-agent-v1;ipa=bgn
body-parts.head,ראש,רֹאשׁ,rosh,ʁˈoʃ,,2,he-agent-v1;ipa=bgn
body-parts.stomach,בטן,בֶּטֶן,béten,bˈeten,,2,he-agent-v1;ipa=bgn
body-parts.back,גב,גַּב,gav,ɡˈav,,2,he-agent-v1;ipa=bgn
body-parts.throat,גרון,גָּרוֹן,garon,ɡaʁˈon,,2,he-agent-v1;ipa=bgn
body-parts.tooth,שן,שֵׁן,shen,ʃˈen,,2,he-agent-v1;ipa=bgn
body-parts.chest,חזה,חָזֶה,ẖaze,xazˈe,,2,he-agent-v1;ipa=bgn
body-parts.eye,עין,עַיִן,‘áyin,ˈajin,,2,he-agent-v1;ipa=bgn
body-parts.ear,אוזן,אוֹזֶן,ózen,ˈozen,,2,he-agent-v1;ipa=bgn
body-parts.leg,רגל,רֶגֶל,régel,ʁˈeɡel,,2,he-agent-v1;ipa=bgn
body-parts.arm,יד,יָד,yad,jˈad,,2,he-agent-v1;ipa=bgn
body-parts.foot,כף רגל,כַּף רֶגֶל,kaf régel,kˈaf ʁˈeɡel,sole of the foot -- regel alone is the whole leg,2,he-agent-v1;ipa=bgn
body-parts.hand,יד,יָד,yad,jˈad,,2,he-agent-v1;ipa=bgn
body-parts.knee,ברך,בֶּרֶךְ,bérekh,bˈeʁex,,2,he-agent-v1;ipa=bgn
body-parts.ankle,קרסול,קַרְסוֹל,qarsol,kaʁsˈol,,2,he-agent-v1;ipa=bgn
body-parts.skin,עור,עוֹר,‘or,ˈoʁ,,2,he-agent-v1;ipa=bgn
lost-rescue.i-lost-my-passport,איבדתי את הדרכון שלי,אִיבַּדְתִּי אֶת הַדַּרְכּוֹן שֶׁלִּי,ibádti et hadarkon sheli,ibˈadti ˈet hadaʁkˈon ʃelˈi,I lost my passport,2,he-agent-v1;ipa=bgn
lost-rescue.i-lost-my-phone,איבדתי את הטלפון שלי,אִיבַּדְתִּי אֶת הַטֶּלֶפוֹן שֶׁלִּי,ibádti et hatélefon sheli,ibˈadti ˈet hatˈelefon ʃelˈi,,2,he-agent-v1;ipa=bgn
lost-rescue.please-call-the-police,"תתקשרו למשטרה, בבקשה","תִּתְקַשְּׁרוּ לַמִּשְׁטָרָה, בְּבַקָּשָׁה","titqashru lamishtara, bevaqasha","titkaʃʁˈu lamiʃtaʁˈa, bevakaʃˈa","call the police, please",2,he-agent-v1;ipa=bgn
lost-rescue.we-are-here,אנחנו כאן,אֲנַחְנוּ כָּאן,anáẖnu kan,anˈaxnu kˈan,,2,he-agent-v1;ipa=bgn
lost-rescue.please-look-at-my-location-pin,תסתכלו על הנקודה במפה,תִּסְתַּכְּלוּ עַל הַנְּקוּדָּה בַּמַּפָּה,tistaklu ‘al hanequda bamapa,tistaklˈu ˈal hanekudˈa bamapˈa,look at the point on the map,2,he-agent-v1;ipa=bgn
lost-rescue.i-cannot-walk,אני לא יכול ללכת,אֲנִי לֹא יָכוֹל לָלֶכֶת,ani lo yakhol lalékhet,anˈi lˈo jaxˈol lalˈexet,I cannot walk,2,he-agent-v1;ipa=bgn
lost-rescue.i-sprained-my-ankle,נקעתי את הקרסול,נִקַּעְתִּי אֶת הַקַּרְסוֹל,niqá‘ti et haqarsol,nikˈati ˈet hakaʁsˈol,I sprained the ankle,2,he-agent-v1;ipa=bgn
lost-rescue.please-contact-rescue,"תקראו לחלוץ, בבקשה","תִּקְרְאוּ לְחִלּוּץ, בְּבַקָּשָׁה","tiqru leẖiluts, bevaqasha","tikʁˈu lexilˈuts, bevakaʃˈa","call rescue, please",2,he-agent-v1;ipa=bgn
lost-rescue.my-companion-is-missing,החבר שלי נעלם,הַחָבֵר שֶׁלִּי נֶעֱלַם,haẖaver sheli ne‘elam,haxavˈeʁ ʃelˈi neelˈam,my companion has disappeared,2,he-agent-v1;ipa=bgn
lost-rescue.please-look-at-my-current-location,תסתכלו איפה אני נמצא עכשיו,תִּסְתַּכְּלוּ אֵיפֹה אֲנִי נִמְצָא עַכְשָׁיו,tistaklu éyfo ani nimtsa ‘akhshav,tistaklˈu ˈejfo anˈi nimtsˈa axʃˈav,look at where I am now,2,he-agent-v1;ipa=bgn
lost-rescue.my-child-is-missing,הילד שלי נעלם,הַיֶּלֶד שֶׁלִּי נֶעֱלַם,hayéled sheli ne‘elam,hajˈeled ʃelˈi neelˈam,my child has disappeared,2,he-agent-v1;ipa=bgn
lost-rescue.i-do-not-know-where-i-am,אני לא יודע איפה אני,אֲנִי לֹא יוֹדֵעַ אֵיפֹה אֲנִי,ani lo yodéa‘ éyfo ani,anˈi lˈo jodˈea ˈejfo anˈi,,2,he-agent-v1;ipa=bgn
lost-rescue.my-friend-is-hurt,החבר שלי נפצע,הַחָבֵר שֶׁלִּי נִפְצַע,haẖaver sheli niftsa‘,haxavˈeʁ ʃelˈi niftsˈa,my friend has been injured,2,he-agent-v1;ipa=bgn
lost-rescue.i-lost-my-wallet,איבדתי את הארנק שלי,אִיבַּדְתִּי אֶת הַאַרְנָק שֶׁלִּי,ibádti et ha’arnaq sheli,ibˈadti ˈet haaʁnˈak ʃelˈi,,2,he-agent-v1;ipa=bgn
lost-rescue.i-lost-my-bag,איבדתי את התיק שלי,אִיבַּדְתִּי אֶת הַתִּיק שֶׁלִּי,ibádti et hatiq sheli,ibˈadti ˈet hatˈik ʃelˈi,,2,he-agent-v1;ipa=bgn
lost-rescue.where-is-lost-and-found,איפה משרד אבידות ומציאות?,אֵיפֹה מִשְׂרַד אֲבֵידוֹת וּמְצִיאוֹת?,éyfo misrad aveydot umetsiot?,ˈejfo misʁˈad avejdˈot umetsiˈot,the office of lost and found,2,he-agent-v1;ipa=bgn
lost-rescue.i-cannot-find-my-hotel,אני לא מוצא את המלון שלי,אֲנִי לֹא מוֹצֵא אֶת הַמָּלוֹן שֶׁלִּי,ani lo motse et hamalon sheli,anˈi lˈo motsˈe ˈet hamalˈon ʃelˈi,I do not find my hotel,2,he-agent-v1;ipa=bgn
lost-rescue.i-left-it-on-the-train,שכחתי את זה ברכבת,שָׁכַחְתִּי אֶת זֶה בָּרַכֶּבֶת,shakháẖti et ze barakévet,ʃaxˈaxti ˈet zˈe baʁakˈevet,I forgot it on the train,2,he-agent-v1;ipa=bgn
lost-rescue.i-cannot-get-down,אני לא יכול לרדת,אֲנִי לֹא יָכוֹל לָרֶדֶת,ani lo yakhol larédet,anˈi lˈo jaxˈol laʁˈedet,I cannot descend,2,he-agent-v1;ipa=bgn
police-consulate.where-is-the-police-station,איפה תחנת המשטרה?,אֵיפֹה תַּחֲנַת הַמִּשְׁטָרָה?,éyfo taẖanat hamishtara?,ˈejfo taxanˈat hamiʃtaʁˈa,,2,he-agent-v1;ipa=bgn
police-consulate.i-want-to-report-a-theft,אני רוצה להגיש תלונה על גניבה,אֲנִי רוֹצֶה לְהַגִּישׁ תְּלוּנָה עַל גְּנֵיבָה,ani rotse lehagish teluna ‘al geneyva,anˈi ʁotsˈe lehaɡˈiʃ telunˈa ˈal ɡenejvˈa,I want to submit a complaint about a theft,2,he-agent-v1;ipa=bgn
police-consulate.my-bag-was-stolen,גנבו לי את התיק,גָּנְבוּ לִי אֶת הַתִּיק,ganvu li et hatiq,ɡanvˈu lˈi ˈet hatˈik,they stole my bag,2,he-agent-v1;ipa=bgn
police-consulate.my-passport-was-stolen,גנבו לי את הדרכון,גָּנְבוּ לִי אֶת הַדַּרְכּוֹן,ganvu li et hadarkon,ɡanvˈu lˈi ˈet hadaʁkˈon,,2,he-agent-v1;ipa=bgn
police-consulate.someone-is-following-me,מישהו עוקב אחרי,מִישֶׁהוּ עוֹקֵב אַחֲרַי,míshehu ‘oqev aẖaray,mˈiʃehu okˈev axˈaʁaj,someone is following me,2,he-agent-v1;ipa=bgn
police-consulate.i-need-a-written-police-report,אני צריך אישור בכתב על התלונה,אֲנִי צָרִיךְ אִישּׁוּר בִּכְתָב עַל הַתְּלוּנָה,ani tsarikh ishur bikhtav ‘al hatluna,anˈi tsaʁˈix iʃˈuʁ bixtˈav ˈal hatlunˈa,a written confirmation of the complaint,2,he-agent-v1;ipa=bgn
police-consulate.i-want-to-contact-my-embassy,אני רוצה להתקשר לשגרירות שלי,אֲנִי רוֹצֶה לְהִתְקַשֵּׁר לַשַּׁגְרִירוּת שֶׁלִּי,ani rotse lehitqasher lashagrirut sheli,anˈi ʁotsˈe lehitkaʃˈeʁ laʃaɡʁiʁˈut ʃelˈi,I want to contact my embassy,2,he-agent-v1;ipa=bgn
