concept_id,text,text_alt,ipa,literal,confidence,provenance
numbers-money.l-ng,zéro,,zeʁˈo,,2,fr-agent-v1;ipa=espeak
numbers-money.y,un,,ˈœ̃,,2,fr-agent-v1;ipa=espeak
numbers-money.r,deux,,dˈø,,2,fr-agent-v1;ipa=espeak
numbers-money.li-ng,deux + classificateur,,dø klasifikatˈœʁ,,1,fr-agent-v1;ipa=espeak
numbers-money.s-n,trois,,tʁwˈa,,2,fr-agent-v1;ipa=espeak
numbers-money.s,quatre,,kˈatʁ,,2,fr-agent-v1;ipa=espeak
numbers-money.w,cinq,,sˈɛ̃k,,2,fr-agent-v1;ipa=espeak
numbers-money.li,six,,sˈis,,2,fr-agent-v1;ipa=espeak
numbers-money.q,sept,,sˈɛt,,2,fr-agent-v1;ipa=espeak
numbers-money.b,huit,,yˈit,,2,fr-agent-v1;ipa=espeak
numbers-money.ji,neuf,,nˈœf,,2,fr-agent-v1;ipa=espeak
numbers-money.sh,dix,,dˈis,,2,fr-agent-v1;ipa=espeak
numbers-money.y-b-i,cent,,sˈɑ̃,,2,fr-agent-v1;ipa=espeak
numbers-money.y-qi-n,mille,,mˈil,,2,fr-agent-v1;ipa=espeak
numbers-money.y-w-n,dix mille,,di mˈil,,2,fr-agent-v1;ipa=espeak
numbers-money.b-n,un demi,la moitié,œ̃ dəmˈi,,2,fr-agent-v1;ipa=espeak
numbers-money.yu-n,yuan,,jyˈɑ̃,,2,fr-agent-v1;ipa=espeak
numbers-money.ku-i,yuan (à l'oral),,jyɑ̃ a loʁˈal,,1,fr-agent-v1;ipa=espeak
numbers-money.number-and-classifier-notes,"Construire les nombres : 11 = shi yi, 20 = er shi, 21 = er shi yi. Au téléphone, 1 se dit souvent yao. Classificateurs : ge (général), wei (personnes), zhang (billets, objets plats), bei (tasses), ping (bouteilles). jiao ou mao = 0,1 yuan, fen = 0,01 yuan.",,,,2,fr-notes-v1
numbers-money.2-items,deux articles,,døz aʁtˈikl,,1,fr-agent-v1;ipa=espeak
numbers-money.yen,yen,,jˈɛn,,2,fr-agent-v1;ipa=espeak
numbers-money.yen-symbol,¥,,,,2,fr-agent-v1
numbers-money.number-and-classifier-notes-2,"Construire les nombres : 11 = juuichi, 20 = nijuu, 21 = nijuuichi. Compteurs : -tsu (objets), -mai (objets plats), -hon (objets longs), -nin (personnes), -hai (tasses). Au téléphone : 0 = zero ou maru, 4 = yon, 7 = nana, 9 = kyuu.",,,,2,fr-notes-v1
numbers-money.euro,euro,,øʁˈo,,2,coordinator-gaps-v2;ipa=espeak
numbers-money.euro-symbol,€,euro,,,2,coordinator-gaps-v2
numbers-money.forint,forint hongrois,,foʁɛ̃ ɔ̃ɡʁwˈa,,2,hu-agent-v1;ipa=espeak
numbers-money.forint-symbol,forint hongrois,,foʁɛ̃ ɔ̃ɡʁwˈa,,2,hu-agent-v1;ipa=espeak
numbers-money.rupee,roupie indienne,,ʁupi ɛ̃djˈɛn,,2,hu-agent-v1;ipa=espeak
numbers-money.rupee-symbol,roupie indienne,,ʁupi ɛ̃djˈɛn,,2,hu-agent-v1;ipa=espeak
