concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
directions.east,ಪೂರ್ವ,,pūrva,puːrva,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
directions.west,ಪಶ್ಚಿಮ,,paścima,paʃcima,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
quick-directions.go-straight,ನೇರವಾಗಿ ಹೋಗಿ,,nēravāgi hōgi,neːravaːɡi hoːɡi,go straight,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
quick-directions.turn-left,ಎಡಕ್ಕೆ ತಿರುಗಿ,,eḍakke tirugi,eɖakke tiruɡi,turn to the left,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
quick-directions.turn-right,ಬಲಕ್ಕೆ ತಿರುಗಿ,,balakke tirugi,balakke tiruɡi,turn to the right,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
quick-directions.this-way,ಈ ಕಡೆ,,ī kaḍe,iː kaɖe,this side,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
quick-directions.that-way,ಆ ಕಡೆ,,ā kaḍe,aː kaɖe,that side,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
quick-directions.on-the-left,ಎಡಗಡೆ,,eḍagaḍe,eɖaɡaɖe,left side,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
quick-directions.on-the-right,ಬಲಗಡೆ,,balagaḍe,balaɡaɖe,right side,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
quick-directions.across-from-here,ಇಲ್ಲಿಂದ ಎದುರಿಗೆ,,illiṁda edurige,illinda eduriɡe,opposite from here,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
quick-directions.in-front,ಮುಂದೆ,,muṁde,munde,ahead,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
quick-directions.behind,ಹಿಂದೆ,,hiṁde,hinde,behind,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
taxi.please-take-me-here,ದಯವಿಟ್ಟು ಇಲ್ಲಿಗೆ ಕರೆದುಕೊಂಡು ಹೋಗಿ,,dayaviṭṭu illige karedukoṁḍu hōgi,dajaviʈʈu illiɡe karedukoɳɖu hoːɡi,please take [me] to here,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
taxi.please-send-me-the-address,ದಯವಿಟ್ಟು ವಿಳಾಸ ಕಳುಹಿಸಿ,,dayaviṭṭu viḷāsa kaḷuhisi,dajaviʈʈu viɭaːsa kaɭuhisi,please send the address,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
taxi.we-need-the-east-gate-not-the-south-gate,"ನಮಗೆ ಪೂರ್ವ ದ್ವಾರ ಬೇಕು, ದಕ್ಷಿಣ ದ್ವಾರ ಅಲ್ಲ",,"namage pūrva dvāra bēku, dakṣiṇa dvāra alla","namaɡe puːrva dvaːra beːku, dakʂiɳa dvaːra alla","we want the east gate, not the south gate — ಅಲ್ಲ, the identity negative, is the right ""not"" here",2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
taxi.please-stop-here,ದಯವಿಟ್ಟು ಇಲ್ಲಿ ನಿಲ್ಲಿಸಿ,,dayaviṭṭu illi nillisi,dajaviʈʈu illi nillisi,please stop here,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
taxi.can-you-wait-for-me-here,ಇಲ್ಲಿ ನನಗಾಗಿ ಕಾಯುತ್ತೀರಾ?,,illi nanagāgi kāyuttīrā?,illi nanaɡaːɡi kaːjuttiːraː,will you wait here for me?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
taxi.we-need-to-catch-the-high-speed-train,ನಾವು ವೇಗದ ರೈಲು ಹಿಡಿಯಬೇಕು,,nāvu vēgada railu hiḍiyabēku,naːvu veːɡada raɪlu hiɖijabeːku,we must catch the fast train,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
taxi.please-use-the-meter,ದಯವಿಟ್ಟು ಮೀಟರ್ ಹಾಕಿ,,dayaviṭṭu mīṭar hāki,dajaviʈʈu miːʈar haːki,please put the meter — what an auto passenger in Bengaluru actually says,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
taxi.i-will-get-off-here,ನಾನು ಇಲ್ಲಿ ಇಳಿಯುತ್ತೇನೆ,,nānu illi iḷiyuttēne,naːnu illi iɭijutteːne,I shall get down here,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
taxi.please-get-me-there-in-time-for-the-shinkansen,ಶಿಂಕಾನ್ಸೆನ್ ರೈಲಿಗೆ ಸಮಯಕ್ಕೆ ತಲುಪಿಸಿ,,śiṁkānsen railige samayakke talupisi,ʃiŋkaːnsen raɪliɡe samajakke talupisi,get [me] there in time for the shinkansen train,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
transit-rides.two-tickets,ಎರಡು ಟಿಕೆಟ್,,eraḍu ṭikeṭ,eraɖu ʈikeʈ,two tickets,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
transit-rides.where-is-the-subway-station,ಮೆಟ್ರೋ ನಿಲ್ದಾಣ ಎಲ್ಲಿದೆ?,,meṭrō nildāṇa ellide?,meʈroː nildaːɳa ellide,where is the metro station? — ಮೆಟ್ರೋ is what Bengaluru calls it,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
transit-rides.does-this-bus-train-go-to,ಈ ಬಸ್ / ರೈಲು {} ಗೆ ಹೋಗುತ್ತದೆಯೇ?,,ī bas / railu {} ge hōguttadeyē?,iː bas / raɪlu {} ɡe hoːɡuttadejeː,does this bus / train go to {}?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
transit-rides.what-is-the-next-stop,ಮುಂದಿನ ನಿಲ್ದಾಣ ಯಾವುದು?,,muṁdina nildāṇa yāvudu?,mundina nildaːɳa jaːvudu,which is the next stop?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
transit-rides.please-tell-me-where-to-get-off,ದಯವಿಟ್ಟು ಎಲ್ಲಿ ಇಳಿಯಬೇಕು ಎಂದು ಹೇಳಿ,,dayaviṭṭu elli iḷiyabēku eṁdu hēḷi,dajaviʈʈu elli iɭijabeːku endu heːɭi,please say where [I] must get down,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
transit-rides.is-this-direct,ಇದು ನೇರವಾಗಿ ಹೋಗುತ್ತದೆಯೇ?,,idu nēravāgi hōguttadeyē?,idu neːravaːɡi hoːɡuttadejeː,does this go straight through?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
transit-rides.do-i-need-to-transfer,ಬೇರೆ ಗಾಡಿ ಹಿಡಿಯಬೇಕೇ?,,bēre gāḍi hiḍiyabēkē?,beːre ɡaːɖi hiɖijabeːkeː,must [I] catch another vehicle? — ಗಾಡಿ covers bus and train alike,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
transit-rides.is-it-delayed,ತಡವಾಗಿದೆಯೇ?,,taḍavāgideyē?,taɖavaːɡidejeː,has it become late?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
transit-rides.i-am-in-a-hurry,ನಾನು ಅವಸರದಲ್ಲಿದ್ದೇನೆ,,nānu avasaradalliddēne,naːnu avasaradalliddeːne,I am in haste,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
transit-rides.which-platform,ಯಾವ ಪ್ಲಾಟ್ಫಾರ್ಮ್?,,yāva plāṭphārm?,jaːva plaːʈpʰaːrm,which platform?,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
transit-rides.what-time-is-the-next-one,ಮುಂದಿನದು ಎಷ್ಟು ಗಂಟೆಗೆ?,,muṁdinadu eṣṭu gaṁṭege?,mundinadu eʂʈu ɡaɳʈeɡe,the next one at what hour?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
transit-rides.i-went-past-my-stop,ನನ್ನ ನಿಲ್ದಾಣ ದಾಟಿಹೋಯಿತು,,nanna nildāṇa dāṭihōyitu,nanna nildaːɳa daːʈihoːjitu,my stop has been passed,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
transit-rides.can-i-use-this-ticket,ಈ ಟಿಕೆಟ್ ಬಳಸಬಹುದೇ?,,ī ṭikeṭ baḷasabahudē?,iː ʈikeʈ baɭasabahudeː,may this ticket be used?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
transit-rides.do-i-need-to-validate,ಈ ಟಿಕೆಟಿಗೆ ಮುದ್ರೆ ಹಾಕಿಸಬೇಕೇ?,,ī ṭikeṭige mudre hākisabēkē?,iː ʈikeʈiɡe mudre haːkisabeːkeː,"must this ticket be got stamped? — about validating, not buying",2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
place-words.visitor-center,ಪ್ರವಾಸಿ ಮಾಹಿತಿ ಕೇಂದ್ರ,,pravāsi māhiti kēṁdra,pravaːsi maːhiti keːndra,traveller information centre,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
place-words.railway-station,ರೈಲು ನಿಲ್ದಾಣ,,railu nildāṇa,raɪlu nildaːɳa,,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
place-words.airport,ವಿಮಾನ ನಿಲ್ದಾಣ,,vimāna nildāṇa,vimaːna nildaːɳa,aeroplane station,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
place-words.service-desk,ಸೇವಾ ಕೇಂದ್ರ,,sēvā kēṁdra,seːvaː keːndra,service centre,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
place-words.bus-stop,ಬಸ್ ನಿಲ್ದಾಣ,,bas nildāṇa,bas nildaːɳa,,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
place-words.luggage-storage,ಸಾಮಾನು ಇಡುವ ಸ್ಥಳ,,sāmānu iḍuva sthaḷa,saːmaːnu iɖuva stʰaɭa,place for keeping luggage,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
place-words.tourist-spot-sightseeing-area,ಪ್ರವಾಸಿ ಸ್ಥಳ,,pravāsi sthaḷa,pravaːsi stʰaɭa,traveller place,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
place-words.scenic-area,ರಮಣೀಯ ಸ್ಥಳ,,ramaṇīya sthaḷa,ramaɳiːja stʰaɭa,delightful place,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.i-am-a-tourist,ನಾನು ಪ್ರವಾಸಿ,,nānu pravāsi,naːnu pravaːsi,I [am a] traveller,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.here-is-my-passport,ಇದು ನನ್ನ ಪಾಸ್ಪೋರ್ಟ್,,idu nanna pāspōrṭ,idu nanna paːspoːrʈ,this [is] my passport,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.i-am-staying-for-days,ನಾನು {} ದಿನ ಇರುತ್ತೇನೆ,,nānu {} dina iruttēne,naːnu {} dina irutteːne,I shall stay {} days,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.nothing-to-declare,ಘೋಷಿಸಲು ಏನೂ ಇಲ್ಲ,,ghōṣisalu ēnū illa,ɡʰoːʂisalu eːnuː illa,there is nothing to declare,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.i-am-staying-at,ನಾನು {} ನಲ್ಲಿ ಇರುತ್ತೇನೆ,,nānu {} nalli iruttēne,naːnu {} nalli irutteːne,I shall stay in {},2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.i-am-here-for-business,ನಾನು ವ್ಯಾಪಾರಕ್ಕಾಗಿ ಬಂದಿದ್ದೇನೆ,,nānu vyāpārakkāgi baṁdiddēne,naːnu vjaːpaːrakkaːɡi bandiddeːne,I have come for business,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.i-have-a-return-ticket,ನನ್ನ ಹತ್ತಿರ ಹಿಂತಿರುಗುವ ಟಿಕೆಟ್ ಇದೆ,,nanna hattira hiṁtiruguva ṭikeṭ ide,nanna hattira hintiruɡuva ʈikeʈ ide,near me there is a returning ticket,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.i-am-visiting-family,ನಾನು ಕುಟುಂಬವನ್ನು ನೋಡಲು ಬಂದಿದ್ದೇನೆ,,nānu kuṭuṁbavannu nōḍalu baṁdiddēne,naːnu kuʈumbavannu noːɖalu bandiddeːne,I have come to see family,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.this-is-for-personal-use,ಇದು ನನ್ನ ಸ್ವಂತ ಬಳಕೆಗೆ,,idu nanna svaṁta baḷakege,idu nanna svanta baɭakeɡe,this [is] for my own use,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.i-am-in-transit,ನಾನು ಪ್ರಯಾಣ ಮಧ್ಯದಲ್ಲಿದ್ದೇನೆ,,nānu prayāṇa madhyadalliddēne,naːnu prajaːɳa madʰjadalliddeːne,I am in the middle of a journey,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.i-have-in-cash,ನನ್ನ ಹತ್ತಿರ {} ನಗದು ಇದೆ,,nanna hattira {} nagadu ide,nanna hattira {} naɡadu ide,near me there is {} in cash,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.this-is-a-gift,ಇದು ಉಡುಗೊರೆ,,idu uḍugore,idu uɖuɡore,this [is a] gift,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.where-do-i-collect-my-baggage,ಸಾಮಾನು ಎಲ್ಲಿ ತೆಗೆದುಕೊಳ್ಳಬೇಕು?,,sāmānu elli tegedukoḷḷabēku?,saːmaːnu elli teɡedukoɭɭabeːku,where must the luggage be taken?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.how-long-may-i-stay,ಎಷ್ಟು ದಿನ ಇರಬಹುದು?,,eṣṭu dina irabahudu?,eʂʈu dina irabahudu,how many days may [I] stay?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.i-have-a-connecting-flight,ನನಗೆ ಮುಂದಿನ ವಿಮಾನ ಇದೆ,,nanage muṁdina vimāna ide,nanaɡe mundina vimaːna ide,to me there is an onward flight,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.may-i-have-an-entry-stamp,ಪ್ರವೇಶ ಮುದ್ರೆ ಹಾಕುತ್ತೀರಾ?,,pravēśa mudre hākuttīrā?,praveːʃa mudre haːkuttiːraː,will you put an entry stamp?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.visa,ವೀಸಾ,,vīsā,viːsaː,,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
border-customs.i-have-no-food-or-plants,ನನ್ನ ಹತ್ತಿರ ಆಹಾರ ಅಥವಾ ಗಿಡ ಇಲ್ಲ,,nanna hattira āhāra athavā giḍa illa,nanna hattira aːhaːra atʰavaː ɡiɖa illa,near me there is no food or plant,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
border-customs.passport-control,ಪಾಸ್ಪೋರ್ಟ್ ತಪಾಸಣೆ,,pāspōrṭ tapāsaṇe,paːspoːrʈ tapaːsaɳe,passport inspection,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
border-customs.customs,ಸುಂಕ ಇಲಾಖೆ,,suṁka ilākhe,suŋka ilaːkʰe,the duty department,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
border-customs.baggage-claim,ಸಾಮಾನು ಪಡೆಯುವ ಸ್ಥಳ,,sāmānu paḍeyuva sthaḷa,saːmaːnu paɖejuva stʰaɭa,place for receiving luggage,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
border-customs.customs-declaration,ಸುಂಕ ಘೋಷಣೆ,,suṁka ghōṣaṇe,suŋka ɡʰoːʂaɳe,duty declaration,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
border-customs.arrival-card,ಆಗಮನ ಪತ್ರ,,āgamana patra,aːɡamana patra,arrival paper,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
border-customs.transit,ಟ್ರಾನ್ಸಿಟ್,ಪ್ರಯಾಣ ಮಧ್ಯ,ṭrānsiṭ,ʈraːnsiʈ,the airport sign word; ಪ್ರಯಾಣ ಮಧ್ಯ is the descriptive form,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
border-customs.boarding-pass,ಬೋರ್ಡಿಂಗ್ ಪಾಸ್,,bōrḍiṁg pās,boːrɖiŋɡ paːs,,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
pickup-meeting.where-is-the-pickup-point,ಕರೆದುಕೊಳ್ಳುವ ಸ್ಥಳ ಎಲ್ಲಿದೆ?,,karedukoḷḷuva sthaḷa ellide?,karedukoɭɭuva stʰaɭa ellide,where is the picking-up place?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
pickup-meeting.please-send-me-the-pickup-point,ದಯವಿಟ್ಟು ಕರೆದುಕೊಳ್ಳುವ ಸ್ಥಳ ಕಳುಹಿಸಿ,,dayaviṭṭu karedukoḷḷuva sthaḷa kaḷuhisi,dajaviʈʈu karedukoɭɭuva stʰaɭa kaɭuhisi,please send the picking-up place,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
pickup-meeting.please-pick-us-up-here,ದಯವಿಟ್ಟು ಇಲ್ಲಿಗೆ ಬಂದು ಕರೆದುಕೊಂಡು ಹೋಗಿ,,dayaviṭṭu illige baṁdu karedukoṁḍu hōgi,dajaviʈʈu illiɡe bandu karedukoɳɖu hoːɡi,please come here and take [us],2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
pickup-meeting.meet-us-at,{} ನಲ್ಲಿ ಸಿಗೋಣ,,{} nalli sigōṇa,{} nalli siɡoːɳa,let us meet at {},2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
pickup-meeting.please-call-me-a-ride,ದಯವಿಟ್ಟು ನನಗೆ ಗಾಡಿ ಕರೆಯಿರಿ,,dayaviṭṭu nanage gāḍi kareyiri,dajaviʈʈu nanaɡe ɡaːɖi karejiri,please call a vehicle for me,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
pickup-meeting.please-call-a-taxi,ದಯವಿಟ್ಟು ಟ್ಯಾಕ್ಸಿ ಕರೆಯಿರಿ,,dayaviṭṭu ṭyāksi kareyiri,dajaviʈʈu ʈjaːksi karejiri,please call a taxi,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
rail-station-words.high-speed-rail,ವೇಗದ ರೈಲು,,vēgada railu,veːɡada raɪlu,fast train,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
rail-station-words.transfer,ಗಾಡಿ ಬದಲಾವಣೆ,,gāḍi badalāvaṇe,ɡaːɖi badalaːvaɳe,change of vehicle,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
rail-station-words.ticket-gate,ಟಿಕೆಟ್ ದ್ವಾರ,,ṭikeṭ dvāra,ʈikeʈ dvaːra,ticket gate,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
rail-station-words.platform,ಪ್ಲಾಟ್ಫಾರ್ಮ್,,plāṭphārm,plaːʈpʰaːrm,,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
rail-station-words.ticket-office,ಟಿಕೆಟ್ ಕಚೇರಿ,,ṭikeṭ kacēri,ʈikeʈ kaceːri,,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
rail-station-words.waiting-room,ಕಾಯುವ ಕೊಠಡಿ,,kāyuva koṭhaḍi,kaːjuva koʈʰaɖi,waiting room,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
rail-station-words.train-number,ರೈಲು ಸಂಖ್ಯೆ,,railu saṁkhye,raɪlu saŋkʰje,,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
rail-station-words.carriage,ಬೋಗಿ,,bōgi,boːɡi,the standard Kannada word for a railway coach,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
rail-station-words.seat,ಆಸನ,,āsana,aːsana,,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
rail-station-words.last-train,ಕೊನೆಯ ರೈಲು,,koneya railu,koneja raɪlu,,2,Karnataka public signage; Namma Metro and KSRTC bilingual station and ticket wording;ipa=espeak
