concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
pronouns-verbs.would-like,ಬೇಕು,,bēku,beːku,is wanted — agrees with nothing,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
pronouns-verbs.want,ಬಯಸುವುದು,ಬೇಕು,bayasuvudu,bajasuvudu,to desire,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
pronouns-verbs.look-for,ಹುಡುಕುವುದು,,huḍukuvudu,huɖukuvudu,to search,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
pronouns-verbs.buy,ಕೊಳ್ಳುವುದು,ಖರೀದಿಸುವುದು,koḷḷuvudu,koɭɭuvudu,to buy,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
pronouns-verbs.like,ಇಷ್ಟವಾಗುವುದು,,iṣṭavāguvudu,iʂʈavaːɡuvudu,to be pleasing — ನನಗೆ ಇಷ್ಟ I like it,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
pronouns-verbs.need,ಬೇಕಾಗಿದೆ,ಅಗತ್ಯ,bēkāgide,beːkaːɡide,is needed,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
pronouns-verbs.there-is-have,ಇದೆ,,ide,ide,it is,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
pronouns-verbs.there-is-not-do-not-have,ಇಲ್ಲ,,illa,illa,it is not,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
pronouns-verbs.want-to-verb,ನನಗೆ …ಬೇಕು,,nanage …bēku,nanaɡe beːku,"to me [verb] is wanted — verb stem + -ಬೇಕು, written joined",2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
pronouns-verbs.want-thing,ನನಗೆ … ಬೇಕು,,nanage … bēku,nanaɡe beːku,to me … is wanted,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
pronouns-verbs.need-thing,ನನಗೆ … ಬೇಕಾಗಿದೆ,,nanage … bēkāgide,nanaɡe beːkaːɡide,to me … is needed,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
pronouns-verbs.looking-for-thing,ನಾನು … ಹುಡುಕುತ್ತಿದ್ದೇನೆ,,nānu … huḍukuttiddēne,naːnu huɖukuttiddeːne,I am searching for …,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.what,ಏನು,,ēnu,eːnu,what,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.where,ಎಲ್ಲಿ,,elli,elli,where,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.who,ಯಾರು,,yāru,jaːru,who,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.which-one,ಯಾವುದು,,yāvudu,jaːvudu,which one,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.when,ಯಾವಾಗ,,yāvāga,jaːvaːɡa,when,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.how,ಹೇಗೆ,,hēge,heːɡe,in what way,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.how-much-many,ಎಷ್ಟು,,eṣṭu,eʂʈu,how much,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.how-many,ಎಷ್ಟು,,eṣṭu,eʂʈu,Kannada uses one word for count and quantity alike,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.why,ಏಕೆ,ಯಾಕೆ,ēke,eːke,why — ಯಾಕೆ is the everyday form,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.this,ಇದು,,idu,idu,this,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.that,ಅದು,,adu,adu,that,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.here,ಇಲ್ಲಿ,,illi,illi,here,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.there,ಅಲ್ಲಿ,,alli,alli,there,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.a-little,ಸ್ವಲ್ಪ,,svalpa,svalpa,a little,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.some,ಕೆಲವು,ಸ್ವಲ್ಪ,kelavu,kelavu,some (countable) / some (mass),2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.very,ತುಂಬಾ,ಬಹಳ,tuṁbā,tumbaː,"very, much",2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.too,ಅತಿ,,ati,ati,excessively — ಅತಿ ದುಬಾರಿ too expensive,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.also,ಸಹ,ಕೂಡ,saha,saha,"also, too — follows the word it adds to",2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.all-both,ಎಲ್ಲಾ / ಎರಡೂ,,ellā / eraḍū,ellaː / eraɖuː,all / both,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
question-words.how-much-what-price,ಎಷ್ಟು? / ಎಷ್ಟು ಬೆಲೆ?,,eṣṭu? / eṣṭu bele?,eʂʈu / eʂʈu bele,how much? / what price?,2,"Kittel, A Kannada-English Dictionary (DSAL); Sridhar, Kannada (Descriptive Grammars 1990);ipa=espeak"
