concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
numbers-money.euro,ಯೂರೋ,,yūrō,juːroː,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.euro-symbol,ಯೂರೋ ಚಿಹ್ನೆ,,yūrō cihne,juːroː cihne,euro (sign),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.lira,ಲಿರಾ,,lirā,liraː,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.lira-symbol,ಲಿರಾ ಚಿಹ್ನೆ,,lirā cihne,liraː cihne,lira (sign),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.dong,ಡಾಂಗ್,,ḍāṁg,ɖaːŋɡ,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.dong-symbol,ಡಾಂಗ್ ಚಿಹ್ನೆ,,ḍāṁg cihne,ɖaːŋɡ cihne,dong (sign),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.ruble,ರೂಬಲ್,,rūbal,ruːbal,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.ruble-symbol,ರೂಬಲ್ ಚಿಹ್ನೆ,,rūbal cihne,ruːbal cihne,ruble (sign),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.rupiah,ರುಪಯಾ,,rupayā,rupajaː,the Indonesian rupiah; ರೂಪಾಯಿ is the Indian rupee,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.rupiah-symbol,ರುಪಯಾ ಚಿಹ್ನೆ,,rupayā cihne,rupajaː cihne,rupiah (sign),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.shilling,ಶಿಲ್ಲಿಂಗ್,,śilliṁg,ʃilliŋɡ,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.shilling-symbol,ಶಿಲ್ಲಿಂಗ್ ಚಿಹ್ನೆ,,śilliṁg cihne,ʃilliŋɡ cihne,shilling (abbreviation),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.baht,ಬಾತ್,,bāt,baːt,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.baht-symbol,ಬಾತ್ ಚಿಹ್ನೆ,,bāt cihne,baːt cihne,baht (sign),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.forint,ಫೋರಿಂಟ್,,phōriṁṭ,pʰoːriɳʈ,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.forint-symbol,ಫೋರಿಂಟ್ ಚಿಹ್ನೆ,,phōriṁṭ cihne,pʰoːriɳʈ cihne,forint (abbreviation),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.dollar,ಡಾಲರ್,,ḍālar,ɖaːlar,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.dollar-symbol,ಡಾಲರ್ ಚಿಹ್ನೆ,,ḍālar cihne,ɖaːlar cihne,dollar (sign),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.pound,ಪೌಂಡ್,,pauṁḍ,paʊɳɖ,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.pound-symbol,ಪೌಂಡ್ ಚಿಹ್ನೆ,,pauṁḍ cihne,paʊɳɖ cihne,pound (sign),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.franc,ಫ್ರಾಂಕ್,,phrāṁk,pʰraːŋk,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.franc-symbol,ಫ್ರಾಂಕ್ ಚಿಹ್ನೆ,,phrāṁk cihne,pʰraːŋk cihne,franc (abbreviation),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.peso,ಪೆಸೊ,,peso,peso,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.peso-symbol,ಪೆಸೊ ಚಿಹ್ನೆ,,peso cihne,peso cihne,"peso (sign) — not a bare $, which means dollars",2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.real,ರಿಯಾಲ್,,riyāl,rijaːl,the Brazilian real,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.real-symbol,ರಿಯಾಲ್ ಚಿಹ್ನೆ,,riyāl cihne,rijaːl cihne,real (sign),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.local-currency,ಸ್ಥಳೀಯ ಹಣ,ಸ್ಥಳೀಯ ಕರೆನ್ಸಿ,sthaḷīya haṇa,stʰaɭiːja haɳa,the local money,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
numbers-money.shekel,ಶೆಕೆಲ್,,śekel,ʃekel,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.shekel-symbol,ಶೆಕೆಲ್ ಚಿಹ್ನೆ,,śekel cihne,ʃekel cihne,shekel (sign),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.rial,ರಿಯಾಲ್,,riyāl,rijaːl,the Iranian rial — spelt the same as the Brazilian real in Kannada,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.toman,ತೋಮಾನ್,10 ರಿಯಾಲ್,tōmān,toːmaːn,one toman is ten rial,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.zloty,ಜ್ಲೋಟಿ,,jlōṭi,ɟloːʈi,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.zloty-symbol,ಜ್ಲೋಟಿ ಚಿಹ್ನೆ,,jlōṭi cihne,ɟloːʈi cihne,zloty (abbreviation),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.hryvnia,ಹ್ರಿವ್ನಿಯಾ,,hrivniyā,hrivnijaː,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.hryvnia-symbol,ಹ್ರಿವ್ನಿಯಾ ಚಿಹ್ನೆ,,hrivniyā cihne,hrivnijaː cihne,hryvnia (sign),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.leu,ಲೇಯು,ಲೇಯಿ,lēyu,leːju,"leu (sg) / lei (pl), which is what a price tag spells out",2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.leu-symbol,ಲೇಯಿ,,lēyi,leːji,"the plural *lei*, which is what a price tag spells out",2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.koruna,ಕೊರುನಾ,,korunā,korunaː,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.koruna-symbol,ಕೊರುನಾ ಚಿಹ್ನೆ,,korunā cihne,korunaː cihne,koruna (abbreviation),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.ringgit,ರಿಂಗಿತ್,,riṁgit,riŋɡit,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.ringgit-symbol,ರಿಂಗಿತ್ ಚಿಹ್ನೆ,,riṁgit cihne,riŋɡit cihne,ringgit (abbreviation),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.krona,ಕ್ರೋನಾ,,krōnā,kroːnaː,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.krona-symbol,ಕ್ರೋನಾ ಚಿಹ್ನೆ,,krōnā cihne,kroːnaː cihne,krona (abbreviation),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.nepali-rupee,ನೇಪಾಳಿ ರೂಪಾಯಿ,,nēpāḷi rūpāyi,neːpaːɭi ruːpaːji,"the Nepali rupee, a separate currency from the Indian one",2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.nepali-rupee-symbol,ನೇಪಾಳಿ ರೂಪಾಯಿ ಚಿಹ್ನೆ,,nēpāḷi rūpāyi cihne,neːpaːɭi ruːpaːji cihne,the Nepali rupee (abbreviation),2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
numbers-money.number-and-classifier-notes,"ಅಂಕಿಗಳನ್ನು ಜೋಡಿಸಿ ಹೇಳಿ: 11 = shi yi, 20 = er shi, 21 = er shi yi. ಫೋನ್ ನಂಬರಿನಲ್ಲಿ 1 ಅನ್ನು ಬಹಳ ಸಲ yao ಎನ್ನುತ್ತಾರೆ. ಅಂಕಿಗೂ ವಸ್ತುವಿಗೂ ನಡುವೆ ಒಂದು ಎಣಿಕೆ ಪದ ಬೇಕೇಬೇಕು: ge (ಸಾಮಾನ್ಯ), wei (ಜನ), zhang (ಟಿಕೆಟ್ ಮತ್ತು ಚಪ್ಪಟೆ ವಸ್ತು), bei (ಲೋಟ), ping (ಬಾಟಲಿ). ಎಣಿಕೆ ಪದದ ಮುಂದೆ ಎರಡು ಅಂದರೆ liang, er ಅಲ್ಲ: liang zhang piao. jiao ಅಥವಾ mao = 0.1 ಯುವಾನ್, fen = 0.01 ಯುವಾನ್.",,"aṁkigaḷannu jōḍisi hēḷi: 11 = shi yi, 20 = er shi, 21 = er shi yi. phōn naṁbarinalli 1 annu bahaḷa sala yao ennuttāre. aṁkigū vastuvigū naḍuve oṁdu eṇike pada bēkēbēku: ge (sāmānya), wei (jana), zhang (ṭikeṭ mattu cappaṭe vastu), bei (lōṭa), ping (bāṭali). eṇike padada muṁde eraḍu aṁdare liang, er alla: liang zhang piao. jiao athavā mao = 0.1 yuvān, fen = 0.01 yuvān.",,,2,"prose note, Kannada rendering of the corpus note; the Mandarin is quoted in pinyin so a Kannada sheet has a glyph for it"
numbers-money.number-and-classifier-notes-2,"ಅಂಕಿಗಳನ್ನು ಜೋಡಿಸಿ ಹೇಳಿ: 11 = juuichi, 20 = nijuu, 21 = nijuuichi. ಎಣಿಸುವಾಗ ಅಂಕಿಯ ನಂತರ ಒಂದು ಪ್ರತ್ಯಯ ಬರುತ್ತದೆ, ಅದು ವಸ್ತುವಿನ ಆಕಾರವನ್ನು ಅವಲಂಬಿಸಿ ಬದಲಾಗುತ್ತದೆ: -tsu (ಸಾಮಾನ್ಯ), -mai (ಚಪ್ಪಟೆ), -hon (ಉದ್ದ), -nin (ಜನ), -hai (ಲೋಟ). ಫೋನ್ ನಂಬರ್ ಹೇಳುವಾಗ: 0 = zero ಅಥವಾ maru, 4 = yon, 7 = nana, 9 = kyuu; ನಡುವಿನ ಗೆರೆಯನ್ನು no ಎಂದು ಓದುತ್ತಾರೆ.",,"aṁkigaḷannu jōḍisi hēḷi: 11 = juuichi, 20 = nijuu, 21 = nijuuichi. eṇisuvāga aṁkiya naṁtara oṁdu pratyaya baruttade, adu vastuvina ākāravannu avalaṁbisi badalāguttade: -tsu (sāmānya), -mai (cappaṭe), -hon (udda), -nin (jana), -hai (lōṭa). phōn naṁbar hēḷuvāga: 0 = zero athavā maru, 4 = yon, 7 = nana, 9 = kyuu; naḍuvina gereyannu no eṁdu ōduttāre.",,,2,"prose note, Kannada rendering of the corpus note; the Japanese is quoted in Hepburn so a Kannada sheet has a glyph for it"
atm-cash.where-is-an-atm,ಎಟಿಎಂ ಎಲ್ಲಿದೆ?,,eṭieṁ ellide?,eʈiem ellide,where is the ATM?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.does-this-atm-take-foreign-cards,ಈ ಎಟಿಎಂ ವಿದೇಶಿ ಕಾರ್ಡ್ ಸ್ವೀಕರಿಸುತ್ತದೆಯೇ?,,ī eṭieṁ vidēśi kārḍ svīkarisuttadeyē?,iː eʈiem videːʃi kaːrɖ sviːkarisuttadejeː,does this ATM accept a foreign card?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.the-atm-kept-my-card,ಎಟಿಎಂ ನನ್ನ ಕಾರ್ಡ್ ಒಳಗೇ ಇಟ್ಟುಕೊಂಡಿದೆ,,eṭieṁ nanna kārḍ oḷagē iṭṭukoṁḍide,eʈiem nanna kaːrɖ oɭaɡeː iʈʈukoɳɖide,the ATM has kept my card inside,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.is-there-a-fee,ಶುಲ್ಕ ಇದೆಯೇ?,,śulka ideyē?,ʃulka idejeː,is there a charge?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.the-card-was-declined,ಕಾರ್ಡ್ ಆಗಲಿಲ್ಲ,ತಿರಸ್ಕೃತವಾಯಿತು,kārḍ āgalilla,kaːrɖ aːɡalilla,the card did not go through — the everyday wording; ತಿರಸ್ಕೃತ is the bank’s own,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.what-is-the-exchange-rate,ವಿನಿಮಯ ದರ ಎಷ್ಟು?,,vinimaya dara eṣṭu?,vinimaja dara eʂʈu,how much is the exchange rate?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.no-money-came-out,ಹಣ ಬರಲಿಲ್ಲ,,haṇa baralilla,haɳa baralilla,money did not come,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.where-can-i-change-money,ಹಣ ಬದಲಾಯಿಸುವುದು ಎಲ್ಲಿ?,,haṇa badalāyisuvudu elli?,haɳa badalaːjisuvudu elli,where is changing money?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.the-machine-is-out-of-service,ಯಂತ್ರ ಕೆಟ್ಟಿದೆ,,yaṁtra keṭṭide,jantra keʈʈide,the machine has broken,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.please-give-me-smaller-notes,ದಯವಿಟ್ಟು ಸಣ್ಣ ನೋಟುಗಳನ್ನು ಕೊಡಿ,,dayaviṭṭu saṇṇa nōṭugaḷannu koḍi,dajaviʈʈu saɳɳa noːʈuɡaɭannu koɖi,"please give small notes — lower denominations, not coins",2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.do-you-have-change,ಚಿಲ್ಲರೆ ಇದೆಯೇ?,,cillare ideyē?,cillare idejeː,is there small money?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.may-i-pay-in,{} ನಲ್ಲಿ ಕೊಡಬಹುದೇ?,,{} nalli koḍabahudē?,{} nalli koɖabahudeː,may [I] give in {}?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.please-charge-in-local-currency,ದಯವಿಟ್ಟು ಸ್ಥಳೀಯ ಹಣದಲ್ಲೇ ಬಿಲ್ ಮಾಡಿ,,dayaviṭṭu sthaḷīya haṇadallē bil māḍi,dajaviʈʈu stʰaɭiːja haɳadalleː bil maːɖi,please bill in the local money itself,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.where-can-i-get-coins,ನಾಣ್ಯಗಳು ಎಲ್ಲಿ ಸಿಗುತ್ತವೆ?,,nāṇyagaḷu elli siguttave?,naːɳjaɡaɭu elli siɡuttave,where are coins available?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.is-there-a-minimum-for-cards,ಕಾರ್ಡಿಗೆ ಕನಿಷ್ಠ ಮೊತ್ತ ಇದೆಯೇ?,,kārḍige kaniṣṭha motta ideyē?,kaːrɖiɡe kaniʂʈʰa motta idejeː,"is there a least amount for a card? — ಕಾರ್ಡ್ + ಇಗೆ, with the epenthetic vowel Kannada uses to suffix a consonant-final loan",2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.atm,ಎಟಿಎಂ,ATM,eṭieṁ,eʈiem,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.banknote,ನೋಟು,,nōṭu,noːʈu,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.coin,ನಾಣ್ಯ,,nāṇya,naːɳja,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.cash-only,ನಗದು ಮಾತ್ರ,,nagadu mātra,naɡadu maːtra,cash only,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.fee,ಶುಲ್ಕ,,śulka,ʃulka,"charge, commission",2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.change,ಚಿಲ್ಲರೆ,,cillare,cillare,the small money handed back,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.exchange-rate,ವಿನಿಮಯ ದರ,,vinimaya dara,vinimaja dara,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.bank,ಬ್ಯಾಂಕ್,,byāṁk,bjaːŋk,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.money-exchange,ಹಣ ವಿನಿಮಯ,,haṇa vinimaya,haɳa vinimaja,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
atm-cash.pin,ಪಿನ್,PIN,pin,pin,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
numbers-money.birr,ಬಿರ್,,bir,bir,,2,Kannada name of the currency as written in Karnataka newspapers and in CLDR kn currency data;ipa=espeak
