concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
emergency-medical.i-am-having-a-severe-allergic-reaction,ನನಗೆ ಅನಫಿಲಾಕ್ಸಿಸ್ — ತೀವ್ರ ಅಲರ್ಜಿ ಪ್ರತಿಕ್ರಿಯೆ,,nanage anaphilāksis — tīvra alarji pratikriye,nanaɡe anapʰilaːksis tiːvra alarɟi pratikrije,anaphylaxis — a severe allergic reaction. The transliterated term is first because that is the word a dispatcher acts on,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
emergency-medical.i-cannot-breathe,ನನಗೆ ಉಸಿರಾಡಲು ಆಗುತ್ತಿಲ್ಲ,,nanage usirāḍalu āguttilla,nanaɡe usiraːɖalu aːɡuttilla,breathing is not happening for me,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
emergency-medical.i-am-bleeding-badly,ತುಂಬಾ ರಕ್ತ ಹೋಗುತ್ತಿದೆ,,tuṁbā rakta hōguttide,tumbaː rakta hoːɡuttide,much blood is going,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
emergency-medical.i-have-chest-pain,ನನಗೆ ಎದೆ ನೋವು ಇದೆ,,nanage ede nōvu ide,nanaɡe ede noːvu ide,to me there is chest pain,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
emergency-medical.this-person-is-unconscious,ಈ ವ್ಯಕ್ತಿಗೆ ಪ್ರಜ್ಞೆ ಇಲ್ಲ,,ī vyaktige prajñe illa,iː vjaktiɡe praɟɲe illa,to this person there is no consciousness — said about someone else,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
emergency-medical.where-is-the-nearest-hospital,ಹತ್ತಿರದ ಆಸ್ಪತ್ರೆ ಎಲ್ಲಿದೆ?,,hattirada āspatre ellide?,hattirada aːspatre ellide,where is the nearby hospital?,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
emergency-medical.what-is-the-emergency-number,ತುರ್ತು ಸಂಖ್ಯೆ ಏನು?,,turtu saṁkhye ēnu?,turtu saŋkʰje eːnu,what is the emergency number?,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
emergency-medical.is-there-a-doctor-who-speaks-english,{source} ಬರುವ ವೈದ್ಯರು ಇದ್ದಾರೆಯೇ?,,{source} baruva vaidyaru iddāreyē?,{source} baruva vaɪdjaru iddaːrejeː,is there a doctor to whom {source} comes?,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
emergency-medical.i-think-a-bone-is-broken,ಮೂಳೆ ಮುರಿದಿದೆ ಅನಿಸುತ್ತದೆ,,mūḷe muridide anisuttade,muːɭe muridide anisuttade,it seems a bone has broken,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
emergency-medical.please-call-my-emergency-contact,ದಯವಿಟ್ಟು ನನ್ನ ತುರ್ತು ಸಂಪರ್ಕಕ್ಕೆ ಕರೆ ಮಾಡಿ,,dayaviṭṭu nanna turtu saṁparkakke kare māḍi,dajaviʈʈu nanna turtu samparkakke kare maːɖi,please make a call to my emergency contact,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
emergency-medical.i-have-travel-insurance,ನನಗೆ ಪ್ರಯಾಣ ವಿಮೆ ಇದೆ,,nanage prayāṇa vime ide,nanaɡe prajaːɳa vime ide,to me there is travel insurance,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
medical-conditions.i-am-diabetic,ನನಗೆ ಸಕ್ಕರೆ ಕಾಯಿಲೆ ಇದೆ,ಮಧುಮೇಹ,nanage sakkare kāyile ide,nanaɡe sakkare kaːjile ide,to me there is sugar-disease — ಮಧುಮೇಹ is the formal term,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.i-need-insulin,ನನಗೆ ಇನ್ಸುಲಿನ್ ಬೇಕು,,nanage insulin bēku,nanaɡe insulin beːku,to me insulin is wanted,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.i-have-asthma,ನನಗೆ ಅಸ್ತಮಾ ಇದೆ,ಉಬ್ಬಸ,nanage astamā ide,nanaɡe astamaː ide,to me there is asthma — ಉಬ್ಬಸ is the native word for the wheezing,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.i-have-a-heart-condition,ನನಗೆ ಹೃದಯದ ಸಮಸ್ಯೆ ಇದೆ,,nanage hr̥dayada samasye ide,nanaɡe hrudajada samasje ide,to me there is a heart problem,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.i-am-allergic-to-penicillin,ನನಗೆ ಪೆನ್ಸಿಲಿನ್ ಅಲರ್ಜಿ ಇದೆ,,nanage pensilin alarji ide,nanaɡe pensilin alarɟi ide,to me there is a penicillin allergy,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.i-have-epilepsy,ನನಗೆ ಮೂರ್ಛೆ ರೋಗ ಇದೆ,ಫಿಟ್ಸ್,nanage mūrche rōga ide,nanaɡe muːrcʰe roːɡa ide,to me there is the fainting disease — ಫಿಟ್ಸ್ is what is said in a Karnataka clinic,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.my-blood-sugar-is-low,ನನ್ನ ರಕ್ತದ ಸಕ್ಕರೆ ಕಡಿಮೆ ಇದೆ,,nanna raktada sakkare kaḍime ide,nanna raktada sakkare kaɖime ide,my blood sugar is low,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.i-need-my-inhaler,ನನಗೆ ನನ್ನ ಇನ್ಹೇಲರ್ ಬೇಕು,,nanage nanna inhēlar bēku,nanaɡe nanna inheːlar beːku,to me my inhaler is wanted,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.i-am-pregnant,ನಾನು ಗರ್ಭಿಣಿ,,nānu garbhiṇi,naːnu ɡarbʰiɳi,I [am] pregnant,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.i-carry-an-adrenaline-injector,ನನ್ನ ಹತ್ತಿರ ಅಡ್ರಿನಾಲಿನ್ ಚುಚ್ಚುಮದ್ದು ಇದೆ,,nanna hattira aḍrinālin cuccumaddu ide,nanna hattira aɖrinaːlin cuccumaddu ide,near me there is an adrenaline injection,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.i-take-medicine-for,ನಾನು {} ಗೆ ಔಷಧ ತೆಗೆದುಕೊಳ್ಳುತ್ತೇನೆ,,nānu {} ge auṣadha tegedukoḷḷuttēne,naːnu {} ɡe aʊʂadʰa teɡedukoɭɭutteːne,I take medicine for {},2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.i-take-blood-thinners,ನಾನು ರಕ್ತ ತೆಳುವಾಗಿಸುವ ಔಷಧ ತೆಗೆದುಕೊಳ್ಳುತ್ತೇನೆ,,nānu rakta teḷuvāgisuva auṣadha tegedukoḷḷuttēne,naːnu rakta teɭuvaːɡisuva aʊʂadʰa teɡedukoɭɭutteːne,I take blood-thinning medicine,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.medicine-allergy,ಔಷಧ ಅಲರ್ಜಿ: {},,auṣadha alarji: {},aʊʂadʰa alarɟi {},medicine allergy: {},2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.this-card-lists-my-conditions,ಈ ಕಾರ್ಡಿನಲ್ಲಿ ನನ್ನ ಕಾಯಿಲೆಗಳ ಪಟ್ಟಿ ಇದೆ,,ī kārḍinalli nanna kāyilegaḷa paṭṭi ide,iː kaːrɖinalli nanna kaːjileɡaɭa paʈʈi ide,in this card there is a list of my illnesses,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.this-is-my-medicine,ಇದು ನನ್ನ ಔಷಧ,,idu nanna auṣadha,idu nanna aʊʂadʰa,this [is] my medicine,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.please-give-me-sugar-or-juice,ದಯವಿಟ್ಟು ನನಗೆ ಸಕ್ಕರೆ ಅಥವಾ ಜ್ಯೂಸ್ ಕೊಡಿ,,dayaviṭṭu nanage sakkare athavā jyūs koḍi,dajaviʈʈu nanaɡe sakkare atʰavaː ɟjuːs koɖi,ಸಕ್ಕರೆ is the granulated kind; the loan ಶುಗರ್ means diabetes in Kannada and must not be used here,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.inject-it-into-my-outer-thigh,ನನ್ನ ತೊಡೆಯ ಹೊರಭಾಗಕ್ಕೆ ಚುಚ್ಚಿ,,nanna toḍeya horabhāgakke cucci,nanna toɖeja horabʰaːɡakke cucci,inject into the outer part of my thigh,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.my-blood-type-is,ನನ್ನ ರಕ್ತದ ಗುಂಪು {},,nanna raktada guṁpu {},nanna raktada ɡumpu {},my blood group [is] {},2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.do-not-give-me,ನನಗೆ {} ಕೊಡಬೇಡಿ,,nanage {} koḍabēḍi,nanaɡe {} koɖabeːɖi,do not give me {},2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,ನನಗೆ ಆಸ್ಪಿರಿನ್ ಮತ್ತು ಐಬುಪ್ರೊಫೇನ್ ಅಲರ್ಜಿ ಇದೆ,,nanage āspirin mattu aibuprophēn alarji ide,nanaɡe aːspirin mattu aɪbupropʰeːn alarɟi ide,to me there is an aspirin and ibuprofen allergy,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.my-injector-is-in-my-bag,ನನ್ನ ಚುಚ್ಚುಮದ್ದು ನನ್ನ ಚೀಲದಲ್ಲಿದೆ,,nanna cuccumaddu nanna cīladallide,nanna cuccumaddu nanna ciːladallide,my injector is in my bag,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
medical-conditions.i-am-allergic-to-sulfa-drugs,ನನಗೆ ಸಲ್ಫಾ ಔಷಧ ಅಲರ್ಜಿ ಇದೆ,,nanage salphā auṣadha alarji ide,nanaɡe salpʰaː aʊʂadʰa alarɟi ide,to me there is a sulfa-medicine allergy,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.which-pharmacy-is-open-now,ಈಗ ಯಾವ ಔಷಧ ಅಂಗಡಿ ತೆರೆದಿದೆ?,,īga yāva auṣadha aṁgaḍi teredide?,iːɡa jaːva aʊʂadʰa aŋɡaɖi teredide,which medicine shop is open now?,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.i-need-medicine-for,ನನಗೆ {} ಗೆ ಔಷಧ ಬೇಕು,,nanage {} ge auṣadha bēku,nanaɡe {} ɡe aʊʂadʰa beːku,to me medicine for {} is wanted,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.i-have-a-fever,ನನಗೆ ಜ್ವರ ಇದೆ,,nanage jvara ide,nanaɡe ɟvara ide,to me there is fever,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.i-have-diarrhea,ನನಗೆ ಭೇದಿ ಆಗಿದೆ,,nanage bhēdi āgide,nanaɡe bʰeːdi aːɡide,diarrhoea has happened to me,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.where-is-an-all-night-pharmacy,ರಾತ್ರಿ ಪೂರ್ತಿ ತೆರೆದಿರುವ ಔಷಧ ಅಂಗಡಿ ಎಲ್ಲಿದೆ?,,rātri pūrti terediruva auṣadha aṁgaḍi ellide?,raːtri puːrti terediruva aʊʂadʰa aŋɡaɖi ellide,where is a medicine shop open all night?,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.painkiller,ನೋವು ನಿವಾರಕ,,nōvu nivāraka,noːvu nivaːraka,pain reliever,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.do-i-need-a-prescription,ಔಷಧ ಚೀಟಿ ಬೇಕೇ?,,auṣadha cīṭi bēkē?,aʊʂadʰa ciːʈi beːkeː,is a medicine slip needed?,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.i-have-a-headache,ನನಗೆ ತಲೆನೋವು ಇದೆ,,nanage talenōvu ide,nanaɡe talenoːvu ide,to me there is head-pain,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.paracetamol-acetaminophen,ಪ್ಯಾರಸಿಟಮಾಲ್,,pyārasiṭamāl,pjaːrasiʈamaːl,the same drug the US calls acetaminophen,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.how-much-should-i-take,ಎಷ್ಟು ತೆಗೆದುಕೊಳ್ಳಬೇಕು?,,eṣṭu tegedukoḷḷabēku?,eʂʈu teɡedukoɭɭabeːku,how much must [I] take?,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.i-am-vomiting,ನನಗೆ ವಾಂತಿ ಆಗುತ್ತಿದೆ,,nanage vāṁti āguttide,nanaɡe vaːnti aːɡuttide,vomiting is happening to me,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.rehydration-salts,ಒ.ಆರ್.ಎಸ್. ಪುಡಿ,ಜೀವಜಲ,o.ār.es. puḍi,oaːres puɖi,ORS powder — the abbreviation is what a Karnataka pharmacy stocks it under,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.how-many-times-a-day,ದಿನಕ್ಕೆ ಎಷ್ಟು ಸಲ?,,dinakke eṣṭu sala?,dinakke eʂʈu sala,how many times a day?,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.i-have-a-stomach-ache,ನನಗೆ ಹೊಟ್ಟೆ ನೋವು ಇದೆ,,nanage hoṭṭe nōvu ide,nanaɡe hoʈʈe noːvu ide,to me there is belly pain,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.i-have-a-cough,ನನಗೆ ಕೆಮ್ಮು ಇದೆ,,nanage kemmu ide,nanaɡe kemmu ide,to me there is a cough,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.antihistamine,ಅಲರ್ಜಿ ಔಷಧ,ಆಂಟಿಹಿಸ್ಟಮಿನ್,alarji auṣadha,alarɟi aʊʂadʰa,allergy medicine,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.anti-diarrhea-medicine,ಭೇದಿ ಔಷಧ,,bhēdi auṣadha,bʰeːdi aʊʂadʰa,diarrhoea medicine — generically loperamide,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.is-this-safe-to-take-with,ಇದನ್ನು {} ಜೊತೆ ತೆಗೆದುಕೊಳ್ಳುವುದು ಸುರಕ್ಷಿತವೇ?,,idannu {} jote tegedukoḷḷuvudu surakṣitavē?,idannu {} ɟote teɡedukoɭɭuvudu surakʂitaveː,is taking this together with {} safe?,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.i-feel-dizzy,ನನಗೆ ತಲೆ ಸುತ್ತುತ್ತಿದೆ,,nanage tale suttuttide,nanaɡe tale suttuttide,my head is spinning,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.ibuprofen,ಐಬುಪ್ರೊಫೇನ್,,aibuprophēn,aɪbupropʰeːn,,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.i-have-a-sore-throat,ನನಗೆ ಗಂಟಲು ನೋವು ಇದೆ,,nanage gaṁṭalu nōvu ide,nanaɡe ɡaɳʈalu noːvu ide,to me there is throat pain,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.can-i-get-this-medicine-here,ಈ ಔಷಧ ಇಲ್ಲಿ ಸಿಗುತ್ತದೆಯೇ?,,ī auṣadha illi siguttadeyē?,iː aʊʂadʰa illi siɡuttadejeː,is this medicine available here?,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.bandage,ಬ್ಯಾಂಡೇಜ್,ಪಟ್ಟಿ,byāṁḍēj,bjaːɳɖeːɟ,,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.the-pain-is-severe,ನೋವು ತುಂಬಾ ಜಾಸ್ತಿ ಇದೆ,,nōvu tuṁbā jāsti ide,noːvu tumbaː ɟaːsti ide,the pain is very much,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.antiseptic,ಸೋಂಕು ನಿವಾರಕ,,sōṁku nivāraka,soːŋku nivaːraka,infection preventer,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.i-feel-nauseous,ನನಗೆ ವಾಕರಿಕೆ ಆಗುತ್ತಿದೆ,,nanage vākarike āguttide,nanaɡe vaːkarike aːɡuttide,"nausea is happening to me — distinct from ವಾಂತಿ, which is the vomiting itself",2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.i-have-a-rash,ನನಗೆ ದದ್ದು ಆಗಿದೆ,,nanage daddu āgide,nanaɡe daddu aːɡide,a rash has happened to me,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.before-or-after-food,ಊಟದ ಮೊದಲು ಅಥವಾ ನಂತರ?,,ūṭada modalu athavā naṁtara?,uːʈada modalu atʰavaː nantara,before or after the meal?,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.i-think-it-is-infected,ಸೋಂಕು ಆಗಿದೆ ಅನಿಸುತ್ತದೆ,,sōṁku āgide anisuttade,soːŋku aːɡide anisuttade,it seems infection has happened,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
pharmacy-symptoms.motion-sickness-tablets,ಪ್ರಯಾಣದ ವಾಕರಿಕೆ ಮಾತ್ರೆ,,prayāṇada vākarike mātre,prajaːɳada vaːkarike maːtre,travel-nausea tablet,2,"Standard Karnataka health-communication terminology (Dept. of Health and Family Welfare, Govt. of Karnataka; Arogya Kavacha/108 public material); Kittel (DSAL);ipa=espeak"
