concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
weather.forecast,ಹವಾಮಾನ ಮುನ್ಸೂಚನೆ ಏನು?,,havāmāna munsūcane ēnu?,havaːmaːna munsuːcane eːnu,what is the weather forecast?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.will-it-rain,ಇಂದು ಮಳೆ ಬರುತ್ತದೆಯೇ?,,iṁdu maḷe baruttadeyē?,indu maɭe baruttadejeː,will rain come today?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.is-it-safe-today,ಇಂದು ಸುರಕ್ಷಿತವೇ?,,iṁdu surakṣitavē?,indu surakʂitaveː,is it safe today?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.how-cold-at-night,ರಾತ್ರಿ ಎಷ್ಟು ಚಳಿ ಆಗುತ್ತದೆ?,,rātri eṣṭu caḷi āguttade?,raːtri eʂʈu caɭi aːɡuttade,how much cold does it become at night?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.rain,ಮಳೆ,,maḷe,maɭe,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.snow,ಹಿಮ,,hima,hima,"ಹಿಮ is snow, frost and ice alike in Kannada",2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.wind,ಗಾಳಿ,,gāḷi,ɡaːɭi,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.storm,ಬಿರುಗಾಳಿ,ಚಂಡಮಾರುತ,birugāḷi,biruɡaːɭi,gale / cyclone — the second is the coastal Karnataka word,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.ice,ಮಂಜುಗಡ್ಡೆ,,maṁjugaḍḍe,maɲɟuɡaɖɖe,frozen block — said this way because ಹಿಮ already carries snow,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.fog,ಮಂಜು,,maṁju,maɲɟu,"mist, fog",2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.heat,ಸೆಕೆ,ಬಿಸಿಲು,seke,seke,oppressive heat / sunshine,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.cold,ಚಳಿ,,caḷi,caɭi,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.humid,ತೇವ,ಸೆಕೆ,tēva,teːva,damp,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.sunrise,ಸೂರ್ಯೋದಯ,,sūryōdaya,suːrjoːdaja,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
weather.flood,ಪ್ರವಾಹ,,pravāha,pravaːha,as on closure notices,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
weather.avalanche-risk,ಹಿಮಪಾತದ ಅಪಾಯ,,himapātada apāya,himapaːtada apaːja,danger of snowfall-collapse,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
hiking-parks.is-this-the-way-to,ಇದು {} ಗೆ ದಾರಿಯೇ?,,idu {} ge dāriyē?,idu {} ɡe daːrijeː,is this the way to {}?,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
hiking-parks.where-is-the-trailhead,ಚಾರಣ ಆರಂಭ ಎಲ್ಲಿದೆ?,,cāraṇa āraṁbha ellide?,caːraɳa aːrambʰa ellide,where is the trek start?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
hiking-parks.how-long-to-the-summit,ಶಿಖರಕ್ಕೆ ಎಷ್ಟು ಸಮಯ?,,śikharakke eṣṭu samaya?,ʃikʰarakke eʂʈu samaja,how much time to the peak?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
hiking-parks.how-long-to-the-viewpoint,ವೀಕ್ಷಣಾ ಸ್ಥಳಕ್ಕೆ ಎಷ್ಟು ಸಮಯ?,,vīkṣaṇā sthaḷakke eṣṭu samaya?,viːkʂaɳaː stʰaɭakke eʂʈu samaja,how much time to the viewpoint?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
hiking-parks.which-route-is-easier,ಯಾವ ಮಾರ್ಗ ಸುಲಭ?,,yāva mārga sulabha?,jaːva maːrɡa sulabʰa,which route is easy?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
hiking-parks.is-this-trail-suitable-for-beginners,ಈ ಮಾರ್ಗ ಆರಂಭಿಕರಿಗೆ ಸರಿಯೇ?,,ī mārga āraṁbhikarige sariyē?,iː maːrɡa aːrambʰikariɡe sarijeː,is this route right for beginners?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-conditions.how-long-is-the-full-route,ಪೂರ್ತಿ ಮಾರ್ಗ ಎಷ್ಟು ದೂರ?,,pūrti mārga eṣṭu dūra?,puːrti maːrɡa eʂʈu duːra,how far is the whole route?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-conditions.can-we-return-the-same-way,ಅದೇ ದಾರಿಯಲ್ಲಿ ಹಿಂತಿರುಗಬಹುದೇ?,,adē dāriyalli hiṁtirugabahudē?,adeː daːrijalli hintiruɡabahudeː,may [we] return by the same way?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-conditions.can-we-return-before-dark,ಕತ್ತಲಾಗುವ ಮೊದಲು ಹಿಂತಿರುಗಬಹುದೇ?,,kattalāguva modalu hiṁtirugabahudē?,kattalaːɡuva modalu hintiruɡabahudeː,may [we] return before it becomes dark?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-conditions.is-the-trail-open,ಮಾರ್ಗ ತೆರೆದಿದೆಯೇ?,,mārga teredideyē?,maːrɡa teredidejeː,is the route open?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-conditions.is-the-route-steep,ಮಾರ್ಗ ಕಡಿದಾಗಿದೆಯೇ?,,mārga kaḍidāgideyē?,maːrɡa kaɖidaːɡidejeː,is the route steep?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-conditions.is-the-path-slippery,ದಾರಿ ಜಾರುತ್ತದೆಯೇ?,,dāri jāruttadeyē?,daːri ɟaːruttadejeː,does the path slip?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-transport.how-long-is-the-queue,ಸರತಿ ಎಷ್ಟು ಉದ್ದ?,,sarati eṣṭu udda?,sarati eʂʈu udda,how long is the queue?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-transport.what-time-is-the-last-shuttle,ಕೊನೆಯ ಶಟಲ್ ಎಷ್ಟು ಗಂಟೆಗೆ?,,koneya śaṭal eṣṭu gaṁṭege?,koneja ʃaʈal eʂʈu ɡaɳʈeɡe,the last shuttle at what hour?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-transport.when-does-the-cableway-stop,ರೋಪ್ ವೇ ಯಾವಾಗ ನಿಲ್ಲುತ್ತದೆ?,,rōp vē yāvāga nilluttade?,roːp veː jaːvaːɡa nilluttade,when does the cableway stop?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-transport.where-can-we-buy-water,ನೀರು ಎಲ್ಲಿ ಸಿಗುತ್ತದೆ?,,nīru elli siguttade?,niːru elli siɡuttade,where is water available?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-transport.where-can-we-refill-water,ನೀರು ಎಲ್ಲಿ ತುಂಬಿಸಿಕೊಳ್ಳಬಹುದು?,,nīru elli tuṁbisikoḷḷabahudu?,niːru elli tumbisikoɭɭabahudu,where may water be filled up?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-transport.is-there-cell-signal-here,ಇಲ್ಲಿ ಸಿಗ್ನಲ್ ಇದೆಯೇ?,,illi signal ideyē?,illi siɡnal idejeː,is there signal here?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-transport.do-you-have-a-map,ನಕ್ಷೆ ಇದೆಯೇ?,,nakṣe ideyē?,nakʂe idejeː,is there a map?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-transport.how-long-is-the-wait,ಎಷ್ಟು ಹೊತ್ತು ಕಾಯಬೇಕು?,,eṣṭu hottu kāyabēku?,eʂʈu hottu kaːjabeːku,how long must [one] wait?,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-warnings.open,ತೆರೆದಿದೆ,,teredide,teredide,,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-warnings.closed,ಮುಚ್ಚಿದೆ,,muccide,muccide,,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-warnings.maintenance,ದುರಸ್ತಿ ಕಾರ್ಯ,,durasti kārya,durasti kaːrja,repair work,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-warnings.steep-slope,ಕಡಿದಾದ ಇಳಿಜಾರು,,kaḍidāda iḷijāru,kaɖidaːda iɭiɟaːru,steep slope,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-warnings.caution-slippery,ಎಚ್ಚರಿಕೆ: ಜಾರುತ್ತದೆ,,eccarike: jāruttade,eccarike ɟaːruttade,caution: it slips,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-warnings.danger,ಅಪಾಯ,,apāya,apaːja,,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-warnings.beware-falling-rocks,ಕಲ್ಲು ಉರುಳುವ ಅಪಾಯ,,kallu uruḷuva apāya,kallu uruɭuva apaːja,danger of rolling stones,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-warnings.first-aid-station,ಪ್ರಥಮ ಚಿಕಿತ್ಸಾ ಕೇಂದ್ರ,,prathama cikitsā kēṁdra,pratʰama cikitsaː keːndra,first-treatment centre,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-warnings.service-suspended,ಸೇವೆ ಸ್ಥಗಿತ,,sēve sthagita,seːve stʰaɡita,service halted,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-landmarks.trail-marker,ಮಾರ್ಗ ಸೂಚಿ,,mārga sūci,maːrɡa suːci,route indicator,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-landmarks.fork-junction,ಕವಲು / ಸಂಧಿ,,kavalu / saṁdhi,kavalu / sandʰi,fork / junction,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-landmarks.boardwalk-cliff-path,ಮರದ ಹಾದಿ / ಬಂಡೆ ದಾರಿ,,marada hādi / baṁḍe dāri,marada haːdi / baɳɖe daːri,wooden walk / rock path,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-landmarks.start,ಆರಂಭ,,āraṁbha,aːrambʰa,,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-landmarks.end,ಕೊನೆ,,kone,kone,,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-landmarks.elevation,ಎತ್ತರ,,ettara,ettara,height,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
trail-landmarks.sunset,ಸೂರ್ಯಾಸ್ತ,,sūryāsta,suːrjaːsta,,2,"Kittel, A Kannada-English Dictionary (DSAL); Univ. of Madras Kannada-English Dictionary (DSAL);ipa=espeak"
trail-landmarks.water-point,ನೀರಿನ ಸ್ಥಳ,,nīrina sthaḷa,niːrina stʰaɭa,water place,2,Karnataka Forest Department and KSTDC trail and warning-board wording; Kittel (DSAL);ipa=espeak
