concept_id,text,text_alt,ipa,literal,confidence,provenance
weather.flood,ទឹកជំនន់,ជំនន់ទឹកភ្លៀង,tɨk tɕumnoan,,2,"Cambodian National Committee for Disaster Management and Ministry of Health flood-advisory wording (information.gov.kh); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
weather.avalanche-risk,ដីធ្លាក់,,dəjtʰleak,,2,"Cambodian Ministry of Public Works and Transport road- and works-sign wording; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
hiking-parks.is-this-the-way-to,ផ្លូវនេះទៅ {} ឬទេ,,pʰləw nih tɨw {} rɨː teː,is this the road that goes to {},2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
hiking-parks.where-is-the-trailhead,ចំណុចចាប់ផ្តើមផ្លូវនៅឯណា,,tɕɑmnotɕ tɕappʰdaəm pʰləw nɨw ʔaenaː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
hiking-parks.how-long-to-the-summit,ទៅកំពូលភ្នំ ចំណាយពេលប៉ុន្មាន,,tɨw kɑmpuːl pʰnum tɕɑmnaːj peːl ponmaːn,going to the summit spends how much time,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
hiking-parks.how-long-to-the-viewpoint,ទៅកន្លែងមើលទេសភាព ចំណាយពេលប៉ុន្មាន,,tɨw kɑnlaeŋ məːl teːsapʰiəp tɕɑmnaːj peːl ponmaːn,going to the viewpoint spends how much time,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
hiking-parks.which-route-is-easier,ផ្លូវណាដើរស្រួលជាង,,pʰləw naː daə sruəl tɕiəŋ,which road is easier to walk,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
hiking-parks.is-this-trail-suitable-for-beginners,អ្នកដើរព្រៃថ្មី ដើរផ្លូវនេះបានឬទេ,,neaʔ daə prɨj tʰməj daə pʰləw nih baːn rɨː teː,"can a new hiker walk this path — ដើរព្រៃ, to walk the forest, is the Cambodian expression for trekking",2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
trail-conditions.how-long-is-the-full-route,ផ្លូវទាំងមូលវែងប៉ុន្មាន,,pʰləw teaŋ muːl wɛːŋ ponmaːn,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
trail-conditions.can-we-return-the-same-way,ត្រឡប់មកតាមផ្លូវដើមបានឬទេ,,trɑlɑp mɔːk taːm pʰləw daəm baːn rɨː teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
trail-conditions.can-we-return-before-dark,ត្រឡប់មកវិញមុនងងឹតបានឬទេ,,trɑlɑp mɔːk wɨɲ mun ŋɔŋɨt baːn rɨː teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
trail-conditions.is-the-trail-open,ផ្លូវនេះបើកឬទេ,,pʰləw nih baək rɨː teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
trail-conditions.is-the-route-steep,ផ្លូវនេះចោតឬទេ,,pʰləw nih tɕoːt rɨː teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
trail-conditions.is-the-path-slippery,ផ្លូវនេះរអិលឬទេ,,pʰləw nih rɔʔɨl rɨː teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
trail-transport.how-long-is-the-queue,ត្រូវឈរតម្រង់ជួរយូរប៉ុន្មាន,,trəw tɕʰɔː tɑmrɔŋ tɕuə juː ponmaːn,,2,"Angkor Enterprise ticket-counter wording (ឈរតម្រង់ជួរទិញសំបុត្រ); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
trail-transport.what-time-is-the-last-shuttle,រថយន្តដឹកភ្ញៀវចុងក្រោយចេញម៉ោងប៉ុន្មាន,,rɔtʰajoan dɨk pʰɲiəw tɕoŋkraoj tɕeɲ moːŋ ponmaːn,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); APSARA National Authority electric-shuttle service in the Angkor park;ipa=km-analysis"
trail-transport.where-can-we-buy-water,អាចទិញទឹកសុទ្ធនៅឯណា,,ʔaːtɕ tɨɲ tɨk sot nɨw ʔaenaː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
trail-transport.where-can-we-refill-water,អាចបំពេញទឹកនៅឯណា,,ʔaːtɕ bɑmpeɲ tɨk nɨw ʔaenaː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
trail-transport.is-there-cell-signal-here,ទីនេះមានសញ្ញាទូរស័ព្ទឬទេ,,tiː nih miən sɑɲɲaː tuːrɔsap rɨː teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
trail-transport.do-you-have-a-map,មានផែនទីឬទេ,,miən pʰaentiː rɨː teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
trail-transport.how-long-is-the-wait,ត្រូវរង់ចាំយូរប៉ុន្មាន,,trəw roaŋtɕam juː ponmaːn,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
trail-warnings.open,បើក,,baək,,2,"Cambodian Ministry of Public Works and Transport road- and works-sign wording; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
trail-warnings.closed,បិទ,បិទបណ្តោះអាសន្ន,bɨt,,2,"Cambodian Ministry of Public Works and Transport road- and works-sign wording; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
trail-warnings.maintenance,កំពុងជួសជុល,ការថែទាំ,kɑmpoŋ tɕuəhtɕul,,2,"Cambodian Ministry of Public Works and Transport road- and works-sign wording; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
trail-warnings.steep-slope,ជម្រាលចោត,ចុះជម្រាល,tɕumriəl tɕoːt,,2,"Cambodian Ministry of Public Works and Transport road- and works-sign wording; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
trail-warnings.caution-slippery,ប្រយ័ត្ន ផ្លូវរអិល,ប្រយ័ត្នរអិល,prɑjat pʰləw rɔʔɨl,,2,Cambodian Ministry of Public Works and Transport road- and works-sign wording; Cambodian Ministry of Health wet-weather road advisory wording (information.gov.kh);ipa=km-analysis
trail-warnings.danger,គ្រោះថ្នាក់,អន្តរាយ,kruəhtʰnak,,2,"Cambodian Ministry of Public Works and Transport road- and works-sign wording; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
trail-warnings.beware-falling-rocks,ប្រយ័ត្នថ្មធ្លាក់,,prɑjat tʰmɑː tʰleak,,2,"Cambodian Ministry of Public Works and Transport road- and works-sign wording; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
trail-warnings.first-aid-station,ចំណុចសង្គ្រោះបឋម,ការសង្គ្រោះបឋម,tɕɑmnotɕ sɑŋkruəh bɑtʰɑm,,2,"Cambodian Red Cross first-aid (សង្គ្រោះបឋម) public wording; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
trail-warnings.service-suspended,ផ្អាកសេវាកម្ម,ផ្អាកជាបណ្តោះអាសន្ន,pʰʔaːk seːwaːkam,,2,"Cambodian Ministry of Public Works and Transport road- and works-sign wording; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
trail-landmarks.trail-marker,ស្លាកបង្ហាញផ្លូវ,ស្លាកសញ្ញា,slaːk bɑŋhaːɲ pʰləw,,2,"Cambodian Ministry of Public Works and Transport road- and works-sign wording; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
trail-landmarks.fork-junction,ផ្លូវបែក,ចំណុចប្រសព្វ,pʰləw baek,,2,"Cambodian Ministry of Public Works and Transport road- and works-sign wording; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
trail-landmarks.boardwalk-cliff-path,ស្ពានឈើ,ផ្លូវដើរជាប់ជ្រោះ,spiən tɕʰəː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
trail-landmarks.start,ចំណុចចាប់ផ្តើម,,tɕɑmnotɕ tɕappʰdaəm,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
trail-landmarks.end,ចំណុចបញ្ចប់,,tɕɑmnotɕ bɑɲtɕɑp,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
trail-landmarks.elevation,កម្ពស់,,kɑmpuəh,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
trail-landmarks.sunset,ថ្ងៃលិច,ព្រះអាទិត្យលិច,tʰŋaj lɨtɕ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
trail-landmarks.water-point,ចំណុចបំពេញទឹក,កន្លែងមានទឹកស្អាត,tɕɑmnotɕ bɑmpeɲ tɨk,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
