concept_id,text,text_alt,ipa,literal,confidence,provenance
in-a-building.what-is-the-wi-fi-password,លេខសម្ងាត់ Wi-Fi ជាអ្វី,,leːk sɑmŋoat waj pʰaj tɕiə ʔwəj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
in-a-building.which-floor,ជាន់ណា,,tɕoan naː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Cambodian System of Writing and Beginning Reader (Yale, 1970);ipa=km-analysis"
toilets.where-toilet,បន្ទប់ទឹកនៅឯណា,,bɑntup tɨk nɨw ʔaenaː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.where-public-toilet,បន្ទប់ទឹកសាធារណៈនៅឯណា,,bɑntup tɨk saːtʰiərɔnaʔ nɨw ʔaenaː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.may-i-use-the-toilet,ខ្ញុំប្រើបន្ទប់ទឹកបានទេ,,kʰɲom prəː bɑntup tɨk baːn teː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.is-it-only-for-customers,សម្រាប់តែភ្ញៀវទេ,,sɑmroəp tae pʰɲiəw teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.toilet-wc,បន្ទប់ទឹក,WC,bɑntup tɨk,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.is-it-free,ឥតគិតថ្លៃទេ,,ʔət kɨt tʰlaj teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.do-i-need-a-coin,ខ្ញុំត្រូវការកាក់ទេ,,kʰɲom trəwkaː kaʔ teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.is-the-tap-water-safe-to-drink,ទឹកម៉ាស៊ីនផឹកបានដោយសុវត្ថិភាពទេ,,tɨk maːsiːn pʰɨk baːn daoj sowattʰipʰiəp teː,is tap water ('machine water') safe to drink,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
toilets.it-is-urgent,បន្ទាន់,,bɑntoan,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.may-i-have-the-toilet-key,ខ្ញុំសុំកូនសោបន្ទប់ទឹក,,kʰɲom som kounsao bɑntup tɨk,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Smyth, Colloquial Cambodian (Routledge);ipa=km-analysis"
toilets.there-is-no-toilet-paper,គ្មានក្រដាសអនាម័យទេ,,kmiən krɑdaːh ʔɑniəmoəj teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.toilet-paper,ក្រដាសអនាម័យ,,krɑdaːh ʔɑniəmoəj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.it-is-out-of-order,ខូច,,kʰoːtɕ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.out-of-order,ខូច,,kʰoːtɕ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.mens-toilet,បន្ទប់ទឹកប្រុស,ប្រុស,bɑntup tɨk broh,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.womens-toilet,បន្ទប់ទឹកស្រី,ស្រី,bɑntup tɨk srəj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.drinking-water,ទឹកសុទ្ធ,,tɨk sot,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.not-for-drinking,ហាមផឹក,,haːm pʰɨk,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.accessible-toilet,បន្ទប់ទឹកសម្រាប់ជនពិការ,,bɑntup tɨk sɑmroəp tɕɔn pikaː,,2,"Cambodian Ministry of Social Affairs, Veterans and Youth Rehabilitation disability and accessibility terminology; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.where-can-i-wash-my-hands,ខ្ញុំលាងដៃនៅឯណា,,kʰɲom liəŋ daj nɨw ʔaenaː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.can-i-flush-the-paper,ខ្ញុំចោលក្រដាសក្នុងបង្គន់បានទេ,,kʰɲom tɕaol krɑdaːh knoŋ bɑŋkɔːn baːn teː,can I put the paper in the toilet bowl -- in many countries paper goes in a bin instead,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.is-there-a-toilet-on-board,នៅលើឡានមានបន្ទប់ទឹកទេ,,nɨw ləː laːn miən bɑntup tɨk teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.the-toilet-will-not-flush,ទឹកបង្គន់មិនចេញទេ,,tɨk bɑŋkɔːn min tɕeɲ teː,literally 'the toilet-bowl's water will not come out',2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.baby-change,កន្លែងប្តូរខោអាវទារក,,kɑnlaeŋ pdoː kʰao ʔaːw tiərɔk,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
toilets.squat-toilet,បង្គន់អង្គុយ,,bɑŋkɔːn ʔɑŋkuj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
building-words.elevator,ជណ្តើរយន្ត,,tɕoandaə joan,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
building-words.stairs,ជណ្តើរ,,tɕoandaə,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Cambodian System of Writing and Beginning Reader (Yale, 1970);ipa=km-analysis"
building-words.entrance,ច្រកចូល,,tɕrɑk tɕoul,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
building-words.exit,ច្រកចេញ,,tɕrɑk tɕeɲ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
building-words.men,ប្រុស,,broh,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
building-words.women,ស្រី,,srəj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
building-words.door,ទ្វារ,,tʰwiə,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
building-words.key,កូនសោ,,kounsao,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
