concept_id,text,text_alt,ipa,literal,confidence,provenance
emergency-medical.i-have-travel-insurance,ខ្ញុំមានធានារ៉ាប់រងការធ្វើដំណើរ,,kʰɲom miən tʰiəniə raprɔŋ kaː tʰwəː dɑmnaə,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.i-am-diabetic,ខ្ញុំមានជំងឺទឹកនោមផ្អែម,,kʰɲom miən tɕumŋɨːtɨknoːmpʰʔaem,"ជំងឺទឹកនោមផ្អែម ""diabetes"" must not be confused with ស្ករ ""sugar"" alone.",2,"EthnoMed (University of Washington), Khmer translation of ""What is Diabetes?"" (June 2019); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.i-need-insulin,ខ្ញុំត្រូវការអាំងស៊ុយលីន,,kʰɲom trəwkaː ʔaŋsujliːn,,2,"EthnoMed (University of Washington), Khmer translation of ""What is Diabetes?"" (June 2019); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.i-have-asthma,ខ្ញុំមានជំងឺហឺត,,kʰɲom miən tɕumŋɨːhəːt,,2,"Better Health Channel (Victoria), Khmer translation of ""Thunderstorm asthma""; Medical Cambodia Khmer medical-term glossary; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.i-have-a-heart-condition,ខ្ញុំមានជំងឺបេះដូង,,kʰɲom miən tɕumŋɨːbehdoːŋ,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.i-am-allergic-to-penicillin,ខ្ញុំអាឡែស៊ីនឹងប៉េនីស៊ីលីន,,kʰɲom ʔaːlaesiː nɨŋ peːniːsiːliːn,,2,Apollo Hospitals Khmer-language patient medicine information; imatokucambodia.com Cambodian drug-information database;ipa=km-analysis
medical-conditions.i-have-epilepsy,ខ្ញុំមានជំងឺឆ្កួតជ្រូក,,kʰɲom miən tɕumŋɨːtɕkuəttɕruːk,"ជំងឺឆ្កួតជ្រូក literally means ""pig-crazy disease"" -- an old folk name that remains the ordinary clinical term in Cambodia, not slang or an insult.",2,"Medical Cambodia and Apollo Hospitals Khmer-language patient information on epilepsy; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.my-blood-sugar-is-low,ជាតិស្ករក្នុងឈាមរបស់ខ្ញុំទាប,,tɕiət skɑː knoŋ tɕʰiəm rɔbɑh kʰɲom tiəp,"ជាតិស្ករ ""blood sugar"" and ជំងឺទឹកនោមផ្អែម ""diabetes"" are different words; ស្ករ alone just means sugar.",2,"EthnoMed (University of Washington), Khmer translation of ""What is Diabetes?"" (June 2019); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.i-need-my-inhaler,ខ្ញុំត្រូវការប្រដាប់ស្រូបថ្នាំរបស់ខ្ញុំ,,kʰɲom trəwkaː brɑːdap sroːp tʰnam rɔbɑh kʰɲom,,2,"Better Health Channel (Victoria), Khmer translation of ""Thunderstorm asthma""; Medical Cambodia Khmer medical-term glossary; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.i-am-pregnant,ខ្ញុំមានផ្ទៃពោះ,,kʰɲom miən pʰtejpuəh,,2,"EthnoMed (University of Washington), Khmer translation of ""What is Diabetes?"" (June 2019); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.i-carry-an-adrenaline-injector,ខ្ញុំមានម្ជុលចាក់ថ្នាំអាឌ្រែណាលីនស្វ័យប្រវត្តិ,,kʰɲom miən mtɕul tɕak tʰnam ʔaːdɛːnaːliːn swajbrɔwat,ម្ជុលចាក់ថ្នាំអាឌ្រែណាលីនស្វ័យប្រវត្តិ describes the device -- an automatic adrenaline-injection needle -- rather than naming the EpiPen brand.,2,"ASCIA / Western Sydney Local Health District Translation Service, Khmer translation of ""Anaphylaxis"" (June 2018); Apollo Hospitals Khmer-language patient information on anaphylaxis;ipa=km-analysis"
medical-conditions.i-take-medicine-for,ខ្ញុំលេបថ្នាំសម្រាប់ {},,kʰɲom leːp tʰnam sɑmroəp {},,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.i-take-blood-thinners,ខ្ញុំលេបថ្នាំបន្ថយកំណក់ឈាម,,kʰɲom leːp tʰnam bɑntʰɑj kɑmnɑk tɕʰiəm,,2,"Apollo Hospitals Khmer-language patient information on blood types; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.medicine-allergy,អាឡែស៊ីនឹងថ្នាំ: {},,ʔaːlaesiː nɨŋ tʰnam,,2,Apollo Hospitals Khmer-language patient medicine information; imatokucambodia.com Cambodian drug-information database;ipa=km-analysis
medical-conditions.this-card-lists-my-conditions,កាតនេះមានបញ្ជីជំងឺរបស់ខ្ញុំ,,kaːt nih miən bɑɲtɕiː tɕumŋɨː rɔbɑh kʰɲom,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.this-is-my-medicine,នេះជាថ្នាំរបស់ខ្ញុំ,,nih tɕiə tʰnam rɔbɑh kʰɲom,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.please-give-me-sugar-or-juice,សូមឱ្យខ្ញុំស្ករ ឬទឹកផ្លែឈើ,,soːm ʔaoj kʰɲom skɑː rɨː tɨkpʰlaetɕʰəː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.inject-it-into-my-outer-thigh,សូមចាក់ថ្នាំចូលភ្លៅខាងក្រៅរបស់ខ្ញុំ,,soːm tɕak tʰnam tɕoːl pʰlɨw kʰaːŋkraw rɔbɑh kʰɲom,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.my-blood-type-is,ក្រុមឈាមរបស់ខ្ញុំគឺ {},,kromtɕʰiəm rɔbɑh kʰɲom kɨː {},,2,"Apollo Hospitals Khmer-language patient information on blood types; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.do-not-give-me,កុំឱ្យខ្ញុំ {},,kom ʔaoj kʰɲom {},,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,ខ្ញុំអាឡែស៊ីនឹងអាស្ពីរីន និងអ៊ីប៊ុយប្រូហ្វែន,,kʰɲom ʔaːlaesiː nɨŋ ʔaːspiːriːn niŋ ʔiːbujbroːpʰaen,,2,Apollo Hospitals Khmer-language patient medicine information; imatokucambodia.com Cambodian drug-information database;ipa=km-analysis
medical-conditions.my-injector-is-in-my-bag,ម្ជុលចាក់ថ្នាំរបស់ខ្ញុំនៅក្នុងកាបូបរបស់ខ្ញុំ,,mtɕul tɕak tʰnam rɔbɑh kʰɲom nɨw knoŋ kaːboːp rɔbɑh kʰɲom,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.which-pharmacy-is-open-now,ឱសថស្ថានណាបើកនៅពេលនេះ,,ʔaosɑtstʰaːn naː baək nɨw peːl nih,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.i-need-medicine-for,ខ្ញុំត្រូវការថ្នាំសម្រាប់ {},,kʰɲom trəwkaː tʰnam sɑmroəp {},,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.i-have-a-fever,ខ្ញុំគ្រុនក្តៅ,,kʰɲom krunktaw,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.i-think-i-have-malaria,ខ្ញុំគិតថាខ្ញុំគ្រុនចាញ់,,kʰɲom kɨttʰaː kʰɲom kruntɕaɲ,,2,"Cambodia National Malaria Center (CNM), Ministry of Health; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.i-need-a-malaria-test,ខ្ញុំត្រូវការធ្វើតេស្តគ្រុនចាញ់,,kʰɲom trəwkaː tʰwəːteːh kruntɕaɲ,,2,"Cambodia National Malaria Center (CNM), Ministry of Health; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.i-have-diarrhea,ខ្ញុំចុះរាគ,,kʰɲom tɕohriəʔ,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.where-is-an-all-night-pharmacy,ឱសថស្ថានបើកទាំងយប់នៅឯណា,,ʔaosɑtstʰaːn baək teəŋ jɔp nɨw ʔaenaː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.painkiller,ថ្នាំបំបាត់ការឈឺចាប់,,tʰnam bɑmbat kaː tɕʰɨːtɕap,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.do-i-need-a-prescription,ខ្ញុំត្រូវការវេជ្ជបញ្ជាទេ,,kʰɲom trəwkaː weːtɕbɑɲtɕiə teː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.i-have-a-headache,ខ្ញុំឈឺក្បាល,,kʰɲom tɕʰɨː kbaːl,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.paracetamol-acetaminophen,ប៉ារាសេតាមុល,,paːriəseːtaːmul,,2,Apollo Hospitals Khmer-language patient medicine information; imatokucambodia.com Cambodian drug-information database;ipa=km-analysis
pharmacy-symptoms.how-much-should-i-take,ត្រូវលេបប៉ុន្មាន,,trəw leːp ponmaːn,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.i-am-vomiting,ខ្ញុំកំពុងក្អួត,,kʰɲom kɑmpuŋ kʔuət,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.rehydration-salts,ម្សៅអូរ៉ាលីត្រ,,msaw ʔoːraːliːt,,2,"Apollo Hospitals Khmer-language patient information on ORS; Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.how-many-times-a-day,មួយថ្ងៃប៉ុន្មានដង,,muəjtʰŋaj ponmaːn dɑŋ,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.i-have-a-stomach-ache,ខ្ញុំឈឺពោះ,,kʰɲom tɕʰɨː puəh,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.i-have-a-cough,ខ្ញុំក្អក,,kʰɲom kʔɑʔ,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.antihistamine,ថ្នាំប្រឆាំងអ៊ីស្តាមីន,,tʰnam brɑːtɕʰaŋ ʔiːstaːmiːn,,2,Apollo Hospitals Khmer-language patient medicine information; imatokucambodia.com Cambodian drug-information database;ipa=km-analysis
pharmacy-symptoms.anti-diarrhea-medicine,ថ្នាំបញ្ឈប់រាគរូស,,tʰnam bɑɲtɕʰɔp riəʔruːh,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.is-this-safe-to-take-with,លេបជាមួយ {} មានសុវត្ថិភាពទេ,,leːp tɕiəmuəj {} miən sowtʰepʰiəp teː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.i-feel-dizzy,ខ្ញុំវិលមុខ,,kʰɲom wɨlmuk,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.ibuprofen,អ៊ីប៊ុយប្រូហ្វែន,,ʔiːbujbroːpʰaen,,2,Apollo Hospitals Khmer-language patient medicine information; imatokucambodia.com Cambodian drug-information database;ipa=km-analysis
pharmacy-symptoms.i-have-a-sore-throat,ខ្ញុំឈឺបំពង់ក,,kʰɲom tɕʰɨː bɑmpuəŋkɔ,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.can-i-get-this-medicine-here,ខ្ញុំអាចទិញថ្នាំនេះនៅទីនេះបានទេ,,kʰɲom ʔaːtɕ tɨɲ tʰnam nih nɨw tiːnih baːn teː,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.bandage,បង់រុំ,,bɑŋrum,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.the-pain-is-severe,ឈឺខ្លាំងណាស់,,tɕʰɨː kʰlaŋ nah,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.antiseptic,ថ្នាំសម្លាប់មេរោគ,,tʰnam sɑmloəp meːroːk,,2,"Huffman, Modern Spoken Cambodian (Yale, 1970); Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977);ipa=km-analysis"
pharmacy-symptoms.i-feel-nauseous,ខ្ញុំចង់ក្អួត,,kʰɲom tɕɑŋ kʔuət,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
pharmacy-symptoms.i-have-a-rash,ខ្ញុំមានកន្ទួល,,kʰɲom miən kɑntuəl,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
pharmacy-symptoms.before-or-after-food,មុនអាហារ ឬ ក្រោយអាហារ?,,mun ʔaːhaː rɨː kraoj ʔaːhaː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
pharmacy-symptoms.i-think-it-is-infected,ខ្ញុំគិតថាវារលាក,,kʰɲom kɨt tʰaː wiə rɔliəʔ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
pharmacy-symptoms.motion-sickness-tablets,ថ្នាំវិលមុខ,,tʰnam wɨlmuk,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
pharmacy-symptoms.i-have-a-cut,ខ្ញុំមានរបួស,,kʰɲom miən rɔbuəh,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
pharmacy-symptoms.i-have-a-burn,ខ្ញុំមានរបួសដុត,,kʰɲom miən rɔbuəh dot,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
pharmacy-symptoms.it-started-days-ago,វាចាប់ផ្តើមតាំងពី {} ថ្ងៃមុន,,wiə tɕappʰdaəm taŋ piː {} tʰŋaj mun,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
pharmacy-symptoms.cough-medicine,ថ្នាំក្អក,,tʰnam kʔɑk,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
pharmacy-symptoms.is-this-safe-during-pregnancy,ថ្នាំនេះមានសុវត្ថិភាពសម្រាប់ស្ត្រីមានផ្ទៃពោះទេ,,tʰnam nih miən sowattʰipʰiəp sɑmrap sdrəj miən pʰtejpuəh teː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.head,ក្បាល,,kbaːl,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.stomach,ពោះ,,puəh,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.back,ខ្នង,,kʰnɑŋ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.throat,បំពង់ក,,bɑmpɔŋ kɔː,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.tooth,ធ្មេញ,,tʰmɨɲ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.chest,ទ្រូង,,truːŋ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.eye,ភ្នែក,,pʰnɛːk,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.ear,ត្រចៀក,,trɑtɕiəʔ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.leg,ជើង,,tɕəːŋ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.arm,ដៃ,,daj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.foot,ជើង,,tɕəːŋ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.hand,ដៃ,,daj,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.knee,ជង្គង់,,tɕɔŋkɔŋ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.ankle,ក្អែងជើង,,kʔaeŋtɕəːŋ,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
body-parts.skin,ស្បែក,,sbaek,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.i-lost-my-passport,ខ្ញុំបាត់លិខិតឆ្លងដែន,,kʰɲom bat likʰət tɕʰlɑŋdaen,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
lost-rescue.i-lost-my-phone,ខ្ញុំបាត់ទូរស័ព្ទ,,kʰɲom bat tuːrɔsap,,2,"Headley et al., Cambodian-English Dictionary (Catholic University of America Press, 1977); Huffman, Modern Spoken Cambodian (Yale, 1970);ipa=km-analysis"
