concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
emergency-medical.i-have-chest-pain,എനിക്ക് നെഞ്ചുവേദനയുണ്ട്,,enikkŭ neñcuvēdanayuṇṭŭ,enikkɨ neɲcuveːdanajuɳʈ,to me there is chest pain,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
emergency-medical.this-person-is-unconscious,ഈ ആൾക്ക് ബോധമില്ല,,ī āḷkkŭ bōdhamilla,iː aːɭkkɨ boːdʰamilla,to this person there is no consciousness — said about someone else,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
emergency-medical.where-is-the-nearest-hospital,അടുത്തുള്ള ആശുപത്രി എവിടെയാണ്?,,aṭuttuḷḷa āśupatri eviṭeyāṇŭ?,aɖuttuɭɭa aːʃubatɾi eviɖejaːɳɨ,where is the nearby hospital?,2,Kerala public signage (Kochi Metro bilingual station wording; KSRTC ticket wording; Kerala Water Authority notices); Gundert (DSAL);ipa=espeak
emergency-medical.what-is-the-emergency-number,അത്യാഹിത നമ്പർ എന്താണ്?,,atyāhita nampar entāṇŭ?,atjaːhida nambaɾ endaːɳɨ,what is the emergency number?,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
emergency-medical.is-there-a-doctor-who-speaks-english,{source} അറിയാവുന്ന ഡോക്ടർ ഉണ്ടോ?,,{source} aṟiyāvunna ḍōkṭar uṇṭō?,{source} arijaːvunna ɖoːkʈaɾ uɳɖoː,is there a doctor who knows {source}?,2,"Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997); Rajaraja Varma, Keralapanineeyam;ipa=espeak"
emergency-medical.i-think-a-bone-is-broken,എല്ല് പൊട്ടിയെന്ന് തോന്നുന്നു,,ellŭ poṭṭiyennŭ tōnnunnu,ellɨ poʈʈijennɨ toːnnunnu,it seems a bone has broken,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
emergency-medical.please-call-my-emergency-contact,ദയവായി എന്റെ അത്യാഹിത നമ്പറിൽ വിളിക്കൂ,,dayavāyi enṟe atyāhita nampaṟil viḷikkū,dajavaːji ende atjaːhida nambaril viɭikkuː,please call my emergency number,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
emergency-medical.i-have-travel-insurance,എനിക്ക് യാത്രാ ഇൻഷുറൻസ് ഉണ്ട്,,enikkŭ yātrā inṣuṟansŭ uṇṭŭ,enikkɨ jaːtɾaː inʂuransɨ uɳʈ,to me there is travel insurance,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
medical-conditions.i-am-diabetic,എനിക്ക് പ്രമേഹമുണ്ട്,ഷുഗർ,enikkŭ pramēhamuṇṭŭ,enikkɨ pɾameːhamuɳʈ,"to me there is diabetes — ഷുഗർ is the loan a Kerala clinic uses for the *disease*, never for granulated sugar",2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.i-need-insulin,എനിക്ക് ഇൻസുലിൻ വേണം,,enikkŭ insulin vēṇaṁ,enikkɨ insulin veːɳam,to me insulin is wanted,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.i-have-asthma,എനിക്ക് ആസ്ത്മ ഉണ്ട്,ശ്വാസംമുട്ടൽ,enikkŭ āstma uṇṭŭ,enikkɨ aːstma uɳʈ,to me there is asthma — ശ്വാസംമുട്ടൽ is the native word for the wheezing,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.i-have-a-heart-condition,എനിക്ക് ഹൃദയസംബന്ധമായ പ്രശ്നമുണ്ട്,,enikkŭ hr̥dayasaṁbandhamāya praśnamuṇṭŭ,enikkɨ hrudajasambandʰamaːja pɾaʃnamuɳʈ,to me there is a heart-related problem,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.i-am-allergic-to-penicillin,എനിക്ക് പെൻസിലിൻ അലർജിയുണ്ട്,,enikkŭ pensilin alarjiyuṇṭŭ,enikkɨ pensilin alaɾɟijuɳʈ,to me there is a penicillin allergy,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.i-have-epilepsy,എനിക്ക് അപസ്മാരം ഉണ്ട്,ഫിറ്റ്സ്,enikkŭ apasmāraṁ uṇṭŭ,enikkɨ abasmaːɾam uɳʈ,to me there is epilepsy — അപസ്മാരം is the clinical term; ഫിറ്റ്സ് is what is said in a Kerala clinic,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.my-blood-sugar-is-low,എന്റെ രക്തത്തിലെ പഞ്ചസാര കുറവാണ്,,enṟe raktattile pañcasāra kuṟavāṇŭ,ende ɾaktattile paɲcasaːɾa kuravaːɳɨ,the sugar in my blood is low,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.i-need-my-inhaler,എനിക്ക് എന്റെ ഇൻഹേലർ വേണം,,enikkŭ enṟe inhēlar vēṇaṁ,enikkɨ ende inheːlaɾ veːɳam,to me my inhaler is wanted,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.i-am-pregnant,ഞാൻ ഗർഭിണിയാണ്,,ñān garbhiṇiyāṇŭ,ɲaːn ɡaɾbʰiɳijaːɳɨ,I am pregnant,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.i-carry-an-adrenaline-injector,എന്റെ കൈയിൽ അഡ്രിനാലിൻ ഇൻജക്ടർ ഉണ്ട്,,enṟe kaiyil aḍrinālin injakṭar uṇṭŭ,ende kaijil aɖɾinaːlin inɟakʈaɾ uɳʈ,in my hand there is an adrenaline injector,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.i-take-medicine-for,ഞാൻ {} മരുന്ന് കഴിക്കുന്നു,,ñān {} marunnŭ kaḻikkunnu,ɲaːn {} maɾunnɨ kaɻikkunnu,"I take {} medicine — apposition, because the dative -ന് is bound",2,"Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997); Rajaraja Varma, Keralapanineeyam;ipa=espeak"
medical-conditions.i-take-blood-thinners,ഞാൻ രക്തം കട്ടപിടിക്കാതിരിക്കാനുള്ള മരുന്ന് കഴിക്കുന്നു,,ñān raktaṁ kaṭṭapiṭikkātirikkānuḷḷa marunnŭ kaḻikkunnu,ɲaːn ɾaktam kaʈʈabiɖikkaːdiɾikkaːnuɭɭa maɾunnɨ kaɻikkunnu,I take medicine to keep the blood from clotting,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.medicine-allergy,മരുന്ന് അലർജി: {},,marunnŭ alarji: {},maɾunnɨ alaɾɟi {},medicine allergy: {},2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.this-card-lists-my-conditions,ഈ കാർഡിൽ എന്റെ രോഗങ്ങളുടെ വിവരമുണ്ട്,,ī kārḍil enṟe rōgaṅṅaḷuṭe vivaramuṇṭŭ,iː kaːɾɖil ende ɾoːɡaŋŋaɭuɖe vivaɾamuɳʈ,in this card there is the information of my illnesses,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
medical-conditions.this-is-my-medicine,ഇത് എന്റെ മരുന്നാണ്,,itŭ enṟe marunnāṇŭ,it ende maɾunnaːɳɨ,this is my medicine,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
medical-conditions.please-give-me-sugar-or-juice,ദയവായി എനിക്ക് പഞ്ചസാരയോ ജ്യൂസോ തരൂ,,dayavāyi enikkŭ pañcasārayō jyūsō tarū,dajavaːji enikkɨ paɲcasaːɾajoː ɟjuːsoː taɾuː,പഞ്ചസാര is the granulated kind; the loan ഷുഗർ means diabetes in Malayalam and must not be used here,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.inject-it-into-my-outer-thigh,എന്റെ തുടയുടെ പുറംഭാഗത്ത് കുത്തിവയ്ക്കൂ,,enṟe tuṭayuṭe puṟaṁbhāgattŭ kuttivaykkū,ende tuɖajuɖe purambʰaːɡattɨ kuttivajkkuː,inject into the outer part of my thigh,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.my-blood-type-is,എന്റെ രക്തഗ്രൂപ്പ് {},,enṟe raktagrūppŭ {},ende ɾaktaɡɾuːppɨ {},my blood group [is] {},2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.do-not-give-me,എനിക്ക് {} തരരുത്,,enikkŭ {} tararutŭ,enikkɨ {} taɾaɾud,do not give me {},2,"Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997); Rajaraja Varma, Keralapanineeyam;ipa=espeak"
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,"എനിക്ക് ആസ്പിരിൻ, ഐബുപ്രൊഫെൻ അലർജിയുണ്ട്",,"enikkŭ āspirin, aibuprophen alarjiyuṇṭŭ","enikkɨ aːsbiɾin, aibupɾopʰen alaɾɟijuɳʈ",to me there is an aspirin and ibuprofen allergy,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.my-injector-is-in-my-bag,എന്റെ ഇൻജക്ടർ എന്റെ ബാഗിലുണ്ട്,,enṟe injakṭar enṟe bāgiluṇṭŭ,ende inɟakʈaɾ ende baːɡiluɳʈ,my injector is in my bag,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
medical-conditions.i-am-allergic-to-sulfa-drugs,എനിക്ക് സൾഫാ മരുന്ന് അലർജിയുണ്ട്,,enikkŭ saḷphā marunnŭ alarjiyuṇṭŭ,enikkɨ saɭpʰaː maɾunnɨ alaɾɟijuɳʈ,to me there is a sulfa-medicine allergy,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.which-pharmacy-is-open-now,ഇപ്പോൾ ഏത് മരുന്നുകട തുറന്നിട്ടുണ്ട്?,,ippōḷ ētŭ marunnukaṭa tuṟanniṭṭuṇṭŭ?,ippoːɭ eːt maɾunnuɡaɖa turanniʈʈuɳʈ,which medicine shop is open now?,2,Kerala public signage (Kochi Metro bilingual station wording; KSRTC ticket wording; Kerala Water Authority notices); Gundert (DSAL);ipa=espeak
pharmacy-symptoms.i-need-medicine-for,എനിക്ക് {} മരുന്ന് വേണം,,enikkŭ {} marunnŭ vēṇaṁ,enikkɨ {} maɾunnɨ veːɳam,to me {} medicine is wanted,2,"Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997); Rajaraja Varma, Keralapanineeyam;ipa=espeak"
pharmacy-symptoms.i-have-a-fever,എനിക്ക് പനിയുണ്ട്,,enikkŭ paniyuṇṭŭ,enikkɨ panijuɳʈ,to me there is fever,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
pharmacy-symptoms.i-think-i-have-malaria,എനിക്ക് മലേറിയ ഉണ്ടെന്ന് തോന്നുന്നു,,enikkŭ malēṟiya uṇṭennŭ tōnnunnu,enikkɨ maleːrija uɳɖennɨ toːnnunnu,it seems to me that I have malaria,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.i-need-a-malaria-test,എനിക്ക് മലേറിയ പരിശോധന വേണം,,enikkŭ malēṟiya pariśōdhana vēṇaṁ,enikkɨ maleːrija paɾiʃoːdʰana veːɳam,to me a malaria test is wanted,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.i-have-diarrhea,എനിക്ക് വയറിളക്കമുണ്ട്,,enikkŭ vayaṟiḷakkamuṇṭŭ,enikkɨ vajariɭakkamuɳʈ,to me there is diarrhoea,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.where-is-an-all-night-pharmacy,രാത്രി മുഴുവൻ തുറന്നിരിക്കുന്ന മരുന്നുകട എവിടെയാണ്?,,rātri muḻuvan tuṟannirikkunna marunnukaṭa eviṭeyāṇŭ?,ɾaːtɾi muɻuvan turanniɾikkunna maɾunnuɡaɖa eviɖejaːɳɨ,where is a medicine shop that stays open all night?,2,Kerala public signage (Kochi Metro bilingual station wording; KSRTC ticket wording; Kerala Water Authority notices); Gundert (DSAL);ipa=espeak
pharmacy-symptoms.painkiller,വേദനസംഹാരി,,vēdanasaṁhāri,veːdanasamhaːɾi,pain reliever,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.do-i-need-a-prescription,കുറിപ്പടി വേണോ?,,kuṟippaṭi vēṇō?,kurippaɖi veːɳoː,is a prescription slip needed?,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.i-have-a-headache,എനിക്ക് തലവേദനയുണ്ട്,,enikkŭ talavēdanayuṇṭŭ,enikkɨ talaveːdanajuɳʈ,to me there is head-pain,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
pharmacy-symptoms.paracetamol-acetaminophen,പാരസെറ്റാമോൾ,,pāraseṟṟāmōḷ,paːɾaseʈʈaːmoːɭ,the same drug the US calls acetaminophen,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.how-much-should-i-take,എത്ര കഴിക്കണം?,,etra kaḻikkaṇaṁ?,etɾa kaɻikkaɳam,how much must [I] take?,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.i-am-vomiting,ഞാൻ ഛർദ്ദിക്കുന്നു,,ñān charddikkunnu,ɲaːn cʰaɾddikkunnu,I am vomiting,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.rehydration-salts,ഒ.ആർ.എസ്. പൊടി,,o.ār.esŭ. poṭi,oaːɾesɨ poɖi,ORS powder — the abbreviation is what a Kerala pharmacy stocks it under,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.how-many-times-a-day,ദിവസത്തിൽ എത്ര തവണ?,,divasattil etra tavaṇa?,divasattil etɾa tavaɳa,how many times in a day?,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.i-have-a-stomach-ache,എനിക്ക് വയറുവേദനയുണ്ട്,,enikkŭ vayaṟuvēdanayuṇṭŭ,enikkɨ vajaruveːdanajuɳʈ,to me there is belly pain,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
pharmacy-symptoms.i-have-a-cough,എനിക്ക് ചുമയുണ്ട്,,enikkŭ cumayuṇṭŭ,enikkɨ cumajuɳʈ,to me there is a cough,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
pharmacy-symptoms.antihistamine,അലർജി മരുന്ന്,,alarji marunnŭ,alaɾɟi maɾunnɨ,allergy medicine,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.anti-diarrhea-medicine,വയറിളക്കത്തിനുള്ള മരുന്ന്,,vayaṟiḷakkattinuḷḷa marunnŭ,vajariɭakkattinuɭɭa maɾunnɨ,medicine for diarrhoea — generically loperamide,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.is-this-safe-to-take-with,ഇത് {} കൂടെ കഴിക്കുന്നത് സുരക്ഷിതമാണോ?,,itŭ {} kūṭe kaḻikkunnatŭ surakṣitamāṇō?,it {} kuːɖe kaɻikkunnad suɾakʂidamaːɳoː,is taking this together with {} safe?,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.i-feel-dizzy,എനിക്ക് തലകറങ്ങുന്നു,,enikkŭ talakaṟaṅṅunnu,enikkɨ talaɡaraŋŋunnu,my head is spinning,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
pharmacy-symptoms.ibuprofen,ഐബുപ്രൊഫെൻ,,aibuprophen,aibupɾopʰen,,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.i-have-a-sore-throat,എനിക്ക് തൊണ്ടവേദനയുണ്ട്,,enikkŭ toṇṭavēdanayuṇṭŭ,enikkɨ toɳɖaveːdanajuɳʈ,to me there is throat pain,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
pharmacy-symptoms.can-i-get-this-medicine-here,ഈ മരുന്ന് ഇവിടെ കിട്ടുമോ?,,ī marunnŭ iviṭe kiṭṭumō?,iː maɾunnɨ iviɖe kiʈʈumoː,is this medicine available here?,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.bandage,ബാൻഡേജ്,,bānḍējŭ,baːnɖeːɟɨ,,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.the-pain-is-severe,വേദന വളരെ കൂടുതലാണ്,,vēdana vaḷare kūṭutalāṇŭ,veːdana vaɭaɾe kuːɖudalaːɳɨ,the pain is very much,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
pharmacy-symptoms.antiseptic,അണുനാശിനി,,aṇunāśini,aɳunaːʃini,germ destroyer,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.i-feel-nauseous,എനിക്ക് ഓക്കാനം വരുന്നു,,enikkŭ ōkkānaṁ varunnu,enikkɨ oːkkaːnam vaɾunnu,"nausea is coming to me — distinct from ഛർദ്ദി, which is the vomiting itself",2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.i-have-a-rash,എനിക്ക് തിണർപ്പ് വന്നിട്ടുണ്ട്,,enikkŭ tiṇarppŭ vanniṭṭuṇṭŭ,enikkɨ tiɳaɾppɨ vanniʈʈuɳʈ,a rash has come to me,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.before-or-after-food,ഭക്ഷണത്തിന് മുൻപോ ശേഷമോ?,,bhakṣaṇattinŭ munpō śēṣamō?,bʰakʂaɳattinɨ munboː ʃeːʂamoː,before or after the meal?,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
pharmacy-symptoms.i-think-it-is-infected,അണുബാധ ഉണ്ടെന്ന് തോന്നുന്നു,,aṇubādha uṇṭennŭ tōnnunnu,aɳubaːdʰa uɳɖennɨ toːnnunnu,it seems there is an infection,2,"Standard Kerala health-communication terminology (Dept. of Health and Family Welfare, Govt. of Kerala; Kanivu 108 / DHS public material); Gundert (DSAL);ipa=espeak"
