concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
time-words.afternoon,ഉച്ചകഴിഞ്ഞ്,മധ്യാഹ്നം,uccakaḻiññŭ,uccaɡaɻiɲɲɨ,after midday,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
time-words.evening,വൈകുന്നേരം,,vaikunnēraṁ,vaiɡunneːɾam,,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
time-words.spring,വസന്തം,,vasantaṁ,vasandam,"the spring season — Kerala’s year runs on the two monsoons, ഇടവപ്പാതി and തുലാവർഷം, so this is a calendrical name rather than a felt season",2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
time-words.summer,വേനൽ,,vēnal,veːnal,"the hot season, March to May in Kerala",2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
time-words.fall,ശരത്കാലം,,śaratkālaṁ,ʃaɾatkaːlam,the autumn season,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
time-words.winter,ശീതകാലം,,śītakālaṁ,ʃiːdaɡaːlam,the cold season,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
time-words.night,രാത്രി,,rātri,ɾaːtɾi,,2,"Gundert, A Malayalam and English Dictionary (Basel Mission 1872, DSAL); Asher & Kumari, Malayalam (Routledge Descriptive Grammars 1997);ipa=espeak"
days-of-week.monday,തിങ്കളാഴ്ച,,tiṅkaḷāḻca,tiŋɡaɭaːɻca,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
days-of-week.tuesday,ചൊവ്വാഴ്ച,,covvāḻca,covvaːɻca,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
days-of-week.wednesday,ബുധനാഴ്ച,,budhanāḻca,budʰanaːɻca,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
days-of-week.thursday,വ്യാഴാഴ്ച,,vyāḻāḻca,vjaːɻaːɻca,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
days-of-week.friday,വെള്ളിയാഴ്ച,,veḷḷiyāḻca,veɭɭijaːɻca,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
days-of-week.saturday,ശനിയാഴ്ച,,śaniyāḻca,ʃanijaːɻca,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
days-of-week.sunday,ഞായറാഴ്ച,,ñāyaṟāḻca,ɲaːjaraːɻca,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
months.january,ജനുവരി,,januvari,ɟanuvaɾi,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
months.february,ഫെബ്രുവരി,,phebruvari,pʰebɾuvaɾi,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
months.march,മാർച്ച്,,mārccŭ,maːɾccɨ,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
months.april,ഏപ്രിൽ,,ēpril,eːpɾil,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
months.may,മേയ്,,mēyŭ,meːjɨ,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
months.june,ജൂൺ,,jūṇ,ɟuːɳ,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
months.july,ജൂലൈ,,jūlai,ɟuːlai,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
months.august,ഓഗസ്റ്റ്,,ōgasṟṟŭ,oːɡasʈʈɨ,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
months.september,സെപ്റ്റംബർ,,sepṟṟaṁbar,sepʈʈmbaɾ,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
months.october,ഒക്ടോബർ,,okṭōbar,okʈoːbaɾ,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
months.november,നവംബർ,,navaṁbar,navambaɾ,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
months.december,ഡിസംബർ,,ḍisaṁbar,ɖisambaɾ,,2,"CLDR Malayalam calendar names (ICU), which are the Gregorian names every Kerala newspaper, ticket and school timetable prints;ipa=espeak"
time-words.clock-offset,"സ്വാഹിലി ഘടികാരം സൂര്യോദയത്തിൽ തുടങ്ങുന്നു — നിങ്ങളുടെ ഫോണിലെ സമയത്തിൽ നിന്ന് ആറു മണിക്കൂർ മാറി. കേട്ട സംഖ്യയോട് ആറ് കൂട്ടിയാൽ നിങ്ങളുടെ സമയം കിട്ടും: saa moja = 7:00, saa sita = ഉച്ചയ്ക്ക് 12:00, saa kumi = 16:00. ആശയക്കുഴപ്പം ഒഴിവാക്കാൻ സമയം അക്കത്തിൽ പറയുക, അല്ലെങ്കിൽ പാശ്ചാത്യ ഘടികാരം വേണമെങ്കിൽ saa ngapi za kizungu എന്ന് ചോദിക്കുക.",,"svāhili ghaṭikāraṁ sūryōdayattil tuṭaṅṅunnu — niṅṅaḷuṭe phōṇile samayattil ninnŭ āṟu maṇikkūr māṟi. kēṭṭa saṁkhyayōṭŭ āṟŭ kūṭṭiyāl niṅṅaḷuṭe samayaṁ kiṭṭuṁ: saa moja = 7:00, saa sita = uccaykkŭ 12:00, saa kumi = 16:00. āśayakkuḻappaṁ oḻivākkān samayaṁ akkattil paṟayuka, alleṅkil pāścātya ghaṭikāraṁ vēṇameṅkil saa ngapi za kizungu ennŭ cōdikkuka.",,,2,Standard descriptions of Swahili time-telling; the Swahili pack
