concept_id,text,text_alt,ipa,literal,confidence,provenance
hotel-requests.can-i-store-my-luggage,Puwede ko po bang ipatago ang bagahe ko?,,puwɛdɛ ko po baŋ ipataɡo aŋ baɡahɛ ko,,2,fil-agent-v1;ipa=fil-g2p
hotel-requests.no-housekeeping,Huwag po munang linisin ang kwarto,,huwaɡ po munaŋ linisin aŋ kwaɾto,,2,fil-agent-v1;ipa=fil-g2p
hotel-requests.another-towel-please,Isa pa pong tuwalya,,isa pa poŋ tuwalja,,2,fil-agent-v1;ipa=fil-g2p
hotel-requests.what-time-is-check-out,Anong oras po ang check-out?,,anoŋ oɾas po aŋ khɛkkout,,2,fil-agent-v1;ipa=fil-g2p
hotel-requests.can-i-check-in-early,Puwede po bang mag-check-in nang mas maaga?,,puwɛdɛ po baŋ maɡkhɛkkin naŋ mas maaɡa,,2,fil-agent-v1;ipa=fil-g2p
hotel-requests.another-night,Puwede po ba akong dumagdag ng isa pang gabi?,,puwɛdɛ po ba akoŋ dumaɡdaɡ naŋ isa paŋ ɡabi,,2,fil-agent-v1;ipa=fil-g2p
hotel-requests.is-there-a-safe,May safe po ba?,,maj safɛ po ba,,2,fil-agent-v1;ipa=fil-g2p
hotel-requests.another-blanket,Isa pa pong kumot,,isa pa poŋ kumot,,2,fil-agent-v1;ipa=fil-g2p
hotel-requests.wake-up-call,Pakigising po ako ng {},,pakiɡisiŋ po ako naŋ {},,2,fil-agent-v1;ipa=fil-g2p
room-problems.there-is-a-problem-with-the-room,May problema po sa kwarto,,maj pɾoblɛma po sa kwaɾto,,2,fil-agent-v1;ipa=fil-g2p
room-problems.the-air-conditioning-is-broken,Sira po ang aircon,,siɾa po aŋ aiɾkon,,2,fil-agent-v1;ipa=fil-g2p
room-problems.there-is-no-hot-water,Walang mainit na tubig,,walaŋ mainit na tubiɡ,,2,fil-agent-v1;ipa=fil-g2p
room-problems.can-i-change-rooms,Puwede po ba akong lumipat ng kwarto?,,puwɛdɛ po ba akoŋ lumipat naŋ kwaɾto,,2,fil-agent-v1;ipa=fil-g2p
room-problems.the-room-is-too-noisy,Napakaingay po ng kwarto,,napakaiŋaj po naŋ kwaɾto,,2,fil-agent-v1;ipa=fil-g2p
room-problems.the-key-does-not-work,Hindi gumagana ang susi,,hindi ɡumaɡana aŋ susi,,2,fil-agent-v1;ipa=fil-g2p
room-problems.the-toilet-will-not-flush,Hindi gumagana ang flush ng banyo,,hindi ɡumaɡana aŋ flush naŋ baɲo,,2,fil-agent-v1;ipa=fil-g2p
room-problems.the-light-does-not-work,Hindi gumagana ang ilaw,,hindi ɡumaɡana aŋ ilaw,,2,fil-agent-v1;ipa=fil-g2p
room-problems.please-send-someone,Pakipadalhan po ng tao para ayusin ito,,pakipadalhan po naŋ tao paɾa ajusin ito,,2,fil-agent-v1;ipa=fil-g2p
room-problems.the-heating-does-not-work,Hindi gumagana ang heater,,hindi ɡumaɡana aŋ hɛatɛɾ,,2,fil-agent-v1;ipa=fil-g2p
laundry.please-wash-these-clothes,Pakilaba po ang mga damit na ito,,pakilaba po aŋ maŋa damit na ito,,2,fil-agent-v1;ipa=fil-g2p
laundry.where-is-a-laundromat,Nasaan po ang labahan?,,nasaan po aŋ labahan,,2,fil-agent-v1;ipa=fil-g2p
laundry.when-will-it-be-ready,Kailan po ito magiging handa?,,kailan po ito maɡiɡiŋ handa,,2,fil-agent-v1;ipa=fil-g2p
laundry.how-much-per-kilo,Magkano po bawat kilo?,,maɡkano po bawat kilo,,2,fil-agent-v1;ipa=fil-g2p
laundry.can-it-be-ready-today,Puwede po bang matapos ito ngayong araw?,,puwɛdɛ po baŋ matapos ito ŋajoŋ aɾaw,,2,fil-agent-v1;ipa=fil-g2p
laundry.please-do-not-use-bleach,Huwag po sanang gamitin ang bleach,,huwaɡ po sanaŋ ɡamitin aŋ blɛakh,,2,fil-agent-v1;ipa=fil-g2p
laundry.laundromat,labahan,,labahan,,2,fil-agent-v1;ipa=fil-g2p
laundry.please-iron-this,Pakiplantsa po ito,,pakiplantsa po ito,,2,fil-agent-v1;ipa=fil-g2p
laundry.detergent,sabon panlaba,,sabon panlaba,,2,fil-agent-v1;ipa=fil-g2p
laundry.dry-cleaning,dry cleaning,,dɾj klɛaniŋ,,2,fil-agent-v1;ipa=fil-g2p
laundry.dryer,dryer,,dɾjɛɾ,,2,fil-agent-v1;ipa=fil-g2p
laundry.coin-operated,gamit ang barya,,ɡamit aŋ baɾja,,2,fil-agent-v1;ipa=fil-g2p
