concept_id,text,text_alt,ipa,literal,confidence,provenance
social-basics.politeness-particles,"Ang kagandahang-asal sa Thai ay nasa isang salitang idinaragdag sa dulo ng pangungusap: khrap kung lalaki ang nagsasalita, kha kung babae. Kapag nagtatanong ang babae, sinasabi niya ang kha nang pataas ang tono. Wala ito sa mga hanay dito dahil nakadepende ito sa nagsasalita, kaya idagdag na lamang ninyo ang angkop.",,,,2,fil-agent-v1
sim-data.esim,eSIM,,isim,,2,fil-agent-v1;ipa=fil-g2p+loan
sim-data.prepaid,prepaid,,pɾɛpaid,,2,fil-agent-v1;ipa=fil-g2p
sim-data.roaming,roaming,,ɾoamiŋ,,2,fil-agent-v1;ipa=fil-g2p
children.cannot-find-my-child,Hindi ko po mahanap ang anak ko,,hindi ko po mahanap aŋ anak ko,,2,fil-agent-v1;ipa=fil-g2p
children.make-an-announcement,Paki-anunsyo niyo po ito,,pakianunsjo nijo po ito,,2,fil-agent-v1;ipa=fil-g2p
children.child-age,{} taon na po ang anak ko,,{} taon na po aŋ anak ko,,2,fil-agent-v1;ipa=fil-g2p
children.high-chair,Meron po ba kayong high chair?,,mɛɾon po ba kajoŋ hiɡh khaiɾ,,2,fil-agent-v1;ipa=fil-g2p
children.baby-changing-room,Nasaan po ang silid-palitan ng lampin?,,nasaan po aŋ silidpalitan naŋ lampin,,2,fil-agent-v1;ipa=fil-g2p
children.childrens-menu,May menu po ba para sa bata?,,maj mɛnu po ba paɾa sa bata,,2,fil-agent-v1;ipa=fil-g2p
children.suitable-for-children,Angkop po ba ito para sa mga bata?,,aŋkop po ba ito paɾa sa maŋa bata,,2,fil-agent-v1;ipa=fil-g2p
children.minimum-age,Ano po ang pinakamababang edad na pinapayagan?,,ano po aŋ pinakamababaŋ ɛdad na pinapajaɡan,,2,fil-agent-v1;ipa=fil-g2p
children.do-children-pay,Nagbabayad po ba ang mga bata?,,naɡbabajad po ba aŋ maŋa bata,,2,fil-agent-v1;ipa=fil-g2p
children.crib,Meron po ba kayong crib?,,mɛɾon po ba kajoŋ kɾib,,2,fil-agent-v1;ipa=fil-g2p
children.warm-this-bottle,Paki-init po ang boteng ito,,pakiinit po aŋ botɛŋ ito,,2,fil-agent-v1;ipa=fil-g2p
children.car-seat,Kailangan po namin ng car seat para sa bata,,kailaŋan po namin naŋ kaɾ sɛat paɾa sa bata,,2,fil-agent-v1;ipa=fil-g2p
children.stroller,stroller,,stɾollɛɾ,,2,fil-agent-v1;ipa=fil-g2p
children.playground,May playground po ba?,,maj plajɡɾound po ba,,2,fil-agent-v1;ipa=fil-g2p
communication.please-write-it-in-roman-letters,Pakisulat po ito gamit ang letrang Romano,,pakisulat po ito ɡamit aŋ lɛtɾaŋ ɾomano,,2,fil-agent-v1;ipa=fil-g2p
