concept_id,text,text_alt,ipa,literal,confidence,provenance
sim-data.can-i-top-up-this-sim,Naweza kuongeza salio?,,nawˈeza kˌuoŋɡˈeza salˈio,,2,sw-agent-v1;ipa=espeak
sim-data.top-up,Kuongeza salio,Vocha,kˌuoŋɡˈeza salˈio,,2,sw-agent-v1;ipa=espeak
sim-data.is-there-coverage-in,Kuna mtandao {}?,,kˈuna mtandˈao {},,2,sw-agent-v1;ipa=espeak
sim-data.signal,Mtandao,Network,mtandˈao,,2,sw-agent-v1;ipa=espeak
sim-data.esim,eSIM,,ˈe sˈim,,2,sw-agent-v1;ipa=espeak
sim-data.prepaid,Malipo ya kabla,Prepaid,malˈipo ja kˈabla,,1,sw-agent-v1;ipa=espeak
sim-data.roaming,Mtandao wa nje,Roaming,mtandˈao wa ɲɟˈe,a network from outside,1,sw-agent-v1;ipa=espeak
etiquette.is-this-allowed,"Je, hii inaruhusiwa?",,"ɟˈe, hˌii ˌinarˌuhusˈiwa",,2,sw-agent-v1;ipa=espeak
etiquette.is-tipping-expected,"Je, bakshishi inatarajiwa?",,"ɟˈe, bakʃˈiʃi ˌinatˌaraɟˈiwa",,2,sw-agent-v1;ipa=espeak
etiquette.is-service-included,"Je, huduma imo?",,"ɟˈe, hudˈuma ˈimo",,2,sw-agent-v1;ipa=espeak
etiquette.may-i-enter,Hodi?,Naomba niingie?,hˈodi,said at a door; reply: karibu,2,sw-agent-v1;ipa=espeak
etiquette.remove-shoes,Nivue viatu?,,nivˈue viˈatu,,2,sw-agent-v1;ipa=espeak
etiquette.photo-of-you,Naomba nikupige picha?,,naˈomba nˌikupˈiɡe pˈitʃa,,2,sw-agent-v1;ipa=espeak
etiquette.may-i-sit-here,Naomba nikae hapa?,,naˈomba nikˈae hˈapa,,2,sw-agent-v1;ipa=espeak
etiquette.queue-for,Hii ni foleni ya {}?,,hˌii ni folˈeni ja {},,2,sw-agent-v1;ipa=espeak
etiquette.dressed-appropriately,"Je, nimevaa vizuri?",,"ɟˈe, nˌimevˈaa vizˈuri",am I dressed properly,2,sw-agent-v1;ipa=espeak
etiquette.did-not-mean-to-offend,"Samahani, sikukusudia",,"sˌamahˈani, sˌikukˌusudˈia","sorry, I did not intend it",2,sw-agent-v1;ipa=espeak
etiquette.what-is-customary,Ni desturi gani hapa?,,ni destˈuri ɡˈani hˈapa,,2,sw-agent-v1;ipa=espeak
etiquette.keep-the-change,Chenji ni yako,,tʃˈeɲɟi ni jˈako,the change is yours,2,sw-agent-v1;ipa=espeak
children.cannot-find-my-child,Simuoni mtoto wangu!,,sˌimuˈoni mtˈoto wˈaŋɡu,I do not see my child,2,sw-agent-v1;ipa=espeak
children.make-an-announcement,Tafadhali tangaza kwa spika,,tˌafaðˈali taŋɡˈaza kwa spˈika,,2,sw-agent-v1;ipa=espeak
children.child-age,Mtoto wangu ana miaka {},,mtˈoto wˈaŋɡu ˈana miˈaka {},,2,sw-agent-v1;ipa=espeak
children.high-chair,"Je, mna kiti cha juu cha mtoto?",,"ɟˈe, ˈm̩na kˈiti tʃa ɟˈuu tʃa mtˈoto",raised child's chair,2,sw-agent-v1;ipa=espeak
children.baby-changing-room,Chumba cha kubadilisha nepi ni wapi?,,tʃˈumba tʃa kˌubadilˈiʃa nˈepi ni wˈapi,,2,sw-agent-v1;ipa=espeak
children.childrens-menu,"Je, kuna menyu ya watoto?",,"ɟˈe, kˈuna mˈeɲu ja watˈoto",,2,sw-agent-v1;ipa=espeak
children.suitable-for-children,"Je, hii inafaa kwa watoto?",,"ɟˈe, hˌii ˌinafˈaa kwa watˈoto",,2,sw-agent-v1;ipa=espeak
children.minimum-age,Umri wa chini ni upi?,,ˈumri wa tʃˈini ni ˈupi,,2,sw-agent-v1;ipa=espeak
children.do-children-pay,"Je, watoto wanalipa?",,"ɟˈe, watˈoto wˌanalˈipa",,2,sw-agent-v1;ipa=espeak
children.crib,"Je, mna kitanda cha mtoto?",,"ɟˈe, ˈm̩na kitˈanda tʃa mtˈoto",,2,sw-agent-v1;ipa=espeak
children.warm-this-bottle,Tafadhali pasha chupa hii,,tˌafaðˈali pˈaʃa tʃˈupa hˌii,,2,sw-agent-v1;ipa=espeak
children.car-seat,Tunahitaji kiti cha mtoto cha gari,,tˌunahitˈaɟi kˈiti tʃa mtˈoto tʃa ɡˈari,,2,sw-agent-v1;ipa=espeak
children.stroller,Kigari cha mtoto,Stroller,kiɡˈari tʃa mtˈoto,,1,sw-agent-v1;ipa=espeak
children.playground,"Je, kuna sehemu ya kuchezea watoto?",,"ɟˈe, kˈuna sehˈemu ja kˌutʃezˈea watˈoto",,2,sw-agent-v1;ipa=espeak
social-basics.politeness-particles,"Adabu ya Kithai: maliza karibu kila sentensi na khrap ukiwa mwanaume, kha ukiwa mwanamke. Mwanamke anayeuliza swali husema kha kwa toni inayopanda. Safu zilizo hapa hazina neno hili, kwa hiyo liongeze mwenyewe.",,,,2,sw-notes-v1
