concept_id,text,text_alt,ipa,literal,confidence,provenance
border-customs.passport-control,Uhamiaji,Udhibiti wa pasipoti,ˌuhamiˈaɟi,immigration,2,sw-agent-v1;ipa=espeak
border-customs.customs,Forodha,Ushuru,forˈoða,,2,sw-agent-v1;ipa=espeak
border-customs.baggage-claim,Kuchukua mizigo,,kˌutʃukˈua mizˈiɡo,,2,sw-agent-v1;ipa=espeak
border-customs.customs-declaration,Tamko la forodha,,tˈamko la forˈoða,,2,sw-agent-v1;ipa=espeak
border-customs.arrival-card,Kadi ya kuwasili,,kˈadi ja kˌuwasˈili,,2,sw-agent-v1;ipa=espeak
border-customs.transit,Kupitia,Transit,kˌupitˈia,,2,sw-agent-v1;ipa=espeak
border-customs.boarding-pass,Kadi ya kupanda ndege,Boarding pass,kˈadi ja kupˈanda ndˈeɡe,,2,sw-agent-v1;ipa=espeak
pickup-meeting.where-is-the-pickup-point,Sehemu ya kuchukuliwa ni wapi?,,sehˈemu ja kˌutʃukulˈiwa ni wˈapi,,2,sw-agent-v1;ipa=espeak
pickup-meeting.please-send-me-the-pickup-point,Tafadhali nitumie sehemu ya kuchukuliwa,,tˌafaðˈali nˌitumˈie sehˈemu ja kˌutʃukulˈiwa,,2,sw-agent-v1;ipa=espeak
pickup-meeting.please-pick-us-up-here,Tafadhali tuchukue hapa,,tˌafaðˈali tˌutʃukˈue hˈapa,,2,sw-agent-v1;ipa=espeak
pickup-meeting.meet-us-at,Tukutane {},,tˌukutˈane {},,2,sw-agent-v1;ipa=espeak
pickup-meeting.please-call-me-a-ride,Tafadhali niitie gari,,tˌafaðˈali nˌiitˈie ɡˈari,,2,sw-agent-v1;ipa=espeak
pickup-meeting.please-call-a-taxi,Tafadhali ita teksi,,tˌafaðˈali ˈita tˈeksi,,2,sw-agent-v1;ipa=espeak
rail-station-words.high-speed-rail,Treni ya SGR,Treni ya mwendo kasi,trˈeni ja ˌesɟˌiˈar,,2,sw-agent-v1;ipa=espeak
rail-station-words.transfer,Kubadilisha gari,,kˌubadilˈiʃa ɡˈari,,2,sw-agent-v1;ipa=espeak
rail-station-words.ticket-gate,Lango la tiketi,,lˈaŋɡo la tikˈeti,,2,sw-agent-v1;ipa=espeak
rail-station-words.platform,Jukwaa,,ɟukwˈaa,,2,sw-agent-v1;ipa=espeak
rail-station-words.ticket-office,Ofisi ya tiketi,,ofˈisi ja tikˈeti,,2,sw-agent-v1;ipa=espeak
rail-station-words.waiting-room,Chumba cha kusubiri,,tʃˈumba tʃa kˌusubˈiri,,2,sw-agent-v1;ipa=espeak
rail-station-words.train-number,Namba ya treni,,nˈamba ja trˈeni,,2,sw-agent-v1;ipa=espeak
rail-station-words.carriage,Behewa,,behˈewa,,2,sw-agent-v1;ipa=espeak
rail-station-words.seat,Kiti,,kˈiti,,2,sw-agent-v1;ipa=espeak
rail-station-words.last-train,Treni ya mwisho,,trˈeni ja mwˈiʃo,,2,sw-agent-v1;ipa=espeak
rail-station-words.delayed,Imechelewa,,ˌimetʃelˈewa,,2,sw-agent-v1;ipa=espeak
rail-station-words.final-stop,Kituo cha mwisho,,kitˈuo tʃa mwˈiʃo,,2,sw-agent-v1;ipa=espeak
common-signs.open-on,Wazi,Washa,wˈazi,open; switch on,2,sw-agent-v1;ipa=espeak
common-signs.closed-off,Imefungwa,Zima,ˌimefˈuŋɡwa,closed; switch off,2,sw-agent-v1;ipa=espeak
common-signs.occupied,Inatumika,,ˌinatumˈika,in use,2,sw-agent-v1;ipa=espeak
common-signs.vacant,Iko wazi,,ˈiko wˈazi,free,2,sw-agent-v1;ipa=espeak
common-signs.caution,Tahadhari,,tˌahaðˈari,,2,sw-agent-v1;ipa=espeak
common-signs.no-entry,Usiingie,Hairuhusiwi kuingia,ˌusiiŋɡˈie,,2,sw-agent-v1;ipa=espeak
common-signs.no-smoking,Usivute sigara,,ˌusivˈute siɡˈara,,2,sw-agent-v1;ipa=espeak
common-signs.no-photography,Usipige picha,Hairuhusiwi kupiga picha,ˌusipˈiɡe pˈitʃa,,2,sw-agent-v1;ipa=espeak
common-signs.do-not-touch,Usiguse,,ˌusiɡˈuse,,2,sw-agent-v1;ipa=espeak
common-signs.temporarily-closed,Imefungwa kwa muda,,ˌimefˈuŋɡwa kwa mˈuda,,2,sw-agent-v1;ipa=espeak
common-signs.open-operating,Inafanya kazi,,ˌinafˈaɲa kˈazi,,2,sw-agent-v1;ipa=espeak
common-signs.closed,Tumefunga,,tˌumefˈuŋɡa,we are closed,2,sw-agent-v1;ipa=espeak
common-signs.stopped-stop,Simama,Imesimama,simˈama,stop; stopped,2,sw-agent-v1;ipa=espeak
transit-rides.do-i-need-to-validate,Nahitaji kugonga tiketi kwenye mashine?,,nˌahitˈaɟi kuɡˈoŋɡa tikˈeti kwˈeɲe maʃˈine,tap the ticket on the machine,1,sw-agent-v1;ipa=espeak
rail-station-words.ticket-validator,Mashine ya tiketi,Validator,maʃˈine ja tikˈeti,,1,sw-agent-v1;ipa=espeak
rail-station-words.maglev,Treni ya sumaku,,trˈeni ja sumˈaku,,1,reader-gloss-v1;ipa=espeak
