concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
accessibility.guide-dog,ਇਹ ਮੇਰਾ ਰਾਹ ਦਿਖਾਉਣ ਵਾਲਾ ਕੁੱਤਾ ਹੈ,,ih mērā rāh dikhāuṇ vālā kuttā hai,ɪ˥ meɾa ɾa˥ dɪkʰaʊɳ ʋala kʊtta hɛ,this is my way-showing dog,2,pa-agent-v1;ipa=espeak
in-a-building.is-this-the-correct-entrance,ਇਹ ਸਹੀ ਦਰਵਾਜ਼ਾ ਹੈ?,,ih sahī daravāzā hai?,ɪ˥ sʌhi dəɾəʋaza hɛ,is this the right door?,2,pa-agent-v1;ipa=espeak
in-a-building.do-you-have-wi-fi,ਇੱਥੇ ਵਾਈ-ਫ਼ਾਈ ਹੈ?,,itthē vāī-fāī hai?,ɪttʰe ʋaifai hɛ,is Wi-Fi with you?,2,pa-agent-v1;ipa=espeak
in-a-building.what-is-the-wi-fi-password,ਵਾਈ-ਫ਼ਾਈ ਦਾ ਪਾਸਵਰਡ ਕੀ ਹੈ?,,vāī-fāī dā pāsavaraḍ kī hai?,ʋaifai da pasəʋəɾəɖ ki hɛ,,2,pa-agent-v1;ipa=espeak
in-a-building.which-floor,ਕਿਹੜੀ ਮੰਜ਼ਿਲ?,,kihaṛī maṁzil?,kɪhəɽi mʌnzɪl,which floor?,2,pa-agent-v1;ipa=espeak
toilets.where-toilet,ਟਾਇਲਟ ਕਿੱਥੇ ਹੈ?,ਪਖਾਨਾ ਕਿੱਥੇ ਹੈ?,ṭāilaṭ kitthē hai?,ʈaɪləʈ kɪttʰe hɛ,ਟਾਇਲਟ is the everyday word in Punjab; ਪਖਾਨਾ is the older Punjabi one,2,pa-agent-v1;ipa=espeak
toilets.where-public-toilet,ਜਨਤਕ ਟਾਇਲਟ ਕਿੱਥੇ ਹੈ?,,janatak ṭāilaṭ kitthē hai?,ɟʌnətək ʈaɪləʈ kɪttʰe hɛ,where is the public toilet?,2,pa-agent-v1;ipa=espeak
toilets.may-i-use-the-toilet,ਮੈਂ ਟਾਇਲਟ ਵਰਤ ਸਕਦਾ ਹਾਂ?,,maiṁ ṭāilaṭ varat sakadā hāṁ?,mɛ̃ ʈaɪləʈ ʋʌɾət sʌkəda hã,may I use the toilet?,2,pa-agent-v1;ipa=espeak
toilets.is-it-only-for-customers,ਇਹ ਸਿਰਫ਼ ਗਾਹਕਾਂ ਲਈ ਹੈ?,,ih siraf gāhakāṁ laī hai?,ɪ˥ sɪɾəf ɡahəkã lʌi hɛ,is this only for customers?,2,pa-agent-v1;ipa=espeak
toilets.toilet-wc,ਟਾਇਲਟ,ਪਖਾਨਾ,ṭāilaṭ,ʈaɪləʈ,the sign word; the older Punjabi ਪਖਾਨਾ is beside it,2,pa-agent-v1;ipa=espeak
toilets.is-it-free,ਮੁਫ਼ਤ ਹੈ?,,mufat hai?,mʊfət hɛ,is it free?,2,pa-agent-v1;ipa=espeak
toilets.do-i-need-a-coin,ਸਿੱਕਾ ਪਾਉਣਾ ਪੈਂਦਾ ਹੈ?,,sikkā pāuṇā paiṁdā hai?,sɪkka paʊɳa pɛnda hɛ,does a coin have to be put in?,2,pa-agent-v1;ipa=espeak
toilets.is-the-tap-water-safe-to-drink,ਟੂਟੀ ਦਾ ਪਾਣੀ ਪੀਣ ਲਈ ਠੀਕ ਹੈ?,,ṭūṭī dā pāṇī pīṇ laī ṭhīk hai?,ʈuʈi da paɳi piɳ lʌi ʈʰik hɛ,is the tap water right for drinking?,2,pa-agent-v1;ipa=espeak
toilets.it-is-urgent,ਬਹੁਤ ਜ਼ਰੂਰੀ ਹੈ,,bahut zarūrī hai,bʌhʊt zəɾuɾi hɛ,it is very urgent,2,pa-agent-v1;ipa=espeak
toilets.may-i-have-the-toilet-key,ਟਾਇਲਟ ਦੀ ਚਾਬੀ ਦਿਓ ਜੀ,,ṭāilaṭ dī cābī diō jī,ʈaɪləʈ di cabi dɪo ɟi,give the toilet key,2,pa-agent-v1;ipa=espeak
toilets.there-is-no-toilet-paper,ਟਾਇਲਟ ਪੇਪਰ ਨਹੀਂ ਹੈ,,ṭāilaṭ pēpar nahīṁ hai,ʈaɪləʈ pepəɾ nʌhĩ hɛ,,2,pa-agent-v1;ipa=espeak
toilets.toilet-paper,ਟਾਇਲਟ ਪੇਪਰ,,ṭāilaṭ pēpar,ʈaɪləʈ pepəɾ,,2,pa-agent-v1;ipa=espeak
toilets.it-is-out-of-order,ਇਹ ਖ਼ਰਾਬ ਹੈ,,ih k͟harāb hai,ɪ˥ xəɾab hɛ,this is broken,2,pa-agent-v1;ipa=espeak
toilets.out-of-order,ਖ਼ਰਾਬ ਹੈ,,k͟harāb hai,xəɾab hɛ,broken,2,pa-agent-v1;ipa=espeak
toilets.mens-toilet,ਮਰਦਾਂ ਦਾ ਟਾਇਲਟ,,maradāṁ dā ṭāilaṭ,mʌɾədã da ʈaɪləʈ,men's toilet,2,pa-agent-v1;ipa=espeak
toilets.womens-toilet,ਔਰਤਾਂ ਦਾ ਟਾਇਲਟ,,auratāṁ dā ṭāilaṭ,ɔɾətã da ʈaɪləʈ,women's toilet,2,pa-agent-v1;ipa=espeak
toilets.drinking-water,ਪੀਣ ਵਾਲਾ ਪਾਣੀ,,pīṇ vālā pāṇī,piɳ ʋala paɳi,water for drinking,2,pa-agent-v1;ipa=espeak
toilets.not-for-drinking,ਪੀਣ ਵਾਲਾ ਪਾਣੀ ਨਹੀਂ,,pīṇ vālā pāṇī nahīṁ,piɳ ʋala paɳi nʌhĩ,not drinking water,2,pa-agent-v1;ipa=espeak
toilets.accessible-toilet,ਪਹੀਆ ਕੁਰਸੀ ਵਾਲਾ ਟਾਇਲਟ,,pahīā kurasī vālā ṭāilaṭ,pəhia kʊɾəsi ʋala ʈaɪləʈ,wheelchair toilet,2,pa-agent-v1;ipa=espeak
toilets.where-can-i-wash-my-hands,ਹੱਥ ਕਿੱਥੇ ਧੋ ਸਕਦਾ ਹਾਂ?,,hatth kitthē dhō sakadā hāṁ?,hʌtʰ kɪttʰe to˩ sʌkəda hã,where can I wash hands?,2,pa-agent-v1;ipa=espeak
toilets.can-i-flush-the-paper,ਪੇਪਰ ਟਾਇਲਟ ਵਿੱਚ ਪਾ ਸਕਦੇ ਹਾਂ?,,pēpar ṭāilaṭ vicc pā sakadē hāṁ?,pepəɾ ʈaɪləʈ ʋɪc pa sʌkəde hã,can the paper be put in the toilet?,2,pa-agent-v1;ipa=espeak
toilets.is-there-a-toilet-on-board,ਗੱਡੀ ਵਿੱਚ ਟਾਇਲਟ ਹੈ?,,gaḍḍī vicc ṭāilaṭ hai?,ɡʌɖɖi ʋɪc ʈaɪləʈ hɛ,is there a toilet in the vehicle?,2,pa-agent-v1;ipa=espeak
toilets.the-toilet-will-not-flush,ਟਾਇਲਟ ਦਾ ਫ਼ਲੱਸ਼ ਨਹੀਂ ਚੱਲਦਾ,,ṭāilaṭ dā falaśś nahīṁ calladā,ʈaɪləʈ da fʌləʃ nʌhĩ cʌlləda,the toilet's flush does not run,2,pa-agent-v1;ipa=espeak
toilets.baby-change,ਬੱਚੇ ਦਾ ਪੋਤੜਾ ਬਦਲਣ ਵਾਲੀ ਥਾਂ,,baccē dā pōtaṛā badalaṇ vālī thāṁ,bʌcce da potəɽa bʌdələɳ ʋali tʰã,place for changing a baby's nappy,2,pa-agent-v1;ipa=espeak
toilets.squat-toilet,ਬੈਠਣ ਵਾਲਾ ਟਾਇਲਟ,,baiṭhaṇ vālā ṭāilaṭ,bɛʈʰəɳ ʋala ʈaɪləʈ,squatting toilet,2,pa-agent-v1;ipa=espeak
building-words.elevator,ਲਿਫ਼ਟ,,lifaṭ,lɪfəʈ,,2,pa-agent-v1;ipa=espeak
building-words.stairs,ਪੌੜੀਆਂ,,pauṛīāṁ,pɔɽiã,,2,pa-agent-v1;ipa=espeak
building-words.entrance,ਅੰਦਰ ਜਾਣ ਦਾ ਰਾਹ,,aṁdar jāṇ dā rāh,ʌndəɾ ɟaɳ da ɾa˥,way in,2,pa-agent-v1;ipa=espeak
building-words.exit,ਬਾਹਰ ਜਾਣ ਦਾ ਰਾਹ,,bāhar jāṇ dā rāh,bahəɾ ɟaɳ da ɾa˥,way out,2,pa-agent-v1;ipa=espeak
building-words.men,ਮਰਦ,,marad,mʌɾəd,,2,pa-agent-v1;ipa=espeak
building-words.women,ਔਰਤਾਂ,,auratāṁ,ɔɾətã,,2,pa-agent-v1;ipa=espeak
building-words.door,ਦਰਵਾਜ਼ਾ,,daravāzā,dəɾəʋaza,,2,pa-agent-v1;ipa=espeak
building-words.key,ਚਾਬੀ,,cābī,cabi,,2,pa-agent-v1;ipa=espeak
