concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
weather.will-it-rain,ਅੱਜ ਮੀਂਹ ਪਵੇਗਾ?,,ajj mīṁh pavēgā?,ʌɟ mĩ˥ pəʋeɡa,will rain fall today?,2,pa-agent-v1;ipa=espeak
weather.is-it-safe-today,ਅੱਜ ਜਾਣਾ ਠੀਕ ਹੈ?,,ajj jāṇā ṭhīk hai?,ʌɟ ɟaɳa ʈʰik hɛ,is it right to go today?,2,pa-agent-v1;ipa=espeak
weather.how-cold-at-night,ਰਾਤੀਂ ਕਿੰਨੀ ਠੰਢ ਹੁੰਦੀ ਹੈ?,,rātīṁ kiṁnī ṭhaṁḍh huṁdī hai?,ɾatĩ kɪnni ʈʰʌ˥nɖ hʊndi hɛ,how much cold is there at night?,2,pa-agent-v1;ipa=espeak
weather.rain,ਮੀਂਹ,,mīṁh,mĩ˥,,2,pa-agent-v1;ipa=espeak
weather.snow,ਬਰਫ਼,,baraf,bʌɾəf,,2,pa-agent-v1;ipa=espeak
weather.wind,ਹਵਾ,,havā,hʌʋa,,2,pa-agent-v1;ipa=espeak
weather.storm,ਤੂਫ਼ਾਨ,,tūfān,tufan,,2,pa-agent-v1;ipa=espeak
weather.ice,ਜੰਮੀ ਬਰਫ਼,,jaṁmī baraf,ɟʌnmi bʌɾəf,"frozen ice on the ground, not ice for a drink",2,pa-agent-v1;ipa=espeak
weather.fog,ਧੁੰਦ,,dhuṁd,tʊ˩nd,,2,pa-agent-v1;ipa=espeak
weather.heat,ਗਰਮੀ,,garamī,ɡʌɾəmi,,2,pa-agent-v1;ipa=espeak
weather.cold,ਠੰਢ,,ṭhaṁḍh,ʈʰʌ˥nɖ,,2,pa-agent-v1;ipa=espeak
weather.humid,ਹੁੰਮਸ,,huṁmas,hʊmməs,muggy heat,2,pa-agent-v1;ipa=espeak
weather.sunrise,ਸੂਰਜ ਚੜ੍ਹਨਾ,,sūraj caṛhanā,suɾəɟ cʌ˥ɽəna,the sun's rising,2,pa-agent-v1;ipa=espeak
weather.flood,ਹੜ੍ਹ,,haṛh,hʌ˥ɽ,,2,pa-agent-v1;ipa=espeak
weather.avalanche-risk,ਬਰਫ਼ ਖਿਸਕਣ ਦਾ ਖ਼ਤਰਾ,,baraf khisakaṇ dā k͟hatarā,bʌɾəf kʰɪsəkəɳ da xʌtəɾa,danger of snow slipping,2,pa-agent-v1;ipa=espeak
hiking-parks.is-this-the-way-to,ਇਹ {} ਦਾ ਰਾਹ ਹੈ?,,ih {} dā rāh hai?,ɪ˥ {} da ɾa˥ hɛ,is this the way of {}?,2,pa-agent-v1;ipa=espeak
hiking-parks.where-is-the-trailhead,ਰਾਹ ਕਿੱਥੋਂ ਸ਼ੁਰੂ ਹੁੰਦਾ ਹੈ?,,rāh kitthōṁ śurū huṁdā hai?,ɾa˥ kɪttʰõ ʃʊɾu hʊnda hɛ,from where does the path start?,2,pa-agent-v1;ipa=espeak
hiking-parks.how-long-to-the-summit,ਚੋਟੀ ਤੱਕ ਕਿੰਨਾ ਵੇਲਾ ਲੱਗੇਗਾ?,,cōṭī takk kiṁnā vēlā laggēgā?,coʈi tək kɪnna ʋela ləɡɡeɡa,how much time up to the peak?,2,pa-agent-v1;ipa=espeak
hiking-parks.how-long-to-the-viewpoint,ਨਜ਼ਾਰੇ ਵਾਲੀ ਥਾਂ ਤੱਕ ਕਿੰਨਾ ਵੇਲਾ ਲੱਗੇਗਾ?,,nazārē vālī thāṁ takk kiṁnā vēlā laggēgā?,nəzaɾe ʋali tʰã tək kɪnna ʋela ləɡɡeɡa,how much time up to the viewpoint?,2,pa-agent-v1;ipa=espeak
hiking-parks.which-route-is-easier,ਕਿਹੜਾ ਰਾਹ ਸੌਖਾ ਹੈ?,,kihaṛā rāh saukhā hai?,kɪhəɽa ɾa˥ sɔkʰa hɛ,which path is easier?,2,pa-agent-v1;ipa=espeak
hiking-parks.is-this-trail-suitable-for-beginners,ਇਹ ਰਾਹ ਨਵਿਆਂ ਲਈ ਠੀਕ ਹੈ?,,ih rāh naviāṁ laī ṭhīk hai?,ɪ˥ ɾa˥ nʌʋɪã lʌi ʈʰik hɛ,is this path right for new ones?,2,pa-agent-v1;ipa=espeak
trail-conditions.how-long-is-the-full-route,ਸਾਰਾ ਰਾਹ ਕਿੰਨਾ ਲੰਮਾ ਹੈ?,,sārā rāh kiṁnā laṁmā hai?,saɾa ɾa˥ kɪnna lʌnma hɛ,how long is the whole path?,2,pa-agent-v1;ipa=espeak
trail-conditions.can-we-return-the-same-way,ਅਸੀਂ ਇਸੇ ਰਾਹ ਵਾਪਸ ਆ ਸਕਦੇ ਹਾਂ?,,asīṁ isē rāh vāpas ā sakadē hāṁ?,əsĩ ɪse ɾa˥ ʋapəs a sʌkəde hã,can we come back by this same path?,2,pa-agent-v1;ipa=espeak
trail-conditions.can-we-return-before-dark,ਅਸੀਂ ਹਨੇਰਾ ਹੋਣ ਤੋਂ ਪਹਿਲਾਂ ਵਾਪਸ ਆ ਸਕਾਂਗੇ?,,asīṁ hanērā hōṇ tōṁ pahilāṁ vāpas ā sakāṁgē?,əsĩ həneɾa hoɳ tõ pʌhɪlã ʋapəs a səkaŋɡe,will we be able to come back before it gets dark?,2,pa-agent-v1;ipa=espeak
trail-conditions.is-the-trail-open,ਰਾਹ ਖੁੱਲ੍ਹਾ ਹੈ?,,rāh khullhā hai?,ɾa˥ kʰʊ˥lla hɛ,is the path open?,2,pa-agent-v1;ipa=espeak
trail-conditions.is-the-route-steep,ਚੜ੍ਹਾਈ ਤੇਜ਼ ਹੈ?,,caṛhāī tēz hai?,cə˥ɽai tez hɛ,is the climb sharp?,2,pa-agent-v1;ipa=espeak
trail-conditions.is-the-path-slippery,ਰਾਹ ਤਿਲਕਣਾ ਹੈ?,,rāh tilakaṇā hai?,ɾa˥ tɪləkəɳa hɛ,is the path slippery?,2,pa-agent-v1;ipa=espeak
trail-transport.how-long-is-the-queue,ਲਾਈਨ ਕਿੰਨੀ ਲੰਮੀ ਹੈ?,,lāīn kiṁnī laṁmī hai?,lain kɪnni lʌnmi hɛ,how long is the line?,2,pa-agent-v1;ipa=espeak
trail-transport.what-time-is-the-last-shuttle,ਆਖ਼ਰੀ ਬੱਸ ਕਿੰਨੇ ਵਜੇ ਹੈ?,,āk͟harī bass kiṁnē vajē hai?,axəɾi bʌs kɪnne ʋʌɟe hɛ,at how many o'clock is the last bus?,2,pa-agent-v1;ipa=espeak
trail-transport.when-does-the-cableway-stop,ਰੱਸੀ ਵਾਲੀ ਗੱਡੀ ਕਦੋਂ ਬੰਦ ਹੁੰਦੀ ਹੈ?,,rassī vālī gaḍḍī kadōṁ baṁd huṁdī hai?,ɾʌssi ʋali ɡʌɖɖi kʌdõ bʌnd hʊndi hɛ,when does the rope car close?,2,pa-agent-v1;ipa=espeak
trail-transport.where-can-we-buy-water,ਪਾਣੀ ਕਿੱਥੋਂ ਮਿਲੇਗਾ?,,pāṇī kitthōṁ milēgā?,paɳi kɪttʰõ mɪleɡa,from where will water be got?,2,pa-agent-v1;ipa=espeak
trail-transport.where-can-we-refill-water,ਬੋਤਲ ਕਿੱਥੋਂ ਭਰ ਸਕਦੇ ਹਾਂ?,,bōtal kitthōṁ bhar sakadē hāṁ?,botəl kɪttʰõ pʌ˩ɾ sʌkəde hã,from where can the bottle be filled?,2,pa-agent-v1;ipa=espeak
trail-transport.is-there-cell-signal-here,ਇੱਥੇ ਫ਼ੋਨ ਦਾ ਸਿਗਨਲ ਆਉਂਦਾ ਹੈ?,,itthē fōn dā siganal āuṁdā hai?,ɪttʰe fon da sɪɡənəl aʊnda hɛ,does the phone signal come here?,2,pa-agent-v1;ipa=espeak
trail-transport.do-you-have-a-map,ਤੁਹਾਡੇ ਕੋਲ ਨਕਸ਼ਾ ਹੈ?,,tuhāḍē kōl nakaśā hai?,tʊhaɖe kol nʌkəʃa hɛ,is a map with you?,2,pa-agent-v1;ipa=espeak
trail-transport.how-long-is-the-wait,ਕਿੰਨਾ ਇੰਤਜ਼ਾਰ ਕਰਨਾ ਪਵੇਗਾ?,,kiṁnā iṁtazār karanā pavēgā?,kɪnna ɪntəzaɾ kʌɾəna pəʋeɡa,how much waiting will have to be done?,2,pa-agent-v1;ipa=espeak
trail-warnings.open,ਖੁੱਲ੍ਹਾ,,khullhā,kʰʊ˥lla,,2,pa-agent-v1;ipa=espeak
trail-warnings.closed,ਬੰਦ,,baṁd,bʌnd,,2,pa-agent-v1;ipa=espeak
trail-warnings.maintenance,ਮੁਰੰਮਤ,,muraṁmat,mʊɾʌnmət,repair work,2,pa-agent-v1;ipa=espeak
trail-warnings.steep-slope,ਤੇਜ਼ ਢਲਾਣ,,tēz ḍhalāṇ,tez ʈə˩laɳ,sharp slope,2,pa-agent-v1;ipa=espeak
trail-warnings.caution-slippery,ਸਾਵਧਾਨ: ਤਿਲਕਣਾ,,sāvadhān: tilakaṇā,saʋə˥dan tɪləkəɳa,caution: slippery,2,pa-agent-v1;ipa=espeak
trail-warnings.danger,ਖ਼ਤਰਾ,,k͟hatarā,xʌtəɾa,,2,pa-agent-v1;ipa=espeak
trail-warnings.beware-falling-rocks,ਪੱਥਰ ਡਿੱਗਣ ਦਾ ਖ਼ਤਰਾ,,patthar ḍiggaṇ dā k͟hatarā,pʌttʰəɾ ɖɪɡɡəɳ da xʌtəɾa,danger of falling stones,2,pa-agent-v1;ipa=espeak
trail-warnings.first-aid-station,ਮੁੱਢਲੀ ਸਹਾਇਤਾ ਕੇਂਦਰ,,muḍḍhalī sahāitā kēṁdar,mʊ˥ɖəli səhaɪta kendəɾ,first-aid centre,2,pa-agent-v1;ipa=espeak
trail-warnings.service-suspended,ਸੇਵਾ ਬੰਦ,,sēvā baṁd,seʋa bʌnd,service closed,2,pa-agent-v1;ipa=espeak
trail-landmarks.trail-marker,ਰਾਹ ਦਾ ਨਿਸ਼ਾਨ,,rāh dā niśān,ɾa˥ da nɪʃan,the path's marker,2,pa-agent-v1;ipa=espeak
trail-landmarks.fork-junction,ਰਾਹ ਵੰਡਦਾ ਹੈ,,rāh vaṁḍadā hai,ɾa˥ ʋʌnɖəda hɛ,the path divides,2,pa-agent-v1;ipa=espeak
trail-landmarks.boardwalk-cliff-path,ਖੱਡ ਵਾਲਾ ਰਾਹ,,khaḍḍ vālā rāh,kʰʌɖ ʋala ɾa˥,path along a ravine,2,pa-agent-v1;ipa=espeak
trail-landmarks.start,ਸ਼ੁਰੂ,,śurū,ʃʊɾu,,2,pa-agent-v1;ipa=espeak
trail-landmarks.end,ਅੰਤ,,aṁt,ʌnt,,2,pa-agent-v1;ipa=espeak
trail-landmarks.elevation,ਉਚਾਈ,,ucāī,ʊcai,height,2,pa-agent-v1;ipa=espeak
trail-landmarks.sunset,ਸੂਰਜ ਡੁੱਬਣਾ,,sūraj ḍubbaṇā,suɾəɟ ɖʊbbəɳa,the sun's setting,2,pa-agent-v1;ipa=espeak
trail-landmarks.water-point,ਪਾਣੀ ਵਾਲੀ ਥਾਂ,,pāṇī vālī thāṁ,paɳi ʋali tʰã,place with water,2,pa-agent-v1;ipa=espeak
