concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
hotel-basics.i-would-like-a-quiet-room,ਮੈਨੂੰ ਸ਼ਾਂਤ ਕਮਰਾ ਚਾਹੀਦਾ ਹੈ,,mainūṁ śāṁt kamarā cāhīdā hai,mɛnũ ʃant kʌməɾa cahida hɛ,I want a quiet room,2,pa-agent-v1;ipa=espeak
hotel-basics.is-there-a-washing-machine,ਕੱਪੜੇ ਧੋਣ ਵਾਲੀ ਮਸ਼ੀਨ ਹੈ?,,kappaṛē dhōṇ vālī maśīn hai?,kʌppəɽe to˩ɳ ʋali məʃin hɛ,is there a clothes-washing machine?,2,pa-agent-v1;ipa=espeak
hotel-basics.is-wi-fi-free,ਵਾਈ-ਫ਼ਾਈ ਮੁਫ਼ਤ ਹੈ?,,vāī-fāī mufat hai?,ʋaifai mʊfət hɛ,is Wi-Fi free?,2,pa-agent-v1;ipa=espeak
hotel-basics.how-much-per-night,ਇੱਕ ਰਾਤ ਦੇ ਕਿੰਨੇ ਪੈਸੇ?,,ikk rāt dē kiṁnē paisē?,ɪk ɾat de kɪnne pɛse,how much money for one night?,2,pa-agent-v1;ipa=espeak
hotel-basics.is-breakfast-included,ਨਾਸ਼ਤਾ ਇਸ ਵਿੱਚ ਸ਼ਾਮਿਲ ਹੈ?,,nāśatā is vicc śāmil hai?,naʃəta ɪs ʋɪc ʃamɪl hɛ,is breakfast included in this?,2,pa-agent-v1;ipa=espeak
hotel-basics.may-i-see-the-room,ਮੈਂ ਕਮਰਾ ਦੇਖ ਸਕਦਾ ਹਾਂ?,,maiṁ kamarā dēkh sakadā hāṁ?,mɛ̃ kʌməɾa dekʰ sʌkəda hã,may I see the room?,2,pa-agent-v1;ipa=espeak
hotel-basics.for-nights,{} ਰਾਤਾਂ ਲਈ,,{} rātāṁ laī,{} ɾatã lʌi,for {} nights,2,pa-agent-v1;ipa=espeak
hotel-basics.two-beds,ਦੋ ਵੱਖਰੇ ਬੈੱਡ ਚਾਹੀਦੇ ਹਨ,,dō vakkharē baiḍḍ cāhīdē han,do ʋʌkkʰəɾe bɛɖ cahide hən,two separate beds are wanted,2,pa-agent-v1;ipa=espeak
hotel-basics.is-there-air-conditioning,ਏਸੀ ਹੈ?,,ēsī hai?,esi hɛ,is there AC?,2,pa-agent-v1;ipa=espeak
hotel-requests.can-i-check-out-later,ਮੈਂ ਕਮਰਾ ਲੇਟ ਛੱਡ ਸਕਦਾ ਹਾਂ?,,maiṁ kamarā lēṭ chaḍḍ sakadā hāṁ?,mɛ̃ kʌməɾa leʈ cʰʌɖ sʌkəda hã,can I leave the room late?,2,pa-agent-v1;ipa=espeak
hotel-requests.what-time-does-breakfast-start,ਨਾਸ਼ਤਾ ਕਿੰਨੇ ਵਜੇ ਸ਼ੁਰੂ ਹੁੰਦਾ ਹੈ?,,nāśatā kiṁnē vajē śurū huṁdā hai?,naʃəta kɪnne ʋʌɟe ʃʊɾu hʊnda hɛ,at how many o'clock does breakfast start?,2,pa-agent-v1;ipa=espeak
hotel-requests.can-i-store-my-luggage,ਮੈਂ ਆਪਣਾ ਸਮਾਨ ਇੱਥੇ ਰੱਖ ਸਕਦਾ ਹਾਂ?,,maiṁ āpaṇā samān itthē rakkh sakadā hāṁ?,mɛ̃ apəɳa səman ɪttʰe ɾʌkʰ sʌkəda hã,can I keep my luggage here?,2,pa-agent-v1;ipa=espeak
hotel-requests.no-housekeeping,ਕਮਰਾ ਸਾਫ਼ ਕਰਨ ਦੀ ਲੋੜ ਨਹੀਂ,,kamarā sāf karan dī lōṛ nahīṁ,kʌməɾa saf kʌɾən di loɽ nʌhĩ,no need to clean the room,2,pa-agent-v1;ipa=espeak
hotel-requests.another-towel-please,ਇੱਕ ਹੋਰ ਤੌਲੀਆ ਦਿਓ ਜੀ,,ikk hōr taulīā diō jī,ɪk hoɾ tɔlia dɪo ɟi,give one more towel,2,pa-agent-v1;ipa=espeak
hotel-requests.what-time-is-check-out,ਕਮਰਾ ਕਿੰਨੇ ਵਜੇ ਛੱਡਣਾ ਹੈ?,,kamarā kiṁnē vajē chaḍḍaṇā hai?,kʌməɾa kɪnne ʋʌɟe cʰʌɖɖəɳa hɛ,at how many o'clock is the room to be left?,2,pa-agent-v1;ipa=espeak
hotel-requests.can-i-check-in-early,ਮੈਂ ਪਹਿਲਾਂ ਕਮਰੇ ਵਿੱਚ ਆ ਸਕਦਾ ਹਾਂ?,,maiṁ pahilāṁ kamarē vicc ā sakadā hāṁ?,mɛ̃ pʌhɪlã kʌməɾe ʋɪc a sʌkəda hã,can I come into the room earlier?,2,pa-agent-v1;ipa=espeak
hotel-requests.another-night,ਮੈਂ ਇੱਕ ਹੋਰ ਰਾਤ ਰਹਿ ਸਕਦਾ ਹਾਂ?,,maiṁ ikk hōr rāt rahi sakadā hāṁ?,mɛ̃ ɪk hoɾ ɾat ɾʌhɪ sʌkəda hã,can I stay one more night?,2,pa-agent-v1;ipa=espeak
hotel-requests.is-there-a-safe,ਕਮਰੇ ਵਿੱਚ ਤਿਜੌਰੀ ਹੈ?,,kamarē vicc tijaurī hai?,kʌməɾe ʋɪc tɪɟɔɾi hɛ,is there a safe in the room?,2,pa-agent-v1;ipa=espeak
hotel-requests.another-blanket,ਇੱਕ ਹੋਰ ਕੰਬਲ ਦਿਓ ਜੀ,,ikk hōr kaṁbal diō jī,ɪk hoɾ kʌnbəl dɪo ɟi,give one more blanket,2,pa-agent-v1;ipa=espeak
hotel-requests.wake-up-call,ਮੈਨੂੰ {} ਵਜੇ ਜਗਾ ਦਿਓ ਜੀ,,mainūṁ {} vajē jagā diō jī,mɛnũ {} ʋʌɟe ɟʌɡa dɪo ɟi,wake me at {} o'clock,2,pa-agent-v1;ipa=espeak
room-problems.there-is-a-problem-with-the-room,ਕਮਰੇ ਵਿੱਚ ਮਸਲਾ ਹੈ,,kamarē vicc masalā hai,kʌməɾe ʋɪc mʌsəla hɛ,there is a problem in the room,2,pa-agent-v1;ipa=espeak
room-problems.the-air-conditioning-is-broken,ਏਸੀ ਖ਼ਰਾਬ ਹੈ,,ēsī k͟harāb hai,esi xəɾab hɛ,the AC is broken,2,pa-agent-v1;ipa=espeak
room-problems.there-is-no-hot-water,ਗਰਮ ਪਾਣੀ ਨਹੀਂ ਆ ਰਿਹਾ,,garam pāṇī nahīṁ ā rihā,ɡʌɾəm paɳi nʌhĩ a ɾɪha,hot water is not coming,2,pa-agent-v1;ipa=espeak
room-problems.can-i-change-rooms,ਮੈਂ ਕਮਰਾ ਬਦਲ ਸਕਦਾ ਹਾਂ?,,maiṁ kamarā badal sakadā hāṁ?,mɛ̃ kʌməɾa bʌdəl sʌkəda hã,can I change the room?,2,pa-agent-v1;ipa=espeak
room-problems.the-room-is-too-noisy,ਕਮਰੇ ਵਿੱਚ ਬਹੁਤ ਰੌਲਾ ਹੈ,,kamarē vicc bahut raulā hai,kʌməɾe ʋɪc bʌhʊt ɾɔla hɛ,there is much noise in the room,2,pa-agent-v1;ipa=espeak
room-problems.the-key-does-not-work,ਚਾਬੀ ਨਹੀਂ ਚੱਲਦੀ,,cābī nahīṁ calladī,cabi nʌhĩ cʌllədi,the key does not run,2,pa-agent-v1;ipa=espeak
room-problems.the-toilet-will-not-flush,ਟਾਇਲਟ ਦਾ ਫ਼ਲੱਸ਼ ਨਹੀਂ ਚੱਲਦਾ,,ṭāilaṭ dā falaśś nahīṁ calladā,ʈaɪləʈ da fʌləʃ nʌhĩ cʌlləda,the toilet's flush does not run,2,pa-agent-v1;ipa=espeak
room-problems.the-light-does-not-work,ਲਾਈਟ ਨਹੀਂ ਜਗਦੀ,,lāīṭ nahīṁ jagadī,laiʈ nʌhĩ ɟʌɡədi,the light does not light,2,pa-agent-v1;ipa=espeak
room-problems.please-send-someone,ਕਿਸੇ ਨੂੰ ਠੀਕ ਕਰਨ ਲਈ ਭੇਜੋ ਜੀ,,kisē nūṁ ṭhīk karan laī bhējō jī,kɪse nũ ʈʰik kʌɾən lʌi pe˩ɟo ɟi,send someone to fix it,2,pa-agent-v1;ipa=espeak
room-problems.the-heating-does-not-work,ਹੀਟਰ ਨਹੀਂ ਚੱਲਦਾ,,hīṭar nahīṁ calladā,hiʈəɾ nʌhĩ cʌlləda,the heater does not run,2,pa-agent-v1;ipa=espeak
laundry.please-wash-these-clothes,ਇਹ ਕੱਪੜੇ ਧੋ ਦਿਓ ਜੀ,,ih kappaṛē dhō diō jī,ɪ˥ kʌppəɽe to˩ dɪo ɟi,wash these clothes,2,pa-agent-v1;ipa=espeak
laundry.where-is-a-laundromat,ਕੱਪੜੇ ਧੋਣ ਵਾਲੀ ਦੁਕਾਨ ਕਿੱਥੇ ਹੈ?,,kappaṛē dhōṇ vālī dukān kitthē hai?,kʌppəɽe to˩ɳ ʋali dʊkan kɪttʰe hɛ,where is the clothes-washing shop?,2,pa-agent-v1;ipa=espeak
laundry.when-will-it-be-ready,ਕਦੋਂ ਤਿਆਰ ਹੋਵੇਗਾ?,,kadōṁ tiār hōvēgā?,kʌdõ tɪaɾ hoʋeɡa,when will it be ready?,2,pa-agent-v1;ipa=espeak
laundry.how-much-per-kilo,ਇੱਕ ਕਿੱਲੋ ਦੇ ਕਿੰਨੇ ਪੈਸੇ?,,ikk killō dē kiṁnē paisē?,ɪk kɪllo de kɪnne pɛse,how much money for one kilo?,2,pa-agent-v1;ipa=espeak
laundry.can-it-be-ready-today,ਅੱਜ ਹੀ ਤਿਆਰ ਹੋ ਜਾਵੇਗਾ?,,ajj hī tiār hō jāvēgā?,ʌɟ hi tɪaɾ ho ɟaʋeɡa,will it be ready today itself?,2,pa-agent-v1;ipa=espeak
laundry.please-do-not-use-bleach,ਬਲੀਚ ਨਾ ਲਾਓ ਜੀ,,balīc nā lāō jī,bəlic na lao ɟi,do not apply bleach,2,pa-agent-v1;ipa=espeak
laundry.laundromat,ਕੱਪੜੇ ਧੋਣ ਵਾਲੀ ਦੁਕਾਨ,,kappaṛē dhōṇ vālī dukān,kʌppəɽe to˩ɳ ʋali dʊkan,clothes-washing shop,2,pa-agent-v1;ipa=espeak
laundry.please-iron-this,ਇਸ ਨੂੰ ਪਰੈੱਸ ਕਰ ਦਿਓ ਜੀ,,is nūṁ paraiss kar diō jī,ɪs nũ pəɾɛs kʌɾ dɪo ɟi,press this — ਪਰੈੱਸ is what a Punjab laundry says,2,pa-agent-v1;ipa=espeak
laundry.detergent,ਸਰਫ਼,,saraf,sʌɾəf,washing powder; the generic name in Punjab,2,pa-agent-v1;ipa=espeak
laundry.dry-cleaning,ਡਰਾਈ ਕਲੀਨ,,ḍarāī kalīn,ɖəɾai kəlin,,2,pa-agent-v1;ipa=espeak
laundry.dryer,ਕੱਪੜੇ ਸੁਕਾਉਣ ਵਾਲੀ ਮਸ਼ੀਨ,,kappaṛē sukāuṇ vālī maśīn,kʌppəɽe sʊkaʊɳ ʋali məʃin,clothes-drying machine,2,pa-agent-v1;ipa=espeak
laundry.coin-operated,ਸਿੱਕੇ ਨਾਲ ਚੱਲਣ ਵਾਲੀ,,sikkē nāl callaṇ vālī,sɪkke nal cʌlləɳ ʋali,running with a coin,2,pa-agent-v1;ipa=espeak
massage-spa.please-stop,ਬੱਸ ਕਰੋ ਜੀ,,bass karō jī,bʌs kʌɾo ɟi,"that is enough, stop -- ਬੱਸ ਕਰਨਾ is the attested idiom for stop it / enough, and is lexically terminal against the ਰੁਕੋ of the row below and of this pack's communication.please-wait-a-moment. ਜੀ is the request particle the concept's note allows, not a softening",2,pa-massage-spa-v1;spa-board-v1;src=wiktionary-bass;ipa=espeak
massage-spa.please-pause,ਥੋੜ੍ਹੀ ਦੇਰ ਲਈ ਰੁਕੋ ਜੀ,,thōṛhī dēr laī rukō jī,tʰo˥ɽi deɾ lʌi ɾʊko ɟi,"halt for a short while -- the duration is what says temporarily. Close to this pack's communication.please-wait-a-moment (ਇੱਕ ਮਿੰਟ ਰੁਕੋ ਜੀ): Punjabi has one verb, ਰੁਕਣਾ, for both suspending what you are doing and waiting for someone, so only the duration phrase separates them",2,pa-massage-spa-v1;spa-board-v1;in-pack-neighbour;ipa=espeak
massage-spa.please-avoid-this-area,ਇਸ ਥਾਂ ਨੂੰ ਨਾ ਦਬਾਓ ਜੀ,,is thāṁ nūṁ nā dabāō jī,ɪs tʰã nũ na dəbao ɟi,"do not press this spot -- ਦਬਾਉਣਾ is the dictionary's verb for press; the ਨਾ ... ਓ ਜੀ prohibitive is this pack's laundry.please-do-not-use-bleach, and ਥਾਂ its hotel-words.luggage-storage",2,pa-massage-spa-v1;spa-board-v1;src=shabdkosh-press-punjabi;in-pack-frame;ipa=espeak
massage-spa.stronger-pressure,ਹੋਰ ਜ਼ੋਰ ਨਾਲ ਦਬਾਓ ਜੀ,,hōr zōr nāl dabāō jī,hoɾ zoɾ nal dəbao ɟi,"press with more force -- ਦਬਾਉਣਾ keeps it about pressure. Five words against the three of ਦਬਾਅ ਘੱਟ ਕਰੋ, because neither button carries a labelKey on the spa board and the owner's own wording is what labels them, side by side",2,pa-massage-spa-v1;spa-board-v1;src=shabdkosh-press-punjabi;ipa=espeak
massage-spa.more-gently,ਦਬਾਅ ਘੱਟ ਕਰੋ,,dabāa ghaṭṭ karō,dəbaə kʌ˩ʈ kʌɾo,reduce the pressure -- ਦਬਾਅ is the general Punjabi noun for physical pressure; naming it rules out a reading as speed,2,pa-massage-spa-v1;spa-board-v1;src=shabdkosh-press-punjabi;ipa=espeak
massage-spa.that-pressure-is-good,"ਇਹ ਦਬਾਅ ਠੀਕ ਹੈ, ਇਸੇ ਤਰ੍ਹਾਂ ਰੱਖੋ",,"ih dabāa ṭhīk hai, isē tarhāṁ rakkhō","ɪ˥ dəbaə ʈʰik hɛ, ɪse tʌrhã ɾʌkkʰo","this pressure is right, keep it just like this -- a confirmation with a keep-it-there clause, not praise. ਰੱਖੋ is a bare imperative: a ਕਰਦੇ ਰਹੋ here would have agreed in gender with the therapist, which no variant axis in this project can carry",2,pa-massage-spa-v1;spa-board-v1;in-pack-neighbour;ipa=espeak
massage-spa.focus-on-shoulders,ਮੋਢਿਆਂ ਵੱਲ ਜ਼ਿਆਦਾ ਧਿਆਨ ਦਿਓ ਜੀ,,mōḍhiāṁ vall ziādā dhiān diō jī,mo˥ɖɪã ʋʌl zɪada tɪ˩an dɪo ɟi,give more attention to the shoulders,2,pa-massage-spa-v1;spa-board-v1;src=wikibooks-punjabi-vocabulary-body;ipa=espeak
massage-spa.focus-on-back,ਪਿੱਠ ਵੱਲ ਜ਼ਿਆਦਾ ਧਿਆਨ ਦਿਓ ਜੀ,,piṭṭh vall ziādā dhiān diō jī,pɪʈʰ ʋʌl zɪada tɪ˩an dɪo ɟi,,2,pa-massage-spa-v1;spa-board-v1;src=wikibooks-punjabi-vocabulary-body;in-pack-neighbour;ipa=espeak
massage-spa.focus-on-neck,ਗਰਦਨ ਵੱਲ ਜ਼ਿਆਦਾ ਧਿਆਨ ਦਿਓ ਜੀ,,gardan vall ziādā dhiān diō jī,ɡʌɾədən ʋʌl zɪada tɪ˩an dɪo ɟi,"Punjabi has no single term fusing the neck with the shoulders the way Finnish niska-hartiaseutu does -- health writing sets ਗਰਦਨ ਦਾ ਦਰਦ against ਮੋਢੇ ਦਾ ਦਰਦ as two things, which is a checked negative and not a gap in the search",2,pa-massage-spa-v1;spa-board-v1;src=wikibooks-punjabi-vocabulary-body;ipa=espeak
massage-spa.focus-on-feet,ਪੈਰਾਂ ਵੱਲ ਜ਼ਿਆਦਾ ਧਿਆਨ ਦਿਓ ਜੀ,,pairāṁ vall ziādā dhiān diō jī,pɛɾã ʋʌl zɪada tɪ˩an dɪo ɟi,"ਪੈਰ, the foot, as this pack's body-parts.foot already has it, because ਲੱਤ is the leg -- and ਪੈਰਾਂ ਦੀ ਮਾਲਿਸ਼ is a named practice of its own",2,pa-massage-spa-v1;spa-board-v1;src=wikibooks-punjabi-vocabulary-body;src=ptcnews-foot-massage-punjabi;ipa=espeak
massage-spa.reply-i-will-avoid-that-area,"ਠੀਕ ਹੈ, ਮੈਨੂੰ ਇਹ ਥਾਂ ਛੱਡਣੀ ਹੈ",,"ṭhīk hai, mainūṁ ih thāṁ chaḍḍaṇī hai","ʈʰik hɛ, mɛnũ ɪ˥ tʰã cʰʌɖɖəɳi hɛ","all right, I am to leave this spot out -- the obligative this pack already uses for board-answers.i-will-show-you: ਛੱਡਣੀ agrees with the feminine ਥਾਂ and the speaker sits in the dative, so nothing in the sentence reports who is talking",2,pa-massage-spa-v1;spa-reply-v1;rule=obligative-agrees-with-object-not-speaker;src=msu-basic-punjabi-8.7;ipa=espeak
massage-spa.reply-which-area-exactly,ਠੀਕ ਕਿਹੜੀ ਥਾਂ?,,ṭhīk kihṛī thāṁ?,ʈʰik kɪhəɽi tʰã,"which spot exactly -- ਕਿਹੜੀ agrees with ਥਾਂ, not with anyone present",2,pa-massage-spa-v1;spa-reply-v1;in-pack-frame;ipa=espeak
massage-spa.reply-cannot-avoid-this-treatment,ਇਸ ਮਾਲਿਸ਼ ਵਿੱਚ ਇਹ ਥਾਂ ਨਹੀਂ ਛੱਡੀ ਜਾ ਸਕਦੀ,,is māliś vicc ih thāṁ nahīṁ chaḍḍī jā sakadī,ɪs malɪʃ ʋɪc ɪ˥ tʰã nʌhĩ cʰʌɖɖi ɟa sʌkədi,"in this massage this spot cannot be left out -- a passive agreeing with ਥਾਂ, so neither speaker nor listener is gendered; ਮਾਲਿਸ਼ is the trade's own word and names one treatment rather than a course of them",2,pa-massage-spa-v1;spa-reply-v1;rule=passive-agrees-with-subject-not-speaker;src=rozanaspokesman-malish;ipa=espeak
massage-spa.reply-does-it-hurt-there,ਕੀ ਇਸ ਥਾਂ ਦਰਦ ਹੈ?,,kī is thāṁ darad hai?,ki ɪs tʰã dʌɾəd hɛ,"does this spot hurt -- ਦਰਦ ਹੈ as in this pack's emergency-medical.it-hurts-here, an existential with no person in it",2,pa-massage-spa-v1;spa-reply-v1;in-pack-neighbour;ipa=espeak
massage-spa.reply-ask-supervisor,"ਮੈਨੂੰ ਨਹੀਂ ਪਤਾ, ਮੈਨੇਜਰ ਤੋਂ ਪੁੱਛਣਾ ਪਵੇਗਾ",,"mainūṁ nahīṁ patā, mainejar tōṁ pucchaṇā pavēgā","mɛnũ nʌhĩ pʌta, mɛneɟəɾ tõ pʊcʰcʰəɳa pəʋeɡa","I do not know, the manager will have to be asked -- ਮੈਨੂੰ ਨਹੀਂ ਪਤਾ is this pack's social-basics.i-do-not-know and puts the speaker in the dative; ਪੁੱਛਣਾ ਪਵੇਗਾ has no object to agree with and so stays in the default masculine whoever says it. ਮੈਨੇਜਰ rather than ਨਿਗਰਾਨ or ਪ੍ਰਬੰਧਕ: the loanword takes no Punjabi feminine morphology, and whether those two do could not be settled from a dictionary",2,pa-massage-spa-v1;spa-reply-v1;rule=obligative-agrees-with-object-not-speaker;src=msu-basic-punjabi-8.7;in-pack-neighbour;ipa=espeak
