concept_id,text,text_alt,romanization_national,ipa,literal,confidence,provenance
weather.fog,ნისლი,,nisli,nisli,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); National Environmental Agency of Georgia (nea.gov.ge) weather and hazard bulletins;ipa=ka-g2p"
weather.heat,სიცხე,,sitskhe,sitsʰxe,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); National Environmental Agency of Georgia (nea.gov.ge) weather and hazard bulletins;ipa=ka-g2p"
weather.cold,სიცივე,,sitsive,sitsʰive,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); National Environmental Agency of Georgia (nea.gov.ge) weather and hazard bulletins;ipa=ka-g2p"
weather.humid,ნოტიო,,notio,notʼio,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); National Environmental Agency of Georgia (nea.gov.ge) weather and hazard bulletins;ipa=ka-g2p"
weather.sunrise,მზის ამოსვლა,,mzis amosvla,mzis amosvla,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995);ipa=ka-g2p"
weather.flood,წყალდიდობა,,tsqaldidoba,tsʼqʼaldidoba,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); National Environmental Agency of Georgia (nea.gov.ge) weather and hazard bulletins;ipa=ka-g2p"
weather.avalanche-risk,ზვავის საშიშროება,,zvavis sashishroeba,zvavis saʃiʃroeba,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); National Environmental Agency of Georgia (nea.gov.ge) weather and hazard bulletins;ipa=ka-g2p"
hiking-parks.is-this-the-way-to,ეს გზა მიდის: {}?,,es gza midis: {}?,es ɡza midis {},does this road go: {}?,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
hiking-parks.where-is-the-trailhead,სად იწყება ბილიკი?,,sad itsqeba biliki?,sad itsʼqʼeba bilikʼi,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
hiking-parks.how-long-to-the-summit,მწვერვალამდე რამდენი ხანია?,,mtsvervalamde ramdeni khania?,mtsʼvervalamde ramdeni xania,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
hiking-parks.how-long-to-the-viewpoint,სახედავ ადგილამდე რამდენი ხანია?,,sakhedav adgilamde ramdeni khania?,saxedav adɡilamde ramdeni xania,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
hiking-parks.which-route-is-easier,რომელი მარშრუტი უფრო ადვილია?,,romeli marshruti upro advilia?,romeli marʃrutʼi upʰro advilia,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
hiking-parks.is-this-trail-suitable-for-beginners,ეს ბილიკი დამწყებთათვის შესაფერისია?,,es biliki damtsqebtatvis shesaperisia?,es bilikʼi damtsʼqʼebtʰatʰvis ʃesapʰerisia,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-conditions.how-long-is-the-full-route,სრული მარშრუტი რამდენია?,,sruli marshruti ramdenia?,sruli marʃrutʼi ramdenia,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-conditions.can-we-return-the-same-way,იმავე გზით დავბრუნდებით?,,imave gzit davbrundebit?,imave ɡzitʰ davbrundebitʰ,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-conditions.can-we-return-before-dark,დაბნელებამდე დავბრუნდებით?,,dabnelebamde davbrundebit?,dabnelebamde davbrundebitʰ,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-conditions.is-the-trail-open,ბილიკი ღიაა?,,biliki ghiaa?,bilikʼi ɣiaa,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-conditions.is-the-route-steep,მარშრუტი ციცაბოა?,,marshruti tsitsaboa?,marʃrutʼi tsʰitsʰaboa,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-conditions.is-the-path-slippery,ბილიკი მოლიპულია?,,biliki molipulia?,bilikʼi molipʼulia,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-transport.how-long-is-the-queue,რიგი რამდენად დიდია?,,rigi ramdenad didia?,riɡi ramdenad didia,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995);ipa=ka-g2p"
trail-transport.what-time-is-the-last-shuttle,ბოლო ავტობუსი რომელ საათზეა?,,bolo avtobusi romel saatzea?,bolo avtʼobusi romel saatʰzea,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-transport.when-does-the-cableway-stop,საბაგირო როდის ჩერდება?,,sabagiro rodis cherdeba?,sabaɡiro rodis tʃʰerdeba,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-transport.where-can-we-buy-water,სად ვიყიდოთ წყალი?,,sad viqidot tsqali?,sad viqʼidotʰ tsʼqʼali,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995);ipa=ka-g2p"
trail-transport.where-can-we-refill-water,სად შევავსოთ წყალი?,,sad shevavsot tsqali?,sad ʃevavsotʰ tsʼqʼali,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-transport.is-there-cell-signal-here,აქ ქსელი არის?,,ak kseli aris?,akʰ kʰseli aris,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995);ipa=ka-g2p"
trail-transport.do-you-have-a-map,რუკა გაქვთ?,,ruka gakvt?,rukʼa ɡakʰvtʰ,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-transport.how-long-is-the-wait,რამდენი ხანი უნდა მოვიცადოთ?,,ramdeni khani unda movitsadot?,ramdeni xani unda movitsʰadotʰ,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995);ipa=ka-g2p"
trail-warnings.open,ღიაა,,ghiaa,ɣiaa,the sign,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-warnings.closed,დაკეტილია,,daketilia,dakʼetʼilia,the sign,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-warnings.maintenance,სარემონტო სამუშაოები,,saremonto samushaoebi,saremontʼo samuʃaoebi,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-warnings.steep-slope,ციცაბო ფერდობი,,tsitsabo perdobi,tsʰitsʰabo pʰerdobi,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-warnings.caution-slippery,ფრთხილად: მოლიპულია,,prtkhilad: molipulia,pʰrtʰxilad molipʼulia,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-warnings.danger,საშიშია,,sashishia,saʃiʃia,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-warnings.beware-falling-rocks,ფრთხილად: ქვათაცემა,,prtkhilad: kvatatsema,pʰrtʰxilad kʰvatʰatsʰema,beware: rockfall,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-warnings.first-aid-station,სამედიცინო პუნქტი,,sameditsino punkti,sameditsʰino pʼunkʰtʼi,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-warnings.service-suspended,მომსახურება შეჩერებულია,,momsakhureba shecherebulia,momsaxureba ʃetʃʰerebulia,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-landmarks.trail-marker,ბილიკის ნიშანი,,bilikis nishani,bilikʼis niʃani,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-landmarks.fork-junction,გზაგასაყარი,,gzagasaqari,ɡzaɡasaqʼari,a fork in the road,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-landmarks.boardwalk-cliff-path,კლდის ბილიკი,,kldis biliki,kʼldis bilikʼi,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-landmarks.start,დასაწყისი,,dasatsqisi,dasatsʼqʼisi,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-landmarks.end,დასასრული,,dasasruli,dasasruli,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-landmarks.elevation,სიმაღლე,,simaghle,simaɣle,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
trail-landmarks.sunset,მზის ჩასვლა,,mzis chasvla,mzis tʃʰasvla,,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Hewitt, B. G., Georgian: A Structural Reference Grammar (John Benjamins, 1995);ipa=ka-g2p"
trail-landmarks.water-point,წყლის წყარო,,tsqlis tsqaro,tsʼqʼlis tsʼqʼaro,a water source,2,"Rayfield et al. (eds.), A Comprehensive Georgian-English Dictionary (Garnett Press, 2006); Agency of Protected Areas of Georgia (apa.gov.ge) trail and visitor-centre signage;ipa=ka-g2p"
