concept_id,text,text_alt,romanization_iast,ipa,literal,confidence,provenance
shopping.two-of-these,ये दो दीजिए,,ye do dījie,jeː dˈoː dˈiːɟɪˌeː,,2,hi-agent-v1;ipa=espeak
shopping.what-is-it-made-of,यह किस चीज़ का बना है?,,yah kis cīz kā banā hai?,jˌəh kˈɪs cˈiːz kaː bˈʌnaː hɛː,,2,hi-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-color,क्या दूसरा रंग है?,,kyā dūsrā raṁg hai?,kːjaː dˈuːsɾˌaː ɾˈʌŋɡ hɛː,,2,hi-agent-v1;ipa=espeak
color-size-returns.do-you-have-another-size,क्या दूसरा साइज़ है?,,kyā dūsrā sāiz hai?,kːjaː dˈuːsɾˌaː sˈaːɪz hɛː,,2,hi-agent-v1;ipa=espeak
color-size-returns.may-i-try-it-on,क्या इसे पहन कर देख लूँ?,,kyā ise pahan kar dekh lūṁ?,kːjaː ˈɪseː pˈʌhən kˈʌɾ dˈeːkʰ lˈũ,,2,hi-agent-v1;ipa=espeak
color-size-returns.can-i-return-it,क्या यह वापस हो सकता है?,,kyā yah vāpas ho saktā hai?,kːjaː jˌəh ʋˈaːpəs hoː sˈʌktˌaː hɛː,,2,hi-agent-v1;ipa=espeak
color-size-returns.can-i-exchange-it,क्या यह बदला जा सकता है?,,kyā yah badlā jā saktā hai?,kːjaː jˌəh bˈʌdlˌaː ɟˈaː sˈʌktˌaː hɛː,,2,hi-agent-v1;ipa=espeak
color-size-returns.do-you-have-a-bag,क्या थैली मिलेगी?,क्या बैग है?,kyā thailī milegī?,kːjaː tʰˈɛːli mɪlˈeːɡi,,2,hi-agent-v1;ipa=espeak
tax-refund.can-i-get-a-tax-refund,क्या टैक्स वापस मिलेगा?,,kyā ṭaiks vāpas milegā?,kːjaː ʈˈɛːks ʋˈaːpəs mɪlˈeːɡaː,,2,hi-agent-v1;ipa=espeak
tax-refund.is-tax-free-shopping-available,क्या टैक्स-फ़्री खरीदारी होती है?,,kyā ṭaiks-frī kharīdārī hotī hai?,kːjaː ʈˈɛːksəfɾi kʰˌəɾidˈaːɾi hˈoːti hɛː,,2,hi-agent-v1;ipa=espeak
