concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
directions.which-exit,Ո՞ր ելքը։,,Vor yelk’y?,vor jˈelkʰə,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
directions.can-you-show-me-the-way,Կարո՞ղ եք ճանապարհը ցույց տալ։,,Karogh yek’ chanaparhy ts’uyts’ tal?,kaɾˌoʁ jekʰ tʃˌanapˈarhə tsʰˈujtsʰ tˈal,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
directions.north,հյուսիս,,hyusis,hjusˈis,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
directions.south,հարավ,,harav,haɾˈav,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
directions.east,արևելք,,arevelk’,ˌaɾevˈelkʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
directions.west,արևմուտք,,arevmutk’,ˌaɾevmˈutkʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-directions.go-straight,Ուղիղ գնացե՛ք։,,Ughigh gnats’ek’.,uʁˈiʁ ɡənatsʰˈekʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-directions.turn-left,Թեքվե՛ք ձախ։,,T’ek’vek’ dzakh.,tʰekʰvˈekʰ dzˈax,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-directions.turn-right,Թեքվե՛ք աջ։,,T’ek’vek’ aj.,tʰekʰvˈekʰ ˈadʒ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-directions.this-way,Այս կողմ։,,Ays koghm.,ajs kˈoʁəm,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-directions.that-way,Այն կողմ։,,Ayn koghm.,ajn kˈoʁəm,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-directions.on-the-left,Ձախ կողմում։,,Dzakh koghmum.,dzˈax koʁmˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-directions.on-the-right,Աջ կողմում։,,Aj koghmum.,ˈadʒ koʁmˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-directions.across-from-here,Այստեղի դիմաց։,,Aysteghi dimats’.,ˌajsteʁˈi dimˈatsʰ,opposite here,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-directions.in-front,Առջևում։,,Arrjevum.,ˌardʒevˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-directions.behind,Հետևում։,,Hetevum.,hˌetevˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
taxi.please-take-me-here,"Խնդրում եմ, տարե՛ք ինձ այստեղ։",,"Khndrum yem, tarek’ indz aystegh.","xndɾˈum jˈem, taɾˈekʰ ˈindz ajstˈeʁ",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
taxi.please-send-me-the-address,"Խնդրում եմ, ուղարկե՛ք ինձ հասցեն։",,"Khndrum yem, ugharkek’ indz hasts’en.","xndɾˈum jˈem, ˌuʁarkˈekʰ ˈindz hastsʰˈen",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
taxi.we-need-the-east-gate-not-the-south-gate,"Մեզ պետք է արևելյան դարպասը, ոչ թե հարավային։",,"Mez petk’ e arevelyan darpasy, voch’ t’e haravayin.","mˈez pˈetkʰ e ˌaɾeveljˈan darpˈasə, vˈotʃʰ tʰˈe hˌaɾavajˈin",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
taxi.please-stop-here,"Խնդրում եմ, կանգնե՛ք այստեղ։",,"Khndrum yem, kangnek’ aystegh.","xndɾˈum jˈem, kanɡnˈekʰ ajstˈeʁ",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
taxi.can-you-wait-for-me-here,Կարո՞ղ եք այստեղ ինձ սպասել։,,Karogh yek’ aystegh indz spasel?,kaɾˌoʁ jekʰ ajstˈeʁ ˈindz əspasˈel,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
taxi.we-need-to-catch-the-high-speed-train,Մեզ պետք է հասնել արագընթաց գնացքին։,,Mez petk’ e hasnel aragynt’ats’ gnats’k’in.,mˈez pˈetkʰ e hasnˈel ˌaɾaɡəntʰˈatsʰ ɡənatsʰkʰˈin,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
taxi.please-use-the-meter,"Խնդրում եմ, հաշվիչը միացրե՛ք։",,"Khndrum yem, hashvich’y miats’rek’.","xndɾˈum jˈem, haʃvˈitʃʰə mˌiatsʰɾˈekʰ",please switch the meter on,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
taxi.i-will-get-off-here,Այստեղ կիջնեմ։,,Aystegh kijnem.,ajstˈeʁ kidʒnˈem,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
taxi.please-get-me-there-in-time-for-the-shinkansen,"Խնդրում եմ, հասցրե՛ք ինձ շինկանսենին։",,"Khndrum yem, hasts’rek’ indz shinkansenin.","xndɾˈum jˈem, hastsʰɾˈekʰ ˈindz ʃˌinkansenˈin",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
transit-rides.two-tickets,Երկու տոմս։,,Yerku toms.,jerkˈu tˈoms,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
transit-rides.where-is-the-subway-station,Որտե՞ղ է մետրոյի կայարանը։,,Vortegh e metroyi kayarany?,vortˈeʁ e mˌetɾujˈi kˌajaɾˈanə,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
transit-rides.does-this-bus-train-go-to,Այս ավտոբուսը կամ գնացքը {} գնո՞ւմ է։,,Ays avtobusy kam gnats’k’y {} gnum e?,ajs ˌavtobˈusə kam ɡənˈatsʰkʰə {} ɡənˈum ˈe,"a destination takes the bare form, so the slot needs no ending",2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
transit-rides.what-is-the-next-stop,Ո՞րն է հաջորդ կանգառը։,,Vorn e hajord kangarry?,vˈoɾən e hadʒˈord kanɡˈarə,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
transit-rides.please-tell-me-where-to-get-off,"Խնդրում եմ, ասե՛ք ինձ, թե որտեղ իջնեմ։",,"Khndrum yem, asek’ indz, t’e vortegh ijnem.","xndɾˈum jˈem, asˈekʰ ˈindz, tʰˈe vortˈeʁ idʒnˈem",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
transit-rides.is-this-direct,Սա ուղի՞ղ է։,,Sa ughigh e?,sˈa uʁˈiʁ ˈe,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
transit-rides.do-i-need-to-transfer,Պե՞տք է փոխեմ։,,Petk’ e p’okhem?,pˈetkʰ e pʰoxˈem,do I have to change?,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
transit-rides.is-it-delayed,Ուշանո՞ւմ է։,,Ushanum e?,ˌuʃanˈum ˈe,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
transit-rides.i-am-in-a-hurry,Ես շտապում եմ։,,Yes shtapum yem.,jes əʃtapˈum jˈem,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
transit-rides.which-platform,Ո՞ր հարթակը։,,Vor hart’aky?,vor hartʰˈakə,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
transit-rides.what-time-is-the-next-one,Հաջորդը ժամը քանիսի՞ն է։,,Hajordy zhamy k’anisin e?,hadʒˈordə ʒˈamə kʰˌanisˈin ˈe,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
transit-rides.i-went-past-my-stop,Ես անցա իմ կանգառը։,,Yes ants’a im kangarry.,jes antsʰˈa ˈim kanɡˈarə,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
transit-rides.can-i-use-this-ticket,Կարո՞ղ եմ այս տոմսը օգտագործել։,,Karogh yem ays tomsy ogtagortsel?,kaɾˌoʁ jˈem ajs tˈomsə ˌoɡtaɡortsˈel,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
transit-rides.do-i-need-to-validate,Այս տոմսը պե՞տք է վավերացնել։,,Ays tomsy petk’ e vaverats’nel?,ajs tˈomsə pˈetkʰ e vˌaveɾatsʰnˈel,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
place-words.scenic-area,տեսարժան գոտի,,tesarzhan goti,tˌesarʒˈan ɡotˈi,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
place-words.visitor-center,այցելուների կենտրոն,,ayts’eluneri kentron,ˌajtsʰelˌuneɾˈi kentɾˈon,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
place-words.railway-station,երկաթգծի կայարան,,yerkat’gtsi kayaran,jˌerkatʰɡtsˈi kˌajaɾˈan,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
place-words.airport,օդանավակայան,,odanavakayan,ˌodanˌavakajˈan,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
place-words.service-desk,սպասարկման կենտրոն,,spasarkman kentron,əspˌasarkmˈan kentɾˈon,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
place-words.bus-stop,ավտոբուսի կանգառ,,avtobusi kangarr,ˌavtobusˈi kanɡˈar,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
place-words.luggage-storage,ուղեբեռի պահոց,,ugheberri pahots’,ˌuʁeberˈi pahˈotsʰ,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
place-words.tourist-spot-sightseeing-area,տեսարժան վայր,,tesarzhan vayr,tˌesarʒˈan vˈajr,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.i-am-a-tourist,Ես զբոսաշրջիկ եմ։,,Yes zbosashrjik yem.,jes əzbˌosaʃrdʒˈik jˈem,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.here-is-my-passport,Ահա իմ անձնագիրը։,,Aha im andznagiry.,ahˈa ˈim ˌandznaɡˈiɾə,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.i-am-staying-for-days,Մնում եմ {} օր։,,Mnum yem {} or.,mənˈum jˈem {} ˈor,I am staying {} days — the numeral takes the bare noun,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
border-customs.nothing-to-declare,Հայտարարելու բան չկա։,,Haytararelu ban ch’ka.,hˌajtaɾˌaɾelˈu bˈan tʃʰəkˈa,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.i-am-staying-at,Մնում եմ՝ {}։,,Mnum yem: {}.,mənˈum jˈem {},I am staying — {}; the բութ carries the slot because at would govern the locative,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
border-customs.i-am-here-for-business,Այստեղ եմ գործով։,,Aystegh yem gortsov.,ajstˈeʁ jˈem ɡortsˈov,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.i-have-a-return-ticket,Ես ունեմ վերադարձի տոմս։,,Yes unem veradardzi toms.,jes unˈem vˌeɾadardzˈi tˈoms,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.i-am-visiting-family,Այցելում եմ ընտանիքիս։,,Ayts’elum yem yntanik’is.,ˌajtsʰelˈum jˈem əntˌanikʰˈis,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.this-is-for-personal-use,Սա անձնական օգտագործման համար է։,,Sa andznakan ogtagortsman hamar e.,sˈa ˌandznakˈan ˌoɡtaɡortsmˈan hamˈaɾ ˈe,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.i-am-in-transit,Ես տարանցիկ ուղևոր եմ։,,Yes tarants’ik ughevor yem.,jes tˌaɾantsʰˈik ˌuʁevˈor jˈem,I am a transit passenger,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.i-have-in-cash,Ունեմ {} կանխիկ։,,Unem {} kankhik.,unˈem {} kanxˈik,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.this-is-a-gift,Սա նվեր է։,,Sa nver e.,sˈa nəvˈeɾ ˈe,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.where-do-i-collect-my-baggage,Որտե՞ղ ստանամ ուղեբեռս։,,Vortegh stanam ugheberrs?,vortˈeʁ əstanˈam ˌuʁebˈers,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.how-long-may-i-stay,Որքա՞ն կարող եմ մնալ։,,Vork’an karogh yem mnal?,vorkʰˈan kaɾˌoʁ jˈem mənˈal,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.i-have-a-connecting-flight,Ես ունեմ կապակցված չվերթ։,,Yes unem kapakts’vats ch’vert’.,jes unˈem kˌapaktsʰvˈats tʃʰəvˈertʰ,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.may-i-have-an-entry-stamp,Կարելի՞ է մուտքի կնիք։,,Kareli e mutk’i knik’?,kˌaɾelˈi e mutkʰˈi kənˈikʰ,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.visa,վիզա,,viza,vizˈa,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.i-have-no-food-or-plants,Սննդամթերք կամ բույս չունեմ։,,Snndamt’erk’ kam buys ch’unem.,sənndamtʰˈerkʰ kam bˈujs tʃʰunˈem,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.passport-control,անձնագրային հսկողություն,,andznagrayin hskoghut’yun,ˌandznaɡɾajˈin həskˌoʁutʰjˈun,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.customs,մաքսատուն,,mak’satun,mˌakʰsatˈun,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.baggage-claim,ուղեբեռի ստացում,,ugheberri stats’um,ˌuʁeberˈi əstatsʰˈum,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.customs-declaration,մաքսային հայտարարագիր,,mak’sayin haytararagir,mˌakʰsajˈin hˌajtaɾˌaɾaɡˈir,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.arrival-card,ժամանման քարտ,,zhamanman k’art,ʒˌamanmˈan kʰˈart,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.transit,տարանցում,,tarants’um,tˌaɾantsʰˈum,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
border-customs.boarding-pass,նստեցման տոմս,,nstets’man toms,nəstetsʰmˈan tˈoms,,2,"State Revenue Committee of the Republic of Armenia (src.am) traveller and customs guidance; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pickup-meeting.where-is-the-pickup-point,Որտե՞ղ է հանդիպման կետը։,,Vortegh e handipman kety?,vortˈeʁ e hˌandipmˈan kˈetə,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
