concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
food-ordering.table-for-two,Սեղան երկու հոգու համար։,,Seghan yerku hogu hamar.,seʁˈan jerkˈu hoɡˈu hamˈar,a table for two people,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
food-ordering.is-a-table-available,Ազատ սեղան կա՞։,,Azat seghan ka?,azˈat seʁˈan kˈa,is there a free table?,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
food-ordering.menu-please,"Ճաշացանկը, խնդրում եմ։",,"Chashats’anky, khndrum yem.","tʃˌaʃatsʰˈankə, xndɾˈum jˈem",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
food-ordering.i-want-this,Սա եմ ուզում։,,Sa yem uzum.,sˈa jˈem uzˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
food-ordering.do-you-have-drinking-water,Խմելու ջուր ունե՞ք։,,Khmelu jur unek’?,xmelˈu dʒˈuɾ unˈekʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
food-ordering.to-go-please,"Հետս տանելու համար, խնդրում եմ։",,"Hets tanelu hamar, khndrum yem.","hˈets tˌanelˈu hamˈar, xndɾˈum jˈem","to take with me, please",2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
food-ordering.check-please,"Հաշիվը, խնդրում եմ։",,"Hashivy, khndrum yem.","haʃˈivə, xndɾˈum jˈem",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
food-ordering.does-it-contain,Սա {} պարունակո՞ւմ է։,,Sa {} parunakum e?,sˈa {} pˌaɾunakˈum ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
food-ordering.is-this-vegetarian,Սա բուսակերակա՞ն է։,,Sa busakerakan e?,sˈa bˌusakˌeɾakˈan ˈe,,2,"Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011); Kouyoumdjian, M. G., A Comprehensive Dictionary Armenian-English (Atlas Press, Beirut, 1970);ipa=espeak"
food-ordering.what-do-you-recommend,Ի՞նչ եք խորհուրդ տալիս։,,Inch’ yek’ khorhurd talis?,ˈintʃʰ jekʰ xorhˈurd talˈis,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
food-ordering.water-please,"Ջուր, խնդրում եմ։",,"Jur, khndrum yem.","dʒˈur, xndɾˈum jˈem",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
food-ordering.can-a-vegetarian-eat-this,Բուսակերը կարո՞ղ է սա ուտել։,,Busakery karogh e sa utel?,bˌusakˈeɾə kaɾˌoʁ e sˈa utˈel,,2,"Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011); Kouyoumdjian, M. G., A Comprehensive Dictionary Armenian-English (Atlas Press, Beirut, 1970);ipa=espeak"
