concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
social-basics.good-night,Բարի գիշեր։,,Bari gisher.,baɾˈi ɡiʃˈer,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
social-basics.okay-fine-i-am-okay,Լավ է։ / Լավ եմ։,,Lav e. / Lav yem.,lˈav ˈe / lˈav jˈem,it is fine / I am fine,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
communication.i-do-not-speak-this-language,Ես {target} չեմ խոսում։,,Yes {target} ch’em khosum.,jˈes {target} tʃʰˈem xosˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
communication.i-speak-only-a-little-of-this,Ես {target} միայն մի քիչ եմ խոսում։,,Yes {target} miayn mi k’ich’ yem khosum.,jˈes {target} miˈajn mi kʰˈitʃʰ jˈem xosˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
communication.do-you-speak-english,{source} խոսո՞ւմ եք։,,{source} khosum yek’?,{source} xosˈum jˈekʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
communication.please-speak-more-slowly,"Խնդրում եմ, ավելի դանդաղ խոսե՛ք։",,"Khndrum yem, aveli dandagh khosek’.","xndɾˈum jˈem, ˌavelˈi dandˈaʁ xosˈekʰ",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
communication.i-do-not-understand-spoken,Չեմ հասկանում։,,Ch’em haskanum.,tʃʰˈem hˌaskanˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
communication.i-cannot-read-understand,Չեմ կարողանում կարդալ կամ հասկանալ։,,Ch’em karoghanum kardal kam haskanal.,tʃʰˈem kˌaɾoʁanˈum kardˈal kam hˌaskanˈal,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
communication.please-say-it-again,"Խնդրում եմ, կրկնե՛ք։",,"Khndrum yem, krknek’.","xndɾˈum jˈem, kərknˈekʰ",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
communication.please-write-it-down,"Խնդրում եմ, գրե՛ք։",,"Khndrum yem, grek’.","xndɾˈum jˈem, ɡəɾˈekʰ",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
communication.please-wait-a-moment,"Խնդրում եմ, մի պահ սպասե՛ք։",,"Khndrum yem, mi pah spasek’.","xndɾˈum jˈem, mi pˈah əspasˈekʰ",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
communication.can-you-help-me,Կարո՞ղ եք ինձ օգնել։,,Karogh yek’ indz ognel?,kaɾˌoʁ jekʰ ˈindz oɡnˈel,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
communication.please-show-me-the-text,"Խնդրում եմ, ցույց տվե՛ք {target} տեքստը։",,"Khndrum yem, ts’uyts’ tvek’ {target} tek’sty.","xndɾˈum jˈem, tsʰˈujtsʰ təvˈekʰ {target} tˈekʰstə",the language name works attributively with no ending,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
communication.i-cannot-make-out-what-you-are-saying,"Չեմ կարողանում հասկանալ, թե ինչ եք ասում։",,"Ch’em karoghanum haskanal, t’e inch’ yek’ asum.","tʃʰˈem kˌaɾoʁanˈum hˌaskanˈal, tʰˈe ˈintʃʰ jekʰ asˈum",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
communication.i-do-not-understand,Ես չեմ հասկանում։,,Yes ch’em haskanum.,jes tʃʰˈem hˌaskanˈum,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
communication.i-cannot-read-it,Չեմ կարողանում կարդալ։,,Ch’em karoghanum kardal.,tʃʰˈem kˌaɾoʁanˈum kardˈal,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
communication.please-write-it-in-roman-letters,"Խնդրում եմ, գրե՛ք լատինատառ։",,"Khndrum yem, grek’ latinatarr.","xndɾˈum jˈem, ɡəɾˈekʰ lˌatinatˈar",please write it in Latin letters,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-responses.please-go-ahead,Խնդրեմ։ / Հրամեցե՛ք։,,Khndrem. / Hramets’ek’.,xndɾˈem / həɾˌametsʰˈekʰ,please / go ahead,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-responses.yes-right,Այո։ / Ճիշտ է։,,Ayo. / Chisht e.,ajˈo / tʃˈiʃt ˈe,yes / it is right,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-responses.no-not,Ոչ։ / Չէ։,,Voch’. / Ch’e.,vˈotʃʰ / tʃʰˈe,no / not so,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-responses.okay-can,Լավ։ / Կարելի է։,,Lav. / Kareli e.,lˈav / kˌaɾelˈi ˈe,fine / it is allowed,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-responses.cannot-not-allowed,Չի կարելի։,,Ch’i kareli.,tʃʰˈi kˌaɾelˈi,it is not allowed,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-responses.works-okay,Աշխատում է։,,Ashkhatum e.,ˌaʃxatˈum ˈe,it works,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-responses.does-not-work-no,Չի աշխատում։,,Ch’i ashkhatum.,tʃʰˈi ˌaʃxatˈum,it does not work,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-responses.can-possible,Հնարավոր է։,,Hnaravor e.,hənˌaɾavˈoɾ ˈe,it is possible,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-responses.cannot-not-possible,Հնարավոր չէ։,,Hnaravor ch’e.,hənˌaɾavˈor tʃʰˈe,it is not possible,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-responses.okay-fine,Լավ։,,Lav.,lˈav,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
quick-responses.no-good-not-allowed-will-not-work,Չի լինի։,,Ch’i lini.,tʃʰˈi linˈi,it will not do,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
phone-translation.i-am-using-phone-translation,Ես օգտագործում եմ հեռախոսի թարգմանիչը։,,Yes ogtagortsum yem herrakhosi t’argmanich’y.,jes ˌoɡtaɡortsˈum jˈem hˌeraxosˈi tʰˌarɡmanˈitʃʰə,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
phone-translation.please-speak-toward-the-phone,"Խնդրում եմ, խոսե՛ք հեռախոսի մեջ։",,"Khndrum yem, khosek’ herrakhosi mej.","xndɾˈum jˈem, xosˈekʰ hˌeraxosˈi mˈedʒ",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
phone-translation.please-write-the-place-name,"Խնդրում եմ, գրե՛ք տեղանունը {target}։",,"Khndrum yem, grek’ teghanuny {target}.","xndɾˈum jˈem, ɡəɾˈekʰ tˌeʁanˈunə {target}",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
phone-translation.one-sentence-at-a-time-please,"Մեկ նախադասություն միանգամից, խնդրում եմ։",,"Mek nakhadasut’yun miangamits’, khndrum yem.","mˈek nˌaxadˌasutʰjˈun mˌianɡamˈitsʰ, xndɾˈum jˈem",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
phone-translation.please-type-it-and-show-me,"Խնդրում եմ, մուտքագրե՛ք և ցույց տվե՛ք ինձ։",,"Khndrum yem, mutk’agrek’ yev ts’uyts’ tvek’ indz.","xndɾˈum jˈem, mˌutkʰaɡɾˈekʰ jˈev tsʰˈujtsʰ təvˈekʰ ˈindz",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
phone-translation.please-look-at-the-screen,"Խնդրում եմ, նայե՛ք էկրանին։",,"Khndrum yem, nayek’ ekranin.","xndɾˈum jˈem, najˈekʰ ˌekɾanˈin",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
phone-text-power.please-type-it-for-me,"Խնդրում եմ, ինձ համար մուտքագրե՛ք։",,"Khndrum yem, indz hamar mutk’agrek’.","xndɾˈum jˈem, ˈindz hamˈar mˌutkʰaɡɾˈekʰ",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
phone-text-power.please-use-simple-words,"Խնդրում եմ, պարզ բառեր օգտագործե՛ք։",,"Khndrum yem, parz barrer ogtagortsek’.","xndɾˈum jˈem, pˈarz barˈeɾ ˌoɡtaɡortsˈekʰ",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
phone-text-power.my-phone-battery-is-low,Հեռախոսիս մարտկոցը սպառվում է։,,Herrakhosis martkots’y sparrvum e.,hˌeraxosˈis martkˈotsʰə əsparvˈum ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
phone-text-power.do-you-have-a-power-bank,Արտաքին մարտկոց ունե՞ք։,,Artak’in martkots’ unek’?,ˌartakʰˈin martkˈotsʰ unˈekʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
phone-text-power.the-translation-may-be-inaccurate,Թարգմանությունը կարող է ոչ ճշգրիտ լինել։,,T’argmanut’yuny karogh e voch’ chshgrit linel.,tʰˌarɡmanutʰjˈunə kaɾˌoʁ e vˈotʃʰ tʃəʃɡɾˈit linˈel,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
phone-text-power.please-confirm,"Խնդրում եմ, հաստատե՛ք։",,"Khndrum yem, hastatek’.","xndɾˈum jˈem, hˌastatˈekʰ",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
phone-text-power.may-i-charge-my-phone-here,Կարելի՞ է այստեղ հեռախոսս լիցքավորել։,,Kareli e aystegh herrakhoss lits’k’avorel?,kˌaɾelˈi e ajstˈeʁ hˌeraxˈoss lˌitsʰkʰavoɾˈel,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.i-would-like-a-tourist-sim,Կցանկանայի զբոսաշրջիկի սիմ քարտ։,,Kts’ankanayi zbosashrjiki sim k’art.,kətsʰˌankanajˈi əzbˌosaʃrdʒikˈi sˈim kʰˈart,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.may-i-use-your-wifi,Կարելի՞ է օգտվել Ձեր վայ-ֆայից։,,Kareli e ogtvel Dzer vay-fayits’?,kˌaɾelˈi e oɡtvˈel dzˈer vˈajfajitsʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.how-much-data-is-included,Որքա՞ն ինտերնետ է ներառված։,,Vork’an internet e nerarrvats?,vorkʰˈan ˌinternˈet e nˌeɾarvˈats,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.do-you-need-my-passport,Անձնագիրս պե՞տք է։,,Andznagirs petk’ e?,ˌandznaɡˈirs pˈetkʰ ˈe,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.how-long-is-it-valid,Որքա՞ն ժամանակ է վավեր։,,Vork’an zhamanak e vaver?,vorkʰˈan ʒˌamanˈak e vavˈer,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.please-activate-it,"Խնդրում եմ, ակտիվացրե՛ք։",,"Khndrum yem, aktivats’rek’.","xndɾˈum jˈem, ˌaktivatsʰɾˈekʰ",,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.do-you-have-an-esim,eSIM ունե՞ք։,,eSIM unek’?,isˈim unˈekʰ,"eSIM keeps its lowercase Latin e, which is the name on the phone screen",2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak+loan"
sim-data.my-data-is-not-working,Իմ ինտերնետը չի աշխատում։,,Im internety ch’i ashkhatum.,ˈim ˌinternˈetə tʃʰˈi ˌaʃxatˈum,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.does-it-need-registration,Գրանցում պե՞տք է։,,Grants’um petk’ e?,ɡəɾantsʰˈum pˈetkʰ ˈe,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.i-have-no-signal,Կապ չկա։,,Kap ch’ka.,kˈap tʃʰəkˈa,there is no connection,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.please-write-the-wifi-password,"Խնդրում եմ, գրե՛ք վայ-ֆայի գաղտնաբառը։",,"Khndrum yem, grek’ vay-fayi gaghtnabarry.","xndɾˈum jˈem, ɡəɾˈekʰ vˈajfaji ɡˌaʁtnabˈarə",,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.sim-card,սիմ քարտ,,sim k’art,sˈim kʰˈart,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.where-can-i-buy-a-plug-adapter,Որտե՞ղ կարող եմ վարդակի ադապտեր գնել։,,Vortegh karogh yem vardaki adapter gnel?,vortˈeʁ kaɾˌoʁ jˈem vˌardakˈi ˌadaptˈer ɡənˈel,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.mobile-data,բջջային ինտերնետ,,bjjayin internet,bədʒdʒajˈin ˌinternˈet,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.can-i-top-up-this-sim,Կարո՞ղ եմ այս սիմ քարտը լիցքավորել։,,Karogh yem ays sim k’arty lits’k’avorel?,kaɾˌoʁ jˈem ajs sˈim kʰˈartə lˌitsʰkʰavoɾˈel,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.top-up,լիցքավորում,,lits’k’avorum,lˌitsʰkʰavoɾˈum,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.is-there-coverage-in,{}-ում ծածկույթ կա՞։,,{}-um tsatskuyt’ ka?,{} ˈum tsatskˈujtʰ kˈa,is there coverage in {}? — the locative -ում on a hyphen,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
sim-data.signal,կապ,,kap,kˈap,connection,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.esim,eSIM,,eSIM,isˈim,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak+loan"
sim-data.prepaid,կանխավճարային,,kankhavcharayin,kˌanxavtʃˌaɾajˈin,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
sim-data.roaming,ռոումինգ,,rrouming,rˌoumˈinɡ,,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
etiquette.is-this-allowed,Սա կարելի՞ է։,,Sa kareli e?,sˈa kˌaɾelˈi ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
etiquette.is-tipping-expected,Թեյավճար ընդունվա՞ծ է։,,T’eyavchar yndunvats e?,tʰˌejavtʃˈaɾ əndunvˈats ˈe,is a tip customary? — թեյավճար is literally tea-money,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
etiquette.is-service-included,Սպասարկման վճարը ներառվա՞ծ է։,,Spasarkman vchary nerarrvats e?,əspˌasarkmˈan vətʃˈaɾə nˌeɾarvˈats ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
etiquette.may-i-enter,Կարելի՞ է մտնել։,,Kareli e mtnel?,kˌaɾelˈi e mətnˈel,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
