concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
emergency-medical.i-am-having-a-severe-allergic-reaction,Ես ծանր ալերգիկ ռեակցիա ունեմ։,,Yes tsanr alergik rreakts’ia unem.,jes tsˈanəɾ ˌalerɡˈik rjˌaktsʰiˈa unˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
emergency-medical.i-cannot-breathe,Չեմ կարողանում շնչել։,,Ch’em karoghanum shnch’el.,tʃʰˈem kˌaɾoʁanˈum ʃəntʃʰˈel,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
emergency-medical.i-am-bleeding-badly,Ես ուժեղ արյունահոսում եմ։,,Yes uzhegh aryunahosum yem.,jes uʒˈeʁ ˌarjunˌahosˈum jˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
emergency-medical.i-have-chest-pain,Կրծքավանդակս ցավում է։,,Krtsk’avandaks ts’avum e.,kərtskʰˌavandˈaks tsʰavˈum ˈe,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
emergency-medical.this-person-is-unconscious,Այս մարդը գիտակցությունը կորցրել է։,,Ays mardy gitakts’ut’yuny korts’rel e.,ajs mˈardə ɡˌitaktsʰutʰjˈunə kortsʰɾˈel ˈe,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
emergency-medical.where-is-the-nearest-hospital,Որտե՞ղ է ամենամոտ հիվանդանոցը։,,Vortegh e amenamot hivandanots’y?,vortˈeʁ e ˌamenamˈot hˌivandanˈotsʰə,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
emergency-medical.what-is-the-emergency-number,Շտապ կապի համարը ո՞րն է։,,Shtap kapi hamary vorn e?,əʃtˈap kapˈi hamˈaɾə vˈoɾən ˈe,,2,"Ministry of Internal Affairs of the Republic of Armenia -- Police and Rescue Service (mia.gov.am, police.am, rescue.mia.gov.am); Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
emergency-medical.is-there-a-doctor-who-speaks-english,{source} խոսող բժիշկ կա՞։,,{source} khosogh bzhishk ka?,{source} xosˈoʁ bəʒˈiʃk kˈa,is there a doctor speaking {source}?,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
emergency-medical.i-think-a-bone-is-broken,Կարծում եմ՝ ոսկր է կոտրվել։,,Kartsum yem: voskr e kotrvel.,kartsˈum jˈem vˈoskəɾ e kotrvˈel,I think — a bone is broken,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
emergency-medical.please-call-my-emergency-contact,"Խնդրում եմ, զանգահարե՛ք իմ շտապ կապի համարին։",,"Khndrum yem, zangaharek’ im shtap kapi hamarin.","xndɾˈum jˈem, zˌanɡahaɾˈekʰ ˈim əʃtˈap kapˈi hˌamaɾˈin",,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
emergency-medical.i-have-travel-insurance,Ես ունեմ ճամփորդական ապահովագրություն։,,Yes unem champ’ordakan apahovagrut’yun.,jes unˈem tʃˌampʰordakˈan ˌapahˌovaɡɾutʰjˈun,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.i-am-diabetic,Ես շաքարախտ ունեմ։,,Yes shak’arakht unem.,jes ʃˌakʰaɾˈaxt unˈem,I have diabetes,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.i-need-insulin,Ինձ ինսուլին է պետք։,,Indz insulin e petk’.,ˈindz ˌinsulˈin e pˈetkʰ,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.i-have-asthma,Ես ասթմա ունեմ։,,Yes ast’ma unem.,jes astʰmˈa unˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.i-have-a-heart-condition,Ես սրտի հիվանդություն ունեմ։,,Yes srti hivandut’yun unem.,jes sərtˈi hˌivandutʰjˈun unˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.i-am-allergic-to-penicillin,Ես պենիցիլինի ալերգիա ունեմ։,,Yes penits’ilini alergia unem.,jes pˌenitsʰˌilinˈi ˌalerɡiˈa unˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.i-have-epilepsy,Ես էպիլեպսիա ունեմ։,,Yes epilepsia unem.,jes ˌepilˌepsiˈa unˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.my-blood-sugar-is-low,Իմ արյան շաքարը ցածր է։,,Im aryan shak’ary ts’atsr e.,ˈim arjˈan ʃakʰˈaɾə tsʰˈatsəɾ ˈe,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.i-need-my-inhaler,Ինձ իմ ինհալյատորը պետք է։,,Indz im inhalyatory petk’ e.,ˈindz ˈim ˌinhaljatˈoɾə pˈetkʰ ˈe,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.i-am-pregnant,Ես հղի եմ։,,Yes hghi yem.,jes həʁˈi jˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.i-carry-an-adrenaline-injector,Ես ունեմ ադրենալինի ներարկիչ։,,Yes unem adrenalini nerarkich’.,jes unˈem ˌadɾenˌalinˈi nˌeɾarkˈitʃʰ,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.i-take-medicine-for,Դեղ եմ ընդունում՝ {}։,,Degh yem yndunum: {}.,dˈeʁ jˈem əndunˈum {},I take medicine — {}; the բութ carries the slot because for would govern the genitive,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.i-take-blood-thinners,Ես հակամակարդիչ դեղեր եմ ընդունում։,,Yes hakamakardich’ degher yem yndunum.,jes hˌakamˌakardˈitʃʰ deʁˈer jˈem əndunˈum,I take anticoagulant medicines — a literal blood thinner would name a solvent,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.medicine-allergy,Դեղորայքի ալերգիա՝ {}։,,Deghorayk’i alergia: {}.,dˌeʁoɾajkʰˈi ˌalerɡiˈa {},,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.this-card-lists-my-conditions,Այս քարտում նշված են իմ հիվանդությունները։,,Ays k’artum nshvats yen im hivandut’yunnery.,ajs kʰartˈum nəʃvˈats jen ˈim hˌivandˌutʰjunnˈeɾə,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.this-is-my-medicine,Սա իմ դեղն է։,,Sa im deghn e.,sˈa ˈim dˈeʁən ˈe,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.please-give-me-sugar-or-juice,"Խնդրում եմ, տվե՛ք ինձ շաքար կամ հյութ։",,"Khndrum yem, tvek’ indz shak’ar kam hyut’.","xndɾˈum jˈem, təvˈekʰ ˈindz ʃakʰˈar kam hjˈutʰ",,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.inject-it-into-my-outer-thigh,Ներարկե՛ք ազդրիս արտաքին կողմը։,,Nerarkek’ azdris artak’in koghmy.,nˌeɾarkˈekʰ azdɾˈis ˌartakʰˈin kˈoʁmə,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.my-blood-type-is,Իմ արյան խումբը {} է։,,Im aryan khumby {} e.,ˈim arjˈan xˈumbə {} ˈe,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.do-not-give-me,Ինձ մի՛ տվեք {}։,,Indz mi tvek’ {}.,ˈindz mi təvˈekʰ {},"the accusative of an inanimate noun is the nominative, so the slot needs no ending",2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,Ես ասպիրինի և իբուպրոֆենի ալերգիա ունեմ։,,Yes aspirini yev ibuprofeni alergia unem.,jes ˌaspiɾinˈi jˈev ˌibupɾˌofenˈi ˌalerɡiˈa unˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.my-injector-is-in-my-bag,Իմ ներարկիչը պայուսակիս մեջ է։,,Im nerarkich’y payusakis mej e.,ˈim nˌeɾarkˈitʃʰə pˌajusakˈis mˈedʒ ˈe,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
medical-conditions.i-am-allergic-to-sulfa-drugs,Ես սուլֆանիլամիդային դեղերի ալերգիա ունեմ։,,Yes sulfanilamidayin degheri alergia unem.,jes sˌulfanˌilamˌidajˈin dˌeʁeɾˈi ˌalerɡiˈa unˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.which-pharmacy-is-open-now,Ո՞ր դեղատունն է հիմա բաց։,,Vor deghatunn e hima bats’?,vor dˌeʁatˈunən e himˈa bˈatsʰ,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.i-need-medicine-for,Ինձ դեղ է պետք՝ {}։,,Indz degh e petk’: {}.,ˈindz dˈeʁ e pˈetkʰ {},,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.i-have-a-fever,Ես ջերմություն ունեմ։,,Yes jermut’yun unem.,jes dʒˌermutʰjˈun unˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.i-think-i-have-malaria,Կարծում եմ՝ մալարիա ունեմ։,,Kartsum yem: malaria unem.,kartsˈum jˈem mˌalaɾiˈa unˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.i-need-a-malaria-test,Ինձ մալարիայի թեստ է պետք։,,Indz malariayi t’est e petk’.,ˈindz mˌalaɾˌiajˈi tʰˈest e pˈetkʰ,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.i-have-diarrhea,Ես փորլուծություն ունեմ։,,Yes p’orlutsut’yun unem.,jes pʰˌorlutsutʰjˈun unˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.where-is-an-all-night-pharmacy,Որտե՞ղ է շուրջօրյա դեղատունը։,,Vortegh e shurjorya deghatuny?,vortˈeʁ e ʃˌurdʒorjˈa dˌeʁatˈunə,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.painkiller,ցավազրկող,,ts’avazrkogh,tsʰˌavazrkˈoʁ,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.do-i-need-a-prescription,Դեղատոմս պե՞տք է։,,Deghatoms petk’ e?,dˌeʁatˈoms pˈetkʰ ˈe,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.i-have-a-headache,Գլուխս ցավում է։,,Glukhs ts’avum e.,ɡəlˈuxs tsʰavˈum ˈe,my head hurts,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.paracetamol-acetaminophen,պարացետամոլ,,parats’etamol,pˌaɾatsʰˌetamˈol,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.how-much-should-i-take,Որքա՞ն ընդունեմ։,,Vork’an yndunem?,vorkʰˈan əndunˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.i-am-vomiting,Ես փսխում եմ։,,Yes p’skhum yem.,jes pʰəsxˈum jˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.rehydration-salts,ռեհիդրատացիոն աղեր,,rrehidratats’ion agher,rˌehidɾˌatatsʰiˈon aʁˈer,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.how-many-times-a-day,Օրական քանի՞ անգամ։,,Orakan k’ani angam?,ˌoɾakˈan kʰanˈi anɡˈam,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.i-have-a-stomach-ache,Ստամոքսս ցավում է։,,Stamok’ss ts’avum e.,əstamˈokʰss tsʰavˈum ˈe,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.i-have-a-cough,Ես հազ ունեմ։,,Yes haz unem.,jes hˈaz unˈem,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.antihistamine,հակահիստամինային դեղ,,hakahistaminayin degh,hˌakahˌistamˌinajˈin dˈeʁ,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
pharmacy-symptoms.anti-diarrhea-medicine,փորլուծության դեմ դեղ,,p’orlutsut’yan dem degh,pʰˌorlutsutʰjˈan dˈem dˈeʁ,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
