concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
numbers-money.ku-i,յուան (խոսակցական),,yuan (khosakts’akan),jvˈan xˌosaktsʰakˈan,"yuan, the spoken word",2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.number-and-classifier-notes,"Թվերի կառուցումը՝ 11 = shi yi, 20 = er shi, 21 = er shi yi։ Հեռախոսահամարներում 1-ը հաճախ yao է։ Դասիչներ՝ ge ընդհանուր, wei մարդկանց, zhang տոմսերի և հարթ առարկաների, bei բաժակների, ping շշերի համար։ jiao կամ mao = 0,1 յուան, fen = 0,01 յուան։",,"T’veri karruts’umy: 11 = shi yi, 20 = er shi, 21 = er shi yi. Herrakhosahamarnerum 1-y hachakh yao e. Dasich’ner: ge yndhanur, wei mardkants’, zhang tomseri yev hart’ arrarkaneri, bei bazhakneri, ping shsheri hamar. jiao kam mao = 0,1 yuan, fen = 0,01 yuan.",,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011)"
numbers-money.2-items,երկու հատ,,yerku hat,jerkˈu hˈat,two pieces,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
numbers-money.yen,իեն,,iyen,iˈen,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.yen-symbol,իենի նշան,,iyeni nshan,ˌienˈi nəʃˈan,the yen sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.number-and-classifier-notes-2,"Թվերի կառուցումը՝ 11 = juuichi, 20 = nijuu, 21 = nijuuichi։ Հաշվիչ բառեր՝ -tsu առարկաների, -mai հարթ առարկաների, -hon երկար առարկաների, -nin մարդկանց, -hai բաժակների համար։ Հեռախոսում՝ 0 = zero կամ maru, 4 = yon, 7 = nana, 9 = kyuu։",,"T’veri karruts’umy: 11 = juuichi, 20 = nijuu, 21 = nijuuichi. Hashvich’ barrer: -tsu arrarkaneri, -mai hart’ arrarkaneri, -hon yerkar arrarkaneri, -nin mardkants’, -hai bazhakneri hamar. Herrakhosum: 0 = zero kam maru, 4 = yon, 7 = nana, 9 = kyuu.",,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011)"
atm-cash.where-is-an-atm,Որտե՞ղ է բանկոմատը։,,Vortegh e bankomaty?,vortˈeʁ e bˌankomˈatə,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.does-this-atm-take-foreign-cards,Այս բանկոմատն ընդունո՞ւմ է արտասահմանյան քարտեր։,,Ays bankomatn yndunum e artasahmanyan k’arter?,ajs bˌankomˈatən əndunˈum e ˌartasˌahmanjˈan kʰartˈer,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.the-atm-kept-my-card,Բանկոմատը պահեց իմ քարտը։,,Bankomaty pahets’ im k’arty.,bˌankomˈatə pahˈetsʰ ˈim kʰˈartə,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.is-there-a-fee,Միջնորդավճար կա՞։,,Mijnordavchar ka?,mˌidʒnordavtʃˈar kˈa,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.the-card-was-declined,Քարտը մերժվեց։,,K’arty merzhvets’.,kʰˈartə merʒvˈetsʰ,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.what-is-the-exchange-rate,Փոխարժեքը ո՞րն է։,,P’okharzhek’y vorn e?,pʰˌoxarʒˈekʰə vˈoɾən ˈe,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.no-money-came-out,Փող դուրս չեկավ։,,P’ogh durs ch’ekav.,pʰˈoʁ dˈurs tʃʰekˈav,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.where-can-i-change-money,Որտե՞ղ կարող եմ փող փոխանակել։,,Vortegh karogh yem p’ogh p’okhanakel?,vortˈeʁ kaɾˌoʁ jˈem pʰˈoʁ pʰˌoxanakˈel,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.the-machine-is-out-of-service,Սարքը չի աշխատում։,,Sark’y ch’i ashkhatum.,sˈarkʰə tʃʰˈi ˌaʃxatˈum,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.please-give-me-smaller-notes,"Խնդրում եմ, ավելի մանր թղթադրամներ տվե՛ք։",,"Khndrum yem, aveli manr t’ght’adramner tvek’.","xndɾˈum jˈem, ˌavelˈi mˈanər tʰəʁtʰˌadɾamnˈer təvˈekʰ",,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.do-you-have-change,Մանր փող ունե՞ք։,,Manr p’ogh unek’?,mˈanər pʰˈoʁ unˈekʰ,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.may-i-pay-in,Կարո՞ղ եմ վճարել {}-ով։,,Karogh yem vcharel {}-ov?,kaɾˌoʁ jˈem vətʃaɾˈel {} ˈov,"may I pay with {}? — the instrumental -ով on a hyphen, which is how Armenian inflects a currency code",2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
atm-cash.please-charge-in-local-currency,"Խնդրում եմ, գանձե՛ք տեղական արժույթով։",,"Khndrum yem, gandzek’ teghakan arzhuyt’ov.","xndɾˈum jˈem, ɡandzˈekʰ tˌeʁakˈan ˌarʒujtʰˈov",,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.where-can-i-get-coins,Որտե՞ղ կարող եմ մետաղադրամ ստանալ։,,Vortegh karogh yem metaghadram stanal?,vortˈeʁ kaɾˌoʁ jˈem mˌetaʁadɾˈam əstanˈal,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.is-there-a-minimum-for-cards,Քարտով վճարման նվազագույն գումար կա՞։,,K’artov vcharman nvazaguyn gumar ka?,kʰartˈov vətʃarmˈan nəvˌazaɡˈujn ɡumˈar kˈa,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.atm,բանկոմատ,,bankomat,bˌankomˈat,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.banknote,թղթադրամ,,t’ght’adram,tʰəʁtʰadɾˈam,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.coin,մետաղադրամ,,metaghadram,mˌetaʁadɾˈam,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.cash-only,միայն կանխիկ,,miayn kankhik,miˈajn kanxˈik,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.fee,միջնորդավճար,,mijnordavchar,mˌidʒnordavtʃˈar,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.change,մանր փող,,manr p’ogh,mˈanər pʰˈoʁ,small money,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.exchange-rate,փոխարժեք,,p’okharzhek’,pʰˌoxarʒˈekʰ,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.bank,բանկ,,bank,bˈank,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.money-exchange,փոխանակման կետ,,p’okhanakman ket,pʰˌoxanakmˈan kˈet,exchange point,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
atm-cash.pin,պին կոդ,,pin kod,pˈin kˈod,"Armenian writes the loan in its own letters, as Georgian's პინ-კოდი and Russian's ПИН-код do",2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
numbers-money.local-currency,տեղական արժույթ,,teghakan arzhuyt’,tˌeʁakˈan arʒˈujtʰ,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.lakh,հարյուր հազար,,haryur hazar,harjˈur hazˈar,one lakh,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.crore,տասը միլիոն,,tasy milion,tˈasə mˌiliˈon,one crore,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.rial,ռիալ,,rrial,riˈal,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.toman,թուման,,t’uman,tʰumˈan,ten rial,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.nepali-rupee,նեպալական ռուփի,,nepalakan rrup’i,nˌepalakˈan rupʰˈi,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.nepali-rupee-symbol,նեպալական ռուփու նշան,,nepalakan rrup’u nshan,nˌepalakˈan rupʰˈu nəʃˈan,the Nepali rupee sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.birr,բիր,,bir,bˈir,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.won,վոն,,von,vˈon,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.won-symbol,վոնի նշան,,voni nshan,vonˈi nəʃˈan,the won sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.euro,եվրո,,yevro,jevɾˈo,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.euro-symbol,եվրոյի նշան,,yevroyi nshan,jˌevɾujˈi nəʃˈan,the euro sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.lira,լիրա,,lira,liɾˈa,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.lira-symbol,լիրայի նշան,,lirayi nshan,lˌiɾajˈi nəʃˈan,the lira sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.dong,դոնգ,,dong,dˈonɡ,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.dong-symbol,դոնգի նշան,,dongi nshan,donɡˈi nəʃˈan,the dong sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.ruble,ռուբլի,,rrubli,rublˈi,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.ruble-symbol,ռուբլու նշան,,rrublu nshan,rublˈu nəʃˈan,the ruble sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.rupiah,ռուփիա,,rrup’ia,rˌupʰiˈa,the Indonesian rupiah,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.rupiah-symbol,ռուփիայի նշան,,rrup’iayi nshan,rˌupʰiajˈi nəʃˈan,the rupiah sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.shilling,շիլինգ,,shiling,ʃilˈinɡ,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.shilling-symbol,շիլինգի նշան,,shilingi nshan,ʃˌilinɡˈi nəʃˈan,the shilling sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.baht,բատ,,bat,bˈat,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.baht-symbol,բատի նշան,,bati nshan,batˈi nəʃˈan,the baht sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.forint,ֆորինտ,,forint,foɾˈint,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.forint-symbol,ֆորինտի նշան,,forinti nshan,fˌoɾintˈi nəʃˈan,the forint sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.rupee,ռուփի,,rrup’i,rupʰˈi,the Indian rupee,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.rupee-symbol,ռուփու նշան,,rrup’u nshan,rupʰˈu nəʃˈan,the rupee sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.dollar,դոլար,,dolar,dolˈar,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.dollar-symbol,դոլարի նշան,,dolari nshan,dˌolaɾˈi nəʃˈan,the dollar sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.pound,ֆունտ,,funt,fˈunt,the British pound,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.pound-symbol,ֆունտի նշան,,funti nshan,funtˈi nəʃˈan,the pound sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.franc,ֆրանկ,,frank,fəɾˈank,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.franc-symbol,ֆրանկի նշան,,franki nshan,fəɾankˈi nəʃˈan,the franc sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.peso,պեսո,,peso,pesˈo,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.peso-symbol,պեսոյի նշան,,pesoyi nshan,pˌesujˈi nəʃˈan,the peso sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.real,ռեալ,,rreal,rjˈal,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.real-symbol,ռեալի նշան,,rreali nshan,rjalˈi nəʃˈan,the real sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.shekel,շեկել,,shekel,ʃekˈel,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.shekel-symbol,շեկելի նշան,,shekeli nshan,ʃˌekelˈi nəʃˈan,the shekel sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.zloty,զլոտի,,zloti,zəlotˈi,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.zloty-symbol,զլոտու նշան,,zlotu nshan,zəlotˈu nəʃˈan,the zloty sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.hryvnia,գրիվնա,,grivna,ɡəɾivnˈa,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.hryvnia-symbol,գրիվնայի նշան,,grivnayi nshan,ɡəɾˌivnajˈi nəʃˈan,the hryvnia sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.leu,լեյ,,ley,lˈej,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.leu-symbol,լեյի նշան,,leyi nshan,lejˈi nəʃˈan,the leu sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.koruna,կրոն,,kron,kəɾˈon,the Czech koruna,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.koruna-symbol,կրոնի նշան,,kroni nshan,kəɾonˈi nəʃˈan,the koruna sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.ringgit,ռինգիտ,,rringit,rinɡˈit,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.ringgit-symbol,ռինգիտի նշան,,rringiti nshan,rˌinɡitˈi nəʃˈan,the ringgit sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.krona,կրոնա,,krona,kəɾonˈa,"the Swedish krona — կրոնա, where the Czech koruna is կրոն",2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.krona-symbol,կրոնայի նշան,,kronayi nshan,kəɾˌonajˈi nəʃˈan,the krona sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.naira,նաիրա,,naira,nˌaiɾˈa,the Nigerian naira,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.naira-symbol,նաիրայի նշան,,nairayi nshan,nˌaiɾajˈi nəʃˈan,the naira sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.riel,ռիել,,rriyel,riˈel,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.riel-symbol,ռիելի նշան,,rriyeli nshan,rˌielˈi nəʃˈan,the riel sign,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.dram,դրամ,,dram,dəɾˈam,,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
numbers-money.dram-symbol,֏,դր. · AMD,dram,,the symbol on a price tag,2,"Central Bank of Armenia (cba.am); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011)"
numbers-money.lari,լարի,,lari,laɾˈi,,2,currency-gap-v1;gloss-only;scoped-away;name of the currency in this language;cldr;ipa=espeak
numbers-money.lari-symbol,լարու նշան,,laru nshan,laɾˈu nəʃˈan,,2,currency-gap-v1;gloss-only;scoped-away;name of the currency in this language;cldr;ipa=espeak
numbers-money.kip,կիպ,,kip,kˈip,,2,currency-gap-v1;gloss-only;scoped-away;name of the currency in this language;cldr;ipa=espeak
numbers-money.kip-symbol,կիպի նշան,,kipi nshan,kipˈi nəʃˈan,,2,currency-gap-v1;gloss-only;scoped-away;name of the currency in this language;cldr;ipa=espeak
numbers-money.taka,տակա,,taka,takˈa,,2,currency-gap-v1;gloss-only;scoped-away;name of the currency in this language;cldr;ipa=espeak
