concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
accessibility.door-width,Դուռը որքա՞ն լայն է։,,Durry vork’an layn e?,dˈurə vorkʰˈan lˈajn ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
accessibility.wheelchair-width,Իմ անվասայլակի լայնությունը {} սմ է։,,Im anvasaylaki laynut’yuny {} sm e.,ˈim ˌanvasˌajlakˈi lˌajnutʰjˈunə {} sˌəmˈə ˈe,the width of my wheelchair is {} cm,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
accessibility.hard-of-hearing,Ես վատ եմ լսում։,,Yes vat yem lsum.,jes vˈat jˈem ləsˈum,I hear badly,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
accessibility.speak-louder,"Խնդրում եմ, խոսե՛ք ավելի բարձր։",,"Khndrum yem, khosek’ aveli bardzr.","xndɾˈum jˈem, xosˈekʰ ˌavelˈi bˈardzər",,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
accessibility.visually-impaired,Ես վատ եմ տեսնում։,,Yes vat yem tesnum.,jes vˈat jˈem tesnˈum,I see badly,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
accessibility.take-your-arm,Կարելի՞ է Ձեր թևից բռնել։,,Kareli e Dzer t’evits’ brrnel?,kˌaɾelˈi e dzˈer tʰevˈitsʰ bərnˈel,may I hold on to your arm?,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
accessibility.guide-dog,Սա իմ ուղեկցող շունն է։,,Sa im ughekts’ogh shunn e.,sˈa ˈim ˌuʁektsʰˈoʁ ʃˈunən ˈe,this is my guide dog,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
in-a-building.is-this-the-correct-entrance,Սա ճի՞շտ մուտքն է։,,Sa chisht mutk’n e?,sˈa tʃˈiʃt mˈutkʰən ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
in-a-building.do-you-have-wi-fi,Վայ-ֆայ ունե՞ք։,,Vay-fay unek’?,vˈajfaj unˈekʰ,"Armenian writes the loan in its own letters, վայ-ֆայ, which is Georgian's ვაი-ფაი and Russian's вай-фай",2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Aghayan, E. B., Ardi hayereni batsatrakan bararan (Explanatory Dictionary of Modern Armenian, Hayastan, Yerevan, 1976);ipa=espeak"
in-a-building.what-is-the-wi-fi-password,Վայ-ֆայի գաղտնաբառը ո՞րն է։,,Vay-fayi gaghtnabarry vorn e?,vˈajfaji ɡˌaʁtnabˈarə vˈoɾən ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
in-a-building.which-floor,Ո՞ր հարկը։,,Vor harky?,vor hˈarkə,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.where-toilet,Որտե՞ղ է զուգարանը։,,Vortegh e zugarany?,vortˈeʁ e zˌuɡaɾˈanə,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.where-public-toilet,Որտե՞ղ է հանրային զուգարանը։,,Vortegh e hanrayin zugarany?,vortˈeʁ e hˌanɾajˈin zˌuɡaɾˈanə,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.may-i-use-the-toilet,Կարելի՞ է զուգարանից օգտվել։,,Kareli e zugaranits’ ogtvel?,kˌaɾelˈi e zˌuɡaɾanˈitsʰ oɡtvˈel,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.is-it-only-for-customers,Միայն հաճախորդների համա՞ր է։,,Miayn hachakhordneri hamar e?,miˈajn hˌatʃaxˌordneɾˈi hamˈaɾ ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.toilet-wc,զուգարան,WC,zugaran,zˌuɡaɾˈan,WC is the sign on the door,2,"Tourism Committee of the Ministry of Economy of the Republic of Armenia (armenia.travel) visitor information; Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.is-it-free,Անվճա՞ր է։,,Anvchar e?,anvtʃˈaɾ ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.do-i-need-a-coin,Մետաղադրամ կամ ժետոն պե՞տք է։,,Metaghadram kam zheton petk’ e?,mˌetaʁadɾˈam kam ʒetˈon pˈetkʰ ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.is-the-tap-water-safe-to-drink,Ծորակի ջուրը խմելու համար անվտա՞նգ է։,,Tsoraki jury khmelu hamar anvtang e?,tsˌoɾakˈi dʒˈuɾə xmelˈu hamˈaɾ anvtˈanɡ ˈe,,2,"Ministry of Health of the Republic of Armenia (moh.am) public health and patient guidance; Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.it-is-urgent,Շտապ է։,,Shtap e.,əʃtˈap ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.may-i-have-the-toilet-key,Զուգարանի բանալին կարելի՞ է։,,Zugarani banalin kareli e?,zˌuɡaɾanˈi bˌanalˈin kˌaɾelˈi ˈe,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.there-is-no-toilet-paper,Զուգարանի թուղթ չկա։,,Zugarani t’ught’ ch’ka.,zˌuɡaɾanˈi tʰˈuʁtʰ tʃʰəkˈa,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.toilet-paper,զուգարանի թուղթ,,zugarani t’ught’,zˌuɡaɾanˈi tʰˈuʁtʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.it-is-out-of-order,Չի աշխատում։,,Ch’i ashkhatum.,tʃʰˈi ˌaʃxatˈum,it does not work,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.out-of-order,չի աշխատում,,ch’i ashkhatum,tʃʰˈi ˌaʃxatˈum,does not work,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.mens-toilet,տղամարդկանց զուգարան,,tghamardkants’ zugaran,təʁˌamardkˈantsʰ zˌuɡaɾˈan,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.womens-toilet,կանանց զուգարան,,kanants’ zugaran,kanˈantsʰ zˌuɡaɾˈan,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.drinking-water,խմելու ջուր,,khmelu jur,xmelˈu dʒˈur,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.not-for-drinking,խմելու համար չէ,,khmelu hamar ch’e,xmelˈu hamˈar tʃʰˈe,not for drinking,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.accessible-toilet,հարմարեցված զուգարան,,harmarets’vats zugaran,hˌarmaɾetsʰvˈats zˌuɡaɾˈan,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.where-can-i-wash-my-hands,Որտե՞ղ կարող եմ ձեռքերս լվանալ։,,Vortegh karogh yem dzerrk’ers lvanal?,vortˈeʁ kaɾˌoʁ jˈem dzerkʰˈers ləvanˈal,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.can-i-flush-the-paper,Թուղթը կարելի՞ է գցել զուգարանը։,,T’ught’y kareli e gts’el zugarany?,tʰˈuʁtʰə kˌaɾelˈi e ɡətsʰˈel zˌuɡaɾˈanə,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.is-there-a-toilet-on-board,Ներսում զուգարան կա՞։,,Nersum zugaran ka?,nersˈum zˌuɡaɾˈan kˈa,is there a toilet inside?,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.the-toilet-will-not-flush,Զուգարանի ջուրը չի իջնում։,,Zugarani jury ch’i ijnum.,zˌuɡaɾanˈi dʒˈuɾə tʃʰˈi idʒnˈum,the toilet water does not go down,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.baby-change,երեխային փոխելու սեղան,,yerekhayin p’okhelu seghan,jˌeɾexajˈin pʰˌoxelˈu seʁˈan,table for changing a baby,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
toilets.squat-toilet,հատակի զուգարան,,hataki zugaran,hˌatakˈi zˌuɡaɾˈan,floor toilet,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
building-words.elevator,վերելակ,,verelak,vˌeɾelˈak,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
building-words.stairs,աստիճաններ,,astichanner,ˌastitʃannˈer,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
building-words.entrance,մուտք,,mutk’,mˈutkʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
building-words.exit,ելք,,yelk’,jˈelkʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
building-words.men,տղամարդիկ,,tghamardik,təʁˌamardˈik,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
building-words.women,կանայք,,kanayk’,kanˈajkʰ,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
building-words.door,դուռ,,durr,dˈur,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
building-words.key,բանալի,,banali,bˌanalˈi,,2,"Dum-Tragut, J., Armenian: Modern Eastern Armenian (London Oriental and African Language Library 14, John Benjamins, 2009); Baratyan, N. et al., Armenian-English Dictionary (Yerevan State University Press, 2011);ipa=espeak"
