concept_id,text,text_alt,ipa,literal,confidence,provenance
border-customs.i-am-staying-at,Saya menginap di {},,sˈajə məŋˈinap di {},,2,ms-agent-v1;ipa=espeak
border-customs.i-am-here-for-business,Saya di sini untuk bisnis,,sˈajə di sˈini ˈuntoʔ bˈisnes,,2,ms-agent-v1;ipa=espeak
border-customs.i-have-a-return-ticket,Saya punya tiket pulang,,sˈajə pˈuɲə tˈikət pˈulaŋ,,2,ms-agent-v1;ipa=espeak
border-customs.i-am-visiting-family,Saya mengunjungi keluarga,,sˈajə məŋundʒˈuŋi kəluˈarɡə,,2,ms-agent-v1;ipa=espeak
border-customs.this-is-for-personal-use,Ini untuk pemakaian peribadi,,ˈini ˈuntoʔ pəmakˈaɪan pəribˈadi,,2,ms-agent-v1;ipa=espeak
border-customs.i-am-in-transit,Saya transit,,sˈajə trˈanset,,2,ms-agent-v1;ipa=espeak
border-customs.i-have-in-cash,Saya membawa wang tunai {},,sˈajə məmbˈawə wˈaŋ tˈunaɪ {},,2,ms-agent-v1;ipa=espeak
border-customs.this-is-a-gift,Ini hadiah,,ˈini hadˈiah,,2,ms-agent-v1;ipa=espeak
border-customs.where-do-i-collect-my-baggage,Ambil bagasi di mana?,,ˈambel baɡˈasi dimˈanə,,2,ms-agent-v1;ipa=espeak
border-customs.how-long-may-i-stay,Boleh tinggal berapa lama?,,bˈoleh tˈiŋɡal bərˈapə lˈamə,,2,ms-agent-v1;ipa=espeak
border-customs.i-have-a-connecting-flight,Saya ada penerbangan lanjutan,,sˈajə ˈadə pənəɾrbˈaŋan landʒˈutan,,2,ms-agent-v1;ipa=espeak
border-customs.may-i-have-an-entry-stamp,Boleh minta cap masuk?,,bˈoleh mˈintə tʃˈap mˈasoʔ,,2,ms-agent-v1;ipa=espeak
border-customs.visa,Visa,,vˈisə,,2,ms-agent-v1;ipa=espeak
border-customs.i-have-no-food-or-plants,Saya tidak bawa makanan atau tanaman,,sˈajə tˈidaʔ bˈawə makˈanan ˈataʊ tanˈaman,,2,ms-agent-v1;ipa=espeak
border-customs.passport-control,Imigresen,,ˌimiɡrˈesen,what the airport sign says,2,ms-agent-v1;ipa=espeak
border-customs.customs,Kastam,,kˈastam,,2,ms-agent-v1;ipa=espeak
border-customs.baggage-claim,Pengambilan bagasi,Baggage claim,pəŋambˈilan baɡˈasi,,2,ms-agent-v1;ipa=espeak
border-customs.customs-declaration,Pengisytiharan kastam,Borang kastam,pəŋˌiʃtihˈaran kˈastam,,2,ms-agent-v1;ipa=espeak
border-customs.arrival-card,Kad kedatangan,e-Arrival Card,kˈad kədatˈaŋan,,2,ms-agent-v1;ipa=espeak
border-customs.transit,Transit,,trˈanset,,2,ms-agent-v1;ipa=espeak
border-customs.boarding-pass,Boarding pass,,boˈardeŋ pˈas,,2,ms-agent-v1;ipa=espeak
pickup-meeting.where-is-the-pickup-point,Titik penjemputan di mana?,,tˈiteʔ pəndʒəmpˈutan dimˈanə,,2,ms-agent-v1;ipa=espeak
pickup-meeting.please-send-me-the-pickup-point,Tolong kirim titik penjemputan,,tˈoloŋ kˈirem tˈiteʔ pəndʒəmpˈutan,,2,ms-agent-v1;ipa=espeak
pickup-meeting.please-pick-us-up-here,Tolong jemput kami di sini,,tˈoloŋ dʒˈəmpot kˈami di sˈini,,2,ms-agent-v1;ipa=espeak
pickup-meeting.meet-us-at,Temui kami di {},,təmˈui kˈami di {},,2,ms-agent-v1;ipa=espeak
pickup-meeting.please-call-me-a-ride,Tolong tempahkan Grab,E-hailing,tˈoloŋ təmpˈahkan ɡrˈab,"Grab is Malaysia's dominant ride-hailing app; unlike Indonesia's ojek, motorcycle-taxi apps are not the mainstream option",2,ms-agent-v1;ipa=espeak
pickup-meeting.please-call-a-taxi,Tolong panggil teksi,,tˈoloŋ pˈaŋɡel tˈəksi,,2,ms-agent-v1;ipa=espeak
rail-station-words.high-speed-rail,Keretapi laju,,kərətˈapi lˈadʒu,,2,ms-agent-v1;ipa=espeak
rail-station-words.transfer,Transit,Tukar keretapi,trˈanset,,2,ms-agent-v1;ipa=espeak
rail-station-words.ticket-gate,Gate,Palang masuk,ɡˈate,"English word, used as-is",2,ms-agent-v1;ipa=espeak
rail-station-words.platform,Peron,,pˈɛron,,2,ms-agent-v1;ipa=espeak
rail-station-words.ticket-office,Kaunter tiket,,kˈaʊntəɾr tˈikət,,2,ms-agent-v1;ipa=espeak
rail-station-words.waiting-room,Ruang tunggu,,rˈuaŋ tˈuŋɡu,,2,ms-agent-v1;ipa=espeak
rail-station-words.train-number,Nombor keretapi,,nˈombɔr kərətˈapi,,2,ms-agent-v1;ipa=espeak
rail-station-words.carriage,Gerabak,,ɡərˈabaʔ,,2,ms-agent-v1;ipa=espeak
rail-station-words.seat,Kerusi,,kərˈusi,,2,ms-agent-v1;ipa=espeak
rail-station-words.last-train,Keretapi terakhir,,kərətˈapi təɾrˈaxer,,2,ms-agent-v1;ipa=espeak
rail-station-words.delayed,Terlambat,Delay,təɾrlˈambat,,2,ms-agent-v1;ipa=espeak
rail-station-words.final-stop,Stesen terakhir,Tujuan akhir,stˈesen təɾrˈaxer,,2,ms-agent-v1;ipa=espeak
common-signs.open-on,Buka,Hidup · nyala,bˈukə,,2,ms-agent-v1;ipa=espeak
common-signs.closed-off,Tutup,Mati,tˈutop,,2,ms-agent-v1;ipa=espeak
common-signs.occupied,Terisi,Isi,təɾrˈisi,,2,ms-agent-v1;ipa=espeak
common-signs.vacant,Kosong,,kˈosoŋ,,2,ms-agent-v1;ipa=espeak
common-signs.caution,Hati-hati,Awas,hˈatihati,,2,ms-agent-v1;ipa=espeak
common-signs.no-entry,Dilarang masuk,,dilˈaraŋ mˈasoʔ,,2,ms-agent-v1;ipa=espeak
common-signs.no-smoking,Dilarang merokok,,dilˈaraŋ mərˈokoʔ,,2,ms-agent-v1;ipa=espeak
common-signs.no-photography,Dilarang memotret,Dilarang mengambil gambar,dilˈaraŋ məmˈotret,,2,ms-agent-v1;ipa=espeak
common-signs.do-not-touch,Dilarang menyentuh,Jangan disentuh,dilˈaraŋ məɲˈəntoh,,2,ms-agent-v1;ipa=espeak
common-signs.temporarily-closed,Tutup sementara,,tˈutop səməntˈarə,,2,ms-agent-v1;ipa=espeak
common-signs.open-operating,Beroperasi,Sedang buka,bərˌopərˈasi,,2,ms-agent-v1;ipa=espeak
common-signs.closed,Tutup,Libur,tˈutop,,2,ms-agent-v1;ipa=espeak
common-signs.stopped-stop,Berhenti,Stop,bərhˈənti,,2,ms-agent-v1;ipa=espeak
transit-rides.do-i-need-to-validate,Ini perlu tap in dulu?,,ˈini pˈəɾrlu tˈap ˈin dˈulu,"tap in / tap out, not a stamp",2,ms-agent-v1;ipa=espeak
rail-station-words.ticket-validator,Mesin validasi,Gate,mˈəsen vˌalidˈasi,bas: mesin validasi; rail: gate,2,ms-agent-v1;ipa=espeak
rail-station-words.maglev,Maglev,kereta magnet,mˈaɡləv,,1,reader-gloss-v1;ipa=espeak
common-signs.pork-code,Tiada logo Halal JAKIM · bak kut teh · char siu,siu yuk · sio bak,tiˈadə lˈoɡo hˈalal dʒˈakem bˈaʔ kˈut tˈɛh tʃˈar sˈiu,"the JAKIM Halal logo's absence is the main signal in Malaysia (""no pork no lard"" signage is not itself a halal certificate); bak kut teh and char siu are pork dishes by name",2,pork-code-agent-v1;jakim;ipa=espeak
rail-station-words.fare,Tambang,Tarif,tˈambaŋ,,2,fare-agent-v1;in-pack-neighbour;ipa=espeak
