concept_id,text,text_alt,ipa,literal,confidence,provenance
massage-spa.please-pause,"Na chvíli to přerušte, prosím",,"nˈaxviːli tˈo pr̝ˈeruʃte, prˈosiːm","interrupt it for a moment -- prerusit is by itself a temporary break, where prestat is not",2,spa-board-v1;cs-agent-v1;cs-masaz-lazenska-procedura;ipa=espeak
massage-spa.please-avoid-this-area,Tomuto místu se prosím vyhněte,,tˈomuto mˈiːstu se prˈosiːm vˈihɲete,,2,spa-board-v1;cs-agent-v1;cs-masaz-lazenska-procedura;ipa=espeak
massage-spa.stronger-pressure,"Přitlačte víc, prosím",,"pr̝ˈitlatʃte vˈiːts, prˈosiːm",,2,spa-board-v1;cs-agent-v1;cs-masaz-lazenska-procedura;cs-masaz-tlak;ipa=espeak
massage-spa.more-gently,"Jemněji, prosím",,"jˈemɲeji, prˈosiːm","the pack spells 'more slowly' pomaleji, so jemneji can only be pressure",2,spa-board-v1;cs-agent-v1;cs-masaz-lazenska-procedura;cs-masaz-tlak;ipa=espeak
massage-spa.that-pressure-is-good,"Tlak je akorát, takhle pokračujte",,"tlˈak je ˈakoraːt, tˈakhle pˈokratʃˌujte","the pressure is just right, carry on like this",2,spa-board-v1;cs-agent-v1;cs-masaz-lazenska-procedura;cs-masaz-tlak;ipa=espeak
massage-spa.focus-on-shoulders,Zaměřte se prosím na ramena,,zˈamɲer̝te se prˈosiːm nˈaramˌena,,2,spa-board-v1;cs-agent-v1;cs-masaz-lazenska-procedura;ipa=espeak
massage-spa.focus-on-back,Zaměřte se prosím na záda,,zˈamɲer̝te se prˈosiːm nˈazaːda,,2,spa-board-v1;cs-agent-v1;cs-masaz-lazenska-procedura;ipa=espeak
massage-spa.focus-on-neck,Zaměřte se prosím na krk,Zaměřte se prosím na šíji,zˈamɲer̝te se prˈosiːm nˈakr̩k,krk is the neck; sije is the nape and is what a Czech price list names in masaz sije a ramen,2,spa-board-v1;cs-agent-v1;cs-masaz-lazenska-procedura;ipa=espeak
massage-spa.focus-on-feet,Zaměřte se prosím na chodidla,,zˈamɲer̝te se prˈosiːm nˈaxoɟˌidla,chodidla is the feet proper; nohy would be the legs,2,spa-board-v1;cs-agent-v1;cs-masaz-lazenska-procedura;ipa=espeak
massage-spa.reply-i-will-avoid-that-area,"Dobře, tomuto místu se vyhnu",,"dˈobr̝e, tˈomuto mˈiːstu se vˈihnu","present-future vyhnu se, which unlike a past participle does not agree with the speaker",2,spa-reply-v1;cs-agent-v1;cs-masaz-lazenska-procedura;cs-neutral-reply;ipa=espeak
massage-spa.reply-which-area-exactly,Které místo přesně myslíte?,,ktˈereː mˈiːsto pr̝ˈesɲe mˈisliːte,"myslite is the polite plural present and carries no gender, where byl/byla jste would",2,spa-reply-v1;cs-agent-v1;cs-masaz-lazenska-procedura;cs-neutral-reply;ipa=espeak
massage-spa.reply-cannot-avoid-this-treatment,U této procedury se tomuto místu vyhnout nedá,,ˈu tˈeːto prˈotsedˌuri se tˈomuto mˈiːstu vˈihnoʊt nˈedaː,procedura is the Czech spa's word for one bookable treatment; the clause is impersonal nedá se,2,spa-reply-v1;cs-agent-v1;cs-masaz-lazenska-procedura;cs-neutral-reply;cs-lazenska-procedura;ipa=espeak
massage-spa.reply-does-it-hurt-there,Bolí to na tomto místě?,,bˈoliː tˈo nˈatomto mˈiːsce,,2,spa-reply-v1;cs-agent-v1;cs-masaz-lazenska-procedura;cs-neutral-reply;ipa=espeak
massage-spa.reply-ask-supervisor,"Nevím, to musí říct vedoucí",,"nˈeviːm, tˈo mˈusiː r̝ˈiːtst vˈedoʊtsiː",vedouci is epicene only in the nominative -- vedouciho would sex him -- so the sentence is rebuilt to make the supervisor its subject,2,spa-reply-v1;cs-agent-v1;cs-masaz-lazenska-procedura;cs-neutral-reply;ipa=espeak
