concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
toilets.where-toilet,دستشویی کجاست؟,,dastshuyi kojāst?,dastʃui kodʒɑst,the everyday word; the sign says servis-e behdāshti,2,fa-agent-v1;ipa=espeak
toilets.where-public-toilet,سرویسِ بهداشتیِ عمومی کجاست؟,,servis-e behdāshti-ye omumi kojāst?,servise behdɑʃtie omumi kodʒɑst,,2,fa-agent-v1;ipa=espeak
toilets.may-i-use-the-toilet,می‌شود از دستشویی استفاده کنم؟,,mishavad az dastshuyi estefāde konam?,miʃavad az dastʃui estefɑde konam,,2,fa-agent-v1;ipa=espeak
toilets.is-it-only-for-customers,فقط برای مشتری است؟,,faqat barāye moshtari ast?,faqat barɑje moʃtari ast,,2,fa-agent-v1;ipa=espeak
toilets.toilet-wc,سرویسِ بهداشتی,توالت,servis-e behdāshti,servise behdɑʃti,the words on the door; W.C. is printed as often as either,2,fa-agent-v1;ipa=espeak
toilets.is-it-free,مجانی است؟,,majjāni ast?,madʒdʒɑni ast,,2,fa-agent-v1;ipa=espeak
toilets.do-i-need-a-coin,سکه لازم دارد؟,,sekke lāzem dārad?,sekke lɑzem dɑrad,,2,fa-agent-v1;ipa=espeak
toilets.is-the-tap-water-safe-to-drink,آبِ شیر آشامیدنی است؟,,āb-e shir āshāmidani ast?,ɑbe ʃir ɑʃɑmidani ast,,2,fa-agent-v1;ipa=espeak
toilets.it-is-urgent,فوری است,,fowri ast,fori ast,,2,fa-agent-v1;ipa=espeak
toilets.may-i-have-the-toilet-key,کلیدِ دستشویی را می‌دهید؟,,kelid-e dastshuyi rā midahid?,kelide dastʃui rɑ midahid,,2,fa-agent-v1;ipa=espeak
toilets.there-is-no-toilet-paper,کاغذِ توالت ندارد,,kāghaz-e tuālet nadārad,kɑqaze tuɑlet nadɑrad,"Iranian toilets have a water hose or a small tap instead, so paper is often simply not provided",2,fa-agent-v1;ipa=espeak
toilets.toilet-paper,کاغذِ توالت,دستمالِ توالت,kāghaz-e tuālet,kɑqaze tuɑlet,,2,fa-agent-v1;ipa=espeak
toilets.it-is-out-of-order,خراب است,,kharāb ast,xarɑb ast,,2,fa-agent-v1;ipa=espeak
toilets.out-of-order,خراب است,,kharāb ast,xarɑb ast,,2,fa-agent-v1;ipa=espeak
toilets.mens-toilet,سرویسِ آقایان,,servis-e āqāyān,servise ɑqɑjɑn,,2,fa-agent-v1;ipa=espeak
toilets.womens-toilet,سرویسِ بانوان,,servis-e bānovān,servise bɑnovɑn,,2,fa-agent-v1;ipa=espeak
toilets.drinking-water,آبِ آشامیدنی,,āb-e āshāmidani,ɑbe ɑʃɑmidani,,2,fa-agent-v1;ipa=espeak
toilets.not-for-drinking,آشامیدنی نیست,,āshāmidani nist,ɑʃɑmidani nist,,2,fa-agent-v1;ipa=espeak
toilets.accessible-toilet,سرویسِ معلولان,,servis-e ma‘lulān,servise maʔlulɑn,,2,fa-agent-v1;ipa=espeak
toilets.where-can-i-wash-my-hands,کجا می‌توانم دست‌هایم را بشورم؟,,kojā mitavānam dast-hāyam rā beshuram?,kodʒɑ mitavɑnam dasthɑjam rɑ beʃuram,,2,fa-agent-v1;ipa=espeak
toilets.can-i-flush-the-paper,کاغذ را می‌شود در توالت انداخت؟,,kāghaz rā mishavad dar tuālet andākht?,kɑqaz rɑ miʃavad dar tuɑlet andɑxt,,2,fa-agent-v1;ipa=espeak
toilets.is-there-a-toilet-on-board,داخل دستشویی دارد؟,,dākhel dastshuyi dārad?,dɑxel dastʃui dɑrad,,2,fa-agent-v1;ipa=espeak
toilets.the-toilet-will-not-flush,سیفون کار نمی‌کند,,sifun kār nemikonad,sifun kɑr nemikonad,,2,fa-agent-v1;ipa=espeak
toilets.baby-change,تعویضِ نوزاد,,ta‘viz-e nozād,taʔvize nozɑd,,2,fa-agent-v1;ipa=espeak
toilets.squat-toilet,توالتِ ایرانی,,tuālet-e Irāni,tuɑlete irɑni,"'the Iranian toilet' is the squat one and tuālet-e farangi, 'the European toilet', is the seated one -- that pair is what signs and hotel listings use",2,fa-agent-v1;ipa=espeak
building-words.elevator,آسانسور,,āsānsor,ɑsɑnsur,,2,fa-agent-v1;ipa=espeak
building-words.stairs,پله,,pelle,pelle,,2,fa-agent-v1;ipa=espeak
building-words.entrance,ورودی,,vorudi,vorudi,,2,fa-agent-v1;ipa=espeak
building-words.exit,خروجی,,khoruji,xorudʒi,,2,fa-agent-v1;ipa=espeak
building-words.men,آقایان,,āqāyān,ɑqɑjɑn,,2,fa-agent-v1;ipa=espeak
building-words.women,بانوان,,bānovān,bɑnovɑn,,2,fa-agent-v1;ipa=espeak
building-words.door,در,,dar,dar,,2,fa-agent-v1;ipa=espeak
building-words.key,کلید,,kelid,kelid,,2,fa-agent-v1;ipa=espeak
