concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
medical-conditions.i-take-medicine-for,برای {} دارو می‌خورم,,barāye {} dāru mikhoram,barɑje {} dɑru mixoram,,2,fa-agent-v1;ipa=espeak
medical-conditions.i-take-blood-thinners,داروی رقیق‌کنندهٔ خون می‌خورم,ضدِانعقاد,dāru-ye raqiq-konande-ye khun mikhoram,dɑruje raqiqkonandeje xun mixoram,zedd-e en‘eqād is the term on the box,2,fa-med-v1;ipa=espeak
medical-conditions.medicine-allergy,حساسیتِ دارویی: {},,hassāsiyat-e dāruyi: {},hassɑsijate dɑrui {},,2,fa-med-v1;ipa=espeak
medical-conditions.this-card-lists-my-conditions,بیماری‌هایم در این کارت نوشته شده,,bimāri-hāyam dar in kārt neveshte shode,bimɑrihɑjam dar in kɑrt neveʃte ʃode,,2,fa-agent-v1;ipa=espeak
medical-conditions.this-is-my-medicine,این داروی من است,,in dāru-ye man ast,in dɑruje man ast,,2,fa-agent-v1;ipa=espeak
medical-conditions.please-give-me-sugar-or-juice,لطفاً قند یا آبمیوه به من بدهید,,lotfan qand yā ābmive be man bedahid,lotfan qand jɑ ɑbmive be man bedahid,,2,fa-med-v1;ipa=espeak
medical-conditions.inject-it-into-my-outer-thigh,به رانم، سمتِ بیرون تزریق کنید,,"be rānam, samt-e birun tazriq konid",be rɑnam samte birun tazriq konid,the middle of the outer thigh is the correct auto-injector site,2,fa-med-v1;ipa=espeak
medical-conditions.my-blood-type-is,گروهِ خونم {} است,,goruh-e khunam {} ast,ɡoruhe xunam {} ast,,2,fa-med-v1;ipa=espeak
medical-conditions.do-not-give-me,به من {} ندهید,,be man {} nadahid,be man {} nadahid,,2,fa-agent-v1;ipa=espeak
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,به آسپیرین و ایبوپروفن حساسیت دارم,,be āspirin va ibuprofen hassāsiyat dāram,be ɑspirin va ibuprufan hassɑsijat dɑram,,2,fa-med-v1;ipa=espeak
medical-conditions.my-injector-is-in-my-bag,آمپولم در کیفم است,,āmpulam dar kifam ast,ɑmpulam dar kifam ast,,2,fa-med-v1;ipa=espeak
medical-conditions.i-am-allergic-to-sulfa-drugs,به داروهای سولفا حساسیت دارم,,be dāru-hā-ye sulfā hassāsiyat dāram,be dɑruhɑje sulfɑ hassɑsijat dɑram,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.which-pharmacy-is-open-now,کدام داروخانه الآن باز است؟,,kodām dārukhāne al’ān bāz ast?,kodɑm dɑruxɑne alɑn bɑz ast,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.i-need-medicine-for,برای {} دارو لازم دارم,,barāye {} dāru lāzem dāram,barɑje {} dɑru lɑzem dɑram,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-fever,تب دارم,,tab dāram,tab dɑram,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-diarrhea,اسهال دارم,,es·hāl dāram,eshɑl dɑram,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.where-is-an-all-night-pharmacy,داروخانهٔ شبانه‌روزی کجاست؟,,dārukhāne-ye shabāne-ruzi kojāst?,dɑruxɑneje ʃabɑneruzi kodʒɑst,"Iran really does run 24-hour pharmacies, so unlike the French pharmacie de garde this asks for a shop and not for a duty rota",2,fa-med-v1;ipa=espeak
pharmacy-symptoms.painkiller,مسکّن,,mosakken,mosakken,"written with the tashdid: unpointed مسکن is also maskan, 'housing'",2,fa-med-v1;ipa=espeak
pharmacy-symptoms.do-i-need-a-prescription,نسخه لازم است؟,,noskhe lāzem ast?,nosxe lɑzem ast,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-headache,سردرد دارم,,sardard dāram,sardard dɑram,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.paracetamol-acetaminophen,استامینوفن,,estāminofen,estɑminofen,Iranian pharmacies stock and answer to estāminofen -- the US name -- not to paracetamol,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.how-much-should-i-take,چقدر بخورم؟,,cheqadr bekhoram?,tʃeqadr boxoram,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.i-am-vomiting,بالا می‌آورم,,bālā miyāvaram,bɑlɑ miɑvaram,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.rehydration-salts,پودرِ او آر اس,سرمِ خوراکی,pudr-e u ār es,pudre u ɑr es,the WHO oral rehydration salts are asked for by the three letters O-R-S in Iran,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.how-many-times-a-day,روزی چند بار؟,,ruzi chand bār?,ruzi tʃand bɑr,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-stomach-ache,دلِ درد دارم,,del-e dard dāram,dele dard dɑram,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-cough,سرفه دارم,,sorfe dāram,sorfe dɑram,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.antihistamine,آنتی‌هیستامین,,ānti-histāmin,ɑntihistɑmin,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.anti-diarrhea-medicine,داروی اسهال,لوپرامید,dāru-ye es·hāl,dɑruje eshɑl,luperāmid is the generic on the box,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.is-this-safe-to-take-with,با {} می‌شود خورد؟,,bā {} mishavad khord?,bɑ {} miʃavad xord,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.i-feel-dizzy,سرگیجه دارم,,sargije dāram,sarɡidʒe dɑram,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.ibuprofen,ایبوپروفن,,ibuprofen,ibuprufan,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.i-have-a-sore-throat,گُلودرد دارم,,golu-dard dāram,ɡoludard dɑram,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.can-i-get-this-medicine-here,این دارو را اینجا دارید؟,,in dāru rā injā dārid?,in dɑru rɑ indʒɑ dɑrid,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.bandage,باند,چسبِ زخم,bānd,bɑnd,chasb-e zakhm is the adhesive plaster,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.the-pain-is-severe,درد شدید است,,dard shadid ast,dard ʃadid ast,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.antiseptic,ضدّ عفونی‌کننده,بتادین,zedd-e ofuni-konande,zedde ofunikonande,"betādin, the povidone-iodine brand, is what an Iranian pharmacist is actually asked for",2,fa-med-v1;ipa=espeak
pharmacy-symptoms.i-feel-nauseous,حالِ تهوع دارم,,hāl-e tahavvo‘ dāram,hɑle tahavvoʔ dɑram,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.i-have-a-rash,جوش زده‌ام,,jush zade-am,dʒuʃ zadeam,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.before-or-after-food,قبل از غذا یا بعد از غذا؟,,qabl az ghazā yā ba‘d az ghazā?,qabl az qazɑ jɑ baʔd az qazɑ,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.i-think-it-is-infected,فکر می‌کنم عفونت کرده,,fekr mikonam ofunat karde,fekr mikonam ʔofunat karde,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.motion-sickness-tablets,قرصِ حالتِ تهوعِ سفر,,qors-e hālat-e tahavvo‘-e safar,qorse hɑlate tahavvoʔe safar,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.i-have-a-cut,بریدگی دارم,,boridegi dāram,borideɡi dɑram,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.antacid,قرصِ معده,,qors-e mo‘ade,qorse meʔde,what Iranians ask for at the counter,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.i-have-a-burn,سوختگی دارم,,sukhtegi dāram,suxteɡi dɑram,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.it-started-days-ago,{} روز پیش شروع شد,,{} ruz pish shoru‘ shod,{} ruz piʃ ʃoruʔ ʃod,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.cough-medicine,شربتِ سرفه,,sharbat-e sorfe,ʃarbate sorfe,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.is-this-safe-during-pregnancy,در بارداری بی‌خطر است؟,,dar bārdāri bi-khatar ast?,dar bɑrdɑri bixatar ast,,2,fa-med-v1;ipa=espeak
body-parts.head,سر,,sar,sar,,2,fa-agent-v1;ipa=espeak
body-parts.stomach,شکم,,shekam,ʃekam,"the belly, not the organ",2,fa-agent-v1;ipa=espeak
body-parts.back,کمر,,kamar,kamar,,2,fa-agent-v1;ipa=espeak
body-parts.throat,گُلو,,golu,ɡolu,,2,fa-agent-v1;ipa=espeak
body-parts.tooth,دندان,,dandān,dandɑn,,2,fa-agent-v1;ipa=espeak
body-parts.chest,سینه,,sine,sine,,2,fa-agent-v1;ipa=espeak
body-parts.eye,چشم,,cheshm,tʃeʃm,,2,fa-agent-v1;ipa=espeak
body-parts.ear,گوش,,gush,ɡuʃ,,2,fa-agent-v1;ipa=espeak
body-parts.leg,پا,,pā,pɑ,pā is the leg and the foot both,2,fa-agent-v1;ipa=espeak
body-parts.arm,بازو,,bāzu,bɑzu,,2,fa-agent-v1;ipa=espeak
body-parts.foot,پا,,pā,pɑ,,2,fa-agent-v1;ipa=espeak
body-parts.hand,دست,,dast,dast,,2,fa-agent-v1;ipa=espeak
body-parts.knee,زانو,,zānu,zɑnu,,2,fa-agent-v1;ipa=espeak
body-parts.ankle,مچِ پا,,moch-e pā,motʃe pɑ,,2,fa-agent-v1;ipa=espeak
body-parts.skin,پوست,,pust,pust,,2,fa-agent-v1;ipa=espeak
lost-rescue.i-lost-my-passport,گذرنامه‌ام را گم کرده‌ام,,gozarnāme-am rā gom karde-am,ɡozarnɑmeam rɑ ɡom kardeam,,2,fa-agent-v1;ipa=espeak
lost-rescue.i-lost-my-phone,گوشی‌ام را گم کرده‌ام,,gushi-am rā gom karde-am,ɡuʃiam rɑ ɡom kardeam,,2,fa-agent-v1;ipa=espeak
lost-rescue.please-call-the-police,لطفاً پلیس را خبر کنید,,lotfan polis rā khabar konid,lotfan polis rɑ xabar konid,,2,fa-agent-v1;ipa=espeak
lost-rescue.we-are-here,ما اینجا هستیم,,mā injā hastim,mɑ indʒɑ hastim,,2,fa-agent-v1;ipa=espeak
lost-rescue.please-look-at-my-location-pin,لطفاً موقعیتم را روی نقشه ببینید,,lotfan mowqe‘iyatam rā ru-ye naqshe bebinid,lotfan moqeʔijatam rɑ ruje naqʃe bebinid,,2,fa-agent-v1;ipa=espeak
lost-rescue.i-cannot-walk,نمی‌توانم راه بروم,,nemitavānam rāh beravam,nemitavɑnam rɑh beravam,,2,fa-agent-v1;ipa=espeak
lost-rescue.i-sprained-my-ankle,مچِ پایم پیچید,,moch-e pāyam pichid,motʃe pɑjam pitʃid,,2,fa-med-v1;ipa=espeak
lost-rescue.please-contact-rescue,لطفاً به امداد و نجات خبر بدهید,هلالِ احمر,lotfan be emdād va nejāt khabar bedahid,lotfan be emdɑd va nedʒɑt xabar bedahid,the Red Crescent runs mountain and road rescue in Iran,2,fa-med-v1;ipa=espeak
lost-rescue.my-companion-is-missing,همراهم گم شده است,,hamrāham gom shode ast,hamrɑham ɡom ʃode ast,,2,fa-agent-v1;ipa=espeak
lost-rescue.please-look-at-my-current-location,لطفاً موقعیتِ فعلی‌ام را ببینید,,lotfan mowqe‘iyat-e fe‘li-am rā bebinid,lotfan moqeʔijate feʔliam rɑ bebinid,,2,fa-agent-v1;ipa=espeak
lost-rescue.my-child-is-missing,بچه‌ام گم شده است,,bachche-am gom shode ast,batʃtʃeam ɡom ʃode ast,,2,fa-agent-v1;ipa=espeak
lost-rescue.i-do-not-know-where-i-am,نمی‌دانم کجا هستم,,nemidānam kojā hastam,nemidɑnam kodʒɑ hastam,,2,fa-agent-v1;ipa=espeak
lost-rescue.my-friend-is-hurt,دوستم زخمی شده است,,dustam zakhmi shode ast,dustam zaxmi ʃode ast,,2,fa-med-v1;ipa=espeak
lost-rescue.i-lost-my-wallet,کیفِ پولم را گم کرده‌ام,,kif-e pulam rā gom karde-am,kife pulam rɑ ɡom kardeam,,2,fa-agent-v1;ipa=espeak
lost-rescue.i-lost-my-bag,کیفم را گم کرده‌ام,,kifam rā gom karde-am,kifam rɑ ɡom kardeam,,2,fa-agent-v1;ipa=espeak
lost-rescue.where-is-lost-and-found,اشیای گم‌شده کجاست؟,,ashyā-ye gom-shode kojāst?,aʃiɑje ɡomʃode kodʒɑst,,2,fa-agent-v1;ipa=espeak
lost-rescue.i-cannot-find-my-hotel,هتلم را پیدا نمی‌کنم,,hotelam rā peydā nemikonam,hotelam rɑ pejdɑ nemikonam,,2,fa-agent-v1;ipa=espeak
lost-rescue.i-left-it-on-the-train,در قطار جا گذاشتم,,dar qatār jā gozāshtam,dar qatɑr dʒɑ ɡozɑʃtam,,2,fa-agent-v1;ipa=espeak
lost-rescue.i-cannot-get-down,نمی‌توانم پایین بیایم,,nemitavānam pāyin biyāyam,nemitavɑnam pɑjin biɑjam,,2,fa-agent-v1;ipa=espeak
police-consulate.where-is-the-police-station,کلانتری کجاست؟,,kalāntari kojāst?,kalɑntari kodʒɑst,kalāntari is the Iranian local police station; istgāh-e polis is not what anyone says,2,fa-agent-v1;ipa=espeak
police-consulate.i-want-to-report-a-theft,می‌خواهم دزدی را گزارش بدهم,,mikhāham dozdi rā gozāresh bedaham,mixɑham dozdi rɑ ɡozɑreʃ bedaham,,2,fa-agent-v1;ipa=espeak
police-consulate.my-bag-was-stolen,کیفم را دزدیدند,,kifam rā dozdidand,kifam rɑ dozdidand,,2,fa-agent-v1;ipa=espeak
police-consulate.my-passport-was-stolen,گذرنامه‌ام را دزدیدند,,gozarnāme-am rā dozdidand,ɡozarnɑmeam rɑ dozdidand,,2,fa-agent-v1;ipa=espeak
police-consulate.someone-is-following-me,کسی دنبالم می‌کند,,kasi donbālam mikonad,kasi donbɑlam mikonad,,2,fa-agent-v1;ipa=espeak
police-consulate.i-need-a-written-police-report,صورت‌جلسهٔ پلیس لازم دارم,,surat-jalase-ye polis lāzem dāram,suratdʒalaseje polis lɑzem dɑram,"the written record a police station issues, and the document an insurer asks for",2,fa-agent-v1;ipa=espeak
police-consulate.i-want-to-contact-my-embassy,می‌خواهم با سفارتم تماس بگیرم,,mikhāham bā sefāratam tamās begiram,mixɑham bɑ sefɑratam tamɑs beɡiram,,2,fa-agent-v1;ipa=espeak
police-consulate.i-need-it-for-my-insurance,برای بیمه‌ام لازم دارم,,barāye bime-am lāzem dāram,barɑje bimeam lɑzem dɑram,,2,fa-agent-v1;ipa=espeak
police-consulate.i-need-an-interpreter,مترجم لازم دارم,,motarjem lāzem dāram,motardʒem lɑzem dɑram,,2,fa-agent-v1;ipa=espeak
police-consulate.please-leave-me-alone,لطفاً تنهایم بگذارید,,lotfan tanhāyam begozārid,lotfan tanhɑjam beɡozɑrid,,2,fa-agent-v1;ipa=espeak
police-consulate.i-was-robbed,به من دستبرد زدند,,be man dastbord zadand,be man dastbord zadand,,2,fa-agent-v1;ipa=espeak
police-consulate.i-want-a-lawyer,وکیل می‌خواهم,,vakil mikhāham,vakil mixɑham,,2,fa-agent-v1;ipa=espeak
police-consulate.please-notify-my-consulate,لطفاً به کنسولگری‌ام خبر بدهید,,lotfan be konsulgari-am khabar bedahid,lotfan be konsulɡariam xabar bedahid,,2,fa-agent-v1;ipa=espeak
police-consulate.i-am-calling-the-police,به پلیس زنگ می‌زنم,,be polis zang mizanam,be polis zanɡ mizanam,,2,fa-agent-v1;ipa=espeak
police-consulate.am-i-under-arrest,بازداشت هستم؟,,bāzdāsht hastam?,bɑzdɑʃt hastam,,2,fa-agent-v1;ipa=espeak
police-consulate.no-thank-you-i-am-not-interested,نه ممنون، علاقه‌ای ندارم,,"na mamnun, ‘alāqe-i nadāram",na mamnun alɑqei nadɑram,,2,fa-agent-v1;ipa=espeak
police-consulate.someone-attacked-me,به من حمله کردند,,be man hamle kardand,be man hamle kardand,,2,fa-agent-v1;ipa=espeak
police-consulate.i-did-not-agree-to-this-price,این قیمت را قبول نکرده بودم,,in qeymat rā qabul nakarde budam,in qejmat rɑ qabul nakarde budam,,2,fa-agent-v1;ipa=espeak
police-consulate.please-write-the-report-number,لطفاً شمارهٔ پرونده را بنویسید,,lotfan shomāre-ye parvande rā benevisid,lotfan ʃomɑreje parvande rɑ benevisid,,2,fa-agent-v1;ipa=espeak
police-consulate.it-happened-here,همین‌جا اتفاق افتاد,,hamin-jā ettefāq oftād,hamindʒɑ ettefɑq oftɑd,,2,fa-agent-v1;ipa=espeak
police-consulate.may-i-have-a-copy-of-the-report,می‌شود یک نسخه از گزارش بگیرم؟,,mishavad yek noskhe az gozāresh begiram?,miʃavad jek nosxe az ɡozɑreʃ beɡiram,,2,fa-agent-v1;ipa=espeak
police-consulate.i-will-not-sign-anything-i-cannot-read,چیزی که نمی‌توانم بخوانم امضا نمی‌کنم,,chizi ke nemitavānam bekhānam emzā nemikonam,tʃizi ke nemitavɑnam bexɑnam emzɑ nemikonam,,2,fa-agent-v1;ipa=espeak
police-consulate.am-i-free-to-go,می‌توانم بروم؟,,mitavānam beravam?,mitavɑnam beravam,,2,fa-agent-v1;ipa=espeak
police-consulate.i-do-not-want-to-go-with-you,نمی‌خواهم با شما بیایم,,nemikhāham bā shomā biyāyam,nemixɑham bɑ ʃomɑ biɑjam,,2,fa-agent-v1;ipa=espeak
pharmacy-symptoms.i-think-i-have-malaria,فکر می‌کنم مالاریا دارم,,fekr mikonam mālāriyā dāram,fekr mikonam mɑlɑriɑ dɑram,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.i-need-a-malaria-test,آزمایشِ مالاریا لازم دارم,,āzmāyesh-e mālāriyā lāzem dāram,ʔɑzmɑjeʃe mɑlɑriɑ lɑzem dɑram,,2,fa-med-v1;ipa=espeak
pharmacy-symptoms.i-think-i-have-dengue,فکر می‌کنم تبِ دِنگی دارم,,fekr mikonam tab-e dengi dāram,fekr mikonam tabe denɡi dɑram,tab-e dengi is the Iranian clinical name; the kasra is written because unpointed دنگی reads as dongi,2,fa-med-v1;ipa=espeak
