concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
quick-responses.no-not,نه / خیر,,na / kheyr,na / xejr,kheyr is the formal no,2,fa-agent-v1;ipa=espeak
quick-responses.okay-can,می‌شود,,mishavad,miʃavad,it is possible,2,fa-agent-v1;ipa=espeak
quick-responses.cannot-not-allowed,ممنوع است,,mamnu‘ ast,mamnuʔ ast,it is forbidden,2,fa-agent-v1;ipa=espeak
quick-responses.works-okay,کار می‌کند,,kār mikonad,kɑr mikonad,,2,fa-agent-v1;ipa=espeak
quick-responses.does-not-work-no,کار نمی‌کند,,kār nemikonad,kɑr nemikonad,,2,fa-agent-v1;ipa=espeak
quick-responses.can-possible,امکان دارد,,emkān dārad,emkɑn dɑrad,,2,fa-agent-v1;ipa=espeak
quick-responses.cannot-not-possible,امکان ندارد,,emkān nadārad,emkɑn nadɑrad,,2,fa-agent-v1;ipa=espeak
quick-responses.okay-fine,باشه,,bāshe,bɑʃe,,2,fa-agent-v1;ipa=espeak
quick-responses.no-good-not-allowed-will-not-work,نمی‌شود,,nemishavad,nemiʃavad,,2,fa-agent-v1;ipa=espeak
phone-translation.i-am-using-phone-translation,با گوشی ترجمه می‌کنم,,bā gushi tarjome mikonam,bɑ ɡuʃi tardʒome mikonam,,2,fa-agent-v1;ipa=espeak
phone-translation.please-speak-toward-the-phone,لطفاً رو به گوشی صحبت کنید,,lotfan ru be gushi sohbat konid,lotfan ru be ɡuʃi sohbat konid,,2,fa-agent-v1;ipa=espeak
phone-translation.please-write-the-place-name,لطفاً نامِ مکان را به {target} بنویسید,,lotfan nām-e makān rā be {target} benevisid,lotfan nɑme makɑn rɑ be {target} benevisid,be + the bare language name works for every fill,2,fa-agent-v1;ipa=espeak
phone-translation.one-sentence-at-a-time-please,لطفاً هر بار یک جمله,,lotfan har bār yek jomle,lotfan har bɑr jek dʒomle,,2,fa-agent-v1;ipa=espeak
phone-translation.please-type-it-and-show-me,لطفاً تایپ کنید و نشان بدهید,,lotfan tāyp konid va neshān bedahid,lotfan tɑjp konid va neʃɑn bedahid,,2,fa-agent-v1;ipa=espeak
phone-translation.please-look-at-the-screen,لطفاً به صفحه نگاه کنید,,lotfan be safhe negāh konid,lotfan be safhe neɡɑh konid,,2,fa-agent-v1;ipa=espeak
phone-text-power.please-type-it-for-me,لطفاً برایم تایپ کنید,,lotfan barāyam tāyp konid,lotfan barɑjam tɑjp konid,,2,fa-agent-v1;ipa=espeak
phone-text-power.please-use-simple-words,لطفاً ساده صحبت کنید,,lotfan sāde sohbat konid,lotfan sɑde sohbat konid,,2,fa-agent-v1;ipa=espeak
phone-text-power.my-phone-battery-is-low,باتریِ گوشی‌ام کم است,,bātri-ye gushi-am kam ast,bɑtrie ɡuʃiam kam ast,,2,fa-agent-v1;ipa=espeak
phone-text-power.do-you-have-a-power-bank,پاوربانک دارید؟,شارژرِ همراه,pāverbānk dārid?,pɑverbɑnak dɑrid,also shārjer-e hamrāh,2,fa-agent-v1;ipa=espeak
phone-text-power.the-translation-may-be-inaccurate,ترجمه ممکن است دقیق نباشد,,tarjome momken ast daqiq nabāshad,tardʒome momken ast daqiq nabɑʃad,,2,fa-agent-v1;ipa=espeak
phone-text-power.please-confirm,لطفاً تأیید کنید,,lotfan ta’yid konid,lotfan taʔjid konid,,2,fa-agent-v1;ipa=espeak
phone-text-power.may-i-charge-my-phone-here,می‌شود گوشی‌ام را اینجا شارژ کنم؟,,mishavad gushi-am rā injā shārzh konam?,miʃavad ɡuʃiam rɑ indʒɑ ʃɑrʒ konam,,2,fa-agent-v1;ipa=espeak
sim-data.i-would-like-a-tourist-sim,سیم‌کارتِ گردشگری می‌خواهم,,sim-kārt-e gardeshgari mikhāham,simkɑrte ɡardeʃɡari mixɑham,,2,fa-agent-v1;ipa=espeak
sim-data.may-i-use-your-wifi,می‌شود از وای‌فایِ شما استفاده کنم؟,,mishavad az vāyfāy-e shomā estefāde konam?,miʃavad az vɑjfɑje ʃomɑ estefɑde konam,,2,fa-agent-v1;ipa=espeak
sim-data.how-much-data-is-included,چقدر اینترنت دارد؟,,cheqadr internet dārad?,tʃeqadr internet dɑrad,,2,fa-agent-v1;ipa=espeak
sim-data.do-you-need-my-passport,گذرنامه‌ام را لازم دارید؟,,gozarnāme-am rā lāzem dārid?,ɡozarnɑmeam rɑ lɑzem dɑrid,,2,fa-agent-v1;ipa=espeak
sim-data.how-long-is-it-valid,تا چه وقت اعتبار دارد؟,,tā che vaqt e‘tebār dārad?,tɑ tʃe vaqt eʔtebɑr dɑrad,,2,fa-agent-v1;ipa=espeak
sim-data.please-activate-it,لطفاً فعالش کنید,,lotfan fa‘‘ālash konid,lotfan faʔɑlaʃ konid,,2,fa-agent-v1;ipa=espeak
sim-data.do-you-have-an-esim,ای‌سیم دارید؟,,i-sim dārid?,isim dɑrid,,2,fa-agent-v1;ipa=espeak
sim-data.my-data-is-not-working,اینترنتم کار نمی‌کند,,internetam kār nemikonad,internetam kɑr nemikonad,,2,fa-agent-v1;ipa=espeak
sim-data.does-it-need-registration,ثبت‌نام لازم دارد؟,,sabt-nām lāzem dārad?,sabtnɑm lɑzem dɑrad,,2,fa-agent-v1;ipa=espeak
sim-data.i-have-no-signal,آنتن ندارم,,ānten nadāram,ɑnten nadɑram,'I have no antenna' -- ānten is what Persian calls signal bars,2,fa-agent-v1;ipa=espeak
sim-data.please-write-the-wifi-password,لطفاً رمزِ وای‌فای را بنویسید,,lotfan ramz-e vāyfāy rā benevisid,lotfan ramze vɑjfɑj rɑ benevisid,,2,fa-agent-v1;ipa=espeak
sim-data.sim-card,سیم‌کارت,,sim-kārt,simkɑrt,,2,fa-agent-v1;ipa=espeak
sim-data.where-can-i-buy-a-plug-adapter,کجا می‌توانم مبدلِ برق بخرم؟,,kojā mitavānam mobaddel-e barq bekharam?,kodʒɑ mitavɑnam mobaddele barq bexaram,,2,fa-agent-v1;ipa=espeak
sim-data.mobile-data,اینترنتِ همراه,,internet-e hamrāh,internete hamrɑh,,2,fa-agent-v1;ipa=espeak
sim-data.can-i-top-up-this-sim,می‌شود این سیم‌کارت را شارژ کنم؟,,mishavad in sim-kārt rā shārzh konam?,miʃavad in simkɑrt rɑ ʃɑrʒ konam,,2,fa-agent-v1;ipa=espeak
sim-data.top-up,شارژ,,shārzh,ʃɑrʒ,,2,fa-agent-v1;ipa=espeak
sim-data.is-there-coverage-in,در {} آنتن دارد؟,,dar {} ānten dārad?,dar {} ɑnten dɑrad,,2,fa-agent-v1;ipa=espeak
sim-data.signal,آنتن,,ānten,ɑnten,,2,fa-agent-v1;ipa=espeak
sim-data.esim,ای‌سیم,,i-sim,isim,Persian writes it out in its own letters rather than keeping the Latin,2,fa-agent-v1;ipa=espeak
sim-data.prepaid,اعتباری,,e‘tebāri,eʔtebɑri,,2,fa-agent-v1;ipa=espeak
sim-data.roaming,رومینگ,,ruming,ruminɡ,,2,fa-agent-v1;ipa=espeak
etiquette.is-this-allowed,این مجاز است؟,,in mojāz ast?,in modʒɑz ast,,2,fa-agent-v1;ipa=espeak
etiquette.is-tipping-expected,انعام رسم است؟,,an‘ām rasm ast?,anʔɑm rasm ast,,2,fa-agent-v1;ipa=espeak
etiquette.is-service-included,حقِ سرویس حساب شده است؟,,haqq-e servis hesāb shode ast?,haqe servis hesɑb ʃode ast,,2,fa-agent-v1;ipa=espeak
etiquette.may-i-enter,می‌شود وارد شوم؟,,mishavad vāred shavam?,miʃavad vɑred ʃavam,,2,fa-agent-v1;ipa=espeak
etiquette.remove-shoes,کفشم را دربیاورم؟,,kafsham rā darbiyāvaram?,kafʃam rɑ darbijɑvaram,,2,fa-agent-v1;ipa=espeak
etiquette.photo-of-you,می‌شود از شما عکس بگیرم؟,,mishavad az shomā ‘aks begiram?,miʃavad az ʃomɑ aks beɡiram,,2,fa-agent-v1;ipa=espeak
etiquette.may-i-sit-here,می‌شود اینجا بنشینم؟,,mishavad injā beneshinam?,miʃavad indʒɑ beneʃinam,,2,fa-agent-v1;ipa=espeak
etiquette.queue-for,این صفِ {} است؟,,in saff-e {} ast?,in safe {} ast,,2,fa-agent-v1;ipa=espeak
etiquette.dressed-appropriately,لباسم مناسب است؟,,lebāsam monāseb ast?,lebɑsam monɑseb ast,,2,fa-agent-v1;ipa=espeak
etiquette.did-not-mean-to-offend,قصدِ بی‌احترامی نداشتم,,qasd-e bi-ehterāmi nadāshtam,qasde biehterɑmi nadɑʃtam,,2,fa-agent-v1;ipa=espeak
etiquette.what-is-customary,اینجا رسم چیست؟,,injā rasm chist?,indʒɑ rasm tʃist,,2,fa-agent-v1;ipa=espeak
etiquette.keep-the-change,بقیه‌اش برای خودتان,,baqiye-ash barāye khodetān,baqijeaʃ barɑje xodetɑn,,2,fa-agent-v1;ipa=espeak
children.cannot-find-my-child,بچه‌ام گم شده است,,bachche-am gom shode ast,batʃtʃeam ɡom ʃode ast,,2,fa-agent-v1;ipa=espeak
children.make-an-announcement,لطفاً از بلندگو اعلام کنید,,lotfan az bolandgu e‘lām konid,lotfan az bolandɡu eʔlɑm konid,,2,fa-agent-v1;ipa=espeak
children.child-age,بچه‌ام {} ساله است,,bachche-am {} sāle ast,batʃtʃeam {} sɑle ast,,2,fa-agent-v1;ipa=espeak
children.high-chair,صندلیِ کودک دارید؟,,sandali-ye kudak dārid?,sandalie kudak dɑrid,,2,fa-agent-v1;ipa=espeak
children.baby-changing-room,اتاقِ تعویضِ نوزاد کجاست؟,,otāq-e ta‘viz-e nozād kojāst?,otɑqe taʔvize nozɑd kodʒɑst,,2,fa-agent-v1;ipa=espeak
children.childrens-menu,منوی کودکان دارید؟,,menu-ye kudakān dārid?,menoje kudakɑn dɑrid,,2,fa-agent-v1;ipa=espeak
children.suitable-for-children,برای کودکان مناسب است؟,,barāye kudakān monāseb ast?,barɑje kudakɑn monɑseb ast,,2,fa-agent-v1;ipa=espeak
children.minimum-age,کمترین سن چند سال است؟,,kamtarin senn chand sāl ast?,kamtarin sen tʃand sɑl ast,,2,fa-agent-v1;ipa=espeak
children.do-children-pay,بچه‌ها هم بلیت می‌خواهند؟,,bachche-hā ham belit mikhāhand?,batʃtʃehɑ ham belit mixɑhand,,2,fa-agent-v1;ipa=espeak
children.crib,تختِ نوزاد دارید؟,,takht-e nozād dārid?,taxte nozɑd dɑrid,,2,fa-agent-v1;ipa=espeak
children.warm-this-bottle,لطفاً این شیشهٔ شیر را گرم کنید,,lotfan in shishe-ye shir rā garm konid,lotfan in ʃiʃeje ʃir rɑ ɡarm konid,,2,fa-agent-v1;ipa=espeak
children.car-seat,صندلیِ کودک برای خودرو لازم داریم,,sandali-ye kudak barāye khodro lāzem dārim,sandalie kudak barɑje xodro lɑzem dɑrim,,2,fa-agent-v1;ipa=espeak
children.stroller,کالسکه,,kāleske,kɑleske,,2,fa-agent-v1;ipa=espeak
children.playground,زمینِ بازی دارد؟,,zamin-e bāzi dārad?,zamine bɑzi dɑrad,,2,fa-agent-v1;ipa=espeak
social-basics.politeness-particles,ادبِ تایلندی یک واژه در پایانِ جمله است: مرد کراپ می‌گوید و زن کا. زن وقتی سؤال می‌کند کا را با آهنگِ بالارونده می‌گوید. سطرهای این کارت این واژه را ندارند، چون درستش به گوینده و به نوعِ جمله بستگی دارد؛ خودتان اضافه کنید.,,,,,2,fa-notes-v1
communication.please-write-it-in-roman-letters,لطفاً با حروفِ لاتین بنویسید,,lotfan bā horuf-e lātin benevisid,lotfan bɑ horufe lɑtin benevisid,,2,fa-agent-v1;ipa=espeak
