concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
dietary-needs.i-am-allergic-to,به {} حساسیت دارم,,be {} hassāsiyat dāram,be {} hassɑsijat dɑram,hassāsiyat is the medical word and ālerzhi is the loanword; both are understood,2,fa-allergen-v1;ipa=espeak
dietary-needs.does-it-contain-fish-stock,آبِ ماهی دارد؟,,āb-e māhi dārad?,ɑbe mɑhi dɑrad,,2,fa-allergen-v1;ipa=espeak
dietary-needs.does-it-contain-pork-stock,آبِ گوشتِ خوک دارد؟,,āb-e gusht-e khuk dārad?,ɑbe ɡuʃte xuk dɑrad,"pork is not sold in Iran, so this row is for a Persian speaker abroad; the question an Iranian kitchen needs is about meat broth in general, which can-a-vegetarian-eat-this asks",2,fa-allergen-v1;ipa=espeak
dietary-needs.i-have-a-severe-allergy-to,به {} حساسیتِ شدید دارم؛ خطرِ جانی دارد,,be {} hassāsiyat-e shadid dāram; khatar-e jāni dārad,be {} hassɑsijate ʃadid dɑram xatare dʒɑni dɑrad,'…it is life-threatening',2,fa-allergen-v1;ipa=espeak
dietary-needs.no-pork,بدونِ گوشتِ خوک,,bedun-e gusht-e khuk,bedune ɡuʃte xuk,,2,fa-allergen-v1;ipa=espeak
dietary-needs.is-this-halal,این حلال است؟,,in halāl ast?,in halɑl ast,"in Iran the answer is yes by law, so the question that does work there is whether a dish is vegetarian or has meat broth in it",2,fa-allergen-v1;ipa=espeak
dietary-needs.does-it-contain-pork-fat,چربیِ خوک دارد؟,روغنِ خوک,charbi-ye khuk dārad?,tʃarbie xuk dɑrad,,2,fa-allergen-v1;ipa=espeak
food-ordering.table-for-two,میزِ دو نفره,,miz-e do nafare,mize do nafare,,2,fa-agent-v1;ipa=espeak
food-ordering.is-a-table-available,میز خالی دارید؟,,miz-e khāli dārid?,miz xɑli dɑrid,,2,fa-agent-v1;ipa=espeak
food-ordering.menu-please,منو لطفاً,لیستِ غذا,menu lotfan,meno lotfan,,2,fa-agent-v1;ipa=espeak
food-ordering.i-want-this,همین را می‌خواهم,,hamin rā mikhāham,hamin rɑ mixɑham,,2,fa-agent-v1;ipa=espeak
food-ordering.do-you-have-drinking-water,آبِ آشامیدنی دارید؟,,āb-e āshāmidani dārid?,ɑbe ɑʃɑmidani dɑrid,,2,fa-agent-v1;ipa=espeak
food-ordering.to-go-please,بیرون‌بر لطفاً,,birunbar lotfan,birunbar lotfan,the word on every Iranian takeaway counter,2,fa-agent-v1;ipa=espeak
food-ordering.check-please,صورت‌حساب لطفاً,,surat-hesāb lotfan,surathesɑb lotfan,,2,fa-agent-v1;ipa=espeak
food-ordering.does-it-contain,{} دارد؟,,{} dārad?,{} dɑrad,,2,fa-agent-v1;ipa=espeak
food-ordering.is-this-vegetarian,این غذا گیاهی است؟,,in ghazā giyāhi ast?,in qazɑ ɡiɑhi ast,,2,fa-agent-v1;ipa=espeak
food-ordering.what-do-you-recommend,چه پیشنهاد می‌کنید؟,,che pishnehād mikonid?,tʃe piʃnahɑd mikonid,,2,fa-agent-v1;ipa=espeak
food-ordering.water-please,آب لطفاً,,āb lotfan,ɑb lotfan,,2,fa-agent-v1;ipa=espeak
food-ordering.can-a-vegetarian-eat-this,گیاهخوار می‌تواند این را بخورد؟ آبِ گوشت دارد؟,,giyāhkhār mitavānad in rā bekhorad? āb-e gusht dārad?,ɡiɑhxɑr mitavɑnad in rɑ bexord ɑbe ɡuʃt dɑrad,"the second half is the one that matters in Iran: rice, stews and soups are commonly built on meat broth even when no meat is visible",2,fa-agent-v1;ipa=espeak
