concept_id,text,text_alt,ipa,literal,confidence,provenance
body-parts.hand,la mano,,la mˈano,,2,es-agent-v1;ipa=espeak
medical-conditions.medicine-allergy,Alergia a medicamentos: {},,alˈeɾxja a mˌedikamˈentos {},,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.how-many-times-a-day,¿Cuántas veces al día?,,kwˈantas bˈeses al dˈia,,2,es-agent-v1;ipa=espeak
police-consulate.please-notify-my-consulate,"Avise a mi consulado, por favor",,"abˈise a mi kˌonsulˈado, poɾ fabˈoɾ",,2,es-agent-v1;ipa=espeak
body-parts.knee,la rodilla,,la rodˈiʝa,,2,es-agent-v1;ipa=espeak
medical-conditions.this-card-lists-my-conditions,Esta tarjeta indica mis enfermedades,,ˈesta taɾxˈeta indˈika mis ˌemfeɾmedˈades,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-stomach-ache,Me duele el estómago,,me dwˈele el estˈomaɡo,,2,es-agent-v1;ipa=espeak
police-consulate.i-am-calling-the-police,Voy a llamar a la policía,,bˈoɪ a ʝamˈaɾ a la pˌolisˈia,,2,es-agent-v1;ipa=espeak
body-parts.ankle,el tobillo,,el tobˈiʝo,,2,es-agent-v1;ipa=espeak
medical-conditions.this-is-my-medicine,Este es mi medicamento,,ˈeste ˈes mi mˌedikamˈento,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-cough,Tengo tos,,tˈeŋɡo tˈos,,2,es-agent-v1;ipa=espeak
police-consulate.am-i-under-arrest,¿Estoy detenido/a?,,estˈoɪ dˌetenˈido / ˈa,,2,es-agent-v1;ipa=espeak
body-parts.skin,la piel,,la pjˈel,,2,es-agent-v1;ipa=espeak
medical-conditions.please-give-me-sugar-or-juice,"Deme azúcar o jugo, por favor",Deme azúcar o zumo,"dˈeme asˈukaɾ o xˈuɡo, poɾ fabˈoɾ",,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.antihistamine,un antihistamínico,loratadina · cetirizina,ˈun ˌantiˌistamˈiniko,,2,es-agent-v1;ipa=espeak
police-consulate.no-thank-you-i-am-not-interested,"No, gracias, no me interesa",,"nˈo, ɡɾˈasjas, nˈo me ˌinteɾˈesa",,2,es-agent-v1;ipa=espeak
medical-conditions.inject-it-into-my-outer-thigh,Inyécteme en la cara externa del muslo,,iɲˈekteme en la kˈaɾa ekstˈeɾna del mˈuslo,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.anti-diarrhea-medicine,un antidiarreico,loperamida,ˈun ˌantidjarˈeɪko,,2,es-agent-v1;ipa=espeak
police-consulate.someone-attacked-me,Alguien me agredió,,ˈalɡjen me ˌaɡɾedjˈo,,2,es-agent-v1;ipa=espeak
medical-conditions.my-blood-type-is,Mi grupo sanguíneo es {},,mi ɡɾˈupo saŋɡˈineo ˈes {},,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.is-this-safe-to-take-with,¿Se puede tomar con {}?,,se pwˈede tomˈaɾ kˈon {},,2,es-agent-v1;ipa=espeak
police-consulate.i-did-not-agree-to-this-price,No acepté este precio,,nˈo ˌasepːtˈe ˈeste pɾˈesjo,,2,es-agent-v1;ipa=espeak
medical-conditions.do-not-give-me,No me dé {},,nˈo me dˈe {},,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.i-feel-dizzy,Tengo mareos,,tˈeŋɡo maɾˈeos,,2,es-agent-v1;ipa=espeak
police-consulate.please-write-the-report-number,"Escriba el número de denuncia, por favor",,"eskɾˈiba el nˈumeɾo de denˈunsja, poɾ fabˈoɾ",,2,es-agent-v1;ipa=espeak
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,Soy alérgico/a a la aspirina y al ibuprofeno,,sˈoɪ alˈeɾxiko / a a la ˌaspiɾˈina i al ˌibupɾofˈeno,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.ibuprofen,ibuprofeno,,ˌibupɾofˈeno,,2,es-agent-v1;ipa=espeak
police-consulate.it-happened-here,Ocurrió aquí,,ˌokuriˈo akˈi,,2,es-agent-v1;ipa=espeak
medical-conditions.my-injector-is-in-my-bag,Mi autoinyector está en mi bolso,,mi ˌaʊtoɪɲektˈoɾ estˈa en mi bˈolso,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-sore-throat,Me duele la garganta,,me dwˈele la ɡaɾɡˈanta,,2,es-agent-v1;ipa=espeak
police-consulate.may-i-have-a-copy-of-the-report,¿Me da una copia de la denuncia?,,me dˈa ˈuna kˈopja de la denˈunsja,,2,es-agent-v1;ipa=espeak
medical-conditions.i-am-allergic-to-sulfa-drugs,Soy alérgico/a a las sulfamidas,Soy alérgico/a a las sulfas,sˈoɪ alˈeɾxiko / a a las sˌulfamˈidas,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.can-i-get-this-medicine-here,¿Tienen este medicamento?,,tjˈenen ˈeste mˌedikamˈento,,2,es-agent-v1;ipa=espeak
police-consulate.i-will-not-sign-anything-i-cannot-read,No firmaré nada que no pueda leer,,nˈo fˌiɾmaɾˈe nˈada ke nˈo pwˈeda leˈeɾ,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.bandage,una venda,una tirita · una curita,ˈuna bˈenda,,2,es-agent-v1;ipa=espeak
police-consulate.am-i-free-to-go,¿Puedo irme?,,pwˈedo ˈiɾme,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.the-pain-is-severe,El dolor es muy fuerte,,el dolˈoɾ ˈes mˈuʝ fwˈeɾte,,2,es-agent-v1;ipa=espeak
police-consulate.i-do-not-want-to-go-with-you,No quiero ir con usted,,nˈo kjˈeɾo ˈiɾ kon ustˈed,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.antiseptic,un antiséptico,,ˈun ˌantisˈepːtiko,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.i-feel-nauseous,Tengo náuseas,,tˈeŋɡo nˈausˌeas,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-rash,Tengo un sarpullido,Tengo una erupción,tˈeŋɡo ˈun sˌaɾpuʝˈido,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.before-or-after-food,¿Antes o después de comer?,,ˈantes o despwˈes de komˈeɾ,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.i-think-it-is-infected,Creo que está infectado,,kɾˈeo ke estˈa ˌimfektˈado,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.motion-sickness-tablets,pastillas para el mareo,,pastˈiʝas pˌaɾa el maɾˈeo,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-cut,Tengo un corte,,tˈeŋɡo ˈun kˈoɾte,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.antacid,un antiácido,,ˈun antjˈasido,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-burn,Tengo una quemadura,,tˈeŋɡo ˈuna kˌemadˈuɾa,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.it-started-days-ago,Empezó hace {} días,,ˌempesˈo ˈase {} dˈias,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.cough-medicine,jarabe para la tos,,xaɾˈabe pˌaɾa la tˈos,,2,es-agent-v1;ipa=espeak
pharmacy-symptoms.is-this-safe-during-pregnancy,¿Es seguro en el embarazo?,,ˈes seɡˈuɾo en el ˌembaɾˈaso,,2,es-agent-v1;ipa=espeak
emergency-medical.help,¡Auxilio!,¡Socorro!,aʊksˈiljo,,2,es-agent-v1;ipa=espeak
emergency-medical.please-call-an-ambulance,"Llame a una ambulancia, por favor",,"ʝˈame a ˈuna ˌambulˈansja, poɾ fabˈoɾ",,2,es-agent-v1;ipa=espeak
emergency-medical.i-need-a-doctor,Necesito un médico,,nˌesesˈito ˈun mˈediko,,2,es-agent-v1;ipa=espeak
emergency-medical.i-am-sick,Estoy enfermo/a,,estˈoɪ emfˈeɾmo / ˈa,,2,es-agent-v1;ipa=espeak
emergency-medical.i-am-injured,Estoy herido/a,,estˈoɪ eɾˈido / ˈa,,2,es-agent-v1;ipa=espeak
emergency-medical.it-hurts-here,Me duele aquí,,me dwˈele akˈi,,2,es-agent-v1;ipa=espeak
emergency-medical.where-is-a-pharmacy,¿Dónde hay una farmacia?,,dˈonde ˈaɪ ˈuna faɾmˈasja,,2,es-agent-v1;ipa=espeak
emergency-medical.please-take-me-to-a-hospital,"Lléveme a un hospital, por favor",,"ʝˈebeme a ˈun ˌospitˈal, poɾ fabˈoɾ",,2,es-agent-v1;ipa=espeak
emergency-medical.i-feel-unwell,Me siento mal,,me sjˈento mˈal,,2,es-agent-v1;ipa=espeak
emergency-medical.this-is-an-emergency,Es una emergencia,,ˈes ˈuna ˌemeɾxˈensja,,2,es-agent-v1;ipa=espeak
emergency-medical.i-am-having-a-severe-allergic-reaction,"Tengo anafilaxia, reacción alérgica grave",choque anafiláctico,"tˈeŋɡo ˌanafilˈaksja, rˌeaksjˈon alˈeɾxika ɡɾˈabe",,2,es-agent-v1;ipa=espeak
emergency-medical.i-cannot-breathe,No puedo respirar,,nˈo pwˈedo rˌespiɾˈaɾ,,2,es-agent-v1;ipa=espeak
emergency-medical.i-am-bleeding-badly,Estoy sangrando mucho,,estˈoɪ saŋɡɾˈando mˈutʃo,,2,es-agent-v1;ipa=espeak
emergency-medical.i-have-chest-pain,Tengo dolor en el pecho,,tˈeŋɡo dolˈoɾ en el pˈetʃo,,2,es-agent-v1;ipa=espeak
emergency-medical.this-person-is-unconscious,Esta persona está inconsciente,,ˈesta peɾsˈona estˈa ˌinkonsjˈente,,2,es-agent-v1;ipa=espeak
emergency-medical.where-is-the-nearest-hospital,¿Dónde está el hospital más cercano?,,dˈonde estˈa el ˌospitˈal mˈas seɾkˈano,,2,es-agent-v1;ipa=espeak
emergency-medical.what-is-the-emergency-number,¿Cuál es el número de emergencias?,,kwˈal ˈes el nˈumeɾo de ˌemeɾxˈensjas,,2,es-agent-v1;ipa=espeak
emergency-medical.is-there-a-doctor-who-speaks-english,¿Hay un médico que hable {source}?,,ˈaɪ ˈun mˈediko ke ˈable {source},,2,language-slots-v1;ipa=espeak
emergency-medical.i-think-a-bone-is-broken,Creo que tengo un hueso roto,,kɾˈeo ke tˈeŋɡo ˈun wˈeso rˈoto,,2,es-agent-v1;ipa=espeak
emergency-medical.please-call-my-emergency-contact,Llame a mi contacto de emergencia,,ʝˈame a mi kontˈakto de ˌemeɾxˈensja,,2,es-agent-v1;ipa=espeak
emergency-medical.i-have-travel-insurance,Tengo seguro de viaje,,tˈeŋɡo seɡˈuɾo de bjˈaxe,,2,es-agent-v1;ipa=espeak
lost-rescue.i-lost-my-passport,Perdí mi pasaporte,,peɾdˈi mi pˌasapˈoɾte,,2,es-agent-v1;ipa=espeak
lost-rescue.i-lost-my-phone,Perdí mi teléfono,,peɾdˈi mi telˈefono,,2,es-agent-v1;ipa=espeak
lost-rescue.please-call-the-police,"Llame a la policía, por favor",,"ʝˈame a la pˌolisˈia, poɾ fabˈoɾ",,2,es-agent-v1;ipa=espeak
lost-rescue.we-are-here,Estamos aquí,,estˈamos akˈi,,2,es-agent-v1;ipa=espeak
lost-rescue.please-look-at-my-location-pin,Mire mi ubicación en el mapa,,mˈiɾe mi ˌubikasjˈon en el mˈapa,,2,es-agent-v1;ipa=espeak
lost-rescue.i-cannot-walk,No puedo caminar,,nˈo pwˈedo kˌaminˈaɾ,,2,es-agent-v1;ipa=espeak
lost-rescue.i-sprained-my-ankle,Me torcí el tobillo,,me toɾsˈi el tobˈiʝo,,2,es-agent-v1;ipa=espeak
lost-rescue.please-contact-rescue,Avise al equipo de rescate,Llame al rescate de montaña,abˈise al ekˈipo de reskˈate,,2,es-agent-v1;ipa=espeak
lost-rescue.my-companion-is-missing,No encuentro a mi acompañante,,nˈo enkwˈentɾo a mi ˌakompaɲˈante,,2,es-agent-v1;ipa=espeak
lost-rescue.please-look-at-my-current-location,Mire mi ubicación actual,,mˈiɾe mi ˌubikasjˈon aktwˈal,,2,es-agent-v1;ipa=espeak
lost-rescue.my-child-is-missing,Mi hijo/a se ha perdido,,mi ˈixo / a se ˈa peɾdˈido,,2,es-agent-v1;ipa=espeak
lost-rescue.i-do-not-know-where-i-am,No sé dónde estoy,,nˈo sˈe dˈonde estˈoɪ,,2,es-agent-v1;ipa=espeak
lost-rescue.my-friend-is-hurt,Mi amigo/a está herido/a,,mi amˈiɡo / a estˈa eɾˈido / ˈa,,2,es-agent-v1;ipa=espeak
lost-rescue.i-lost-my-wallet,Perdí mi cartera,Perdí mi billetera,peɾdˈi mi kaɾtˈeɾa,,2,es-agent-v1;ipa=espeak
lost-rescue.i-lost-my-bag,Perdí mi bolso,Perdí mi mochila,peɾdˈi mi bˈolso,,2,es-agent-v1;ipa=espeak
lost-rescue.where-is-lost-and-found,¿Dónde están los objetos perdidos?,objetos extraviados,dˈonde estˈan los obxˈetos peɾdˈidos,,2,es-agent-v1;ipa=espeak
lost-rescue.i-cannot-find-my-hotel,No encuentro mi hotel,,nˈo enkwˈentɾo mi otˈel,,2,es-agent-v1;ipa=espeak
lost-rescue.i-left-it-on-the-train,Lo dejé en el tren,,lo dexˈe en el tɾˈen,,2,es-agent-v1;ipa=espeak
lost-rescue.i-cannot-get-down,No puedo bajar,,nˈo pwˈedo baxˈaɾ,,2,es-agent-v1;ipa=espeak
