PC P-38:2 or PC O-38:3	655851	810139	1438819	1221941	1369170	809178	618082	692136	1127032	1579576	676617	540114	548040	483779	901563	961961	615000	823202	533754	800497	1144561	756960	655851	728117	722383	888497	829062	1617962	716132	1048600	432220	683718	941328	754656	667011	1415275	1238548	738663	740695	839372	709873	924536	749955	648717	655851	591418	785042	864215	1152360	982921	733438	722535	915433	499108	649150	574705	723647	548660	664576	655312	530283	582998	999239	830530	807667	855171	1282458	1351769	677571	694962	709136	655851	624660	575639	949427	777219	751239	775435	1167562	960601	1461469	1692431	449365	575511	516934	603106	541018	724493	975005	598896	905212	890001	1431249	654925	643015	245865	352975	659679	860010	898512	849705	667807	609625	569637	328630	422613	516391	1356456	857665	630964	738151	862905	927074	724018	1531298	655938	653447	1118919	853504	612872	660275	579258	1622936	1270324	551796	508153	558138	565597	974214	844322	434425	528691	756235	685938	884681	964896	735401	655851	660070	755488	611527	687997	556908	700703	471043	590744	1445053	1474159	709384	618011	582118	916989	654477	1015984	668709	1450704	1129064	597564	717277	654925	666248	404071	409254	659836	776834	892202	615050	1179298	1359906	586064	880926	411691	606574	445738	404712	500402	380702	1062675	1317035	406351	1050654	654001	598670	904761	733312	796791	1166009	1298367	1043254	942686	831238	662517	771378	351656	272728	742590	869065	554170	603801	988418	1044049	961607	1056795	654925	594915	1152796	1107739	550111	447411	783851	810263	332690	313150	620908	738613	883732	951103	763516	575646	1191469	751381	809654	1051514	1027985	1085100	655851	688711	1192557	1511505	1474026	536117	413283	967711	1119942	657409	716879	644282	958306	765277	1582227	990496	770270	1247804	1126218	823305	711946	909199	655851	662494	1574081	1477845	938813	882961	692140	791411	694789	561240	741979	470149	410972	661003	682060	640772	970154	943882	651337	927158	1103521	2134529	655851	794414	1366895	331337	394097	926411	1115817	1114178	941228	997835	620839	498235	433184	611159	721580	430455	1058748	497498	666191	480708	860021	1027033	177206	243646	1117350	1280440	1009855	1020097	1100457	1038496	501867	670196	655851	675698	889498	668402	657742	540715	457677	481306	392037	472579	982163	762453	662001	659766	762886	1192804	1112009	764168	926184	802237	838180	500674	655851	611171	366917	732314	876975	1151571	1169146	671000	913422	2243071	1735132	791661	960054	384878	448526	883514	528684	1479765	1068511	1054361	855124	585901	654925	683052	837208	1457597	1084589	743127	1146986	571224	615920	935938	932017	933955	1012294	666627	723540	958273	1654405	1273311	786546	868210	439900	208740	655851	656464	689230	535134	807820	747710	1007024	934318	918944	1079011	1038829	1099960	850931	227365	1212642	1233192	897780	1176758	981538	574435	466447	1363940	654925	748920	1210871	768380	750781	1039084	1225898	903765	1000823	819817	774309	528557	782791	555086	754852	1027168	1512129	713650	806542	670601	652628	537409	781656	655851	746722
PC 28:0	42199	43483	156723	67112	23188	119110	34620	48460	46402	62025	127045	136138	57969	59787	71286	35058	34945	54611	25010	31656	96553	42853	42199	43617	28988	58891	10449	28124	46900	47206	46628	44586	54379	36657	39506	46809	22061	19505	6796	52710	55239	25253	9250	39102	42199	46196	71608	38802	60086	44784	37182	10173	15005	26283	25237	50092	40784	38917	40561	42907	41863	43416	73486	97753	96244	72739	73379	66436	42824	57774	44592	42199	45578	26681	146614	92238	56165	55897	28912	13827	40701	82491	34772	41036	116901	91690	76808	67872	9877	61960	56975	21747	29981	42140	40567	244026	209870	60813	122847	47600	41627	60933	48631	40630	38997	87674	93694	69220	60724	26780	14372	9259	19561	24166	31970	42205	41409	34342	31905	54025	121474	116068	9378	3281	19729	21569	25970	44645	83164	108376	19339	26610	51754	60466	54844	63329	40010	42199	43691	41214	142450	56295	32319	44724	63387	49479	34919	33588	67497	30374	30168	28761	19169	89046	54403	65021	55608	17965	17246	42140	42657	40425	35043	109317	70441	25958	23203	69443	89731	28938	30705	52713	54029	36186	35248	21331	21190	71283	45184	52795	39096	42080	40975	35673	66229	43781	75894	45798	56740	32773	27054	115720	72830	106948	85054	37681	85945	78896	85053	31863	38563	67865	51986	42140	45162	118791	43545	71410	55322	52927	54759	28502	43125	58037	75446	38262	39113	115809	85179	46777	25163	62103	54887	33943	21106	42199	44688	26674	21871	37681	149475	107455	67813	62595	54063	127453	34791	35060	23745	114220	114746	67347	83439	35672	28320	17339	35911	42199	45255	124597	318106	19766	15590	65666	62479	30868	73019	74324	112993	73657	12133	9327	338720	83603	39667	40420	94270	113313	87364	42199	42757	20792	46930	40075	33453	53341	89368	31060	31222	36950	43148	42615	37801	40581	39754	45324	39707	44343	39554	122144	115493	118386	123073	28718	26756	63653	88592	37711	46062	61693	63378	42199	43276	19902	22981	26556	20716	48539	41784	131472	134144	57880	53771	114433	115442	41415	65402	76308	75005	58445	52175	68967	97539	42199	43306	63962	55570	69887	51812	43655	81945	40651	31769	31085	40271	45071	59075	103849	107737	48191	75034	61165	35607	27596	36235	42140	40521	37476	30368	39607	106376	61660	76844	91216	93084	71856	64087	58971	57511	72338	47916	50129	40463	14248	9366	55069	93597	42199	43439	30051	20262	70722	89436	116226	84488	27870	41011	88928	92822	16424	36707	61727	60306	32822	49331	65213	63000	42524	221937	42140	43908	62662	54021	55628	52325	56461	68358	46134	28022	30139	28911	15352	28469	35812	12413	21944	24575	28634	65015	53806	33784	65724	42199	43090
PC 30:2	57911	48720	285003	71179	18748	98545	22754	55148	71163	109291	179488	190604	81524	135242	68464	30738	44193	75875	38393	51078	151529	96706	57911	57107	NA	87657	NA	19389	72766	35957	57440	69146	69534	71902	34912	48764	20274	21157	4629	107700	137069	25687	NA	39395	57911	59841	52467	52690	110982	75872	76114	3751	16817	36058	19403	62949	56383	61995	52790	58553	63715	35955	60429	88453	60284	22622	46156	92132	74585	116726	60002	57911	57155	6041	228241	92726	101602	73863	45011	6070	25973	70542	79230	88042	138513	183521	88944	61543	NA	286745	256543	30682	74722	57829	72345	536093	406103	99131	228255	190609	115182	131054	84320	47895	38021	206152	228805	70900	87960	78954	11478	5817	25935	30009	46980	57919	64502	56037	22180	37118	230872	146263	87404	7649	48457	56622	19314	59256	92369	102577	18425	13086	57043	55108	62845	36153	109046	57911	35417	112836	271651	63575	20994	30041	28433	52687	15806	19348	168730	65119	56015	29795	9580	80216	56515	112506	77579	6852	30164	57829	71136	11706	10143	245189	148593	15291	34754	98248	189687	130228	55181	84222	89140	105952	72663	36909	29116	88293	103858	60852	NA	57748	70028	36246	116972	49146	146750	58491	79255	38437	17629	185294	110846	286926	184866	23234	175718	107271	87879	37099	53294	154134	78920	57829	42041	127394	55665	42336	37399	36422	30406	43708	69456	102779	106412	93147	99117	133117	80256	75577	62440	50668	32952	58951	36743	57911	51240	54930	51783	67602	221250	148291	73621	80373	64371	144021	49974	54656	20662	234019	271702	92808	165318	51195	40665	30448	44788	57911	62734	299838	1199810	19942	17454	78471	112265	31059	69082	78906	213690	100674	18588	6706	571972	118064	67088	91415	15671	89039	223850	57911	48420	27986	64833	49286	50238	67820	90829	77351	94357	103543	123340	99579	107285	113874	121343	135121	86866	129375	118022	223167	204742	165505	206212	27696	24916	53747	67578	52345	64802	123385	124579	57911	58557	30208	28895	24637	25784	50070	43960	334546	246224	75111	86989	139120	131726	40766	79874	109304	147930	83218	66370	106107	136915	57911	61101	93572	58346	99526	63123	49354	187969	26297	25249	25507	42521	32153	62415	118841	150125	39937	60001	103304	55034	39203	26097	57829	42596	34556	41069	95568	97504	50092	152529	158948	109358	75801	53358	32347	45777	54942	21766	63518	42679	4899	2618	27754	81127	57911	41530	28488	16602	95082	97954	143963	108260	22805	42977	117396	133610	11690	39386	35971	30371	34333	77557	113574	164247	77059	227926	57829	72411	126496	98930	106725	132338	196073	82678	58801	64531	31279	29382	42208	82833	139379	24026	50107	57909	53895	171828	95310	57787	170686	57911	99966
PC 30:1	148402	159905	633231	260684	80253	243926	129791	162352	282520	285691	325065	331829	295940	350480	127537	92038	119328	212139	103837	130663	352817	172539	148402	154302	109494	190502	42157	114729	177796	186237	187301	154383	245860	188009	256893	123114	69470	57690	18397	275455	281705	86125	41183	87871	148402	151396	160616	187023	268987	204250	182715	76012	89659	192922	162491	199601	142112	145336	151620	146092	158423	166541	245091	337757	298531	206525	181950	166620	131546	210774	184155	148402	152540	91176	436806	255426	240125	244207	95311	59966	76079	150588	250162	306996	203026	182132	241102	212638	40486	523147	457071	73338	113972	148192	148380	643394	589935	202071	333404	218796	223676	258988	170454	179491	180028	499601	609820	246182	207019	126400	51893	43589	62437	83298	90396	148421	154584	90144	106432	164873	465768	390822	97342	45394	71047	90290	77708	86033	217850	242798	127701	144145	168780	172919	163806	187283	210265	148402	155751	216736	487535	197222	113146	162130	226684	165365	103719	95151	314402	44286	42182	98113	58321	192397	125589	180834	139875	71976	63372	148192	158438	143081	130017	501363	319455	75749	78959	184994	267610	172002	149513	180802	127171	231329	229596	82724	86972	143202	123354	193431	104832	147983	141823	99627	171665	148253	219233	120821	140103	83677	57522	402548	314451	587716	450502	84252	182806	279379	277934	118537	161591	392884	252051	148192	156998	322044	225619	163575	107728	166685	160739	126844	167703	230372	243608	177124	198194	308022	213686	257684	182494	166417	149333	58682	124820	148402	145096	123668	71405	116371	1125870	886881	321312	312636	172300	319189	171476	182899	128860	411817	343762	261219	317867	122832	101562	46150	81699	148402	152368	327429	711799	75475	54868	102463	95492	140272	206649	211492	578983	348981	67495	55048	1339030	313031	257107	275852	218609	256674	413943	148402	147001	119759	237637	229705	116210	156014	346698	175281	183554	168632	195200	189692	176019	178735	185554	213306	176919	196175	186716	328938	327282	481262	484685	64090	60068	136943	191706	127252	166967	330940	311392	148402	151534	60947	84180	82306	68571	183107	147830	1014708	1061365	211007	222928	368924	370410	179498	239824	232461	228355	224238	122507	149258	495813	148402	152424	372059	217549	292229	90137	86922	250804	83966	118315	117486	128572	172307	225056	380153	339112	125445	236144	178121	176573	121200	168954	148192	155255	146320	69162	74261	231789	135270	417153	452920	282161	218335	176186	167141	197233	246355	113426	156483	133402	28490	28418	193260	377707	148402	154888	149863	98834	244303	270378	371520	265486	89443	128723	357382	433268	82222	264274	190888	192399	93978	126863	154923	275009	194399	480195	148192	150458	258723	223546	212866	237808	264419	202661	112030	97769	180541	159995	122494	195859	243390	48439	76296	72870	75359	249141	208331	125182	263252	148402	160168
PC 30:0	1807153	1943565	6535343	3097847	1549902	3628163	1603323	2218278	2546817	2915726	4211484	4252993	2605617	2682120	2259801	1730911	1724256	2767502	1331848	1765785	3247902	1487198	1807153	1854850	1213171	2242535	640792	1789238	2271545	2615789	2107439	2288880	2519826	2094118	2658331	2226215	1233451	1434982	604096	1963416	1892332	1724824	888597	1628174	1807153	1839766	2639351	1865338	2519742	2010981	1931958	1250835	1430234	1494782	1387923	2130072	1847510	1848973	1887700	1850381	1925349	1950841	3739586	4856511	4531267	3222295	3332788	3247746	1775488	2320814	1896805	1807153	1836814	1159237	5304577	3289718	2310093	2411202	1965402	1018855	1713417	3077820	2017830	2370505	2822975	2859541	3402117	2982457	733183	2895256	2517487	1465254	2049010	1804600	1830017	5702020	5147307	2194817	3936173	1967569	1949611	2394752	1977539	2344978	2406899	4409042	4551187	3242791	2670136	1197704	869251	747223	973293	1228862	2208093	1807392	1897127	2140702	1765459	2918700	3915507	3770616	1469470	708455	1057418	1151211	1423387	1818405	4111401	5132445	1194195	1420821	2295321	2896365	2147133	2597231	1867402	1807153	1863339	2067660	5384310	2313216	1372009	2053981	3191575	2460208	2055377	2077538	2424384	962153	874290	1812468	1182816	3623837	2240261	2632663	2147201	1148647	1084349	1804600	1872696	2080552	1913351	3331789	2270726	1483843	1308631	2759372	3272182	1787149	1870671	2268289	2270225	1467544	1330847	1496507	1431811	2348386	1857011	2582682	2284441	1802055	1759020	2039105	2631689	1943130	3278247	2042968	2275989	1564040	1172949	3687463	2544969	5228371	4011293	1787525	3423523	3306497	3546661	1456298	1716686	3459088	2662161	1804600	1929321	4177988	2622207	2549781	2101502	2357780	2393778	991361	1366557	2184481	2493411	2113748	2071302	4038496	2896437	2303182	1447872	3023677	2524101	1075356	1377093	1807153	1762179	1478987	1220123	1867312	6385283	5048247	3285589	3135474	1867637	3873763	1694914	2147822	1315322	3360351	3061093	2960842	3474352	2091156	1643761	993460	1873420	1807153	1834713	3813892	6765724	1900442	1313398	2032388	1712065	1609303	2862292	2721116	3889311	2557274	1148619	916000	8337650	3304598	2189032	2075632	3588039	3894767	4328295	1807153	1847964	1237192	3083812	2625677	1807543	2495770	3294867	1674033	1629846	1986496	2288486	2207703	2079111	2168912	2204194	2526252	2093616	2338668	2186278	3679152	3591913	3958004	4294902	1549880	1416896	2022093	2748288	1719077	2206093	2723767	2309950	1807153	1832208	1076761	1386731	1588331	1212162	2060270	1707142	5386754	5282157	2314791	2138098	3535321	3688130	2136796	1906237	2055160	2081287	2449589	2408936	2665621	3441303	1807153	1845636	2278269	2206958	3030461	1421832	1137814	2533264	1579750	2241996	2037819	1708253	2170430	2571593	4346107	4104103	1919437	3608121	2563703	2570906	1921441	2152553	1804600	1830256	2334887	1390250	1544932	4198081	2755932	3374023	3667212	3325033	2505066	2646710	2334456	3196191	3835977	1763166	2166852	1751392	768409	789173	1356841	2128555	1807153	1901004	1493683	953243	2635593	3002986	3264172	2582977	1167114	1757229	3670769	4137316	1444898	2780480	2906997	2631603	1250232	1461671	1794663	2548861	1739624	5352507	1804600	1866284	2853810	2592695	2443299	2205567	2572081	3524298	2715317	1073706	1752651	1400769	1245692	1230316	1532997	849998	1350208	1228530	1270046	3050645	2539597	1693257	2587044	1807153	1905783
PC 31:1	93530	99161	292967	153987	55415	141374	108963	116382	140848	127982	204892	204747	204071	227290	82571	72791	81612	142490	60710	68142	178138	84953	93530	99433	70072	105759	28090	76463	95326	113287	83720	71337	180839	137947	155129	80737	50322	36342	15437	168549	148229	67568	34483	69114	93530	95052	125069	97170	121732	84808	86645	61221	63657	142539	115376	150632	94108	91732	95089	95203	90212	130202	208448	252038	219488	159875	119495	97268	86926	123590	142575	93530	97580	69784	208090	143497	143457	146301	59034	39184	55320	92641	159449	176627	92112	95896	156967	153396	42705	321947	284203	55111	82124	93398	97626	211310	234457	135526	180156	149876	155551	207489	131666	153158	154100	280762	379277	169654	144067	66760	34063	31976	39738	52048	49317	93543	95824	47272	70146	117763	262270	225707	64431	29791	44126	55050	59931	63142	148756	158465	124420	131535	133224	129896	95951	100559	85255	93530	94118	88756	272330	146471	86498	105536	156924	110225	59828	63464	159980	17907	19143	70740	45356	116233	79368	92945	76366	47311	47680	93398	94475	103159	112115	206366	152424	65908	67310	124002	156489	89509	89058	79513	52798	159753	164755	59344	56178	98095	86017	117227	70143	93267	89575	67087	106875	118029	152572	75800	80338	64422	52826	236014	206030	371032	290639	48405	107843	108173	108150	84413	114769	211265	154710	93398	103639	156171	137178	100168	64020	124069	122537	59745	84934	139995	139413	96402	100543	218567	145583	182389	124492	115446	118819	37379	81932	93530	91295	60947	62465	92633	742106	642378	168268	167099	108136	154981	157849	107574	75905	173466	132413	192612	214345	101804	82659	33707	54517	93530	94599	189249	269682	52562	42936	49489	46486	100032	149425	143181	382926	263986	56262	45926	619817	212348	179683	208131	158553	183256	192250	93530	93937	76226	109734	107558	95015	111527	172413	132647	129733	84678	94673	94572	89380	94064	92712	106501	85265	100531	93918	124688	132136	246829	237970	63431	60061	78159	98200	94601	116850	222065	193663	93530	93015	37104	47570	50429	41904	142169	115748	678856	686214	123421	130586	203690	204413	141986	142271	129054	102590	137873	86919	98049	304953	93530	96150	257586	144805	193341	43951	45960	156455	70736	72844	79252	116890	150055	98371	153361	205076	83994	162154	102662	138335	100558	140148	93398	91931	121216	59557	56247	145807	115200	241200	247376	148045	117563	120356	114778	111813	132117	59620	86455	85751	15350	19147	136380	218440	93530	98637	105050	67224	146601	156244	158340	122046	61254	88149	223170	290440	52927	125636	128327	122929	58350	70531	76132	151458	114432	306212	93398	89538	190448	157482	153507	113906	112020	114219	71895	79846	180325	144404	85962	147373	173323	31622	53366	52036	49209	167294	148020	100884	199864	93530	98586
PC 31:0	545095	569506	1240829	739417	426446	995999	518124	654529	548120	597446	1129819	1108242	742749	741843	679844	663177	510058	879064	420885	503406	745169	338679	545095	551864	312305	527597	224039	583760	666682	865568	547633	551593	855524	742830	818290	771296	487157	449902	231041	479258	414900	640393	381696	570286	545095	564180	807126	431458	552666	348126	393990	489472	569053	525046	460029	742987	571674	569163	586603	571460	586840	725114	1425169	1778882	1610325	1225896	1233693	1100290	537966	702561	662664	545095	580353	417168	1127017	797087	724038	770460	568917	361454	579941	932707	605115	641438	569708	674792	1084592	1028797	363681	854114	770574	619006	799970	544325	569762	1058446	978772	738288	1106182	567709	556527	942220	800372	1073276	1082590	1356982	1437776	920229	746004	295484	272507	240708	313920	384848	639016	545167	577592	628626	596598	852932	1030747	991524	477882	262542	338220	364179	515652	555200	1360956	1551938	540322	627614	757794	923523	589345	705038	332430	545095	543835	371050	1476664	788526	508863	683142	998623	746525	666294	663379	520851	341118	314377	659450	437314	1199361	709886	688159	588293	433086	439634	544325	541284	677549	714398	600992	451013	636702	558384	877737	944343	428609	459522	481833	474859	424146	389282	593901	589524	635278	596016	776560	812918	543557	522744	771361	721663	653849	984657	607303	645966	566164	449200	941868	706990	1568820	1270768	532085	938051	579807	641729	521761	620387	864635	706387	544325	586692	998496	771850	741673	550483	808089	791679	162669	223896	557469	584989	482532	457136	1350742	1025484	700903	464236	1000081	970253	280014	359898	545095	536178	328771	445051	642028	1924076	1627566	863257	853721	567363	910340	728116	583262	361943	734612	645295	849796	859523	945961	735098	372755	635113	545095	559397	1061555	1391038	660407	483041	611495	521162	585356	933344	843693	1137929	831906	476613	406994	1621674	964004	730205	712609	1411647	1400157	977120	545095	560181	347158	536415	456410	717803	831170	687921	567958	512150	492929	553772	542821	523001	531455	541777	606996	515626	573860	527484	747538	750459	939903	1009760	669004	630364	563866	722765	636150	757789	780808	639680	545095	545816	359635	469361	480636	389016	766481	638268	1731645	1673509	596895	535159	827324	865619	958755	517507	515782	494412	637326	768262	827812	997502	545095	531248	749428	717779	908340	448586	371850	770379	576889	694896	708256	725843	898120	499448	722872	1228005	633869	1177191	793999	1006735	748568	815840	544325	536724	879278	581492	590709	1289203	1075042	865236	897097	715682	560641	797821	695142	902522	1025211	532751	597474	544093	161951	182058	435185	580254	545095	555531	463856	285703	729714	814293	633860	549412	394845	562316	1056122	1243549	475346	504777	924235	836483	397718	454490	498519	644657	470293	1639810	544325	554865	1023400	781504	740210	506013	589396	935104	810911	396416	883627	658643	383170	466333	535675	261461	402639	466982	451438	1035858	896476	701584	960576	545095	567482
PC 32:3	97588	102504	324205	164842	90354	190158	84274	119729	116738	148848	239171	241999	142195	142896	122729	109159	98182	135038	70403	102403	216886	105498	97588	97265	58523	113730	22459	62502	144667	144937	130591	138588	152916	110515	120255	126579	70932	81112	37088	124953	120644	90529	50155	99435	97588	94619	160499	97773	129684	103974	93074	66063	73497	72779	77068	101798	89209	88655	92592	84488	96184	106409	189177	238225	198436	151693	156951	149296	104460	124794	110443	97588	95263	73550	262717	177134	138046	135423	118369	64492	98507	160534	99757	111292	144597	179878	169581	161316	38169	145913	152341	88640	116876	97450	99928	280527	251777	113557	193584	127120	122065	145890	130796	110888	111720	198760	209287	150171	137120	78664	47503	39225	71147	81556	120118	97601	95977	114483	84198	119564	195629	184888	115965	54261	67306	71957	80576	110056	175804	202248	63230	72681	113260	133568	124273	137537	102378	97588	98176	117299	270137	135365	73053	111346	157615	112308	106840	102003	151380	54667	48318	87123	67878	188369	123931	135740	127067	65423	60243	97450	97653	101669	102314	177496	131341	81806	68249	156724	182209	91515	101308	127240	109471	94222	52028	73336	68879	157183	118776	106685	113655	97313	93486	93553	132716	106193	165014	112633	130742	102738	91689	215486	152634	225134	180440	75566	156393	164273	186948	81932	103250	173683	132011	97450	99637	353794	95157	131050	113477	123360	127492	79570	122663	123761	134975	115255	114708	191338	146824	149386	98077	139582	121124	62306	79396	97588	97879	86602	66882	111713	326962	240309	162699	156567	117349	238975	85439	102892	68353	202157	189513	166314	187882	120707	95253	46681	86749	97588	99424	235997	394685	90431	62992	103951	90933	80252	151578	153352	198617	139832	64822	51602	269780	185624	104927	115098	122836	178618	234982	97588	93706	80809	171717	144962	98814	141053	170395	89868	90833	142361	159667	150967	155874	155714	161017	182600	150370	163045	153947	212886	202862	211435	225647	66481	61248	103538	149064	96727	114635	134077	121964	97588	95701	61028	71589	86601	65817	110056	89213	255195	252376	129140	126995	178191	188150	117637	106973	121525	120624	141448	142250	157724	179077	97588	96880	134195	135853	158936	86328	68883	155724	101449	101768	99522	80910	118823	135193	227773	213410	116850	222216	138235	102532	95516	88738	97450	98301	113652	73427	90074	200296	166513	187210	209810	215690	167598	158073	135187	173046	189114	95377	177402	126630	49646	49494	119022	138209	97588	104844	95529	61711	150751	187167	182724	157947	68162	96973	203309	207752	79632	150640	146325	118872	72321	90161	102487	143290	103753	255269	97450	99684	168571	138079	160636	136664	161178	179277	147595	68826	79832	75886	69012	67965	92950	49318	77755	60839	66160	165697	138920	119657	155978	97588	104812
PC 32:2	13339877	14000865	36145593	20499667	9695754	14959469	10936213	11614518	23192974	22601633	22674453	21922243	25688226	28670456	13122802	13355509	12520297	18387076	12650080	17267363	27510039	17128117	13339877	13673539	14317648	20477784	6656343	14778953	19876731	18516740	22240012	18539825	21760199	17895350	17613718	17913781	11430764	10946503	5406249	23949717	22523244	8856770	6179447	10545229	13339877	13753969	15936116	18582482	23442220	18530772	16497644	9841060	13035783	17266935	14860191	16003604	14508792	14320972	14235762	14718438	14106444	14625726	19110321	23523904	17463618	13839281	15958700	16026127	12987363	20169711	19091401	13339877	14365254	10879292	26526487	19214955	23224917	23478062	16796515	11581363	9376350	14852990	20571600	22617198	15051632	20468705	17109909	16604780	6632060	39235594	35872811	13109257	17826911	13321037	13609283	29209138	29432330	15832422	21813347	20318984	20277091	23100409	16489175	13379388	13791466	28777150	37616182	17746536	14897339	14620787	8941625	7992661	11346427	14658640	15275723	13341646	13922943	15162955	12654999	12840495	23044222	20883776	21194892	13527565	8960424	10367225	8998483	13021575	16761666	17546559	12142559	12625285	13332846	12631382	16529816	17898675	17412160	13339877	13214120	18762674	30062748	18073913	14162573	18134790	14594589	11913072	11642677	11242931	26081729	7297132	6874991	13479678	9557147	21443993	12467184	18812579	16534984	8018248	7760455	13321037	13635622	11215679	10964527	26978456	20256813	10439614	9477529	14469119	20421380	14784312	14079260	19503474	16340172	21097097	21714724	10359766	9339126	19490709	16840114	14742836	11726373	13302250	12932609	11380441	18074693	15640438	21719874	14123018	17094259	14215411	10673476	25117150	21716983	30786187	25810701	10609851	18851884	20026658	19017619	13746476	17463621	28836842	20439633	13321037	13732495	17270743	17756666	12486205	10383362	16319547	15318731	14619941	17867030	18472862	19020134	15796895	17684976	18430772	13750762	23226183	17232957	15146351	14231477	10351329	16799443	13339877	13195175	15817626	10776657	14636270	43043241	40900725	24181728	22992380	19360724	26873478	14450687	16876923	12161612	28276055	22635388	22689006	25934364	17256996	15130364	8376789	12235013	13339877	13679220	22241013	31310333	9931505	7755885	12676598	12797773	11869276	16184729	16071294	30379425	21799949	9972329	8560331	59734046	20430274	23825768	24609627	16903417	17351738	37979767	13339877	13350283	16172024	18809293	19593797	13937562	15404702	26470886	20195979	20235317	14413498	15565538	15590498	14993915	14890331	15796644	17596166	14812298	16787748	14767420	29060660	30242973	26326682	26632208	8968942	8880727	13814250	16823035	14940022	16937583	28690562	28653284	13339877	13462986	9798987	11296484	11445726	9872077	12747596	10702834	55175137	56471650	19812911	19984689	24283221	24429814	14500339	24156146	22083015	20835938	19561925	14587334	14916936	25785321	13339877	13119623	24129865	19225959	23225576	13142492	11647340	17298425	12419129	14131079	12954283	12286407	15853984	17776974	25317224	22273791	10917218	21923164	16753834	16734954	11648409	12251668	13321037	13217772	11677719	10632496	11082311	18365314	16651057	27942380	28040451	22656305	19627399	19411468	19473141	13192986	15880594	10422152	20010773	17136614	7219560	6508370	12259326	25005944	13339877	14092963	15090939	10579962	22767822	25314253	32193899	25697702	11827026	15036901	24930756	30520244	11494019	20547011	14421991	13794335	11463684	16076074	18445028	23040737	18465212	30641617	13321037	13629402	22587598	20441553	20217260	23928431	24844458	19958757	13804166	12708481	15542500	12948367	15256779	20163167	22008425	8037467	11357923	9342144	10236414	21165405	18239476	16720530	24693293	13339877	12960958
PC 32:0	7488224	7764819	16907252	11261054	8536455	10029156	6388041	8397646	12548871	14966173	9582791	9385007	10448412	9643051	7575508	7916127	7491856	11708771	7986267	11096901	9265772	5074820	7488224	7724520	6679136	9489570	4262533	9549878	10826858	15427406	11701131	11024971	10497273	9670397	15265248	12579050	8946470	9483777	5927325	5950217	5919639	10097720	7576010	6565007	7488224	7503620	7702365	8881898	9309246	9715380	10933100	9134839	12092440	9056014	7413742	6895734	8098755	7849385	8022546	8016410	7994429	6955917	12060183	15728883	13252663	12797683	14503574	12885204	5545357	7245383	6901154	7488224	7989304	5940308	9203692	7044960	9800208	10071019	11686909	8562388	6895932	8975822	10432350	10250697	6502335	7888204	9796023	10344076	7817519	11949137	11378042	10191325	12455211	7477649	7443127	16083211	13664038	8894506	11722995	7008753	6733342	9797348	10179482	11590253	12127262	18045914	18421287	10219144	8101696	6293690	6322915	5395872	6255179	7672408	14739940	7489217	7691619	15571197	7953552	8308074	9291165	9628690	14500611	11181995	4838387	5417676	7511405	6852257	13303286	13644518	5627731	6148482	7919895	9036811	9158409	10302621	7667889	7488224	7356391	9112389	10981080	6825950	9062930	10799553	12721333	10918985	9783651	9482828	6922103	6749802	5829187	10010087	7919343	10985250	6584112	9959571	9968915	6695899	6353620	7477649	7465945	7896640	8011901	7907600	6422540	8465361	6706499	9767315	10360594	8618547	9387983	9097809	10394007	6333573	5387495	9527916	9557559	7571486	7214208	11293032	12467239	7467103	7200697	11413002	9399727	7370853	9855621	7352745	7991824	5379490	4837060	9630047	7406175	15731146	14325596	7992084	11476262	11668575	13085559	6619562	7085652	13891470	12196638	7477649	7866698	11811264	10020775	8576358	7153934	8833769	7968305	3548006	3880657	6595585	7875339	9676555	10059072	10619484	8749549	9189829	6858681	10250105	10540923	4260555	7968649	7488224	7345890	8919359	6960801	8600366	17250859	14119184	15667963	15827463	7823517	10885316	7466758	9944215	7776861	10978823	10506019	8987555	8587902	11618985	9806370	6162539	9109419	7488224	7460228	6638953	8165909	15513460	11337545	10024835	7877078	10667159	7593284	7044966	10733385	8407751	9042201	8934406	8197504	9020677	10819467	8312006	14992430	13487754	13678807	7488224	7694229	6678295	12787029	11748032	9002871	9576491	11987186	7837781	6925862	12628320	13786452	13705622	13308605	13254982	13670392	15210470	13000681	14629884	12922923	11767299	12433874	10301471	12403384	7718073	7708418	6510134	7986128	9384338	9510397	9389841	8296924	7488224	7449745	9801796	10717725	9068061	8609514	7317476	6746691	15125216	13886161	8242123	6895294	11684550	12880011	9941618	6196432	6303008	7505351	8417149	10148295	9643724	8084783	7488224	7415390	7156990	8939801	10904604	7106196	5907733	6896495	5474460	12648003	12846749	6758050	8034592	9621735	11681546	13234589	8249144	12419902	9891765	11487039	9043024	9805050	7477649	7332465	11212746	6646333	6012261	10077190	9325657	10022035	10521288	9253468	7600707	8712475	8437924	13699650	14582691	8949132	8184293	7062843	5040308	5394086	4490959	5226983	7488224	7686364	7117724	5059276	8512699	9873968	9493382	9074488	6344811	8033494	10394706	11577050	9372329	14475864	10584565	10193542	6015865	7395334	7474282	8718765	7006316	13204434	7477649	7508577	10453867	8336092	8560367	9584396	10516251	10582805	11146449	4552200	7715390	5541975	9255255	5576099	5843889	6506411	8879056	7108819	6578059	11798904	10514522	8465974	8883723	7488224	7476124
