concept_id,respell
trail-conditions.is-the-trail-open,duhng-sahn-noh yuhl-lyuh ee-ssuh-yo
trail-transport.where-can-we-buy-water,mool uh-dee-suh sah-yo
trail-warnings.steep-slope,guhp-gyuhng-sah
trail-landmarks.start,shee-jahk
laundry.how-much-per-kilo,eel-keel-loh-eh uhl-mah-yeh-yo
hotel-words.check-out,cheh-kuh-ah-oot
hotel-basics.can-i-charge-my-phone,hyoo-deh-pohn choong-juhn-heh-doh dweh-yo
hotel-requests.no-housekeeping,chuhng-soh ahn heh joo-seh-yo
room-problems.can-i-change-rooms,bahng bah-kkool soo ee-ssuh-yo
introductions.we-are-traveling-together,gah-chee yuh-hehng-heh-yo
atm-cash.is-there-a-fee,soo-soo-ryo ee-ssuh-yo
attractions-tickets.are-there-lockers,sah-mool-hahm ee-ssuh-yo
payment-receipt.a-receipt-please,yuhng-soo-juhng joo-seh-yo
shopping.can-it-be-a-little-cheaper,johm ssah-geh heh joo-seh-yo
color-size-returns.can-i-return-it,bahn-poom-hahl soo ee-ssuh-yo
sim-data.do-you-need-my-passport,yuh-gwuhn pee-ryo-heh-yo
children.high-chair,ah-gee ee-jah ee-ssuh-yo
etiquette.may-i-enter,duh-ruh-gah-doh dweh-yo
social-basics.good-evening,ahn-nyuhng-hah-seh-yo
communication.please-speak-more-slowly,chuhn-chuhn-hee mahl-ssuhm-heh joo-seh-yo
quick-responses.okay-can,dweh-yo
phone-text-power.my-phone-battery-is-low,beh-tuh-ree-gah uhp-suh-yo
time-scheduling.can-we-change-the-time,shee-gahn bah-kkool soo ee-ssuh-yo
time-words.this-week,ee-buhn joo
days-of-week.thursday,moh-gyo-eel
months.april,sah-wuhl
border-customs.nothing-to-declare,sheen-goh-hahl guht uhp-suh-yo
directions.how-long-on-foot,guh-ruh-suh uhl-mah-nah guhl-lyuh-yo
quick-directions.this-way,ee-jjoh-gee-eh-yo
taxi.please-stop-here,yuh-gee-suh seh-wuh joo-seh-yo
transit-rides.what-is-the-next-stop,dah-uhm yuh-gee uh-dee-yeh-yo
place-words.airport,gohng-hahng
pickup-meeting.meet-us-at,{}-eh-suh mahn-nah-yo
rail-station-words.ticket-gate,geh-chahl-goo
common-signs.vacant,bee-uh ee-ssuhm
utility-templates.please-do-not-add,{} nuh-chee mah-seh-yo
toilets.toilet-wc,hwah-jahng-sheel
accessibility.how-many-steps,gyeh-dah-nee myuht geh-yeh-yo
in-a-building.which-floor,myuht chuhng-ee-eh-yo
building-words.men,nahm-jah
pronouns-verbs.he-him,guh
question-words.when,uhn-jeh
medical-conditions.i-am-allergic-to-penicillin,peh-nee-sheel-leen ahl-leh-ruh-gee-gah ee-ssuh-yo
pharmacy-symptoms.where-is-an-all-night-pharmacy,sheem-yah-yahk-goo-gee uh-dee-yeh-yo
police-consulate.someone-is-following-me,noo-gah juh-ruhl ttah-rah-wah-yo
body-parts.tooth,ee
emergency-medical.i-am-injured,dah-chyuht-suhm-nee-dah
lost-rescue.please-look-at-my-location-pin,jeh wee-chee pee-nuhl bwah joo-seh-yo
dietary-needs.no-peanuts,ttahng-kohng ppeh joo-seh-yo
food-ordering.do-you-have-drinking-water,mah-sheel mool ee-ssuh-yo
weather.rain,bee
trail-words.cableway,keh-ee-buhl-kah
hiking-parks.which-route-is-easier,uh-nuh gee-ree duh swee-wuh-yo
trail-conditions.is-the-route-steep,gee-ree gah-pahl-lah-yo
trail-transport.where-can-we-refill-water,mool uh-dee-suh cheh-wuh-yo
trail-warnings.caution-slippery,mee-kkuh-ruhm joo-ee
trail-landmarks.end,kkuht
laundry.can-it-be-ready-today,oh-nuhl dwehl-kkah-yo
hotel-basics.i-would-like-a-non-smoking-room,guh-myuhn bahng-uh-roh joo-seh-yo
room-problems.the-room-is-too-noisy,bahng-ee nuh-moo shee-kkuh-ruh-wuh-yo
introductions.this-is-my-friend,jeh cheen-goo-yeh-yo
atm-cash.the-card-was-declined,kah-duh-gah ahn dweh-ssuh-yo
numbers-money.s-n,sahm
attractions-tickets.may-i-take-photos,sah-jeen jjee-guh-doh dweh-yo
color-size-returns.can-i-exchange-it,gyo-hwahn-hahl soo ee-ssuh-yo
sim-data.how-long-is-it-valid,uhl-mah-nah ssuhl soo ee-ssuh-yo
children.baby-changing-room,soo-yoo-shee-ree uh-dee-yeh-yo
etiquette.remove-shoes,sheen-bahl buh-suh-yah heh-yo
social-basics.goodbye,ahn-nyuhng-hee gyeh-seh-yo
communication.i-do-not-understand-spoken,moht ah-rah-duh-ruh-ssuh-yo
quick-responses.cannot-not-allowed,hah-myuhn ahn dweh-yo
phone-text-power.do-you-have-a-power-bank,boh-joh-beh-tuh-ree ee-ssuh-yo
time-scheduling.when-is-convenient,uhn-jeh-gah joh-uh-seh-yo
time-words.next-week,dah-uhm joo
days-of-week.friday,guh-myo-eel
months.may,oh-wuhl
border-customs.i-am-staying-at,{}-eh-suh moo-guh-yo
directions.please-show-me-on-the-map,jee-doh-eh-suh boh-yuh joo-seh-yo
quick-directions.that-way,juh-jjoh-gee-eh-yo
taxi.can-you-wait-for-me-here,yuh-gee-suh gee-dah-ryuh jool soo ee-ssuh-yo
transit-rides.please-tell-me-where-to-get-off,neh-reel tteh ahl-lyuh joo-seh-yo
place-words.service-desk,ahn-neh-deh-suh-kuh
pickup-meeting.please-call-me-a-ride,chah johm bool-luh joo-seh-yo
rail-station-words.platform,suhng-gahng-jahng
common-signs.caution,joo-ee
utility-templates.do-you-have,{} ee-ssuh-yo
toilets.is-it-free,moo-ryo-yeh-yo
accessibility.cannot-climb-stairs,gyeh-dah-nuhl moht ohl-lah-gah-yo
building-words.women,yuh-jah
pronouns-verbs.she-her,guh-nyuh
question-words.how,uh-ttuh-keh
medical-conditions.i-have-epilepsy,nweh-juhn-juhng-ee ee-ssuh-yo
pharmacy-symptoms.painkiller,jeen-tohng-jeh
police-consulate.i-need-a-written-police-report,sah-guhn-sah-goh-sah-sheel-hwah-gee-nwuh-nee pee-ryo-hahm-nee-dah
body-parts.chest,gah-suhm
emergency-medical.it-hurts-here,yuh-gee-gah ah-puhm-nee-dah
lost-rescue.i-cannot-walk,guh-ruhl soo uhp-suh-yo
dietary-needs.no-nuts,gyuhn-gwah-ryoo ppeh joo-seh-yo
food-ordering.to-go-please,poh-jahng-heh joo-seh-yo
weather.snow,noon
trail-words.shuttle-bus,shyuh-tuhl-buh-suh
trail-conditions.is-the-path-slippery,gee-ree mee-kkuh-ruh-wuh-yo
trail-transport.is-there-cell-signal-here,yuh-gee hyoo-deh-pohn tuh-jyuh-yo
trail-warnings.danger,wee-huhm
trail-landmarks.elevation,goh-doh
laundry.please-do-not-use-bleach,pyo-behk-jeh-nuhn ssuh-jee mah-seh-yo
hotel-basics.i-would-like-a-quiet-room,joh-yohng-hahn bahng-uh-roh joo-seh-yo
room-problems.the-key-does-not-work,kah-duh-kee-gah ahn dweh-yo
introductions.i-am-from,juh-nuhn {}-eh-suh wah-ssuh-yo
atm-cash.what-is-the-exchange-rate,hwahn-nyoo-ree uhl-mah-yeh-yo
numbers-money.s,sah
attractions-tickets.please-take-a-photo-of-us,sah-jeen jjee-guh joo-seh-yo
color-size-returns.do-you-have-a-bag,bohng-too ee-ssuh-yo
sim-data.please-activate-it,geh-tohng-heh joo-seh-yo
children.childrens-menu,uh-ree-nee meh-nyoo ee-ssuh-yo
etiquette.photo-of-you,sah-jeen jjee-guh-doh dwehl-kkah-yo
social-basics.thank-you,gahm-sah-hahm-nee-dah
communication.i-cannot-read-understand,eel-guhl soo uhp-suh-yo
quick-responses.works-okay,gwehn-chah-nah-yo
phone-text-power.the-translation-may-be-inaccurate,buh-nyuh-gee tuhl-leel soo ee-ssuh-yo
time-scheduling.what-is-today-s-date,oh-nuhl myuh-chee-ree-eh-yo
time-words.morning,ah-cheem
days-of-week.saturday,toh-yo-eel
months.june,yoo-wuhl
border-customs.i-am-here-for-business,chool-jahng-uh-roh wah-ssuh-yo
directions.where-is-the-nearest,gah-kkah-oon {} uh-dee-yeh-yo
quick-directions.on-the-left,wehn-jjoh-geh ee-ssuh-yo
taxi.we-need-to-catch-the-high-speed-train,goh-sohng-nyuhl-chah tah-yah heh-yo
transit-rides.is-this-direct,bah-roh gah-yo
place-words.bus-stop,buh-suh-juhng-nyoo-jahng
rail-station-words.ticket-office,meh-pyo-soh
common-signs.no-entry,choo-reep guhm-jee
utility-templates.please-write-the-number,soot-jah-ruhl juh-guh joo-seh-yo
toilets.do-i-need-a-coin,dohng-juh-nee pee-ryo-heh-yo
accessibility.need-to-sit-down,johm ahn-jah-yah heh-yo
building-words.door,moon
pronouns-verbs.they-them,guh-duhl
question-words.how-much-many,uhl-mah-nah
medical-conditions.my-blood-sugar-is-low,juh-hyuhl-dahng-ee-eh-yo
pharmacy-symptoms.do-i-need-a-prescription,chuh-bahng-juh-nee pee-ryo-heh-yo
police-consulate.i-want-to-contact-my-embassy,deh-sah-gwah-neh yuhl-lah-kah-goh sheep-suhm-nee-dah
body-parts.eye,noon
emergency-medical.where-is-a-pharmacy,yahk-goo-gee uh-dee-yeh-yo
lost-rescue.i-sprained-my-ankle,bahl-moh-guhl ppee-uh-ssuh-yo
dietary-needs.no-seafood,heh-sahn-mool ppeh joo-seh-yo
food-ordering.check-please,gyeh-sahn-heh joo-seh-yo
weather.wind,bah-rahm
trail-words.park-shuttle,gohng-wuhn shyuh-tuhl
trail-transport.do-you-have-a-map,jee-doh ee-ssuh-yo
trail-warnings.beware-falling-rocks,nahk-suhk joo-ee
trail-landmarks.sunset,eel-mohl
laundry.laundromat,ppahl-leh-bahng
hotel-basics.is-there-a-washing-machine,seh-tahk-gee ee-ssuh-yo
room-problems.the-toilet-will-not-flush,moo-ree ahn neh-ryuh-gah-yo
introductions.where-are-you-from,uh-dee-suh oh-shyuh-ssuh-yo
atm-cash.no-money-came-out,doh-nee ahn nah-wah-ssuh-yo
numbers-money.w,oh
sim-data.do-you-have-an-esim,ee-sheem ee-ssuh-yo
children.suitable-for-children,ah-ee-doh gwehn-chah-nah-yo
etiquette.may-i-sit-here,yuh-gee ahn-jah-doh dweh-yo
social-basics.you-are-welcome,ah-nee-eh-yo
communication.please-say-it-again,dah-shee mahl-ssuhm-heh joo-seh-yo
quick-responses.does-not-work-no,ahn dweh-yo
phone-text-power.please-confirm,hwah-geen-heh joo-seh-yo
time-scheduling.what-day-is-it-today,oh-nuhl moo-suhn yo-ee-ree-eh-yo
time-words.afternoon,oh-hoo
days-of-week.sunday,ee-ryo-eel
months.july,chee-rwuhl
border-customs.i-have-a-return-ticket,doh-rah-gah-nuhn pyo ee-ssuh-yo
directions.where-am-i,yuh-gee-gah uh-dee-yeh-yo
quick-directions.on-the-right,oh-ruhn-jjoh-geh ee-ssuh-yo
taxi.please-use-the-meter,mee-tuh-gee-roh gah joo-seh-yo
transit-rides.do-i-need-to-transfer,hwahn-suhng-heh-yah heh-yo
place-words.luggage-storage,jeem boh-gwahn-soh
rail-station-words.waiting-room,deh-hahp-sheel
common-signs.no-smoking,guh-myuhn
utility-templates.i-need,{} pee-ryo-heh-yo
toilets.is-the-tap-water-safe-to-drink,soo-dohn-mool mah-shyuh-doh dweh-yo
accessibility.accessible-restroom,jahng-eh-een hwah-jahng-sheel ee-ssuh-yo
building-words.key,yuhl-sweh
pronouns-verbs.my-mine,jeh
question-words.how-many,myuht
medical-conditions.i-need-my-inhaler,huh-beep-gee-gah pee-ryo-heh-yo
pharmacy-symptoms.i-have-a-headache,muh-ree-gah ah-pah-yo
police-consulate.i-need-it-for-my-insurance,boh-huhm tteh-moo-neh pee-ryo-hahm-nee-dah
body-parts.ear,gwee
emergency-medical.please-take-me-to-a-hospital,byuhng-wuh-neh deh-ryuh-gah joo-seh-yo
lost-rescue.please-contact-rescue,goo-joh-deh-eh yuhl-lah-keh joo-seh-yo
dietary-needs.i-am-vegetarian,cheh-sheek-joo-ee-jah-yeh-yo
food-ordering.does-it-contain,{} duh-ruh-gah-ssuh-yo
weather.storm,teh-poong
trail-words.steps,gyeh-dahn
trail-warnings.first-aid-station,uhng-guhp-chuh-chee-soh
laundry.please-iron-this,ee-guh dah-ryuh joo-seh-yo
room-problems.the-light-does-not-work,boo-ree ahn kyuh-jyuh-yo
introductions.how-are-you,jahl jee-neh-seh-yo
atm-cash.where-can-i-change-money,hwahn-juhn uh-dee-suh heh-yo
numbers-money.li,yook
sim-data.my-data-is-not-working,deh-ee-tuh-gah ahn dweh-yo
children.minimum-age,myuht sahl-boo-tuh dweh-yo
etiquette.queue-for,ee-geh {} joo-ree-eh-yo
social-basics.excuse-me-sorry,sheel-lyeh-hahm-nee-dah
communication.please-write-it-down,juh-guh joo-seh-yo
time-scheduling.what-time-does-it-open,myuht shee-eh yuh-ruh-yo
time-words.evening,juh-nyuhk
months.august,pah-rwuhl
border-customs.i-am-visiting-family,gah-johk mahn-nah-ruh wah-ssuh-yo
directions.which-way,uh-nuh jjoh-gee-eh-yo
quick-directions.across-from-here,guhn-nuh-pyuh-nee-eh-yo
transit-rides.is-it-delayed,yuhn-chahk-dweh-ssuh-yo
rail-station-words.train-number,yuhl-chah-buhn-hoh
common-signs.no-photography,chwah-ryuhng guhm-jee
utility-templates.is-there-nearby,guhn-chuh-eh {} ee-ssuh-yo
toilets.it-is-urgent,guh-peh-yo
accessibility.station-assistance,yuh-geh-suh doh-oom-bah-duhl soo ee-ssuh-yo
pronouns-verbs.your-yours,dahng-shee-neh
question-words.why,weh
medical-conditions.i-am-pregnant,eem-sheen-heh-ssuh-yo
pharmacy-symptoms.paracetamol-acetaminophen,ah-seh-tuh-ah-mee-noh-pehn
police-consulate.i-need-an-interpreter,tohng-yuhk-sah-gah pee-ryo-hahm-nee-dah
body-parts.leg,dah-ree
lost-rescue.my-companion-is-missing,dohng-hehng-ee uhp-suh-jyuh-ssuh-yo
dietary-needs.i-am-vegan,bee-guh-nee-eh-yo
food-ordering.is-this-vegetarian,ee-guh cheh-shee-gee-eh-yo
weather.ice,beeng-pahn
trail-words.up-uphill,oh-ruh-mahk
trail-warnings.service-suspended,oon-hehng joong-dahn
trail-landmarks.water-point,guhp-soo-deh
laundry.detergent,seh-jeh
room-problems.please-send-someone,sah-rahm johm boh-neh joo-seh-yo
introductions.i-am-a-tourist,gwahn-gwahng-geh-gee-eh-yo
atm-cash.the-machine-is-out-of-service,gee-gyeh-gah goh-jahng-nah-ssuh-yo
numbers-money.q,cheel
sim-data.does-it-need-registration,duhng-noh-keh-yah heh-yo
children.do-children-pay,ah-ee-doh dohn neh-yo
etiquette.dressed-appropriately,ee oht gwehn-chah-nah-yo
social-basics.sorry,jweh-sohng-hahm-nee-dah
communication.please-wait-a-moment,jahm-shee-mahn gee-dah-ryuh joo-seh-yo
time-scheduling.what-time-does-it-close,myuht shee-eh dah-dah-yo
time-words.spring,bohm
months.september,goo-wuhl
border-customs.this-is-for-personal-use,geh-ee-nyohng-ee-eh-yo
directions.can-i-walk-there,guh-ruh-gahl soo ee-ssuh-yo
quick-directions.in-front,ah-peh ee-ssuh-yo
transit-rides.i-am-in-a-hurry,guh-peh-yo
rail-station-words.carriage,gehk-chah
common-signs.do-not-touch,mahn-jee-jee mah-seh-yo
utility-templates.how-much-is,{} uhl-mah-yeh-yo
toilets.may-i-have-the-toilet-key,hwah-jahng-sheel yuhl-sweh joo-seh-yo
accessibility.help-me-carry,ee-guht johm duh-ruh joo-seh-yo
pronouns-verbs.be-called-call,~-rah-goh heh-yo
question-words.this,ee-guh
medical-conditions.i-carry-an-adrenaline-injector,eh-pee-neh-puh-reen jah-gah-joo-sah-gee-gah ee-ssuh-yo
pharmacy-symptoms.how-much-should-i-take,uhl-mah-nah muh-guh-yah heh-yo
