concept_id,respell
lost-rescue.i-lost-my-phone,oh PER-soh eel teh-LEH-foh-noh
lost-rescue.please-call-the-police,"kee-AH-mee lah poh-lee-TSEE-ah, per fah-VOH-reh"
lost-rescue.we-are-here,see-AH-moh kwee
lost-rescue.please-look-at-my-location-pin,GWAR-dee lah MEE-ah poh-zee-tsee-OH-neh SOOL-lah MAP-pah
lost-rescue.i-cannot-walk,non ree-ES-koh ah kam-mee-NAH-reh
lost-rescue.i-sprained-my-ankle,oh lah kah-VEE-lyah zloh-GAH-tah
lost-rescue.please-contact-rescue,kee-AH-mee ee sok-KOR-see
lost-rescue.my-companion-is-missing,non TROH-voh eel MEE-oh kom-PAH-nyoh dee vee-AD-joh
lost-rescue.please-look-at-my-current-location,GWAR-dee lah MEE-ah poh-zee-tsee-OH-neh at-too-AH-leh
emergency-medical.i-feel-unwell,non mee SEN-toh BEH-neh
emergency-medical.this-is-an-emergency,eh oo-neh-mer-JEN-tsah
emergency-medical.i-am-having-a-severe-allergic-reaction,oh OO-noh shok ah-nah-fee-LAT-tee-koh
emergency-medical.i-cannot-breathe,non ree-ES-koh ah res-pee-RAH-reh
emergency-medical.i-am-bleeding-badly,stoh per-DEN-doh MOL-toh SAN-gweh
emergency-medical.i-have-chest-pain,oh doh-LOH-reh al PET-toh
emergency-medical.this-person-is-unconscious,KWES-tah per-SOH-nah ah PER-soh koh-noh-SHEN-tsah
emergency-medical.where-is-the-nearest-hospital,doh-VEH los-peh-DAH-leh pee-OO vee-CHEE-noh
emergency-medical.what-is-the-emergency-number,kwal eh eel NOO-meh-roh dee eh-mer-JEN-tsah
emergency-medical.is-there-a-doctor-who-speaks-english,cheh oon MEH-dee-koh keh PAR-lah een-GLEH-seh
emergency-medical.i-think-a-bone-is-broken,KREH-doh dee ah-VEH-reh OO-nah frat-TOO-rah
emergency-medical.please-call-my-emergency-contact,kee-AH-mee eel MEE-oh kon-TAT-toh dee eh-mer-JEN-tsah
emergency-medical.i-have-travel-insurance,oh oo-nas-see-koo-rah-tsee-OH-neh dee vee-AD-joh
lost-rescue.my-child-is-missing,MEE-oh FEE-lyoh see eh PER-soh
lost-rescue.i-do-not-know-where-i-am,non soh DOH-veh mee TROH-voh
lost-rescue.my-friend-is-hurt,eel MEE-oh ah-MEE-koh eh feh-REE-toh
lost-rescue.i-lost-my-wallet,oh PER-soh eel por-tah-FOH-lyoh
lost-rescue.i-lost-my-bag,oh PER-soh lah BOR-sah
lost-rescue.where-is-lost-and-found,doh-VEH loof-FEE-choh od-JET-tee zmar-REE-tee
lost-rescue.i-cannot-find-my-hotel,non TROH-voh eel MEE-oh al-BER-goh
lost-rescue.i-left-it-on-the-train,loh lah-SHAH-toh sool TREH-noh
lost-rescue.i-cannot-get-down,non ree-ES-koh ah SHEN-deh-reh
medical-conditions.i-am-diabetic,oh eel dee-ah-BEH-teh
medical-conditions.i-need-insulin,mee SER-veh leen-soo-LEE-nah
medical-conditions.i-have-asthma,oh LAZ-mah
medical-conditions.i-have-a-heart-condition,oh OO-nah mah-lat-TEE-ah kar-DEE-ah-kah
medical-conditions.i-am-allergic-to-penicillin,oh oo-nal-ler-JEE-ah AL-lah peh-nee-cheel-LEE-nah
medical-conditions.i-have-epilepsy,oh leh-pee-les-SEE-ah
medical-conditions.my-blood-sugar-is-low,oh lah glee-cheh-MEE-ah BAS-sah
medical-conditions.i-need-my-inhaler,mee SER-veh eel MEE-oh ee-nah-lah-TOH-reh
medical-conditions.i-am-pregnant,SOH-noh een-CHEEN-tah
medical-conditions.i-carry-an-adrenaline-injector,oh oon ow-toh-ee-nee-et-TOH-reh dee ah-dreh-nah-LEE-nah
medical-conditions.i-take-medicine-for,PREN-doh meh-dee-CHEE-neh per {}
medical-conditions.i-take-blood-thinners,PREN-doh an-tee-koh-ah-goo-LAN-tee
medical-conditions.medicine-allergy,al-ler-JEE-ah eye FAR-mah-chee: {}
medical-conditions.this-card-lists-my-conditions,KWES-tah SKEH-dah een-DEE-kah leh MEE-eh pah-toh-loh-JEE-eh
medical-conditions.this-is-my-medicine,KWES-toh eh eel MEE-oh FAR-mah-koh
medical-conditions.please-give-me-sugar-or-juice,mee DEE-ah DEL-loh tsook-KEH-roh oh oon SOOK-koh
medical-conditions.inject-it-into-my-outer-thigh,loh ee-nee-ET-tee NEL-lah PAR-teh es-TER-nah DEL-lah KOH-shah
medical-conditions.my-blood-type-is,eel MEE-oh GROOP-poh san-GWEE-nyoh eh {}
medical-conditions.do-not-give-me,non mee DEE-ah {}
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,oh oo-nal-ler-JEE-ah al-las-pee-REE-nah eh al-lee-boo-proh-FEH-neh
medical-conditions.my-injector-is-in-my-bag,eel MEE-oh ow-toh-ee-nee-et-TOH-reh eh NEL-lah BOR-sah
medical-conditions.i-am-allergic-to-sulfa-drugs,oh oo-nal-ler-JEE-ah eye sool-fah-MEE-dee-chee
pharmacy-symptoms.which-pharmacy-is-open-now,KWAH-leh far-mah-CHEE-ah eh ah-PER-tah ah-DES-soh
pharmacy-symptoms.i-need-medicine-for,mee SER-veh oon FAR-mah-koh per {}
pharmacy-symptoms.i-have-a-fever,oh lah FEB-breh
pharmacy-symptoms.i-have-diarrhea,oh lah dee-ar-REH-ah
pharmacy-symptoms.where-is-an-all-night-pharmacy,doh-VEH lah far-mah-CHEE-ah dee TOOR-noh
pharmacy-symptoms.painkiller,oon an-tee-doh-loh-REE-fee-koh
pharmacy-symptoms.do-i-need-a-prescription,SER-veh lah ree-CHET-tah
pharmacy-symptoms.i-have-a-headache,oh mal dee TES-tah
pharmacy-symptoms.paracetamol-acetaminophen,pah-rah-cheh-tah-MOH-loh (tah-kee-pee-REE-nah)
pharmacy-symptoms.how-much-should-i-take,KWAN-toh DEH-voh PREN-der-neh
pharmacy-symptoms.i-am-vomiting,stoh voh-mee-TAN-doh
pharmacy-symptoms.rehydration-salts,SAH-lee reh-ee-drah-TAN-tee
pharmacy-symptoms.how-many-times-a-day,KWAN-teh VOL-teh al JOR-noh
pharmacy-symptoms.i-have-a-stomach-ache,oh mal dee STOH-mah-koh
pharmacy-symptoms.i-have-a-cough,oh lah TOS-seh
pharmacy-symptoms.antihistamine,oon an-tees-tah-MEE-nee-koh
pharmacy-symptoms.anti-diarrhea-medicine,oon an-tee-dee-ar-ROY-koh (loh-peh-rah-MEE-deh)
pharmacy-symptoms.is-this-safe-to-take-with,POS-soh PREN-der-loh een-see-EH-meh ah {}
pharmacy-symptoms.i-feel-dizzy,oh leh ver-TEE-jee-nee
pharmacy-symptoms.ibuprofen,ee-boo-proh-FEH-neh
pharmacy-symptoms.i-have-a-sore-throat,oh mal dee GOH-lah
pharmacy-symptoms.can-i-get-this-medicine-here,ah-VEH-teh KWES-toh FAR-mah-koh
pharmacy-symptoms.bandage,OO-nah BEN-dah
pharmacy-symptoms.the-pain-is-severe,eel doh-LOH-reh eh MOL-toh FOR-teh
pharmacy-symptoms.antiseptic,oon dee-zeen-fet-TAN-teh
pharmacy-symptoms.i-feel-nauseous,oh lah NOW-zeh-ah
pharmacy-symptoms.i-have-a-rash,oh oo-neh-roo-tsee-OH-neh koo-TAH-neh-ah
pharmacy-symptoms.before-or-after-food,PREE-mah oh DOH-poh ee PAS-tee
pharmacy-symptoms.i-think-it-is-infected,KREH-doh keh SEE-ah een-FET-toh
pharmacy-symptoms.motion-sickness-tablets,pas-TEE-lyeh KON-troh eel mal DOW-toh
pharmacy-symptoms.i-have-a-cut,oh oon TAH-lyoh
pharmacy-symptoms.antacid,oon an-tee-AH-chee-doh
pharmacy-symptoms.i-have-a-burn,oh oo-noos-tee-OH-neh
pharmacy-symptoms.it-started-days-ago,eh ee-nee-tsee-AH-toh {} JOR-nee fah
pharmacy-symptoms.cough-medicine,OO-noh shee-ROP-poh per lah TOS-seh
pharmacy-symptoms.is-this-safe-during-pregnancy,see pwoh PREN-deh-reh een grah-vee-DAN-tsah
police-consulate.where-is-the-police-station,doh-VEH eel kom-mees-sah-ree-AH-toh
police-consulate.i-want-to-report-a-theft,VOH-lyoh deh-noon-CHAH-reh oon FOOR-toh
police-consulate.my-bag-was-stolen,mee AN-noh roo-BAH-toh lah BOR-sah
police-consulate.my-passport-was-stolen,mee AN-noh roo-BAH-toh eel pas-sah-POR-toh
police-consulate.someone-is-following-me,kwal-KOO-noh mee stah seh-GWEN-doh
police-consulate.i-need-a-written-police-report,mee SER-veh lah deh-NOON-chah SKREET-tah
police-consulate.i-want-to-contact-my-embassy,VOH-lyoh kon-tat-TAH-reh lah MEE-ah am-bah-SHAH-tah
police-consulate.i-need-it-for-my-insurance,mee SER-veh per las-see-koo-rah-tsee-OH-neh
police-consulate.i-need-an-interpreter,mee SER-veh oon een-TER-preh-teh
police-consulate.please-leave-me-alone,mee LAH-shee een PAH-cheh
police-consulate.i-was-robbed,mee AN-noh deh-roo-BAH-toh
police-consulate.i-want-a-lawyer,VOH-lyoh oon av-voh-KAH-toh
police-consulate.please-notify-my-consulate,"av-VEE-see eel MEE-oh kon-soh-LAH-toh, per fah-VOH-reh"
police-consulate.i-am-calling-the-police,stoh kee-ah-MAN-doh lah poh-lee-TSEE-ah
police-consulate.am-i-under-arrest,SOH-noh een ar-RES-toh
police-consulate.no-thank-you-i-am-not-interested,"noh GRAH-tsee-eh, non mee een-teh-RES-sah"
police-consulate.someone-attacked-me,mee AN-noh ag-greh-DEE-toh
police-consulate.i-did-not-agree-to-this-price,non oh at-chet-TAH-toh KWES-toh PRET-tsoh
police-consulate.please-write-the-report-number,SKREE-vah eel NOO-meh-roh DEL-lah deh-NOON-chah
police-consulate.it-happened-here,eh soot-CHES-soh kwee
police-consulate.may-i-have-a-copy-of-the-report,POS-soh ah-VEH-reh OO-nah KOH-pee-ah DEL-lah deh-NOON-chah
police-consulate.i-will-not-sign-anything-i-cannot-read,non FEER-moh NOOL-lah keh non POS-sah LED-jeh-reh
police-consulate.am-i-free-to-go,POS-soh an-DAR-meh-neh
police-consulate.i-do-not-want-to-go-with-you,non VOH-lyoh veh-NEE-reh kon lay
body-parts.head,lah TES-tah
body-parts.stomach,lah PAN-chah
body-parts.back,lah skee-EH-nah
body-parts.throat,lah GOH-lah
body-parts.tooth,eel DEN-teh
body-parts.chest,eel PET-toh
body-parts.eye,LOK-kee-oh
body-parts.ear,loh-REK-kee-oh
body-parts.leg,lah GAM-bah
body-parts.arm,eel BRAT-choh
body-parts.foot,eel pee-EH-deh
body-parts.hand,lah MAH-noh
body-parts.knee,eel jee-NOK-kee-oh
body-parts.ankle,lah kah-VEE-lyah
body-parts.skin,lah PEL-leh
dietary-needs.no-meat,SEN-tsah KAR-neh
dietary-needs.no-eggs,SEN-tsah WOH-vah
dietary-needs.not-spicy,non peek-KAN-teh
dietary-needs.less-spicy,MEH-noh peek-KAN-teh
dietary-needs.no-peanuts,SEN-tsah ah-RAH-kee-dee
dietary-needs.no-nuts,SEN-tsah FROOT-tah ah GOO-shoh neh NOH-chee
dietary-needs.no-seafood,SEN-tsah PEH-sheh neh FROOT-tee dee MAH-reh
dietary-needs.i-am-vegetarian,SOH-noh veh-jeh-tah-ree-AH-noh
dietary-needs.i-am-vegan,SOH-noh veh-GAH-noh
dietary-needs.i-do-not-eat,non MAN-joh {}
dietary-needs.i-am-allergic-to,oh oo-nal-ler-JEE-ah ah {}
food-ordering.table-for-two,oon TAH-voh-loh per DOO-eh
food-ordering.is-a-table-available,cheh oon TAH-voh-loh lee-BEH-roh
food-ordering.menu-please,"eel meh-NOO, per fah-VOH-reh"
food-ordering.i-want-this,vor-RAY KWES-toh
food-ordering.do-you-have-drinking-water,ah-VEH-teh AK-kwah poh-TAH-bee-leh
food-ordering.to-go-please,"dah por-TAH-reh VEE-ah, per fah-VOH-reh"
food-ordering.check-please,"eel KON-toh, per fah-VOH-reh"
food-ordering.does-it-contain,kon-tee-EH-neh {}
food-ordering.is-this-vegetarian,KWES-toh eh veh-jeh-tah-ree-AH-noh
dietary-needs.does-it-contain-fish-stock,kon-tee-EH-neh BROH-doh dee PEH-sheh
dietary-needs.does-it-contain-pork-stock,kon-tee-EH-neh BROH-doh dee mah-YAH-leh
dietary-needs.i-have-a-severe-allergy-to,oh OO-nah GRAH-veh al-ler-JEE-ah ah {}
food-ordering.what-do-you-recommend,keh KOH-sah mee kon-SEE-lyah
food-ordering.water-please,"AK-kwah, per fah-VOH-reh"
food-ordering.can-a-vegetarian-eat-this,oon veh-jeh-tah-ree-AH-noh pwoh man-JAH-reh KWES-toh
dietary-needs.no-pork,"SEN-tsah mah-YAH-leh, sah-LOO-mee, pan-CHET-tah oh gwan-CHAH-leh"
dietary-needs.is-this-halal,eh ah-LAL
trail-words.trail,eel sen-tee-EH-roh
trail-words.trailhead,lee-NEE-tsee-oh del sen-tee-EH-roh
trail-words.summit,lah CHEE-mah
trail-words.viewpoint,eel POON-toh pah-noh-rah-MEE-koh
trail-words.cableway,lah foo-NEE-vee-ah
trail-words.shuttle-bus,lah nah-VET-tah
trail-words.park-shuttle,lah nah-VET-tah del PAR-koh
trail-words.steps,ee grah-DEE-nee
trail-words.up-uphill,sah-LEE-tah
trail-words.down-downhill,dee-SHEH-sah
trail-words.one-way,SOH-loh an-DAH-tah
trail-words.round-trip,an-DAH-tah eh ree-TOR-noh
hiking-parks.is-this-the-way-to,eh KWES-toh eel sen-tee-EH-roh per {}
hiking-parks.where-is-the-trailhead,DOH-veh ee-NEE-tsee-ah eel sen-tee-EH-roh
hiking-parks.how-long-to-the-summit,KWAN-toh MAN-kah AL-lah CHEE-mah
hiking-parks.how-long-to-the-viewpoint,KWAN-toh MAN-kah al POON-toh pah-noh-rah-MEE-koh
hiking-parks.which-route-is-easier,KWAH-leh per-KOR-soh eh pee-OO FAH-chee-leh
trail-conditions.how-long-is-the-full-route,KWAN-toh eh LOON-goh eel per-KOR-soh kom-PLEH-toh
trail-conditions.can-we-return-the-same-way,pos-see-AH-moh tor-NAH-reh per lah STES-sah STRAH-dah
trail-conditions.can-we-return-before-dark,pos-see-AH-moh tor-NAH-reh PREE-mah del BOO-yoh
trail-conditions.is-the-trail-open,eel sen-tee-EH-roh eh ah-PER-toh
trail-conditions.is-the-route-steep,eel per-KOR-soh eh ree-PEE-doh
trail-conditions.is-the-path-slippery,eel sen-tee-EH-roh eh shee-voh-LOH-soh
trail-transport.how-long-is-the-queue,KWAN-toh eh LOON-gah lah FEE-lah
trail-transport.what-time-is-the-last-shuttle,ah keh OH-rah eh LOOL-tee-mah nah-VET-tah
trail-transport.when-does-the-cableway-stop,ah keh OH-rah kee-OO-deh lah foo-NEE-vee-ah
trail-transport.where-can-we-buy-water,DOH-veh pos-see-AH-moh kom-PRAH-reh del-LAK-kwah
trail-transport.where-can-we-refill-water,DOH-veh pos-see-AH-moh ree-em-PEE-reh leh bor-RAT-cheh
trail-transport.is-there-cell-signal-here,cheh KAM-poh kwee
trail-transport.do-you-have-a-map,ah OO-nah MAP-pah
trail-warnings.open,ah-PER-toh
trail-warnings.closed,kee-OO-zoh
trail-warnings.maintenance,mah-noo-ten-tsee-OH-neh
trail-warnings.steep-slope,pen-DEN-tsah eh-leh-VAH-tah
trail-warnings.caution-slippery,at-ten-tsee-OH-neh: FON-doh shee-voh-LOH-soh
trail-warnings.danger,peh-REE-koh-loh
trail-warnings.beware-falling-rocks,at-ten-tsee-OH-neh: kah-DOO-tah SAS-see
trail-warnings.first-aid-station,POS-toh dee PREE-moh sok-KOR-soh
trail-warnings.service-suspended,ser-VEE-tsee-oh sos-PEH-soh
trail-landmarks.trail-marker,eel seh-nyah-VEE-ah
trail-landmarks.fork-junction,eel BEE-vee-oh
trail-landmarks.boardwalk-cliff-path,pas-seh-REL-lah / sen-tee-EH-roh es-POS-toh
trail-landmarks.start,par-TEN-tsah
trail-landmarks.end,ar-REE-voh
trail-landmarks.elevation,lal-tee-TOO-dee-neh
trail-landmarks.sunset,eel trah-MON-toh
trail-landmarks.water-point,POON-toh AK-kwah
hiking-parks.is-this-trail-suitable-for-beginners,KWES-toh sen-tee-EH-roh eh ah-DAT-toh eye preen-chee-pee-AN-tee
trail-transport.how-long-is-the-wait,KWAN-toh see DEH-veh as-pet-TAH-reh
weather.forecast,KWAH-lee SOH-noh leh preh-vee-zee-OH-nee del TEM-poh
weather.will-it-rain,pee-oh-veh-RAH OD-jee
weather.is-it-safe-today,OD-jee eh see-KOO-roh
weather.how-cold-at-night,keh FRED-doh fah dee NOT-teh
weather.rain,lah pee-OD-jah
weather.snow,lah NEH-veh
weather.wind,eel VEN-toh
weather.storm,eel tem-poh-RAH-leh
weather.ice,eel ghee-AT-choh
weather.fog,lah NEB-bee-ah
weather.heat,eel KAL-doh
weather.cold,eel FRED-doh
weather.humid,oo-MEE-doh
weather.sunrise,LAL-bah
weather.flood,lal-loo-vee-OH-neh
weather.avalanche-risk,REES-kee-oh vah-LAN-gheh
hotel-words.passport,eel pas-sah-POR-toh
hotel-words.room-key-card,lah TES-seh-rah DEL-lah KAH-meh-rah
hotel-words.check-in,eel chek-EEN
hotel-words.check-out,eel chek-OWT
hotel-basics.are-any-rooms-available,ah-VEH-teh KAH-meh-reh lee-BEH-reh
hotel-basics.there-are-two-of-us,see-AH-moh een DOO-eh
hotel-basics.i-have-a-reservation,oh OO-nah preh-noh-tah-tsee-OH-neh
hotel-basics.can-i-charge-my-phone,POS-soh kah-ree-KAH-reh eel teh-LEH-foh-noh
hotel-basics.i-would-like-a-non-smoking-room,vor-RAY OO-nah KAH-meh-rah per non foo-mah-TOH-ree
hotel-basics.i-would-like-a-quiet-room,vor-RAY OO-nah KAH-meh-rah tran-KWEEL-lah
hotel-basics.is-there-a-washing-machine,cheh OO-nah lah-vah-TREE-cheh
hotel-requests.can-i-check-out-later,POS-soh FAH-reh eel chek-OWT pee-OO TAR-dee
hotel-requests.what-time-does-breakfast-start,ah keh OH-rah ee-NEE-tsee-ah lah koh-lah-tsee-OH-neh
hotel-requests.can-i-store-my-luggage,POS-soh lah-SHAH-reh ee bah-GAH-lyee
hotel-requests.no-housekeeping,"nee-EN-teh poo-lee-TSEE-ah, GRAH-tsee-eh"
room-problems.there-is-a-problem-with-the-room,cheh oon proh-BLEH-mah kon lah KAH-meh-rah
room-problems.the-air-conditioning-is-broken,LAH-ree-ah kon-dee-tsee-oh-NAH-tah non foon-tsee-OH-nah
room-problems.there-is-no-hot-water,non cheh AK-kwah KAL-dah
room-problems.can-i-change-rooms,POS-soh kam-bee-AH-reh KAH-meh-rah
room-problems.the-room-is-too-noisy,lah KAH-meh-rah eh TROP-poh roo-moh-ROH-sah
hotel-basics.is-wi-fi-free,eel WEE-fee eh grah-TOO-ee-toh
hotel-words.luggage-storage,eel deh-POH-zee-toh bah-GAH-lyee
hotel-requests.another-towel-please,"oon AL-troh ah-shoo-gah-MAH-noh, per fah-VOH-reh"
laundry.please-wash-these-clothes,"LAH-vee KWES-tee ves-TEE-tee, per fah-VOH-reh"
laundry.where-is-a-laundromat,doh-VEH OO-nah lah-van-deh-REE-ah ah jet-TOH-nee
laundry.when-will-it-be-ready,KWAN-doh sah-RAH PRON-toh
laundry.how-much-per-kilo,KWAN-toh KOS-tah al KEE-loh
laundry.can-it-be-ready-today,pwoh ES-seh-reh PRON-toh OD-jee
laundry.please-do-not-use-bleach,"non OO-zee lah kan-ded-JEE-nah, per fah-VOH-reh"
laundry.laundromat,lah-van-deh-REE-ah ah jet-TOH-nee
laundry.please-iron-this,"STEE-ree KWES-toh, per fah-VOH-reh"
laundry.detergent,eel deh-ter-SEE-voh
laundry.dry-cleaning,eel lah-VAD-joh ah SEK-koh
laundry.dryer,lah-shoo-gah-TREE-cheh
laundry.coin-operated,ah jet-TOH-nee
hotel-basics.how-much-per-night,KWAN-toh KOS-tah ah NOT-teh
hotel-basics.is-breakfast-included,lah koh-lah-tsee-OH-neh eh kom-PREH-zah
hotel-basics.may-i-see-the-room,POS-soh veh-DEH-reh lah KAH-meh-rah
hotel-basics.for-nights,per {} NOT-tee
hotel-basics.two-beds,"DOO-eh LET-tee seh-pah-RAH-tee, per fah-VOH-reh"
hotel-basics.is-there-air-conditioning,cheh LAH-ree-ah kon-dee-tsee-oh-NAH-tah
hotel-requests.what-time-is-check-out,ah keh OH-rah eh eel chek-OWT
hotel-requests.can-i-check-in-early,POS-soh FAH-reh eel chek-EEN PREE-mah
hotel-requests.another-night,POS-soh res-TAH-reh oo-NAL-trah NOT-teh
hotel-requests.is-there-a-safe,cheh OO-nah kas-sah-FOR-teh
hotel-requests.another-blanket,"oo-NAL-trah koh-PER-tah, per fah-VOH-reh"
hotel-requests.wake-up-call,"mee ZVEH-lyee AL-leh {}, per fah-VOH-reh"
room-problems.the-key-does-not-work,lah kee-AH-veh non foon-tsee-OH-nah
room-problems.the-toilet-will-not-flush,loh shak-KWOH-neh non foon-tsee-OH-nah
room-problems.the-light-does-not-work,lah LOO-cheh non foon-tsee-OH-nah
room-problems.please-send-someone,"MAN-dee kwal-KOO-noh ah ree-pah-RAR-loh, per fah-VOH-reh"
room-problems.the-heating-does-not-work,eel rees-kal-dah-MEN-toh non foon-tsee-OH-nah
introductions.my-name-is,mee kee-AH-moh {}
introductions.nice-to-meet-you,pee-ah-CHEH-reh
