concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
toilets.may-i-use-the-toilet,ໃຊ້ຫ້ອງນ້ຳໄດ້ບໍ່,,xaihongnamdaibo,saj˥˨hɔːŋ˧˩nam˥˨daj˥˨bɔː˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.is-it-only-for-customers,ສຳລັບລູກຄ້າເທົ່ານັ້ນບໍ່,,samlaploukkhathaonanbo,sam˩lap˧luːk˥˨kʰaː˥˨tʰaw˧nan˥˨bɔː˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.toilet-wc,ສຸຂາ,ຫ້ອງນ້ຳ,soukha,suʔ˧˥kʰaː˩,"the form on a door, with the spoken word beside it",2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.is-it-free,ຟຣີບໍ່,,fribo,friː˧˥bɔː˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.do-i-need-a-coin,ຕ້ອງໃຊ້ຫຼຽນບໍ່,,tongxailianbo,tɔːŋ˥˨saj˥˨lia̯n˩bɔː˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.is-the-tap-water-safe-to-drink,ນ້ຳກ໊ອກດື່ມໄດ້ບໍ່,,namkokdumdaibo,nam˥˨kɔːk˧˥dɯːm˧daj˥˨bɔː˧,the honest answer in Laos is no; bottled water is the norm,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.it-is-urgent,ດ່ວນ,,douan,dua̯n˧,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
toilets.may-i-have-the-toilet-key,ຂໍກຸນແຈຫ້ອງນ້ຳ,,khokounchèhongnam,kʰɔː˩kun˩cɛː˩hɔːŋ˧˩nam˥˨,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.there-is-no-toilet-paper,ບໍ່ມີເຈ້ຍຫ້ອງນ້ຳ,,bomichiahongnam,bɔː˧miː˧˥cia̯˥˨hɔːŋ˧˩nam˥˨,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.toilet-paper,ເຈ້ຍຫ້ອງນ້ຳ,,chiahongnam,cia̯˥˨hɔːŋ˧˩nam˥˨,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.it-is-out-of-order,ໃຊ້ບໍ່ໄດ້,,xaibodai,saj˥˨bɔː˧daj˥˨,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.out-of-order,ໃຊ້ບໍ່ໄດ້,,xaibodai,saj˥˨bɔː˧daj˥˨,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.mens-toilet,ຫ້ອງນ້ຳຊາຍ,,hongnamxay,hɔːŋ˧˩nam˥˨saːj˧˥,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.womens-toilet,ຫ້ອງນ້ຳຍິງ,,hongnamgning,hɔːŋ˧˩nam˥˨ɲiŋ˧˥,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.drinking-water,ນ້ຳດື່ມ,,namdum,nam˥˨dɯːm˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.not-for-drinking,ຫ້າມດື່ມ,,hamdum,haːm˧˩dɯːm˧,"the wording a Lao public notice prints, rather than a negation of the potable sign",2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.accessible-toilet,ຫ້ອງນ້ຳສຳລັບຄົນພິການ,,hongnamsamlapkhônphikan,hɔːŋ˧˩nam˥˨sam˩lap˧kʰon˧˥pʰiʔ˧kaːn˩,,2,Lao PDR Ministry of Labour and Social Welfare accessibility terminology and public signage;ipa=lo-g2p
toilets.where-can-i-wash-my-hands,ລ້າງມືຢູ່ໃສ,,langmuyousai,laːŋ˥˨mɯː˧˥juː˧saj˩,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.can-i-flush-the-paper,ຖິ້ມເຈ້ຍລົງວິດຖ່າຍໄດ້ບໍ່,,thimchialôngvitthaydaibo,tʰim˧˩cia̯˥˨loŋ˧˥wit˧tʰaːj˧daj˥˨bɔː˧,in Laos the answer is usually no; the bin beside the pan is for it,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.is-there-a-toilet-on-board,ຢູ່ໃນລົດມີຫ້ອງນ້ຳບໍ່,,younailôtmihongnambo,juː˧naj˧˥lot˧miː˧˥hɔːŋ˧˩nam˥˨bɔː˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.the-toilet-will-not-flush,ວິດຖ່າຍກົດນ້ຳບໍ່ໄດ້,,vitthaykôtnambodai,wit˧tʰaːj˧kot˧˥nam˥˨bɔː˧daj˥˨,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.baby-change,ບ່ອນປ່ຽນຜ້າອ້ອມ,,bonpianphaom,bɔːn˧pia̯n˧pʰaː˧˩ʔɔːm˥˨,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
toilets.squat-toilet,ວິດຖ່າຍນັ່ງຢອງ,,vitthaynangyong,wit˧tʰaːj˧naŋ˧jɔːŋ˩,still the common fixture outside Vientiane,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
building-words.elevator,ລິບ,,lip,lip˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
building-words.stairs,ຂັ້ນໄດ,,khandai,kʰan˧˩daj˩,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
building-words.entrance,ທາງເຂົ້າ,,thangkhao,tʰaːŋ˧˥kʰaw˧˩,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
building-words.exit,ທາງອອກ,,thangok,tʰaːŋ˧˥ʔɔːk˧˩,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
building-words.men,ຊາຍ,,xay,saːj˧˥,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
building-words.women,ຍິງ,,gning,ɲiŋ˧˥,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
building-words.door,ປະຕູ,,patou,paʔ˧˥tuː˩,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
building-words.key,ກຸນແຈ,,kounchè,kun˩cɛː˩,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
