concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
sim-data.how-long-is-it-valid,ໃຊ້ໄດ້ຫຼາຍວັນ,,xaidailayvan,saj˥˨daj˥˨laːj˩wan˧˥,literally 'usable how many days',2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.please-activate-it,ກະລຸນາເປີດໃຊ້ງານ,,kalounapeutxaingan,kaʔ˧˥luʔ˧naː˧˥pɤːt˧˩saj˥˨ŋaːn˧˥,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.do-you-have-an-esim,ມີອີຊິມບໍ່,,miiximbo,miː˧˥ʔiː˩sim˧˥bɔː˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.my-data-is-not-working,ເນັດຂອງຂ້ອຍໃຊ້ບໍ່ໄດ້,,nétkhongkhoyxaibodai,net˧kʰɔːŋ˩kʰɔːj˧˩saj˥˨bɔː˧daj˥˨,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.does-it-need-registration,ຕ້ອງລົງທະບຽນບໍ່,,tonglôngthabianbo,tɔːŋ˥˨loŋ˧˥tʰaʔ˧bia̯n˩bɔː˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.i-have-no-signal,ບໍ່ມີສັນຍານ,,bomisangnan,bɔː˧miː˧˥san˩ɲaːn˧˥,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.please-write-the-wifi-password,ກະລຸນາຂຽນລະຫັດວາຍຟາຍ,,kalounakhianlahatvayfay,kaʔ˧˥luʔ˧naː˧˥kʰia̯n˩laʔ˧hat˧˥waːj˧˥faːj˧˥,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.sim-card,ຊິມ,ຊິມກາດ,xim,sim˧˥,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.where-can-i-buy-a-plug-adapter,ຊື້ຫົວແປງປັກສຽບຢູ່ໃສ,,xuhouapèngpaksiapyousai,sɯː˥˨hua̯˩pɛːŋ˩pak˧˥sia̯p˧˩juː˧saj˩,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.mobile-data,ເນັດ,ອິນເຕີເນັດ,nét,net˧,the clipped loan is what a shop says,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.can-i-top-up-this-sim,ຕື່ມເງິນຊິມນີ້ໄດ້ບໍ່,,tumngeunximnidaibo,tɯːm˧ŋɤn˧˥sim˧˥niː˥˨daj˥˨bɔː˧,literally 'can I add money to this SIM',2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.top-up,ຕື່ມເງິນ,,tumngeun,tɯːm˧ŋɤn˧˥,literally 'add money',2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.is-there-coverage-in,ມີສັນຍານຢູ່ {} ບໍ່,,misangnanyou {} bo,miː˧˥san˩ɲaːn˧˥juː˧ {} bɔː˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.signal,ສັນຍານ,,sangnan,san˩ɲaːn˧˥,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.esim,ອີຊິມ,,ixim,ʔiː˩sim˧˥,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.prepaid,ຕື່ມເງິນ,,tumngeun,tɯːm˧ŋɤn˧˥,the same phrase names a prepaid line and a top-up,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
sim-data.roaming,ໂຣມມິງ,,rômming,roːm˧˥miŋ˧˥,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
etiquette.is-this-allowed,ອັນນີ້ໄດ້ບໍ່,,annidaibo,ʔan˩niː˥˨daj˥˨bɔː˧,,2,"Enfield, N. J., *A Grammar of Lao* (Mouton de Gruyter, 2007);ipa=lo-g2p"
etiquette.is-tipping-expected,ຕ້ອງໃຫ້ເງິນທິບບໍ່,,tonghaingeunthipbo,tɔːŋ˥˨haj˧˩ŋɤn˧˥tʰip˧bɔː˧,asks what is customary rather than how much,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
etiquette.is-service-included,ລວມຄ່າບໍລິການແລ້ວບໍ່,,louamkhabolikanlèobo,lua̯m˧˥kʰaː˧bɔː˩liʔ˧kaːn˩lɛːw˥˨bɔː˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
etiquette.may-i-enter,ເຂົ້າໄປໄດ້ບໍ່,,khaopaidaibo,kʰaw˧˩paj˩daj˥˨bɔː˧,,2,"Enfield, N. J., *A Grammar of Lao* (Mouton de Gruyter, 2007);ipa=lo-g2p"
etiquette.remove-shoes,ຕ້ອງຖອດເກີບບໍ່,,tongthotkeupbo,tɔːŋ˥˨tʰɔːt˧˩kɤːp˧˩bɔː˧,at a temple and in a Lao home the answer is yes,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
etiquette.photo-of-you,ຖ່າຍຮູບເຈົ້າໄດ້ບໍ່,,thayhoupchaodaibo,tʰaːj˧huːp˥˨caw˥˨daj˥˨bɔː˧,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
etiquette.may-i-sit-here,ນັ່ງຢູ່ນີ້ໄດ້ບໍ່,,nangyounidaibo,naŋ˧juː˧niː˥˨daj˥˨bɔː˧,,2,"Enfield, N. J., *A Grammar of Lao* (Mouton de Gruyter, 2007);ipa=lo-g2p"
etiquette.queue-for,ນີ້ແມ່ນຄິວສຳລັບ {} ບໍ່,,nimènkhiousamlap {} bo,niː˥˨mɛːn˧kʰiw˧˥sam˩lap˧ {} bɔː˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
etiquette.dressed-appropriately,ຂ້ອຍນຸ່ງເຄື່ອງແບບນີ້ໄດ້ບໍ່,,khoynoungkhuangbèpnidaibo,kʰɔːj˧˩nuŋ˧kʰɯa̯ŋ˧bɛːp˧˩niː˥˨daj˥˨bɔː˧,"asked at a temple, where shoulders and knees must be covered",2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
etiquette.did-not-mean-to-offend,ຂ້ອຍບໍ່ໄດ້ຕັ້ງໃຈ,,khoybodaitangchai,kʰɔːj˧˩bɔː˧daj˥˨taŋ˥˨caj˩,literally 'I did not intend it',2,"Enfield, N. J., *A Grammar of Lao* (Mouton de Gruyter, 2007);ipa=lo-g2p"
etiquette.what-is-customary,ຢູ່ນີ້ເຮັດແນວໃດ,,younihétnoèdai,juː˧niː˥˨het˧nwɛː˧˥daj˩,"literally 'here, how is it done'",2,"Enfield, N. J., *A Grammar of Lao* (Mouton de Gruyter, 2007);ipa=lo-g2p"
etiquette.keep-the-change,ບໍ່ຕ້ອງທອນ,,botongthon,bɔː˧tɔːŋ˥˨tʰɔːn˧˥,literally 'no need to give change',2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
children.cannot-find-my-child,ຂ້ອຍຫາລູກບໍ່ພົບ,,khoyhaloukbophôp,kʰɔːj˧˩haː˩luːk˥˨bɔː˧pʰop˧,ຫາ...ບໍ່ພົບ is 'search and not find'; no verb here can mean bereavement,2,"Enfield, N. J., *A Grammar of Lao* (Mouton de Gruyter, 2007);ipa=lo-g2p"
children.make-an-announcement,ກະລຸນາປະກາດ,,kalounapakat,kaʔ˧˥luʔ˧naː˧˥paʔ˧˥kaːt˧˩,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
children.child-age,ລູກຂ້ອຍອາຍຸ {} ປີ,,loukkhoyagnou {} pi,luːk˥˨kʰɔːj˧˩ʔaː˩ɲuʔ˧ {} piː˩,a Lao numeral leaves the noun after it uninflected,2,"Enfield, N. J., *A Grammar of Lao* (Mouton de Gruyter, 2007);ipa=lo-g2p"
children.high-chair,ມີຕັ່ງສູງສຳລັບເດັກບໍ່,,mitangsoungsamlapdékbo,miː˧˥taŋ˧suːŋ˩sam˩lap˧dek˧˥bɔː˧,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
children.baby-changing-room,ຫ້ອງປ່ຽນຜ້າອ້ອມຢູ່ໃສ,,hongpianphaomyousai,hɔːŋ˧˩pia̯n˧pʰaː˧˩ʔɔːm˥˨juː˧saj˩,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
children.childrens-menu,ມີເມນູສຳລັບເດັກບໍ່,,miménousamlapdékbo,miː˧˥meː˧˥nuː˧˥sam˩lap˧dek˧˥bɔː˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
children.suitable-for-children,ອັນນີ້ເໝາະສຳລັບເດັກບໍ່,,annimosamlapdékbo,ʔan˩niː˥˨mɔʔ˧˥sam˩lap˧dek˧˥bɔː˧,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
children.minimum-age,ອາຍຸຕ່ຳສຸດເທົ່າໃດ,,agnoutamsoutthaodai,ʔaː˩ɲuʔ˧tam˧sut˧˥tʰaw˧daj˩,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
children.do-children-pay,ເດັກຕ້ອງຈ່າຍບໍ່,,déktongchaybo,dek˧˥tɔːŋ˥˨caːj˧bɔː˧,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
children.crib,ມີຕຽງເດັກບໍ່,,mitiangdékbo,miː˧˥tia̯ŋ˩dek˧˥bɔː˧,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
children.warm-this-bottle,ກະລຸນາອຸ່ນຢວດນີ້,,kalounaounyouatni,kaʔ˧˥luʔ˧naː˧˥ʔun˧jua̯t˧˩niː˥˨,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
