concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
atm-cash.do-you-have-change,ມີເງິນຍ່ອຍບໍ່,,mingeungnoybo,miː˧˥ŋɤn˧˥ɲɔːj˧bɔː˧,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
atm-cash.may-i-pay-in,ຈ່າຍເປັນ {} ໄດ້ບໍ່,,chaypén {} daibo,caːj˧pen˩ {} daj˥˨bɔː˧,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
atm-cash.please-charge-in-local-currency,ກະລຸນາຄິດເປັນເງິນທ້ອງຖິ່ນ,,kalounakhitpénngeunthongthin,kaʔ˧˥luʔ˧naː˧˥kʰit˧pen˩ŋɤn˧˥tʰɔːŋ˥˨tʰin˧,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
atm-cash.where-can-i-get-coins,ຫາຫຼຽນຢູ່ໃສ,,halianyousai,haː˩lia̯n˩juː˧saj˩,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
atm-cash.is-there-a-minimum-for-cards,ໃຊ້ບັດຕ້ອງຊື້ຂັ້ນຕ່ຳເທົ່າໃດ,,xaibattongxukhantamthaodai,saj˥˨bat˧˥tɔːŋ˥˨sɯː˥˨kʰan˧˩tam˧tʰaw˧daj˩,,2,Lao PDR public signage and bank notice wording (Vientiane Capital);ipa=lo-g2p
atm-cash.atm,ຕູ້ເອທີເອັມ,,touéthiém,tuː˥˨ʔeː˩tʰiː˧˥ʔem˩,,2,Lao PDR public signage and bank notice wording (Vientiane Capital);ipa=lo-g2p
atm-cash.banknote,ໃບເງິນ,ແບັງ,baingeun,baj˩ŋɤn˧˥,"ແບັງ, from French *banque*, is what a Lao speaker says",2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
atm-cash.coin,ຫຼຽນ,,lian,lia̯n˩,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
atm-cash.cash-only,ຮັບແຕ່ເງິນສົດ,,haptèngeunsôt,hap˧tɛː˧ŋɤn˧˥sot˧˥,,2,Lao PDR public signage and bank notice wording (Vientiane Capital);ipa=lo-g2p
atm-cash.fee,ຄ່າທຳນຽມ,,khathamniam,kʰaː˧tʰam˧˥nia̯m˧˥,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
atm-cash.change,ເງິນທອນ,,ngeunthon,ŋɤn˧˥tʰɔːn˧˥,"the money handed back, not small change",2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
atm-cash.exchange-rate,ອັດຕາແລກປ່ຽນ,,attalèkpian,ʔat˧˥taː˩lɛːk˥˨pia̯n˧,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
atm-cash.bank,ທະນາຄານ,,thanakhan,tʰaʔ˧naː˧˥kʰaːn˧˥,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
atm-cash.money-exchange,ບ່ອນແລກເງິນ,,bonlèkngeun,bɔːn˧lɛːk˥˨ŋɤn˧˥,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
atm-cash.pin,ລະຫັດບັດ,PIN,lahatbat,laʔ˧hat˧˥bat˧˥,literally 'card code',2,Lao PDR public signage and bank notice wording (Vientiane Capital);ipa=lo-g2p
numbers-money.yu-n,ຢວນ,,youan,jua̯n˩,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.ku-i,ຢວນ,,youan,jua̯n˩,Lao uses one word where Chinese has 元 and 块,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.yen,ເຢນ,,yén,jeːn˩,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.yen-symbol,ເຄື່ອງໝາຍເຢນ,,khuangmayyén,kʰɯa̯ŋ˧maːj˩jeːn˩,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.won,ວອນ,,von,wɔːn˧˥,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.won-symbol,ເຄື່ອງໝາຍວອນ,,khuangmayvon,kʰɯa̯ŋ˧maːj˩wɔːn˧˥,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.euro,ເອີໂຣ,,eurô,ʔɤː˩roː˧˥,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.euro-symbol,ເຄື່ອງໝາຍເອີໂຣ,,khuangmayeurô,kʰɯa̯ŋ˧maːj˩ʔɤː˩roː˧˥,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.baht,ບາດ,,bat,baːt˧˩,"Thai baht, and the currency a Lao speaker handles most after the kip",2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.baht-symbol,ເຄື່ອງໝາຍບາດ,,khuangmaybat,kʰɯa̯ŋ˧maːj˩baːt˧˩,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.dong,ດົ່ງ,,dông,doŋ˧,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.dong-symbol,ເຄື່ອງໝາຍດົ່ງ,,khuangmaydông,kʰɯa̯ŋ˧maːj˩doŋ˧,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.rupee,ຣູປີ,,roupi,ruː˧˥piː˩,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.rupee-symbol,ເຄື່ອງໝາຍຣູປີ,,khuangmayroupi,kʰɯa̯ŋ˧maːj˩ruː˧˥piː˩,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.dollar,ໂດລາ,,dôla,doː˩laː˧˥,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.dollar-symbol,ເຄື່ອງໝາຍໂດລາ,,khuangmaydôla,kʰɯa̯ŋ˧maːj˩doː˩laː˧˥,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.pound,ປອນ,,pon,pɔːn˩,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.pound-symbol,ເຄື່ອງໝາຍປອນ,,khuangmaypon,kʰɯa̯ŋ˧maːj˩pɔːn˩,,2,Bank of the Lao PDR published exchange-rate tables and Lao-language financial press usage;ipa=lo-g2p
numbers-money.lira,ເງິນຕວກກີ,,ngeuntouakki,ŋɤn˧˥tua̯k˧˩kiː˩,the currency of Turkey,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.lira-symbol,ເຄື່ອງໝາຍເງິນຕວກກີ,,khuangmayngeuntouakki,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥tua̯k˧˩kiː˩,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.ruble,ເງິນລັດເຊຍ,,ngeunlatxia,ŋɤn˧˥lat˧sia̯˧˥,the currency of Russia,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.ruble-symbol,ເຄື່ອງໝາຍເງິນລັດເຊຍ,,khuangmayngeunlatxia,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥lat˧sia̯˧˥,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.rupiah,ເງິນອິນໂດເນເຊຍ,,ngeunindônéxia,ŋɤn˧˥ʔin˩doː˩neː˧˥sia̯˧˥,the currency of Indonesia,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.rupiah-symbol,ເຄື່ອງໝາຍເງິນອິນໂດເນເຊຍ,,khuangmayngeunindônéxia,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥ʔin˩doː˩neː˧˥sia̯˧˥,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.shilling,ເງິນອາຟຣິກາຕາເວັນອອກ,,ngeunafrikatavénok,ŋɤn˧˥ʔaːp˧˩riʔ˧kaː˩taː˩wen˧˥ʔɔːk˧˩,the East African shilling,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.shilling-symbol,ເຄື່ອງໝາຍເງິນອາຟຣິກາຕາເວັນອອກ,,khuangmayngeunafrikatavénok,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥ʔaːp˧˩riʔ˧kaː˩taː˩wen˧˥ʔɔːk˧˩,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.forint,ເງິນຮັງກາຣີ,,ngeunhangkari,ŋɤn˧˥haŋ˧˥kaː˩riː˧˥,the currency of Hungary,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.forint-symbol,ເຄື່ອງໝາຍເງິນຮັງກາຣີ,,khuangmayngeunhangkari,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥haŋ˧˥kaː˩riː˧˥,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.franc,ເງິນຝຣັ່ງ,,ngeunfrang,ŋɤn˧˥fraŋ˧,the Swiss and Central African franc,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.franc-symbol,ເຄື່ອງໝາຍເງິນຝຣັ່ງ,,khuangmayngeunfrang,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥fraŋ˧,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.peso,ເງິນເມັກຊິໂກ,,ngeunmékxikô,ŋɤn˧˥mek˧siʔ˧koː˩,the peso of Mexico and the Philippines,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.peso-symbol,ເຄື່ອງໝາຍເງິນເມັກຊິໂກ,,khuangmayngeunmékxikô,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥mek˧siʔ˧koː˩,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.real,ເງິນບຣາຊິນ,,ngeunbraxin,ŋɤn˧˥braː˩sin˧˥,the currency of Brazil,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.real-symbol,ເຄື່ອງໝາຍເງິນບຣາຊິນ,,khuangmayngeunbraxin,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥braː˩sin˧˥,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.local-currency,ເງິນທ້ອງຖິ່ນ,,ngeunthongthin,ŋɤn˧˥tʰɔːŋ˥˨tʰin˧,,2,"Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
numbers-money.shekel,ເງິນອິດສະລາແອນ,,ngeunitsalaèn,ŋɤn˧˥ʔit˧˥saʔ˧˥laː˧˥ʔɛːn˩,the currency of Israel,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.shekel-symbol,ເຄື່ອງໝາຍເງິນອິດສະລາແອນ,,khuangmayngeunitsalaèn,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥ʔit˧˥saʔ˧˥laː˧˥ʔɛːn˩,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.rial,ເງິນອີຣານ,,ngeuniran,ŋɤn˧˥ʔiː˩raːn˧˥,the currency of Iran,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.toman,ສິບຣີອານ,,siprian,sip˧˥riː˧˥ʔaːn˩,Iranian shops quote in toman at ten rial to one,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.zloty,ເງິນໂປແລນ,,ngeunpôlèn,ŋɤn˧˥poː˩lɛːn˧˥,the currency of Poland,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.zloty-symbol,ເຄື່ອງໝາຍເງິນໂປແລນ,,khuangmayngeunpôlèn,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥poː˩lɛːn˧˥,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.hryvnia,ເງິນອູແກຣນ,,ngeunoukrèn,ŋɤn˧˥ʔuː˩krɛːn˩,the currency of Ukraine,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.hryvnia-symbol,ເຄື່ອງໝາຍເງິນອູແກຣນ,,khuangmayngeunoukrèn,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥ʔuː˩krɛːn˩,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.leu,ເງິນໂຣມາເນຍ,,ngeunrômania,ŋɤn˧˥roː˧˥maː˧˥nia̯˧˥,the currency of Romania and Moldova,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.leu-symbol,ເຄື່ອງໝາຍເງິນໂຣມາເນຍ,,khuangmayngeunrômania,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥roː˧˥maː˧˥nia̯˧˥,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.koruna,ເງິນເຊັກ,,ngeunxék,ŋɤn˧˥sek˧,the currency of the Czech Republic,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.koruna-symbol,ເຄື່ອງໝາຍເງິນເຊັກ,,khuangmayngeunxék,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥sek˧,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.ringgit,ເງິນມາເລເຊຍ,,ngeunmaléxia,ŋɤn˧˥maː˧˥leː˧˥sia̯˧˥,the currency of Malaysia,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.ringgit-symbol,ເຄື່ອງໝາຍເງິນມາເລເຊຍ,,khuangmayngeunmaléxia,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥maː˧˥leː˧˥sia̯˧˥,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.krona,ເງິນສະວີເດັນ,,ngeunsavidén,ŋɤn˧˥saʔ˧˥wiː˧˥den˩,the currency of Sweden,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.krona-symbol,ເຄື່ອງໝາຍເງິນສະວີເດັນ,,khuangmayngeunsavidén,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥saʔ˧˥wiː˧˥den˩,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.nepali-rupee,ເງິນເນປານ,,ngeunnépan,ŋɤn˧˥neː˧˥paːn˩,the currency of Nepal,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.nepali-rupee-symbol,ເຄື່ອງໝາຍເງິນເນປານ,,khuangmayngeunnépan,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥neː˧˥paːn˩,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.birr,ເງິນເອທິໂອເປຍ,,ngeunéthiôpia,ŋɤn˧˥ʔeː˩tʰiʔ˧ʔoː˩pia̯˩,the currency of Ethiopia,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.naira,ເງິນໄນຈີເຣຍ,,ngeunnaichiria,ŋɤn˧˥naj˧˥ciː˩ria̯˧˥,the currency of Nigeria,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.naira-symbol,ເຄື່ອງໝາຍເງິນໄນຈີເຣຍ,,khuangmayngeunnaichiria,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥naj˧˥ciː˩ria̯˧˥,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.riel,ເງິນກຳປູເຈຍ,,ngeunkampouchia,ŋɤn˧˥kam˩puː˩cia̯˩,the currency of Cambodia,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.riel-symbol,ເຄື່ອງໝາຍເງິນກຳປູເຈຍ,,khuangmayngeunkampouchia,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥kam˩puː˩cia̯˩,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated;ipa=lo-g2p"
numbers-money.number-and-classifier-notes,"ປະກອບເລກ: 11 = shi yi, 20 = er shi, 21 = er shi yi ເບີໂທລະສັບ: 1 ມັກອ່ານວ່າ yao ຄຳລັກສະນະນາມ: ge ທົ່ວໄປ, wei ຄົນ, zhang ປີ້ ຫຼື ສິ່ງແປ, bei ຈອກ, ping ແກ້ວ jiao ຫຼື mao = 0.1 ຢວນ, fen = 0.01 ຢວນ",,"pakoplék: 11 = shi yi, 20 = er shi, 21 = er shi yi beuthlôsap: 1 makanva yao khamlaksananam: ge thouapai, wei khôn, zhang pi lu singpè, bei chok, ping kèo jiao lu mao = 0.1 youan, fen = 0.01 youan",,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated"
numbers-money.number-and-classifier-notes-2,"ປະກອບເລກ: 11 = juuichi, 20 = nijuu, 21 = nijuuichi ຄຳນັບ: -tsu ສິ່ງຂອງ, -mai ສິ່ງແປ, -hon ສິ່ງຍາວ, -nin ຄົນ, -hai ຈອກ ເບີໂທລະສັບ: 0 = zero ຫຼື maru, 4 = yon, 7 = nana, 9 = kyuu",,"pakoplék: 11 = juuichi, 20 = nijuu, 21 = nijuuichi khamnap: -tsu singkhong, -mai singpè, -hon singgnao, -nin khôn, -hai chok beuthlôsap: 0 = zero lu maru, 4 = yon, 7 = nana, 9 = kyuu",,,2,"CLDR / Intl.DisplayNames Lao region names, quoted rather than translated"
numbers-money.kip,ກີບ,,kip,kiːp˧˩,,2,"Bank of the Lao PDR (bol.gov.la); Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972);ipa=lo-g2p"
numbers-money.kip-symbol,₭,LAK,kip,,"the symbol on a price tag, and on every note in circulation",2,"Bank of the Lao PDR (bol.gov.la); Kerr, Allen D., *Lao-English Dictionary* (Catholic University of America Press, 1972)"
numbers-money.dram,ແດຣມ,,drèm,drɛːm˩,,2,currency-gap-v1;gloss-only;scoped-away;name of the currency in this language;cldr;ipa=lo-g2p
numbers-money.dram-symbol,ເຄື່ອງໝາຍແດຣມ,,khuangmaydrèm,kʰɯa̯ŋ˧maːj˩drɛːm˩,,2,currency-gap-v1;gloss-only;scoped-away;name of the currency in this language;cldr;ipa=lo-g2p
numbers-money.lari,ລາຣິ,,lari,laː˧˥riʔ˧,,2,currency-gap-v1;gloss-only;scoped-away;name of the currency in this language;cldr;ipa=lo-g2p
numbers-money.lari-symbol,ເຄື່ອງໝາຍລາຣິ,,khuangmaylari,kʰɯa̯ŋ˧maːj˩laː˧˥riʔ˧,,2,currency-gap-v1;gloss-only;scoped-away;name of the currency in this language;cldr;ipa=lo-g2p
numbers-money.taka,ຕາກາ,,taka,taː˩kaː˩,,2,currency-gap-v1;gloss-only;scoped-away;name of the currency in this language;cldr;ipa=lo-g2p
numbers-money.taka-symbol,ເຄື່ອງໝາຍຕາກາ,,khuangmaytaka,kʰɯa̯ŋ˧maːj˩taː˩kaː˩,,2,currency-gap-v1;gloss-only;scoped-away;name of the currency in this language;cldr;ipa=lo-g2p
numbers-money.pakistani-rupee,ເງິນປາກິດສະຖານ,,ngeunpakitsathan,ŋɤn˧˥paː˩kit˧˥saʔ˧˥tʰaːn˩,,2,currency-gap-v1;gloss-only;scoped-away;name of the currency in this language;cldr;ipa=lo-g2p
numbers-money.pakistani-rupee-symbol,ເຄື່ອງໝາຍເງິນປາກິດສະຖານ,,khuangmayngeunpakitsathan,kʰɯa̯ŋ˧maːj˩ŋɤn˧˥paː˩kit˧˥saʔ˧˥tʰaːn˩,,2,currency-gap-v1;gloss-only;scoped-away;name of the currency in this language;cldr;ipa=lo-g2p
