concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
emergency-medical.i-am-having-a-severe-allergic-reaction,ຂ້ອຍມີອາການແພ້ຢ່າງຮຸນແຮງ,ອານາໄຟແລັກຊິດ,khoymiakanphèyanghounhèng,kʰɔːj˧˩miː˧˥ʔaː˩kaːn˩pʰɛː˥˨jaːŋ˧hun˧˥hɛːŋ˧˥,the descriptive phrase is in text because it is the one a Lao paramedic acts on; the transliterated clinical term is beside it,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
emergency-medical.i-cannot-breathe,ຂ້ອຍຫາຍໃຈບໍ່ອອກ,,khoyhaychaibook,kʰɔːj˧˩haːj˩caj˩bɔː˧ʔɔːk˧˩,literally 'I breathe and it does not come out',2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
emergency-medical.i-am-bleeding-badly,ຂ້ອຍເລືອດອອກຫຼາຍ,,khoyluatoklay,kʰɔːj˧˩lɯa̯t˥˨ʔɔːk˧˩laːj˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
emergency-medical.i-have-chest-pain,ຂ້ອຍເຈັບໜ້າອົກ,,khoychépnaôk,kʰɔːj˧˩cep˧˥naː˧˩ʔok˧˥,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
emergency-medical.this-person-is-unconscious,ຄົນນີ້ໝົດສະຕິ,,khônnimôtsati,kʰon˧˥niː˥˨mot˧˥saʔ˧˥tiʔ˧˥,"ໝົດສະຕິ, literally 'consciousness finished'",2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
emergency-medical.where-is-the-nearest-hospital,ໂຮງໝໍທີ່ໃກ້ສຸດຢູ່ໃສ,,hôngmothikaisoutyousai,hoːŋ˧˥mɔː˩tʰiː˧kaj˥˨sut˧˥juː˧saj˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
emergency-medical.what-is-the-emergency-number,ເບີໂທສຸກເສີນແມ່ນຫຍັງ,,beuthôsoukseunmèngnang,bɤː˩tʰoː˧˥suk˧˥sɤːn˩mɛːn˧ɲaŋ˩,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
emergency-medical.is-there-a-doctor-who-speaks-english,ມີໝໍທີ່ປາກພາສາ{source}ໄດ້ບໍ່,,mimothipakphasa{source}daibo,miː˧˥mɔː˩tʰiː˧paːk˧˩pʰaː˧˥saː˩ {source} daj˥˨bɔː˧,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
emergency-medical.i-think-a-bone-is-broken,ຂ້ອຍຄິດວ່າກະດູກຫັກ,,khoykhitvakadoukhak,kʰɔːj˧˩kʰit˧waː˧kaʔ˧˥duːk˧˩hak˧˥,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
emergency-medical.please-call-my-emergency-contact,ກະລຸນາໂທຫາຜູ້ຕິດຕໍ່ສຸກເສີນຂອງຂ້ອຍ,,kalounathôhaphoutittosoukseunkhongkhoy,kaʔ˧˥luʔ˧naː˧˥tʰoː˧˥haː˩pʰuː˧˩tit˧˥tɔː˧suk˧˥sɤːn˩kʰɔːŋ˩kʰɔːj˧˩,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
emergency-medical.i-have-travel-insurance,ຂ້ອຍມີປະກັນເດີນທາງ,,khoymipakandeunthang,kʰɔːj˧˩miː˧˥paʔ˧˥kan˩dɤːn˩tʰaːŋ˧˥,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
medical-conditions.i-am-diabetic,ຂ້ອຍເປັນພະຍາດເບົາຫວານ,,khoypénphagnatbaovan,kʰɔːj˧˩pen˩pʰaʔ˧ɲaːt˥˨baw˩waːn˩,ເບົາຫວານ is literally 'sweet urine' and is the ordinary Lao name for diabetes,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.i-need-insulin,ຂ້ອຍຕ້ອງການອິນຊູລິນ,,khoytongkaninxoulin,kʰɔːj˧˩tɔːŋ˥˨kaːn˩ʔin˩suː˧˥lin˧˥,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.i-have-asthma,ຂ້ອຍເປັນພະຍາດຫືດ,,khoypénphagnathut,kʰɔːj˧˩pen˩pʰaʔ˧ɲaːt˥˨hɯːt˧˩,ຫືດ is the ordinary word and needs no qualifier,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.i-have-a-heart-condition,ຂ້ອຍເປັນພະຍາດຫົວໃຈ,,khoypénphagnathouachai,kʰɔːj˧˩pen˩pʰaʔ˧ɲaːt˥˨hua̯˩caj˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.i-am-allergic-to-penicillin,ຂ້ອຍແພ້ຢາເພນິຊິລິນ,,khoyphèyaphénixilin,kʰɔːj˧˩pʰɛː˥˨jaː˩pʰeː˧˥niʔ˧siʔ˧lin˧˥,ແພ້ is the verb a Lao pharmacist uses for an allergy,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.i-have-epilepsy,ຂ້ອຍເປັນໂລກລົມຊັກ,ບ້າໝູ,khoypénlôklômxak,kʰɔːj˧˩pen˩loːk˥˨lom˧˥sak˧,the clinical term is in text; ບ້າໝູ is the ordinary word and is literally 'pig madness',2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.my-blood-sugar-is-low,ນ້ຳຕານໃນເລືອດຂ້ອຍຕ່ຳ,,namtannailuatkhoytam,nam˥˨taːn˩naj˧˥lɯa̯t˥˨kʰɔːj˧˩tam˧,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.i-need-my-inhaler,ຂ້ອຍຕ້ອງການຢາພົ່ນ,,khoytongkanyaphôn,kʰɔːj˧˩tɔːŋ˥˨kaːn˩jaː˩pʰon˧,literally 'spray medicine',2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.i-am-pregnant,ຂ້ອຍຖືພາ,,khoythupha,kʰɔːj˧˩tʰɯː˩pʰaː˧˥,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.i-carry-an-adrenaline-injector,ຂ້ອຍມີເຂັມສີດອະດີນາລິນ,,khoymikhémsitadinalin,kʰɔːj˧˩miː˧˥kʰem˩siːt˧˩ʔaʔ˧˥diː˩naː˧˥lin˧˥,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.i-take-medicine-for,ຂ້ອຍກິນຢາສຳລັບ {},,khoykinyasamlap {},kʰɔːj˧˩kin˩jaː˩sam˩lap˧ {},"ກິນຢາ, literally 'eat medicine', is how Lao says to take a drug",2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.i-take-blood-thinners,ຂ້ອຍກິນຢາລະລາຍເລືອດ,,khoykinyalalayluat,kʰɔːj˧˩kin˩jaː˩laʔ˧laːj˧˥lɯa̯t˥˨,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.medicine-allergy,ແພ້ຢາ: {},,phèya: {},pʰɛː˥˨jaː˩ {},,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.this-card-lists-my-conditions,ບັດນີ້ບອກພະຍາດຂອງຂ້ອຍ,,batnibokphagnatkhongkhoy,bat˧˥niː˥˨bɔːk˧˩pʰaʔ˧ɲaːt˥˨kʰɔːŋ˩kʰɔːj˧˩,,2,"Lao PDR public signage and announcement wording (Wattay International Airport, Vientiane Capital public notices);ipa=lo-g2p"
medical-conditions.this-is-my-medicine,ນີ້ແມ່ນຢາຂອງຂ້ອຍ,,nimènyakhongkhoy,niː˥˨mɛːn˧jaː˩kʰɔːŋ˩kʰɔːj˧˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.please-give-me-sugar-or-juice,ກະລຸນາໃຫ້ນ້ຳຕານຫຼືນ້ຳໝາກໄມ້ຂ້ອຍ,,kalounahainamtanlunammakmaikhoy,kaʔ˧˥luʔ˧naː˧˥haj˧˩nam˥˨taːn˩lɯː˩nam˥˨maːk˧˩maj˥˨kʰɔːj˧˩,ນ້ຳຕານ is granulated sugar and is not the word for diabetes,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.inject-it-into-my-outer-thigh,ສີດໃສ່ດ້ານນອກຂາຂອງຂ້ອຍ,,sitsaidannokkhakhongkhoy,siːt˧˩saj˧daːn˥˨nɔːk˥˨kʰaː˩kʰɔːŋ˩kʰɔːj˧˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.my-blood-type-is,ເລືອດຂ້ອຍກຸ່ມ {},,luatkhoykoum {},lɯa̯t˥˨kʰɔːj˧˩kum˧ {},,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.do-not-give-me,ຢ່າໃຫ້ຂ້ອຍ {},,yahaikhoy {},jaː˧haj˧˩kʰɔːj˧˩ {},ຢ່າ is the prohibitive and is stronger than ບໍ່,2,"Enfield, N. J., *A Grammar of Lao* (Mouton de Gruyter, 2007);ipa=lo-g2p"
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,ຂ້ອຍແພ້ຢາແອດສະໄພລິນແລະຢາໄອບູໂປຼເຟນ,,khoyphèyaètsaphailinlèyaaibouplôfén,kʰɔːj˧˩pʰɛː˥˨jaː˩ʔɛːt˧˩saʔ˧˥pʰaj˧˥lin˧˥lɛʔ˧jaː˩ʔaj˩buː˩ploː˩feːn˧˥,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.my-injector-is-in-my-bag,ເຂັມສີດຂ້ອຍຢູ່ໃນກະເປົາ,,khémsitkhoyyounaikapao,kʰem˩siːt˧˩kʰɔːj˧˩juː˧naj˧˥kaʔ˧˥paw˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
medical-conditions.i-am-allergic-to-sulfa-drugs,ຂ້ອຍແພ້ຢາຊຸນຟາ,,khoyphèyaxounfa,kʰɔːj˧˩pʰɛː˥˨jaː˩sun˧˥faː˧˥,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.which-pharmacy-is-open-now,ຮ້ານຂາຍຢາໃດເປີດຢູ່ຕອນນີ້,,hankhayyadaipeutyoutonni,haːn˥˨kʰaːj˩jaː˩daj˩pɤːt˧˩juː˧tɔːn˩niː˥˨,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-need-medicine-for,ຂ້ອຍຕ້ອງການຢາສຳລັບ {},,khoytongkanyasamlap {},kʰɔːj˧˩tɔːŋ˥˨kaːn˩jaː˩sam˩lap˧ {},,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-have-a-fever,ຂ້ອຍເປັນໄຂ້,,khoypénkhai,kʰɔːj˧˩pen˩kʰaj˧˩,"ໄຂ້ is a fever specifically, not illness in general",2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-think-i-have-malaria,ຂ້ອຍຄິດວ່າຂ້ອຍເປັນໄຂ້ຍຸງ,ໄຂ້ມາລາເລຍ,khoykhitvakhoypénkhaignoung,kʰɔːj˧˩kʰit˧waː˧kʰɔːj˧˩pen˩kʰaj˧˩ɲuŋ˧˥,ໄຂ້ຍຸງ is literally 'mosquito fever' and is what a Lao villager says; the transliteration is beside it,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-need-a-malaria-test,ຂ້ອຍຕ້ອງການກວດໄຂ້ຍຸງ,,khoytongkankouatkhaignoung,kʰɔːj˧˩tɔːŋ˥˨kaːn˩kua̯t˧˩kʰaj˧˩ɲuŋ˧˥,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-have-diarrhea,ຂ້ອຍຖອກທ້ອງ,,khoythokthong,kʰɔːj˧˩tʰɔːk˧˩tʰɔːŋ˥˨,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.where-is-an-all-night-pharmacy,ຮ້ານຂາຍຢາທີ່ເປີດກາງຄືນຢູ່ໃສ,,hankhayyathipeutkangkhunyousai,haːn˥˨kʰaːj˩jaː˩tʰiː˧pɤːt˧˩kaːŋ˩kʰɯːn˧˥juː˧saj˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.painkiller,ຢາແກ້ປວດ,,yakèpouat,jaː˩kɛː˥˨pua̯t˧˩,literally 'medicine that cures pain',2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.do-i-need-a-prescription,ຕ້ອງມີໃບສັ່ງຢາບໍ່,,tongmibaisangyabo,tɔːŋ˥˨miː˧˥baj˩saŋ˧jaː˩bɔː˧,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-have-a-headache,ຂ້ອຍເຈັບຫົວ,,khoychéphoua,kʰɔːj˧˩cep˧˥hua̯˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.paracetamol-acetaminophen,ພາຣາເຊຕາມອນ,,pharaxétamon,pʰaː˧˥raː˧˥seː˧˥taː˩mɔːn˧˥,the name a Lao pharmacy stocks it under,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.how-much-should-i-take,ຂ້ອຍຕ້ອງກິນເທົ່າໃດ,,khoytongkinthaodai,kʰɔːj˧˩tɔːŋ˥˨kin˩tʰaw˧daj˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-am-vomiting,ຂ້ອຍຮາກ,,khoyhak,kʰɔːj˧˩haːk˥˨,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.rehydration-salts,ເກືອແຮ່,,kuahè,kɯa̯˩hɛː˧,the sachet a Lao pharmacist reaches for,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.how-many-times-a-day,ວັນລະຈັກເທື່ອ,,vanlachakthua,wan˧˥laʔ˧cak˧˥tʰɯa̯˧,literally 'per day how many times',2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-have-a-stomach-ache,ຂ້ອຍເຈັບທ້ອງ,,khoychépthong,kʰɔːj˧˩cep˧˥tʰɔːŋ˥˨,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-have-a-cough,ຂ້ອຍໄອ,,khoyai,kʰɔːj˧˩ʔaj˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.antihistamine,ຢາແກ້ແພ້,,yakèphè,jaː˩kɛː˥˨pʰɛː˥˨,literally 'medicine that cures allergy',2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.anti-diarrhea-medicine,ຢາແກ້ຖອກທ້ອງ,,yakèthokthong,jaː˩kɛː˥˨tʰɔːk˧˩tʰɔːŋ˥˨,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.is-this-safe-to-take-with,ກິນຮ່ວມກັບ {} ໄດ້ບໍ່,,kinhouamkap {} daibo,kin˩hua̯m˧kap˧˥ {} daj˥˨bɔː˧,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-feel-dizzy,ຂ້ອຍວິນຫົວ,,khoyvinhoua,kʰɔːj˧˩win˧˥hua̯˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.ibuprofen,ໄອບູໂປຼເຟນ,,aibouplôfén,ʔaj˩buː˩ploː˩feːn˧˥,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-have-a-sore-throat,ຂ້ອຍເຈັບຄໍ,,khoychépkho,kʰɔːj˧˩cep˧˥kʰɔː˧˥,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.can-i-get-this-medicine-here,ຊື້ຢານີ້ຢູ່ນີ້ໄດ້ບໍ່,,xuyaniyounidaibo,sɯː˥˨jaː˩niː˥˨juː˧niː˥˨daj˥˨bɔː˧,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.bandage,ຜ້າພັນບາດ,,phaphanbat,pʰaː˧˩pʰan˧˥baːt˧˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.the-pain-is-severe,ເຈັບຫຼາຍ,,chéplay,cep˧˥laːj˩,ຫຼາຍ follows what it modifies,2,"Enfield, N. J., *A Grammar of Lao* (Mouton de Gruyter, 2007);ipa=lo-g2p"
pharmacy-symptoms.antiseptic,ຢາຂ່າເຊື້ອ,,yakhaxua,jaː˩kʰaː˧sɯa̯˥˨,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-feel-nauseous,ຂ້ອຍຮູ້ສຶກຢາກຮາກ,,khoyhousukyakhak,kʰɔːj˧˩huː˥˨sɯk˧˥jaːk˧˩haːk˥˨,literally 'I feel like vomiting',2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-have-a-rash,ຂ້ອຍເປັນຜື່ນ,,khoypénphun,kʰɔːj˧˩pen˩pʰɯːn˧,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.before-or-after-food,ກ່ອນຫຼືຫຼັງອາຫານ,,konlulangahan,kɔːn˧lɯː˩laŋ˩ʔaː˩haːn˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-think-it-is-infected,ຂ້ອຍຄິດວ່າມັນຕິດເຊື້ອ,,khoykhitvamantitxua,kʰɔːj˧˩kʰit˧waː˧man˧˥tit˧˥sɯa̯˥˨,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.motion-sickness-tablets,ຢາແກ້ເມົາລົດ,,yakèmaolôt,jaː˩kɛː˥˨maw˧˥lot˧,literally 'medicine for vehicle drunkenness',2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-have-a-cut,ຂ້ອຍມີບາດແປ,,khoymibatpè,kʰɔːj˧˩miː˧˥baːt˧˩pɛː˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.antacid,ຢາລົດກົດ,,yalôtkôt,jaː˩lot˧kot˧˥,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
pharmacy-symptoms.i-have-a-burn,ຂ້ອຍຖືກໄຟໄໝ້,,khoythukfaimai,kʰɔːj˧˩tʰɯːk˧˩faj˧˥maj˧˩,,2,"Ministry of Health, Lao PDR public health-communication terminology, and the bilingual signage of Mahosot Hospital and Setthathirath Hospital, Vientiane;ipa=lo-g2p"
