concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
numbers-money.yen,የን,,yen,jən,,2,am-agent-v1;ipa=bgn-am
numbers-money.yen-symbol,የን (ምልክት),,yen (milikkit),jən mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.number-and-classifier-notes-2,ቁጥር አሰራር፦ 11 = ጁኢቺ፤ 20 = ኒጁ፤ 21 = ኒጁኢቺ። መቁጠሪያዎች፦ -ጹ ለነገሮች፤ -ማይ ለጠፍጣፋ፤ -ሆን ለረጅም፤ -ኒን ለሰዎች፤ -ሃይ ለስኒ። በስልክ 0 = ዜሮ ወይም ማሩ፤ 4 = ዮን፤ 7 = ናና፤ 9 = ኪዩ።,,kʼutʼir āserar፦ 11 = juʼīchī፤ 20 = nīju፤ 21 = nījuʼīchī። mekʼutʼerīyawoch፦ -tsʼu lenegeroch፤ -may letʼefitʼafa፤ -hon lerejim፤ -nīn lesewoch፤ -hay lesinī። beslik 0 = zēro weyim maru፤ 4 = yon፤ 7 = nana፤ 9 = kīyu።,,,2,am-agent-v1
atm-cash.where-is-an-atm,ኤቲኤም የት ነው?,,ētīʼēm yet new?,ʔetiʔem jət nəw,,2,am-agent-v1;ipa=bgn-am
atm-cash.does-this-atm-take-foreign-cards,ይህ ኤቲኤም የውጭ ካርድ ይቀበላል?,,yih ētīʼēm yewichʼ kard yikʼebbelal?,jɨh ʔetiʔem jəwɨtʃʼ kard jɨkʼəbːəlal,,2,am-agent-v1;ipa=bgn-am
atm-cash.the-atm-kept-my-card,ኤቲኤሙ ካርዴን ወሰደ,,ētīʼēmu kardēn wesede,ʔetiʔemu karden wəsədə,the ATM took my card,2,am-agent-v1;ipa=bgn-am
atm-cash.is-there-a-fee,ክፍያ አለ?,,kifiya āle?,kɨfɨja ʔalə,,2,am-agent-v1;ipa=bgn-am
atm-cash.the-card-was-declined,ካርዱ አልሰራም,,kardu ālseram,kardu ʔalsəram,the card did not work,2,am-agent-v1;ipa=bgn-am
atm-cash.what-is-the-exchange-rate,የምንዛሬ ተመኑ ስንት ነው?,,yeminizarē temenu sint new?,jəmɨnɨzare təmənu sɨnt nəw,,2,am-agent-v1;ipa=bgn-am
atm-cash.no-money-came-out,ገንዘብ አልወጣም,,genzeb ālwetʼam,ɡənzəb ʔalwətʼam,,2,am-agent-v1;ipa=bgn-am
atm-cash.where-can-i-change-money,ገንዘብ የት መመንዘር እችላለሁ?,,genzeb yet memenzer ichilallehu?,ɡənzəb jət məmənzər ʔɨtʃɨlalːəhu,,2,am-agent-v1;ipa=bgn-am
atm-cash.the-machine-is-out-of-service,ማሺኑ አይሰራም,,mashīnu āyiseram,maʃinu ʔajɨsəram,the machine does not work,2,am-agent-v1;ipa=bgn-am
atm-cash.please-give-me-smaller-notes,እባክዎ ትንንሽ ብር ይስጡኝ,,ibakwo tininish bir yistʼunny,ʔɨbakwo tɨnɨnɨʃ bɨr jɨstʼuɲː,please give me small birr,2,am-agent-v1;ipa=bgn-am
atm-cash.do-you-have-change,ዝርዝር አለ?,,zirizir āle?,zɨrɨzɨr ʔalə,,2,am-agent-v1;ipa=bgn-am
atm-cash.may-i-pay-in,በ{} መክፈል ይቻላል?,,be{} mekfel yichalal?,bə {} məkfəl jɨtʃalal,,2,am-agent-v1;ipa=bgn-am
atm-cash.please-charge-in-local-currency,እባክዎ በአካባቢው ገንዘብ ያስከፍሉኝ,,ibakwo beʼākababīw genzeb yaskeflunny,ʔɨbakwo bəʔakababiw ɡənzəb jaskəfluɲː,please charge me in the local money,2,am-agent-v1;ipa=bgn-am
atm-cash.where-can-i-get-coins,ሳንቲም የት ማግኘት እችላለሁ?,,santīm yet magnyet ichilallehu?,santim jət maɡɲət ʔɨtʃɨlalːəhu,,2,am-agent-v1;ipa=bgn-am
atm-cash.is-there-a-minimum-for-cards,ለካርድ ዝቅተኛ ገንዘብ አለ?,,lekard zikʼitenya genzeb āle?,ləkard zɨkʼɨtəɲa ɡənzəb ʔalə,,2,am-agent-v1;ipa=bgn-am
atm-cash.atm,ኤቲኤም,,ētīʼēm,ʔetiʔem,,2,am-agent-v1;ipa=bgn-am
atm-cash.banknote,ወረቀት ገንዘብ,,werekʼet genzeb,wərəkʼət ɡənzəb,paper money,2,am-agent-v1;ipa=bgn-am
atm-cash.coin,ሳንቲም,,santīm,santim,,2,am-agent-v1;ipa=bgn-am
atm-cash.cash-only,በጥሬ ገንዘብ ብቻ,,betʼirē genzeb bicha,bətʼɨre ɡənzəb bɨtʃa,,2,am-agent-v1;ipa=bgn-am
atm-cash.fee,ክፍያ,,kifiya,kɨfɨja,,2,am-agent-v1;ipa=bgn-am
atm-cash.change,ዝርዝር,,zirizir,zɨrɨzɨr,,2,am-agent-v1;ipa=bgn-am
atm-cash.exchange-rate,የምንዛሬ ተመን,,yeminizarē temen,jəmɨnɨzare təmən,,2,am-agent-v1;ipa=bgn-am
atm-cash.bank,ባንክ,,bank,bank,,2,am-agent-v1;ipa=bgn-am
atm-cash.money-exchange,ገንዘብ መመንዘሪያ,,genzeb memenzerīya,ɡənzəb məmənzərija,,2,am-agent-v1;ipa=bgn-am
atm-cash.pin,ፒን,ፒን ቁጥር,pīn,pin,,2,am-agent-v1;ipa=bgn-am
numbers-money.won,ወን,,wen,wən,,2,am-agent-v1;ipa=bgn-am
numbers-money.won-symbol,ወን (ምልክት),,wen (milikkit),wən mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.euro,ዩሮ,,yuro,juro,,2,am-agent-v1;ipa=bgn-am
numbers-money.euro-symbol,ዩሮ (ምልክት),,yuro (milikkit),juro mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.lira,ሊራ,,līra,lira,,2,am-agent-v1;ipa=bgn-am
numbers-money.lira-symbol,ሊራ (ምልክት),,līra (milikkit),lira mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.dong,ዶንግ,,dong,donɡ,,2,am-agent-v1;ipa=bgn-am
numbers-money.dong-symbol,ዶንግ (ምልክት),,dong (milikkit),donɡ mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.ruble,ሩብል,,rubil,rubɨl,,2,am-agent-v1;ipa=bgn-am
numbers-money.ruble-symbol,ሩብል (ምልክት),,rubil (milikkit),rubɨl mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.rupiah,ሩፒያ,,rupīya,rupija,,2,am-agent-v1;ipa=bgn-am
numbers-money.rupiah-symbol,ሩፒያ (ምልክት),,rupīya (milikkit),rupija mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.shilling,ሽልንግ,,shiling,ʃɨlɨnɡ,,2,am-agent-v1;ipa=bgn-am
numbers-money.shilling-symbol,ሽልንግ (ምልክት),,shiling (milikkit),ʃɨlɨnɡ mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.baht,ባት,,bat,bat,,2,am-agent-v1;ipa=bgn-am
numbers-money.baht-symbol,ባት (ምልክት),,bat (milikkit),bat mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.forint,ፎሪንት,,forīnt,forint,,2,am-agent-v1;ipa=bgn-am
numbers-money.forint-symbol,ፎሪንት (ምልክት),,forīnt (milikkit),forint mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.rupee,ሩፒ,,rupī,rupi,,2,am-agent-v1;ipa=bgn-am
numbers-money.rupee-symbol,ሩፒ (ምልክት),,rupī (milikkit),rupi mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.dollar,ዶላር,,dolar,dolar,,2,am-agent-v1;ipa=bgn-am
numbers-money.dollar-symbol,ዶላር (ምልክት),,dolar (milikkit),dolar mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.pound,ፓውንድ,,pawind,pawɨnd,,2,am-agent-v1;ipa=bgn-am
numbers-money.pound-symbol,ፓውንድ (ምልክት),,pawind (milikkit),pawɨnd mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.franc,ፍራንክ,,firank,fɨrank,,2,am-agent-v1;ipa=bgn-am
numbers-money.franc-symbol,ፍራንክ (ምልክት),,firank (milikkit),fɨrank mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.peso,ፔሶ,,pēso,peso,,2,am-agent-v1;ipa=bgn-am
numbers-money.peso-symbol,ፔሶ (ምልክት),,pēso (milikkit),peso mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.real,ሬያል,,rēyal,rejal,,2,am-agent-v1;ipa=bgn-am
numbers-money.real-symbol,ሬያል (ምልክት),,rēyal (milikkit),rejal mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.local-currency,የአካባቢው ገንዘብ,,yeʼākababīw genzeb,jəʔakababiw ɡənzəb,,2,am-agent-v1;ipa=bgn-am
numbers-money.lakh,መቶ ሺ,,meto shī,məto ʃi,a hundred thousand,2,am-agent-v1;ipa=bgn-am
numbers-money.crore,አስር ሚልዮን,,āsir mīliyon,ʔasɨr milɨjon,ten million,2,am-agent-v1;ipa=bgn-am
numbers-money.shekel,ሸቀል,,shekʼel,ʃəkʼəl,,2,am-agent-v1;ipa=bgn-am
numbers-money.shekel-symbol,ሸቀል (ምልክት),,shekʼel (milikkit),ʃəkʼəl mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.rial,ሪያል,,rīyal,rijal,,2,am-agent-v1;ipa=bgn-am
numbers-money.toman,አስር ሪያል,,āsir rīyal,ʔasɨr rijal,ten rial,2,am-agent-v1;ipa=bgn-am
numbers-money.zloty,ዝሎቲ,,zilotī,zɨloti,,2,am-agent-v1;ipa=bgn-am
numbers-money.zloty-symbol,ዝሎቲ (ምልክት),,zilotī (milikkit),zɨloti mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.hryvnia,ሂሪቭኒያ,,hīrīvinīya,hirivɨnija,,2,am-agent-v1;ipa=bgn-am
numbers-money.hryvnia-symbol,ሂሪቭኒያ (ምልክት),,hīrīvinīya (milikkit),hirivɨnija mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.leu,ሌው,,lēw,lew,,2,am-agent-v1;ipa=bgn-am
numbers-money.leu-symbol,ሌው (ምልክት),,lēw (milikkit),lew mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.koruna,ኮሩና,,koruna,koruna,,2,am-agent-v1;ipa=bgn-am
numbers-money.koruna-symbol,ኮሩና (ምልክት),,koruna (milikkit),koruna mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.krona,ክሮና,,kirona,kɨrona,,2,am-agent-v1;ipa=bgn-am
numbers-money.krona-symbol,ክሮና (ምልክት),,kirona (milikkit),kɨrona mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.ringgit,ሪንጊት,,rīngīt,rinɡit,,2,am-agent-v1;ipa=bgn-am
numbers-money.ringgit-symbol,ሪንጊት (ምልክት),,rīngīt (milikkit),rinɡit mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.nepali-rupee,የኔፓል ሩፒ,,yenēpal rupī,jənepal rupi,,2,am-agent-v1;ipa=bgn-am
numbers-money.nepali-rupee-symbol,የኔፓል ሩፒ (ምልክት),,yenēpal rupī (milikkit),jənepal rupi mɨlɨkːɨt,,2,am-agent-v1;ipa=bgn-am
numbers-money.birr,ብር,Br · ETB,bir,bɨr,the abbreviation on a price is the word itself,2,am-agent-v1;ipa=bgn-am
numbers-money.naira,የናይጄሪያ ናይራ,,,,,2,naira-gloss-v1;cldr
numbers-money.naira-symbol,የናይጄሪያ ናይራ (ምልክት),,,,,2,naira-gloss-v1;cldr
