concept_id,text,text_alt,ipa,literal,confidence,provenance
quick-responses.does-not-work-no,Rusak,Tidak jalan,rˈusak,,2,id-agent-v1;ipa=espeak
quick-responses.can-possible,Bisa,,bˈisa,,2,id-agent-v1;ipa=espeak
quick-responses.cannot-not-possible,Tidak bisa,,tˈidak bˈisa,,2,id-agent-v1;ipa=espeak
quick-responses.okay-fine,Baik,Oke,bˈaɪk,,2,id-agent-v1;ipa=espeak
quick-responses.no-good-not-allowed-will-not-work,Tidak boleh,Jangan,tˈidak bˈoləh,,2,id-agent-v1;ipa=espeak
phone-translation.i-am-using-phone-translation,Saya pakai penerjemah di HP,,sˈaja pˈakaɪ pənərdʒˈɛmah di hˌapˈe,,2,id-agent-v1;ipa=espeak
phone-translation.please-speak-toward-the-phone,Tolong bicara ke arah HP,,tˈoloŋ bitʃˈara kə ˈarah hˌapˈe,,2,id-agent-v1;ipa=espeak
phone-translation.please-write-the-place-name,Tolong tulis nama tempatnya dalam bahasa {target},,tˈoloŋ tˈulis nˈama təmpˈatɲa dˈalam bahˈasa {target},,2,language-slots-v1;ipa=espeak
phone-translation.one-sentence-at-a-time-please,Tolong satu kalimat dulu,,tˈoloŋ sˈatu kalˈimat dˈulu,,2,id-agent-v1;ipa=espeak
phone-translation.please-type-it-and-show-me,Tolong ketik dan tunjukkan,,tˈoloŋ kˈɛtik dan tundʒˈukkan,,2,id-agent-v1;ipa=espeak
phone-translation.please-look-at-the-screen,Tolong lihat layarnya,,tˈoloŋ lˈihat lajˈarɲa,,2,id-agent-v1;ipa=espeak
phone-text-power.please-type-it-for-me,Tolong ketik untuk saya,,tˈoloŋ kˈɛtik ˌuntuk sˈaja,,2,id-agent-v1;ipa=espeak
phone-text-power.please-use-simple-words,Tolong pakai kata sederhana,,tˈoloŋ pˈakaɪ kˈata sədərhˈana,,2,id-agent-v1;ipa=espeak
phone-text-power.my-phone-battery-is-low,Baterai HP saya hampir habis,,batˈɛraɪ hˌapˈe sˈaja hˈampir hˈabis,,2,id-agent-v1;ipa=espeak
phone-text-power.do-you-have-a-power-bank,Ada power bank?,,ˈada pˈowər bˈank,,2,id-agent-v1;ipa=espeak
phone-text-power.the-translation-may-be-inaccurate,Terjemahannya mungkin tidak tepat,,tərdʒˌɛmahˈanɲa mˈuŋkin tˈidak tˈɛpat,,2,id-agent-v1;ipa=espeak
phone-text-power.please-confirm,Tolong konfirmasi,,tˈoloŋ kˌonfirmˈasi,,2,id-agent-v1;ipa=espeak
phone-text-power.may-i-charge-my-phone-here,Boleh cas HP di sini?,,bˈoləh tʃˈas hˌapˈe di sˈini,,2,id-agent-v1;ipa=espeak
sim-data.i-would-like-a-tourist-sim,Minta kartu perdana turis,,mˈinta kˈartu pərdˈana tˈuris,kartu perdana = new prepaid SIM,2,id-agent-v1;ipa=espeak
sim-data.may-i-use-your-wifi,Boleh pakai Wi-Fi-nya?,,bˈoləh pˈakaɪ wˈifiɲa,,2,id-agent-v1;ipa=espeak
sim-data.how-much-data-is-included,Dapat kuota berapa?,,dˈapat kuˈota bərˈapa,kuota = data allowance,2,id-agent-v1;ipa=espeak
sim-data.do-you-need-my-passport,Perlu paspor saya?,,pˈɛrlu pˈaspɔr sˈaja,,2,id-agent-v1;ipa=espeak
sim-data.how-long-is-it-valid,Berlaku berapa lama?,,bərlˈaku bərˈapa lˈama,,2,id-agent-v1;ipa=espeak
sim-data.please-activate-it,Tolong aktifkan,,tˈoloŋ aktˈifkan,,2,id-agent-v1;ipa=espeak
sim-data.do-you-have-an-esim,Ada eSIM?,,ˈada ˈe sˈim,,2,id-agent-v1;ipa=espeak
sim-data.my-data-is-not-working,Data saya tidak jalan,,dˈata sˈaja tˈidak dʒˈalan,,2,id-agent-v1;ipa=espeak
sim-data.does-it-need-registration,Perlu registrasi?,,pˈɛrlu rˌɛɡistrˈasi,,2,id-agent-v1;ipa=espeak
sim-data.i-have-no-signal,Tidak ada sinyal,,tˈidak ˈada sˈiɲal,,2,id-agent-v1;ipa=espeak
sim-data.please-write-the-wifi-password,Tolong tulis password Wi-Fi,,tˈoloŋ tˈulis pˈaswɔrd wˈifi,,2,id-agent-v1;ipa=espeak
sim-data.sim-card,Kartu SIM,Kartu perdana,kˈartu ˌɛsˌiˈɛm,SIM alone means driving licence,2,id-agent-v1;ipa=espeak
sim-data.where-can-i-buy-a-plug-adapter,Di mana bisa beli adaptor colokan?,,di mˈana bˈisa bˈɛli adˈaptɔr tʃolˈokan,,2,id-agent-v1;ipa=espeak
sim-data.mobile-data,Kuota internet,Data seluler,kuˈota intˈɛrnət,,2,id-agent-v1;ipa=espeak
sim-data.can-i-top-up-this-sim,Bisa isi pulsa?,,bˈisa ˈisi pˈulsa,pulsa = prepaid credit,2,id-agent-v1;ipa=espeak
sim-data.top-up,Isi pulsa,Top up,ˈisi pˈulsa,,2,id-agent-v1;ipa=espeak
sim-data.is-there-coverage-in,Ada sinyal di {}?,,ˈada sˈiɲal di {},,2,id-agent-v1;ipa=espeak
sim-data.signal,Sinyal,,sˈiɲal,,2,id-agent-v1;ipa=espeak
sim-data.esim,eSIM,,ˈe sˈim,,2,id-agent-v1;ipa=espeak
sim-data.prepaid,Prabayar,Prepaid,prabˈajar,,2,id-agent-v1;ipa=espeak
sim-data.roaming,Roaming,,roˈamiŋ,,2,id-agent-v1;ipa=espeak
etiquette.is-this-allowed,Ini boleh?,,ˈini bˈoləh,,2,id-agent-v1;ipa=espeak
etiquette.is-tipping-expected,Perlu memberi tip?,,pˈɛrlu məmbˈɛri tˈip,,2,id-agent-v1;ipa=espeak
etiquette.is-service-included,Sudah termasuk servis?,Sudah termasuk service charge?,sˈudah tərmˈasuk sˈɛrvis,,2,id-agent-v1;ipa=espeak
etiquette.may-i-enter,Boleh masuk?,,bˈoləh mˈasuk,,2,id-agent-v1;ipa=espeak
etiquette.remove-shoes,Perlu lepas sepatu?,,pˈɛrlu lˈɛpas səpˈatu,,2,id-agent-v1;ipa=espeak
etiquette.photo-of-you,Boleh saya foto Anda?,Boleh saya foto Bapak / Ibu?,bˈoləh sˈaja fˈoto ˈanda,,2,id-agent-v1;ipa=espeak
etiquette.may-i-sit-here,Boleh saya duduk di sini?,,bˈoləh sˈaja dˈuduk di sˈini,,2,id-agent-v1;ipa=espeak
etiquette.queue-for,Ini antrean untuk {}?,,ˈini antrˈɛan ˌuntuk {},,2,id-agent-v1;ipa=espeak
etiquette.dressed-appropriately,Pakaian saya sudah pantas?,,pakˈaɪan sˈaja sˈudah pˈantas,,2,id-agent-v1;ipa=espeak
etiquette.did-not-mean-to-offend,"Maaf, bukan maksud saya menyinggung",,"mˈaaf, bˈukan mˈaksud sˈaja məɲˈiŋɡuŋ",,2,id-agent-v1;ipa=espeak
etiquette.what-is-customary,Kebiasaan di sini bagaimana?,,kəbˌiasˈaan di sˈini bˌaɡaɪmˈana,,2,id-agent-v1;ipa=espeak
etiquette.keep-the-change,Tidak perlu kembalian,Ambil saja kembaliannya,tˈidak pˈɛrlu kəmbalˈian,,2,id-agent-v1;ipa=espeak
children.cannot-find-my-child,Saya tidak menemukan anak saya,,sˈaja tˈidak mənəmˈukan ˈanak sˈaja,,2,id-agent-v1;ipa=espeak
children.make-an-announcement,Tolong buat pengumuman,,tˈoloŋ bˈuat pəŋumˈuman,,2,id-agent-v1;ipa=espeak
children.child-age,Anak saya {} tahun,,ˈanak sˈaja {} tˈahun,,2,id-agent-v1;ipa=espeak
children.high-chair,Ada kursi makan bayi?,,ˈada kˈursi mˈakan bˈaji,,2,id-agent-v1;ipa=espeak
children.baby-changing-room,Ruang ganti bayi di mana?,,rˈuaŋ ɡˈanti bˈaji di mˈana,,2,id-agent-v1;ipa=espeak
children.childrens-menu,Ada menu anak?,,ˈada mˈɛnu ˈanak,,2,id-agent-v1;ipa=espeak
children.suitable-for-children,Ini cocok untuk anak?,,ˈini tʃˈotʃok ˌuntuk ˈanak,,2,id-agent-v1;ipa=espeak
children.minimum-age,Usia minimalnya berapa?,,usˈia mˌinimˈalɲa bərˈapa,,2,id-agent-v1;ipa=espeak
children.do-children-pay,Anak bayar juga?,,ˈanak bˈajar dʒˈuɡa,,2,id-agent-v1;ipa=espeak
children.crib,Ada tempat tidur bayi?,Ada baby cot?,ˈada tˈɛmpat tˈidur bˈaji,,2,id-agent-v1;ipa=espeak
children.warm-this-bottle,Tolong hangatkan botol susu ini,,tˈoloŋ haŋˈatkan bˈotol sˈusu ˈini,,2,id-agent-v1;ipa=espeak
children.car-seat,Kami perlu car seat anak,Kami perlu kursi mobil anak,kˈami pˈɛrlu tʃˈar sˈɛat ˈanak,,2,id-agent-v1;ipa=espeak
children.stroller,Stroller,Kereta bayi,strˈolər,,2,id-agent-v1;ipa=espeak
children.playground,Ada taman bermain?,,ˈada tˈaman bˈɛrmaɪn,,2,id-agent-v1;ipa=espeak
social-basics.politeness-particles,"Kesantunan bahasa Thai ada di akhir kalimat: penutur laki-laki menutup hampir semua ucapan dengan khrap, penutur perempuan dengan kha. Perempuan yang bertanya mengucapkan kha dengan nada naik. Baris di sini sengaja tidak memuat partikel itu karena pilihannya bergantung pada Anda, jadi tambahkan sendiri.",,,,2,id-notes-v1
