concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
phone-translation.one-sentence-at-a-time-please,"По одному реченню, будь ласка.",,"Po odnomu rechenniu, bud laska.","pˈo odnˈomu rɛtʃˈɛnɲu, bˈud lˈaska",,2,uk-agent-v1;ipa=espeak
phone-translation.please-type-it-and-show-me,Наберіть і покажіть мені.,,Naberit i pokazhit meni.,nabˈɛriːt ˈiː pokˈaʒiːt mˈɛɲiː,,2,uk-agent-v1;ipa=espeak
phone-translation.please-look-at-the-screen,Подивіться на екран.,,Podyvitsia na ekran.,podˈɪʋiːtsja nˈa ˈɛkran,,2,uk-agent-v1;ipa=espeak
phone-text-power.please-type-it-for-me,"Наберіть, будь ласка.",,"Naberit, bud laska.","nabˈɛriːt, bˈud lˈaska",,2,uk-agent-v1;ipa=espeak
phone-text-power.please-use-simple-words,Говоріть простими словами.,,Hovorit prostymy slovamy.,hoʋˈoriːt prostˈɪmɪ sloʋˈamɪ,,2,uk-agent-v1;ipa=espeak
phone-text-power.my-phone-battery-is-low,У мене розряджається телефон.,,U mene rozriadzhaietsia telefon.,ˈu mˈɛnɛ rozrjadʒˈajɛtsja tɛlˈɛfon,,2,uk-agent-v1;ipa=espeak
phone-text-power.do-you-have-a-power-bank,У вас є павербанк?,зовнішній акумулятор,U vas ye paverbank?,ˈu ʋˈas jˈɛ paʋɪrbˈank,,2,uk-agent-v1;ipa=espeak
phone-text-power.the-translation-may-be-inaccurate,Переклад може бути неточним.,,Pereklad mozhe buty netochnym.,pɛrˈɛklad mˈoʒɛ bˈutɪ nɛtˈotʃnɪm,,2,uk-agent-v1;ipa=espeak
phone-text-power.please-confirm,"Підтвердіть, будь ласка.",,"Pidtverdit, bud laska.","piːddʋˈɛrdiːt, bˈud lˈaska",,2,uk-agent-v1;ipa=espeak
phone-text-power.may-i-charge-my-phone-here,Можна тут зарядити телефон?,,Mozhna tut zariadyty telefon?,mˈoʒna tˈud zarjˈadɪtɪ tɛlˈɛfon,,2,uk-agent-v1;ipa=espeak
sim-data.i-would-like-a-tourist-sim,Потрібна сім-карта для туристів.,,Potribna sim-karta dlia turystiv.,potrˈiːbna sˈiːmkarta dʎˈa turˈɪstiːʋ,,2,uk-agent-v1;ipa=espeak
sim-data.may-i-use-your-wifi,Можна скористатися вашим Wi-Fi?,,Mozhna skorystatysia vashym Wi-Fi?,mˈoʒna skorɪstˈatɪsja ʋˈaʃɪm wˈaɪfˌaɪ,,2,uk-agent-v1;ipa=espeak
sim-data.how-much-data-is-included,Скільки гігабайтів включено?,,Skilky hihabaitiv vkliucheno?,skˈiːʎkɪ hiːhabˈajtiːf fkʎutʃˈɛno,,2,uk-agent-v1;ipa=espeak
sim-data.do-you-need-my-passport,Вам потрібен мій паспорт?,,Vam potriben mii pasport?,ʋˈam potrˈiːbɛn mˈiːj paspˈort,,2,uk-agent-v1;ipa=espeak
sim-data.how-long-is-it-valid,Скільки діє?,,Skilky diie?,skˈiːʎkɪ dˈiːjɛ,,2,uk-agent-v1;ipa=espeak
sim-data.please-activate-it,"Активуйте, будь ласка.",,"Aktyvuite, bud laska.","aktˈɪʋujtɛ, bˈud lˈaska",,2,uk-agent-v1;ipa=espeak
sim-data.do-you-have-an-esim,У вас є eSIM?,,U vas ye eSIM?,ˈu ʋˈas jˈɛ ˈiː ˈɛs ˈaɪ ˈɛm,,2,uk-agent-v1;ipa=espeak
sim-data.my-data-is-not-working,У мене не працює інтернет.,,U mene ne pratsiuie internet.,ˈu mˈɛnɛ nˈɛ pratsjˈujɛ iːntɪrnˈɛt,,2,uk-agent-v1;ipa=espeak
sim-data.does-it-need-registration,Потрібна реєстрація?,,Potribna reiestratsiia?,potrˈiːbna rɛjɪstrˈatsiːja,,2,uk-agent-v1;ipa=espeak
sim-data.i-have-no-signal,Немає зв'язку.,,Nemaie zviazku.,nɛmˈajɛ zˌɛʋˈɛjasku,,2,uk-agent-v1;ipa=espeak
sim-data.please-write-the-wifi-password,Напишіть пароль від Wi-Fi.,,Napyshit parol vid Wi-Fi.,napˈɪʃiːt pˈaroʎ ʋˈiːd wˈaɪfˌaɪ,,2,uk-agent-v1;ipa=espeak
sim-data.sim-card,сім-карта,,sim-karta,sˈiːmkarta,,2,uk-agent-v1;ipa=espeak
sim-data.where-can-i-buy-a-plug-adapter,Де купити перехідник для розетки?,,De kupyty perekhidnyk dlia rozetky?,dˈɛ kupˈɪtɪ pɛrɪxˈiːdnɪɡ dʎˈa rozˈɛtkɪ,,2,uk-agent-v1;ipa=espeak
sim-data.mobile-data,мобільний інтернет,,mobilnyi internet,mobˈiːʎnɪj iːntɪrnˈɛt,,2,uk-agent-v1;ipa=espeak
sim-data.can-i-top-up-this-sim,Можна поповнити цю сім-карту?,,Mozhna popovnyty tsiu sim-kartu?,mˈoʒna popˈoʋnɪtɪ tsjˈu sˈiːmkartu,,2,uk-agent-v1;ipa=espeak
sim-data.top-up,поповнення рахунку,,popovnennia rakhunku,popˈoʋnɛnɲa raxˈunku,,2,uk-agent-v1;ipa=espeak
sim-data.is-there-coverage-in,{} — там є зв'язок?,,{} — tam ye zviazok?,{} tˈam jˈɛ zˌɛʋˈɛjazok,,2,uk-agent-v1;ipa=espeak
sim-data.signal,зв'язок / сигнал,,zviazok / syhnal,zˌɛʋˈɛjazok / sˈɪhnal,,2,uk-agent-v1;ipa=espeak
sim-data.esim,eSIM,,,ˈiː sˈɪm,,2,uk-agent-v1;ipa=espeak
sim-data.prepaid,передоплата,,peredoplata,pɛrɪdˈoplata,,2,uk-agent-v1;ipa=espeak
sim-data.roaming,роумінг,,rouminh,roˈumiːnh,,2,uk-agent-v1;ipa=espeak
etiquette.is-this-allowed,Це можна?,,Tse mozhna?,tsˈɛ mˈoʒna,,2,uk-agent-v1;ipa=espeak
etiquette.is-tipping-expected,Тут прийнято давати чайові?,,Tut pryiniato davaty chaiovi?,tˈut prɪjɲˈato daʋˈatɪ tʃajˈoʋiː,,2,uk-agent-v1;ipa=espeak
etiquette.is-service-included,Обслуговування включено?,,Obsluhovuvannia vkliucheno?,opsluhˈoʋuʋanɲa fkʎutʃˈɛno,,2,uk-agent-v1;ipa=espeak
etiquette.may-i-enter,Можна увійти?,,Mozhna uviity?,mˈoʒna uʋˈiːjtɪ,,2,uk-agent-v1;ipa=espeak
etiquette.remove-shoes,Потрібно роззутися?,,Potribno rozzutysia?,potrˈiːbno rozzˈutɪsja,,2,uk-agent-v1;ipa=espeak
etiquette.photo-of-you,Можна вас сфотографувати?,,Mozhna vas sfotohrafuvaty?,mˈoʒna ʋˈas sfotohrˈafuʋatɪ,,2,uk-agent-v1;ipa=espeak
etiquette.may-i-sit-here,Можна тут сісти?,,Mozhna tut sisty?,mˈoʒna tˈut sˈiːstɪ,,2,uk-agent-v1;ipa=espeak
etiquette.queue-for,Це черга на {}?,,Tse cherha na {}?,tsˈɛ tʃˈɛrha nˈa {},,2,uk-agent-v1;ipa=espeak
etiquette.dressed-appropriately,Я нормально одягнений?,Я нормально одягнена?,Ya normalno odiahnenyi?,jˈa normˈaʎno odjahnˈɛnɪj,,2,uk-agent-v1;ipa=espeak
etiquette.did-not-mean-to-offend,Я не хотів вас образити.,Я не хотіла вас образити.,Ya ne khotiv vas obrazyty.,jˈa nˈɛ xˈotiːʋ ʋˈas obrˈazɪtɪ,,2,uk-agent-v1;ipa=espeak
etiquette.what-is-customary,Як тут прийнято?,,Yak tut pryiniato?,jˈak tˈut prɪjɲˈato,,2,uk-agent-v1;ipa=espeak
etiquette.keep-the-change,Решти не треба.,,Reshty ne treba.,rˈɛʃtɪ nˈɛ trˈɛba,,2,uk-agent-v1;ipa=espeak
children.cannot-find-my-child,Я не можу знайти свою дитину.,,Ya ne mozhu znaity svoiu dytynu.,jˈa nˈɛ mˈoʒu znˈajtɪ zʋˈoju dɪtˈɪnu,,2,uk-agent-v1;ipa=espeak
children.make-an-announcement,"Зробіть оголошення, будь ласка.",,"Zrobit oholoshennia, bud laska.","zrˈobiːt oholˈoʃɛnɲa, bˈud lˈaska",,2,uk-agent-v1;ipa=espeak
children.child-age,Моїй дитині {} років.,,Moii dytyni {} rokiv.,mˈojiːj dɪtˈɪɲiː {} rˈokiːʋ,,2,uk-agent-v1;ipa=espeak
children.high-chair,Є дитячий стільчик?,,Ye dytiachyi stilchyk?,jˈɛ dɪtjˈatʃɪj stiːʎtʃˈɪk,,2,uk-agent-v1;ipa=espeak
children.baby-changing-room,Де кімната матері і дитини?,Де пеленальна кімната?,De kimnata materi i dytyny?,dˈɛ kiːmnˈata matˈɛriː ˈiː dɪtˈɪnɪ,,2,uk-agent-v1;ipa=espeak
children.childrens-menu,Є дитяче меню?,,Ye dytiache meniu?,jˈɛ dɪtjˈatʃɛ mˈɛɲu,,2,uk-agent-v1;ipa=espeak
children.suitable-for-children,Це підходить дітям?,,Tse pidkhodyt ditiam?,tsˈɛ piːtxˈodɪt dˈiːtjam,,2,uk-agent-v1;ipa=espeak
children.minimum-age,З якого віку можна?,,Z yakoho viku mozhna?,z jakˈoho ʋˈiːku mˈoʒna,,2,uk-agent-v1;ipa=espeak
children.do-children-pay,Діти платять?,,Dity platiat?,dˈiːtɪ plˈatjat,,2,uk-agent-v1;ipa=espeak
children.crib,Є дитяче ліжечко?,,Ye dytiache lizhechko?,jˈɛ dɪtjˈatʃɛ ʎiːʒˈɛtʃko,,2,uk-agent-v1;ipa=espeak
children.warm-this-bottle,"Підігрійте пляшечку, будь ласка.",,"Pidihriite pliashechku, bud laska.","piːdˈiːhriːjtɛ pʎaʃˈɛtʃku, bˈud lˈaska",,2,uk-agent-v1;ipa=espeak
children.car-seat,Нам потрібне дитяче автокрісло.,,Nam potribne dytiache avtokrislo.,nˈam potrˈiːbnɛ dɪtjˈatʃɛ aftˈokriːslo,,2,uk-agent-v1;ipa=espeak
children.stroller,візок,,vizok,ʋiːzˈok,,2,uk-agent-v1;ipa=espeak
children.playground,Є дитячий майданчик?,,Ye dytiachyi maidanchyk?,jˈɛ dɪtjˈatʃɪj majdantʃˈɪk,,2,uk-agent-v1;ipa=espeak
social-basics.politeness-particles,"Ввічливість тайською: майже кожне речення закінчується часткою — khrap, якщо говорить чоловік, або kha, якщо жінка. У запитанні чоловік лишає khrap, а жінка каже kha з висхідною інтонацією. У рядках цього довідника цієї частки немає — додавайте її самостійно.",,"Vvichlyvist taiskoiu: maizhe kozhne rechennia zakinchuietsia chastkoiu — khrap, yakshcho hovoryt cholovik, abo kha, yakshcho zhinka. U zapytanni cholovik lyshaie khrap, a zhinka kazhe kha z vyskhidnoiu intonatsiieiu. U riadkakh tsoho dovidnyka tsiiei chastky nemaie — dodavaite yii samostiino.",,,2,uk-notes-v1
