concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
trail-transport.do-you-have-a-map,У вас є карта?,,U vas ye karta?,ˈu ʋˈas jˈɛ kˈarta,,2,uk-agent-v1;ipa=espeak
trail-transport.how-long-is-the-wait,Скільки чекати?,,Skilky chekaty?,skˈiːʎkɪ tʃɛkˈatɪ,,2,uk-agent-v1;ipa=espeak
trail-warnings.open,відкрито,,vidkryto,ʋiːtkrˈɪto,,2,uk-agent-v1;ipa=espeak
trail-warnings.closed,закрито,,zakryto,zakrˈɪto,,2,uk-agent-v1;ipa=espeak
trail-warnings.maintenance,технічні роботи,,tekhnichni roboty,tɛxɲˈiːtʃɲiː robˈotɪ,,2,uk-agent-v1;ipa=espeak
trail-warnings.steep-slope,крутий схил,,krutyi skhyl,krˈutɪj sxˈɪl,,2,uk-agent-v1;ipa=espeak
trail-warnings.caution-slippery,"Обережно, слизько",,"Oberezhno, slyzko","obˈɛrɛʒno, slˈɪzko",,2,uk-agent-v1;ipa=espeak
trail-warnings.danger,небезпечно,,nebezpechno,nɛbˈɛspɛtʃno,,2,uk-agent-v1;ipa=espeak
trail-warnings.beware-falling-rocks,"Обережно, каменепад",,"Oberezhno, kamenepad","obˈɛrɛʒno, kamənˈɛpad",,2,uk-agent-v1;ipa=espeak
trail-warnings.first-aid-station,медпункт,,medpunkt,mɛtpˈunkt,,2,uk-agent-v1;ipa=espeak
trail-warnings.service-suspended,рух призупинено,,rukh pryzupyneno,rˈux prɪzupˈɪnɛno,,2,uk-agent-v1;ipa=espeak
trail-landmarks.trail-marker,маркування стежки,,markuvannia stezhky,markˈuʋanɲa stˈɛʃkɪ,,2,uk-agent-v1;ipa=espeak
trail-landmarks.fork-junction,розвилка,,rozvylka,rozʋˈɪlka,,2,uk-agent-v1;ipa=espeak
trail-landmarks.boardwalk-cliff-path,настил / стежка вздовж обриву,,nastyl / stezhka vzdovzh obryvu,nˈastɪl / stˈɛʃka ʋzdˈoʋʒ obrˈɪʋu,,1,uk-agent-v1;ipa=espeak
trail-landmarks.start,початок,,pochatok,potʃatˈok,,2,uk-agent-v1;ipa=espeak
trail-landmarks.end,кінець,,kinets,kˈiːnɛts,,2,uk-agent-v1;ipa=espeak
trail-landmarks.elevation,висота,,vysota,ʋɪsˈota,,2,uk-agent-v1;ipa=espeak
trail-landmarks.sunset,захід сонця,,zakhid sontsia,zˈaxiːt sˈontsja,,2,uk-agent-v1;ipa=espeak
trail-landmarks.water-point,джерело води,,dzherelo vody,dʒɛrˈɛlo ʋˈodɪ,,2,uk-agent-v1;ipa=espeak
