concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
food-ordering.to-go-please,প্যাক করে দিন,,pyāka kare dina,pˈæk kˈɔɾe dˈin,pack it up,2,bn-agent-v1;ipa=espeak
food-ordering.check-please,বিল দিন,,bila dina,bˈil dˈin,,2,bn-agent-v1;ipa=espeak
food-ordering.does-it-contain,এতে {} আছে কি?,,ete {} āche ki?,ˈete {} ˈatʃʰe ki,,2,bn-agent-v1;ipa=espeak
food-ordering.is-this-vegetarian,এটা নিরামিষ কি?,,eṭā nirāmiṣa ki?,ˌeʈa nˈiɾamˌiʃ ki,,2,bn-agent-v1;ipa=espeak
food-ordering.what-do-you-recommend,আপনি কী খেতে বলবেন?,,āpani kī khete balabena?,ˌapɔnˌi kˈi kʰˈete bˈɔlɔbˌen,what will you say to eat?,2,bn-agent-v1;ipa=espeak
food-ordering.water-please,পানি দিন,জল দিন,pāni dina,pˈani dˈin,পানি is Bangladeshi and জল West Bengali,2,bn-agent-v1;ipa=espeak
food-ordering.can-a-vegetarian-eat-this,নিরামিষভোজী এটা খেতে পারবে কি?,,nirāmiṣabhojī eṭā khete pārabe ki?,nˈiɾamˌiʃɔbʰˌoɟi ˌeʈa kʰˈete pˈaɾɔbˌe ki,,2,bn-agent-v1;ipa=espeak
dietary-needs.no-pork,শুকরের মাংস ছাড়া,শুয়োরের মাংস ছাড়া,śukarera māṁsa chāṛā,ʃˈukɔɾˌeɾ mˈaŋʃɔ tʃʰˈaɽa,without pork; the variant is the commoner West Bengali spelling,2,bn-agent-v1;ipa=espeak
dietary-needs.is-this-halal,এটা হালাল কি?,,eṭā hālāla ki?,ˌeʈa hˈalal ki,,2,bn-agent-v1;ipa=espeak
dietary-needs.does-it-contain-pork-fat,এতে শুকরের চর্বি দেওয়া আছে কি?,,ete śukarera carbi deoẏā āche ki?,ˈete ʃˈukɔɾˌeɾ tʃˈoɾbi dˈeoˌa ˈatʃʰe ki,has pork fat -- lard -- been put in this?,2,bn-allergen-v1;ipa=espeak
