concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
numbers-money.rupiah-symbol,রুপিয়ার চিহ্ন,,rupiẏāra cihna,ɾˈupiˌaɾ tʃˈihnɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.shilling,শিলিং,,śiliṁ,ʃˈiliŋ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.shilling-symbol,শিলিংয়ের চিহ্ন,,śiliṁẏera cihna,ʃˈiliŋˌeɾ tʃˈihnɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.baht,বাত,,bāta,bˈato,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.baht-symbol,বাতের চিহ্ন,,bātera cihna,bˈateɾ tʃˈihnɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.forint,ফরিন্ট,,pharinṭa,fˈoɾinʈˌɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.forint-symbol,ফরিন্টের চিহ্ন,,pharinṭera cihna,fˈoɾinʈˌeɾ tʃˈihnɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.rupee,রুপি,,rupi,ɾˈupi,"the Indian rupee; West Bengalis call it টাকা in speech, the same word as the Bangladeshi taka",2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.rupee-symbol,রুপির চিহ্ন,,rupira cihna,ɾˈupiɾ tʃˈihnɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.dollar,ডলার,,ḍalāra,ɖˈɔlaɾ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.dollar-symbol,ডলারের চিহ্ন,,ḍalārera cihna,ɖˈɔlaɾˌeɾ tʃˈihnɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.pound,পাউন্ড,,pāunḍa,pˈaunɖˌɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.pound-symbol,পাউন্ডের চিহ্ন,,pāunḍera cihna,pˈaunɖˌeɾ tʃˈihnɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.franc,ফ্রাঙ্ক,,phrāṅka,fɾˈaŋkɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.franc-symbol,ফ্রাঙ্কের চিহ্ন,,phrāṅkera cihna,fɾˈaŋkeɾ tʃˈihnɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.peso,পেসো,,peso,pˈeʃo,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.peso-symbol,পেসোর চিহ্ন,,pesora cihna,pˈeʃoɾ tʃˈihnɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.real,রেয়াল,,reẏāla,ɾˈeal,"the Brazilian real. Spelt to keep it apart from the Iranian রিয়াল, which Bengali would otherwise write the same way",2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.real-symbol,রেয়ালের চিহ্ন,,reẏālera cihna,ɾˈealˌeɾ tʃˈihnɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.local-currency,টাকা · রুপি,৳ · ₹,ṭākā · rupi,ʈˈaka ɾˈupi,BD · IN,2,currency-agent-v1;cldr;ipa=espeak
numbers-money.lakh,লাখ,"১,০০,০০০",lākha,lˈakʰ,"100,000 -- and the grouping is the point: a Bengali price board writes ১,০০,০০০, not ১০০,০০০",2,lakh-crore-agent-v1;ipa=espeak
numbers-money.crore,কোটি,"১,০০,০০,০০০",koṭi,kˈoʈi,ten million,2,lakh-crore-agent-v1;ipa=espeak
numbers-money.shekel,শেকেল,,śekela,ʃˈekel,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.shekel-symbol,শেকেলের চিহ্ন,,śekelera cihna,ʃˈekelˌeɾ tʃˈihnɔ,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.rial,রিয়াল,,riẏāla,ɾˈial,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.toman,১০ রিয়াল,,10 riẏāla,dˈɔʃ ɾˈial,,2,bn-gloss-v1;cldr;ipa=espeak
numbers-money.zloty,জ্লোটি,,,ɟlˈoʈi,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.zloty-symbol,জ্লোটি (প্রতীক),,,ɟlˈoʈi pɾˈotik,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.hryvnia,হ্রিভনিয়া,,hribhaniẏā,hɾˈibʰɔnˌia,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.hryvnia-symbol,হ্রিভনিয়া (প্রতীক),,hribhaniẏā,hɾˈibʰɔnˌia pɾˈotik,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.leu,লেয়ু,,,lˈeu,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.leu-symbol,লেয়ু (প্রতীক),,,lˈeu pɾˈotik,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.koruna,কোরুনা,,,kˈoɾunˌa,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.koruna-symbol,কোরুনা (প্রতীক),,,kˈoɾunˌa pɾˈotik,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.krona,ক্রোনা,,,kɾˈona,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.krona-symbol,ক্রোনা (প্রতীক),,,kɾˈona pɾˈotik,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.ringgit,রিঙ্গিত,,,ɾˈiŋɡitˌo,,2,gloss-only;scoped-away;name of the currency in this language;mechanical-transliteration;flagged-for-review;ipa=espeak
numbers-money.ringgit-symbol,রিঙ্গিত (প্রতীক),,,ɾˈiŋɡitˌo pɾˈotik,,2,gloss-only;scoped-away;name of the currency in this language;mechanical-transliteration;flagged-for-review;ipa=espeak
numbers-money.nepali-rupee,নেপালি রুপি,,,nˈepalˌi ɾˈupi,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.nepali-rupee-symbol,নেপালি রুপি (প্রতীক),,,nˈepalˌi ɾˈupi pɾˈotik,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.birr,বির,,,bˈiɾ,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.naira,নাইজেরিয়ান নায়রা,,,nˈaiɟˌeɾiˌan nˈajɔɾˌa,,2,naira-gloss-v1;cldr;ipa=espeak
numbers-money.naira-symbol,নাইজেরিয়ান নায়রা (প্রতীক),,,nˈaiɟˌeɾiˌan nˈajɔɾˌa pɾˈotik,,2,naira-gloss-v1;cldr;ipa=espeak
numbers-money.riel,রিয়েল,,,ɾˈiel,,2,gloss-only;scoped-away;name of the currency in this language;cldr;ipa=espeak
numbers-money.riel-symbol,রিয়েল (প্রতীক),,,ɾˈiel pɾˈotik,,2,gloss-only;scoped-away;name of the currency in this language;cldr;ipa=espeak
