concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
shopping.what-is-it-made-of,ଏହା କେଉଁଥିରେ ତିଆରି?,,ēhā kēum̐thirē tiāri?,ˈeha keˈũtʰiɾˌe tˈiaɾˌi,of what is this made?,2,"Odisha public signage; Bhubaneswar and Cuttack municipal and public-utility notices; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
color-size-returns.do-you-have-another-color,ଆଉ କୌଣସି ରଙ୍ଗ ଅଛି କି?,,āu kauṇasi raṅga achi ki?,ˈau kˈowɳɔsˌi ɾˈɔŋɡɔ ˈɔtʃʰi kˈi,,2,"Odisha public signage; Bhubaneswar and Cuttack municipal and public-utility notices; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
color-size-returns.do-you-have-another-size,ଆଉ କୌଣସି ସାଇଜ ଅଛି କି?,,āu kauṇasi sāija achi ki?,ˈau kˈowɳɔsˌi sˈaiɟˌɔ ˈɔtʃʰi kˈi,,2,"Odisha public signage; Bhubaneswar and Cuttack municipal and public-utility notices; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
color-size-returns.may-i-try-it-on,ପିନ୍ଧି ଦେଖିପାରିବି କି?,,pindhi dēkhipāribi ki?,pˈindʰi dˈekʰipˌaɾibˌi kˈi,may I wear and see?,2,"Odisha public signage; Bhubaneswar and Cuttack municipal and public-utility notices; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
color-size-returns.can-i-return-it,ଫେରାଇ ଦେଇପାରିବି କି?,,phērāi dēipāribi ki?,pʰˈeɾaˌi dˈeipˌaɾibˌi kˈi,,2,"Odisha public signage; Bhubaneswar and Cuttack municipal and public-utility notices; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
color-size-returns.can-i-exchange-it,ବଦଳାଇ ପାରିବି କି?,,badaḷāi pāribi ki?,bˈɔdɔɭˌai pˈaɾibˌi kˈi,,2,"Odisha public signage; Bhubaneswar and Cuttack municipal and public-utility notices; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
color-size-returns.do-you-have-a-bag,ଗୋଟିଏ ବ୍ୟାଗ ଅଛି କି?,,gōṭiē bẏāga achi ki?,ɡˈoʈiˌe bjˈɔaɡˌɔ ˈɔtʃʰi kˈi,,2,"Odisha public signage; Bhubaneswar and Cuttack municipal and public-utility notices; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
tax-refund.can-i-get-a-tax-refund,କର ଫେରସ୍ତ ମିଳିପାରିବ କି?,,kara phērasta miḷipāriba ki?,kˈɔɾɔ pʰeɾˈɔstɔ mˈiɭˌipaɾˌibɔ kˈi,can a tax refund be got?,2,"Odisha public signage; Bhubaneswar and Cuttack municipal and public-utility notices; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
tax-refund.is-tax-free-shopping-available,କର ମୁକ୍ତ କିଣାକିଣି ସୁବିଧା ଅଛି କି?,,kara mukta kiṇākiṇi subidhā achi ki?,kˈɔɾɔ mˈuktɔ kˈiɳakˌiɳi sˈubidʰˌa ˈɔtʃʰi kˈi,,2,"Odisha public signage; Bhubaneswar and Cuttack municipal and public-utility notices; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
payment-receipt.can-i-pay-by-mobile-money,ମୋବାଇଲ୍ ମନିରେ ଦେବି?,,mōbāil manirē dēbi?,mˈobaˌil mˈɔniɾˌe dˈebi,shall [I] pay by mobile money?,2,translator-requests-v1;in-pack-neighbour;ipa=espeak
payment-receipt.what-is-the-cover-charge,ପ୍ରତି ଲୋକ ପାଇଁ ଦେୟ କେତେ?,,prati lōka pāim̐ dēẏa kētē?,pɾˈɔti lˈokɔ pˈaĩ dˈej kˈete,how much is the charge per person?,2,translator-requests-v1;in-pack-neighbour;ipa=espeak
