concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
emergency-medical.i-am-having-a-severe-allergic-reaction,ମୋର ଭୟଙ୍କର ଆଲର୍ଜି ପ୍ରତିକ୍ରିୟା ହେଉଛି,,mōra bhaẏaṅkara ālarji pratikriẏā hēuchi,mˈoɾɔ bʰɔjˈɔŋkɔɾˌɔ alˈɔɾɟi pɾɔtˈikɾijˌɔa hˈeutʃʰˌi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
emergency-medical.i-cannot-breathe,ମୁଁ ନିଶ୍ୱାସ ନେଇପାରୁ ନାହିଁ,,mum̐ niśwāsa nēipāru nāhim̐,mˈũ nˈiswasˌɔ nˈeipˌaɾu nˈahĩ,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
emergency-medical.i-am-bleeding-badly,ମୋର ବହୁତ ରକ୍ତ ବହୁଛି,,mōra bahuta rakta bahuchi,mˈoɾɔ bˈɔhutˌɔ ɾˈɔktɔ bˈɔhutʃʰˌi,much blood is flowing from me,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
emergency-medical.i-have-chest-pain,ମୋ ଛାତିରେ ଯନ୍ତ୍ରଣା ହେଉଛି,,mō chātirē yantraṇā hēuchi,mˈo tʃʰˈatiɾˌe ɟˈɔntɾɔnˌa hˈeutʃʰˌi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
emergency-medical.this-person-is-unconscious,ଏହି ଲୋକ ଅଚେତ ହୋଇଯାଇଛନ୍ତି,,ēhi lōka acēta hōiyāichanti,ˈehi lˈokɔ ˈɔtʃetˌɔ hˌoiɟˌaitʃʰˈɔnti,this person has become unconscious,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
emergency-medical.where-is-the-nearest-hospital,ପାଖ ଡାକ୍ତରଖାନା କେଉଁଠି?,,pākha ḍāktarakhānā kēum̐ṭhi?,pˈakʰɔ ɖˈakʈɔɾˌɔkʰanˌa keˈũʈʰi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
emergency-medical.what-is-the-emergency-number,ଜରୁରୀ ନମ୍ବର କଣ?,112,jarurī nambara kaṇa?,ɟˈɔɾuɾˌi nˈɔmbɔɾˌɔ kˈɔɳɔ,112 is the all-India emergency number; 108 reaches the ambulance in Odisha,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
emergency-medical.is-there-a-doctor-who-speaks-english,{source} କହୁଥିବା ଡାକ୍ତର ଅଛନ୍ତି କି?,,{source} kahuthibā ḍāktara achanti ki?,{source} kˈɔhutʰˌiba ɖˈakʈɔɾˌɔ ɔtʃʰˈɔnti kˈi,is there a doctor who speaks {source}?,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
emergency-medical.i-think-a-bone-is-broken,ମନେହେଉଛି ହାଡ଼ ଭାଙ୍ଗିଛି,,manēhēuchi hāṛa bhāṅgichi,mˈɔnehˌeutʃʰˌi hˈaɽɔ bʰˈaŋɡitʃʰˌi,it seems a bone has broken,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
emergency-medical.please-call-my-emergency-contact,ଦୟାକରି ମୋ ଜରୁରୀ ନମ୍ବରକୁ ଫୋନ୍ କରନ୍ତୁ,,daẏākari mō jarurī nambaraku phōn karantu,dˈɔjɔˌakɔɾˌi mˈo ɟˈɔɾuɾˌi nˈɔmbɔɾˌɔku pʰˈon kɔɾˈɔntu,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
emergency-medical.i-have-travel-insurance,ମୋର ଭ୍ରମଣ ବୀମା ଅଛି,,mōra bhramaṇa bīmā achi,mˈoɾɔ bʰɾˈɔmɔɳˌɔ bˈima ˈɔtʃʰi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.i-am-diabetic,ମୋର ମଧୁମେହ ଅଛି,ଡାଇବେଟିସ୍,mōra madhumēha achi,mˈoɾɔ mˈɔdʰumˌeh ˈɔtʃʰi,ମଧୁମେହ is the word on a prescription; ଡାଇବେଟିସ୍ is understood everywhere,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.i-need-insulin,ମୋତେ ଇନସୁଲିନ୍ ଦରକାର,,mōtē inasulin darakāra,mˈote ˈinɔsˌulin dˈɔɾɔkˌaɾɔ,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.i-have-asthma,ମୋର ହାଁପାଣି ଅଛି,ଆଜମା,mōra hām̐pāṇi achi,mˈoɾɔ hˈãpaɳˌi ˈɔtʃʰi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.i-have-a-heart-condition,ମୋର ହୃଦରୋଗ ଅଛି,,mōra hr̥darōga achi,mˈoɾɔ hɾˈudɔɾˌoɡɔ ˈɔtʃʰi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.i-am-allergic-to-penicillin,ମୋର ପେନିସିଲିନରେ ଆଲର୍ଜି ଅଛି,,mōra pēnisilinarē ālarji achi,mˈoɾɔ pˈenisˌilinˌɔɾe alˈɔɾɟi ˈɔtʃʰi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.i-have-epilepsy,ମୋର ମୃଗୀ ରୋଗ ଅଛି,,mōra mr̥gī rōga achi,mˈoɾɔ mɾˈuɡi ɾˈoɡɔ ˈɔtʃʰi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.my-blood-sugar-is-low,ମୋ ରକ୍ତରେ ଶର୍କରା କମିଯାଇଛି,,mō raktarē śarkarā kamiyāichi,mˈo ɾˈɔkʈɔɾˌe sˈɔɾkɔɾˌa kˈɔmiɟˌaitʃʰˌi,the sugar in my blood has fallen,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.i-need-my-inhaler,ମୋତେ ମୋ ଇନହେଲର ଦରକାର,,mōtē mō inahēlara darakāra,mˈote mˈo ˈinɔhˌelɔɾˌɔ dˈɔɾɔkˌaɾɔ,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.i-am-pregnant,ମୁଁ ଗର୍ଭବତୀ,,mum̐ garbhabatī,mˈũ ɡˈɔɾbʰɔbˌɔti,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.i-carry-an-adrenaline-injector,ମୁଁ ଆଡ୍ରିନାଲିନ୍ ଇଞ୍ଜେକ୍ସନ ରଖିଥାଏ,,mum̐ āḍrinālin iñjēksana rakhithāē,mˈũ ˈaɖɾinˌalin inɟˈeksɔnˌɔ ɾˈɔkʰitʰˌae,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.i-take-medicine-for,ମୁଁ {} ପାଇଁ ଔଷଧ ଖାଏ,,mum̐ {} pāim̐ auṣadha khāē,mˈũ {} pˈaĩ ˈowsɔdʰˌɔ kʰˈae,I eat medicine for {} — Odia takes medicine with the verb for eating,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.i-take-blood-thinners,ମୁଁ ରକ୍ତ ପତଳା କରିବା ଔଷଧ ଖାଏ,,mum̐ rakta pataḷā karibā auṣadha khāē,mˈũ ɾˈɔktɔ pˈɔtɔɭˌa kˈɔɾibˌa ˈowsɔdʰˌɔ kʰˈae,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.medicine-allergy,ଔଷଧ ଆଲର୍ଜି: {},,auṣadha ālarji: {},ˈowsɔdʰˌɔ alˈɔɾɟi {},,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.this-card-lists-my-conditions,ଏହି କାର୍ଡରେ ମୋ ରୋଗର ତାଲିକା ଅଛି,,ēhi kārḍarē mō rōgara tālikā achi,ˈehi kˈaɾɖɔɾˌe mˈo ɾˈoɡɔɾˌɔ tˈalikˌa ˈɔtʃʰi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.this-is-my-medicine,ଏଇଟା ମୋ ଔଷଧ,,ēiṭā mō auṣadha,ˈeiʈˌa mˈo ˈowsɔdʰˌɔ,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.please-give-me-sugar-or-juice,ଦୟାକରି ମୋତେ ଚିନି କିମ୍ବା ରସ ଦିଅନ୍ତୁ,,daẏākari mōtē cini kimbā rasa diantu,dˈɔjɔˌakɔɾˌi mˈote tʃˈini kˈimba ɾˈɔs diˈɔntu,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.inject-it-into-my-outer-thigh,ଏହାକୁ ମୋ ଜଙ୍ଘର ବାହାର ପଟେ ଇଞ୍ଜେକ୍ସନ ଦିଅନ୍ତୁ,,ēhāku mō jaṅghara bāhāra paṭē iñjēksana diantu,ˈehakˌu mˈo ɟˈɔŋɡʰɔɾˌɔ bˈahaɾˌɔ pˈɔʈe inɟˈeksɔnˌɔ diˈɔntu,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.my-blood-type-is,ମୋ ରକ୍ତ ଗୋଷ୍ଠୀ {},,mō rakta gōṣṭhī {},mˈo ɾˈɔktɔ ɡˈosʈʰi {},my blood group [is] {},2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.do-not-give-me,ମୋତେ {} ଦିଅନ୍ତୁ ନାହିଁ,,mōtē {} diantu nāhim̐,mˈote {} diˈɔntu nˈahĩ,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,ମୋର ଆସପିରିନ୍ ଓ ଆଇବୁପ୍ରୋଫେନରେ ଆଲର୍ଜି ଅଛି,,mōra āsapirin ō āibuprōphēnarē ālarji achi,mˈoɾɔ ˈasɔpˌiɾin o ˌaibˈupɾopʰˌenɔɾˌe alˈɔɾɟi ˈɔtʃʰi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.my-injector-is-in-my-bag,ମୋ ଇଞ୍ଜେକ୍ସନ ମୋ ବ୍ୟାଗରେ ଅଛି,,mō iñjēksana mō bẏāgarē achi,mˈo inɟˈeksɔnˌɔ mˈo bjˈɔaɡˌɔɾe ˈɔtʃʰi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
medical-conditions.i-am-allergic-to-sulfa-drugs,ମୋର ସଲଫା ଔଷଧରେ ଆଲର୍ଜି ଅଛି,,mōra salaphā auṣadharē ālarji achi,mˈoɾɔ sˈɔlɔpʰˌa ˈowsɔdʰˌɔɾe alˈɔɾɟi ˈɔtʃʰi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
pharmacy-symptoms.which-pharmacy-is-open-now,ଏବେ କେଉଁ ଔଷଧ ଦୋକାନ ଖୋଲା ଅଛି?,,ēbē kēum̐ auṣadha dōkāna khōlā achi?,ˈebe kˈeũ ˈowsɔdʰˌɔ dˈokanˌɔ kʰˈola ˈɔtʃʰi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
pharmacy-symptoms.i-need-medicine-for,ମୋତେ {} ପାଇଁ ଔଷଧ ଦରକାର,,mōtē {} pāim̐ auṣadha darakāra,mˈote {} pˈaĩ ˈowsɔdʰˌɔ dˈɔɾɔkˌaɾɔ,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
pharmacy-symptoms.i-have-a-fever,ମୋର ଜ୍ୱର ହୋଇଛି,,mōra jwara hōichi,mˈoɾɔ ɟwˈɔɾɔ hˈoitʃʰˌi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
pharmacy-symptoms.i-think-i-have-malaria,ମନେହେଉଛି ମୋର ମ୍ୟାଲେରିଆ ହୋଇଛି,,manēhēuchi mōra mẏālēriā hōichi,mˈɔnehˌeutʃʰˌi mˈoɾɔ mjˈɔalˌeɾiˌa hˈoitʃʰˌi,it seems malaria has happened to me,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
pharmacy-symptoms.i-need-a-malaria-test,ମୋତେ ମ୍ୟାଲେରିଆ ପରୀକ୍ଷା ଦରକାର,,mōtē mẏālēriā parīkṣā darakāra,mˈote mjˈɔalˌeɾiˌa pɔɾˈikʰkʰa dˈɔɾɔkˌaɾɔ,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
pharmacy-symptoms.i-think-i-have-dengue,ମନେହେଉଛି ମୋର ଡେଙ୍ଗୁ ହୋଇଛି,,manēhēuchi mōra ḍēṅgu hōichi,mˈɔnehˌeutʃʰˌi mˈoɾɔ ɖˈeŋɡu hˈoitʃʰˌi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
pharmacy-symptoms.i-have-diarrhea,ମୋର ଝାଡ଼ା ହେଉଛି,,mōra jhāṛā hēuchi,mˈoɾɔ ɟʰˈaɽˌa hˈeutʃʰˌi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
pharmacy-symptoms.where-is-an-all-night-pharmacy,ରାତିସାରା ଖୋଲା ରହୁଥିବା ଔଷଧ ଦୋକାନ କେଉଁଠି?,,rātisārā khōlā rahuthibā auṣadha dōkāna kēum̐ṭhi?,ɾˈatisˌaɾa kʰˈola ɾˈɔhutʰˌiba ˈowsɔdʰˌɔ dˈokanˌɔ keˈũʈʰi,,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
pharmacy-symptoms.painkiller,ଯନ୍ତ୍ରଣା ନାଶକ ଔଷଧ,,yantraṇā nāśaka auṣadha,ɟˈɔntɾɔnˌa nˈasɔkˌɔ ˈowsɔdʰˌɔ,pain-killing medicine,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
pharmacy-symptoms.do-i-need-a-prescription,ଡାକ୍ତରଙ୍କ ଚିଠି ଦରକାର କି?,,ḍāktaraṅka ciṭhi darakāra ki?,ɖˌakʈɔɾˈɔŋkɔ tʃˈiʈʰi dˈɔɾɔkˌaɾɔ kˈi,is the doctor's letter needed? — which is what a prescription is called,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
pharmacy-symptoms.i-have-a-headache,ମୋ ମୁଣ୍ଡ ବିନ୍ଧୁଛି,,mō muṇḍa bindhuchi,mˈo mˈuɳɖɔ bˈindʰutʃʰˌi,my head is stabbing,2,"Standard Odia health-communication terminology (Odisha Dept. of Health & Family Welfare; 108 ambulance and Nirmal/Aahaar public material); Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
