concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
time-words.today,ଆଜି,,āji,ˈaɟi,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
time-words.tomorrow,ଆସନ୍ତାକାଲି,କାଲି,āsantākāli,asˈɔntakˌali,"coming-କାଲି — bare କାଲି is both tomorrow and yesterday in Odia, so the long form is the safe one",2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
time-words.yesterday,ଗତକାଲି,କାଲି,gatakāli,ɡˈɔtɔkˌali,"gone-କାଲି — bare କାଲି is both yesterday and tomorrow, so the long form is the safe one",2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
time-words.this-week,ଏହି ସପ୍ତାହ,,ēhi saptāha,ˈehi sˈɔptah,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
time-words.next-week,ଆସନ୍ତା ସପ୍ତାହ,,āsantā saptāha,asˈɔnta sˈɔptah,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
time-words.morning,ସକାଳ,,sakāḷa,sˈɔkaɭˌɔ,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
time-words.afternoon,ଅପରାହ୍ନ,ଦିନ ଦୁଇପହର,aparāhna,ˌɔpɔɾˈahnɔ,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
time-words.evening,ସନ୍ଧ୍ୟା,,sandhẏā,sˈɔndʰjɔˌa,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
time-words.spring,ବସନ୍ତ,,basanta,bˈɔsntɔ,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
time-words.summer,ଗ୍ରୀଷ୍ମ,,grīṣma,ɡɾˈismɔ,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
time-words.fall,ଶରତ,,śarata,sˈɔɾɔtˌɔ,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
time-words.winter,ଶୀତ,,śīta,sˈitɔ,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
time-words.night,ରାତି,,rāti,ɾˈati,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
days-of-week.monday,ସୋମବାର,,sōmabāra,sˈomɔbˌaɾɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
days-of-week.tuesday,ମଙ୍ଗଳବାର,,maṅgaḷabāra,mˌɔŋɡɔɭˈɔbaɾˌɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
days-of-week.wednesday,ବୁଧବାର,,budhabāra,bˈudʰɔbˌaɾɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
days-of-week.thursday,ଗୁରୁବାର,ବୃହସ୍ପତିବାର,gurubāra,ɡˈuɾubˌaɾɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
days-of-week.friday,ଶୁକ୍ରବାର,,śukrabāra,sˈukɾɔbˌaɾɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
days-of-week.saturday,ଶନିବାର,,śanibāra,sˈɔnibˌaɾɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
days-of-week.sunday,ରବିବାର,,rabibāra,ɾˈɔbibˌaɾɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
months.january,ଜାନୁଆରୀ,,jānuārī,ɟˈanuˌaɾi,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
months.february,ଫେବୃଆରୀ,,phēbr̥ārī,pʰebɾˈuaɾˌi,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
months.march,ମାର୍ଚ୍ଚ,,mārcca,mˈaɾtʃtʃɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
months.april,ଅପ୍ରେଲ,ଏପ୍ରିଲ,aprēla,ˈɔpɾelˌɔ,CLDR's form; ଏପ୍ରିଲ is commoner in running text,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
months.may,ମଇ,,mai,mˈɔi,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
months.june,ଜୁନ,,juna,ɟˈunɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
months.july,ଜୁଲାଇ,,julāi,ɟˈulaˌi,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
months.august,ଅଗଷ୍ଟ,,agaṣṭa,ɔɡˈɔsʈɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
months.september,ସେପ୍ଟେମ୍ବର,,sēpṭēmbara,sepʈˈembɔɾˌɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
months.october,ଅକ୍ଟୋବର,,akṭōbara,ˈɔkʈobˌɔɾɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
months.november,ନଭେମ୍ବର,,nabhēmbara,nɔbʰˈembɔɾˌɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
months.december,ଡିସେମ୍ବର,,ḍisēmbara,ɖisˈembɔɾˌɔ,,2,"Name of the currency in this language; CLDR `or` locale data; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
time-words.clock-offset,"ସ୍ୱାହିଲି ଘଣ୍ଟା ସୂର୍ଯ୍ୟୋଦୟରୁ ଆରମ୍ଭ ହୁଏ — ଆପଣଙ୍କ ଫୋନର ଘଣ୍ଟାଠାରୁ ଛଅ ଘଣ୍ଟା ଖସିଯାଇଛି। ଶୁଣିଥିବା ସଂଖ୍ୟାରେ ଛଅ ଯୋଡ଼ିଲେ ଆପଣଙ୍କ ସମୟ ମିଳିବ: saa moja = 7:00, saa sita = ମଧ୍ୟାହ୍ନ 12:00, saa kumi = 16:00। ଦ୍ୱନ୍ଦ୍ୱ ଏଡ଼ାଇବାକୁ ସମୟକୁ ଅଙ୍କରେ କୁହନ୍ତୁ, ନହେଲେ ପାଶ୍ଚାତ୍ୟ ଘଣ୍ଟା ପାଇଁ saa ngapi za kizungu ବୋଲି ପଚାରନ୍ତୁ।",,"swāhili ghaṇṭā sūryẏōdaẏaru ārambha huē — āpaṇaṅka phōnara ghaṇṭāṭhāru chaa ghaṇṭā khasiyāichi. śuṇithibā saṁkhẏārē chaa yōṛilē āpaṇaṅka samaẏa miḷiba: saa moja = 7:00, saa sita = madhẏāhna 12:00, saa kumi = 16:00. dwandwa ēṛāibāku samaẏaku aṅkarē kuhantu, nahēlē pāścātẏa ghaṇṭā pāim̐ saa ngapi za kizungu bōli pacārantu.",,,2,"prose note, Odia rendering of the corpus note; the Swahili is quoted in Latin so an Odia sheet has a glyph for it"
time-scheduling.what-time-do-you-reopen,କେତେବେଳେ ପୁଣି ଖୋଲେ?,,kētēbēḷē puṇi khōlē?,kˈetebˌeɭˌe pˈuɳi kʰˈole,,2,translator-requests-v1;in-pack-neighbour;ipa=espeak
