concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
pronouns-verbs.there-is-have,ଅଛି,,achi,ˈɔtʃʰi,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
pronouns-verbs.there-is-not-do-not-have,ନାହିଁ,,nāhim̐,nˈahĩ,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
pronouns-verbs.want-to-verb,ମୁଁ … ଚାହୁଁଛି,,mum̐ … cāhum̐chi,mˈũ tʃahˈũtʃʰi,"verb stem + -ିବାକୁ, written joined: ଯିବାକୁ ଚାହୁଁଛି I want to go",2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
pronouns-verbs.want-thing,ମୁଁ … ଚାହୁଁଛି,,mum̐ … cāhum̐chi,mˈũ tʃahˈũtʃʰi,I want …,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
pronouns-verbs.need-thing,ମୋତେ … ଦରକାର,,mōtē … darakāra,mˈote dˈɔɾɔkˌaɾɔ,to me … is needed,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
pronouns-verbs.looking-for-thing,ମୁଁ … ଖୋଜୁଛି,,mum̐ … khōjuchi,mˈũ kʰˈoɟutʃʰˌi,I am searching for …,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.what,କଣ,,kaṇa,kˈɔɳɔ,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.where,କେଉଁଠି,,kēum̐ṭhi,keˈũʈʰi,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.who,କିଏ,,kiē,kˈie,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.which-one,କେଉଁଟି,,kēum̐ṭi,keˈũʈi,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.when,କେବେ,,kēbē,kˈebe,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.how,କିପରି,କେମିତି,kipari,kˈipɔɾˌi,in what way — କେମିତି is the everyday form,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.how-much-many,କେତେ,,kētē,kˈete,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.how-many,କେତୋଟି,,kētōṭi,kˈetoʈˌi,of countable things,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.why,କାହିଁକି,,kāhim̐ki,kahˈĩki,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.this,ଏହା,ଏଇଟା,ēhā,ˈeha,ଏଇଟା is the everyday form,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.that,ତାହା,ସେଇଟା,tāhā,tˈaha,ସେଇଟା is the everyday form,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.here,ଏଠାରେ,,ēṭhārē,ˈeʈʰaɾˌe,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.there,ସେଠାରେ,,sēṭhārē,sˈeʈʰaɾˌe,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.a-little,ଟିକିଏ,ଅଳ୍ପ,ṭikiē,ʈˈikiˌe,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.some,କିଛି,,kichi,kˈitʃʰi,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.very,ବହୁତ,ଖୁବ୍,bahuta,bˈɔhutˌɔ,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.too,ଅତି,,ati,ˈɔti,excessively — ଅତି ମହଙ୍ଗା too expensive,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.also,ମଧ୍ୟ,ବି,madhẏa,mˈɔdʰj,follows the word it adds to; ବି is the everyday form,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.all-both,ସବୁ / ଦୁଇଟିଯାକ,,sabu / duiṭiyāka,sˈɔbu / dˈuiʈˌiɟakˌɔ,all / both,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
question-words.how-much-what-price,କେତେ? / ଦାମ କେତେ?,,kētē? / dāma kētē?,kˈete / dˈamɔ kˈete,how much? / what price?,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
