concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
weather.rain,ବର୍ଷା,,barṣā,bˈɔrsa,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
weather.snow,ବରଫ,,barapha,bˈɔɾɔpʰˌɔ,"snow — and also ice; Odisha has neither, but the card travels",2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
weather.wind,ପବନ,,pabana,pˈɔbɔnˌɔ,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
weather.storm,ଝଡ଼,ବାତ୍ୟା,jhaṛa,ɟʰˈɔɽɔ,"ଝଡ଼ is any storm; ବାତ୍ୟା is a cyclone, which is what an Odisha warning says",2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
weather.ice,ବରଫ,,barapha,bˈɔɾɔpʰˌɔ,the same word as snow in Odia,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
weather.fog,କୁହୁଡ଼ି,,kuhuṛi,kˈuhuɽˌi,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
weather.heat,ଗରମ,,garama,ɡˈɔɾɔmˌɔ,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
weather.cold,ଥଣ୍ଡା,,thaṇḍā,tʰˈɔɳɖa,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
weather.humid,ଓଦା ଗରମ,,ōdā garama,ˈoda ɡˈɔɾɔmˌɔ,wet heat — the coast's own weather,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
weather.sunrise,ସୂର୍ଯ୍ୟୋଦୟ,,sūryẏōdaẏa,sˈuɾɟjɔˌodɔj,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
weather.flood,ବନ୍ୟା,,banẏā,bˈɔnjɔˌa,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
weather.avalanche-risk,ହିମସ୍ଖଳନ ବିପଦ,,himaskhaḷana bipada,hˌimɔskʰˌɔɭˈɔnɔ bˈipɔdˌɔ,avalanche danger,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
hiking-parks.is-this-the-way-to,ଏହା {} କୁ ଯିବା ବାଟ କି?,,ēhā {} ku yibā bāṭa ki?,ˈeha {} kˈu ɟˈiba bˈaʈɔ kˈi,the dative -କୁ is a separate word only because the slot is a pen-filled blank,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
hiking-parks.where-is-the-trailhead,ବାଟ କେଉଁଠୁ ଆରମ୍ଭ ହୁଏ?,,bāṭa kēum̐ṭhu ārambha huē?,bˈaʈɔ keˈũʈʰu aɾˈɔmbʰɔ hˈue,from where does the path start?,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
hiking-parks.how-long-to-the-summit,ଶିଖର ଯିବାକୁ କେତେ ସମୟ ଲାଗିବ?,,śikhara yibāku kētē samaẏa lāgiba?,sˈikʰɔɾˌɔ ɟˈibakˌu kˈete sˈɔmɔj lˈaɡibˌɔ,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
hiking-parks.how-long-to-the-viewpoint,ଦୃଶ୍ୟ ସ୍ଥଳ ଯିବାକୁ କେତେ ସମୟ ଲାଗିବ?,,dr̥śẏa sthaḷa yibāku kētē samaẏa lāgiba?,dɾˈusj stʰˈɔɭˌɔ ɟˈibakˌu kˈete sˈɔmɔj lˈaɡibˌɔ,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
hiking-parks.which-route-is-easier,କେଉଁ ବାଟ ସହଜ?,,kēum̐ bāṭa sahaja?,kˈeũ bˈaʈɔ sˈɔhɔɟ,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
hiking-parks.is-this-trail-suitable-for-beginners,ଏହି ବାଟ ନୂଆ ଲୋକଙ୍କ ପାଇଁ ଠିକ୍ କି?,,ēhi bāṭa nūā lōkaṅka pāim̐ ṭhik ki?,ˈehi bˈaʈɔ nˈua lokˈɔŋkɔ pˈaĩ ʈʰˈik kˈi,is this path right for new people?,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-conditions.how-long-is-the-full-route,ପୂରା ବାଟ କେତେ ଲମ୍ବା?,,pūrā bāṭa kētē lambā?,pˈuɾa bˈaʈɔ kˈete lˈɔmba,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-conditions.can-we-return-the-same-way,ସେଇ ବାଟରେ ଫେରିପାରିବୁ କି?,,sēi bāṭarē phēripāribu ki?,sˈei bˈaʈɔɾˌe pʰˈeɾipˌaɾibˌu kˈi,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-conditions.can-we-return-before-dark,ଅନ୍ଧାର ହେବା ଆଗରୁ ଫେରିପାରିବୁ କି?,,andhāra hēbā āgaru phēripāribu ki?,ˈɔndʰaɾˌɔ hˈeba ˈaɡɔɾˌu pʰˈeɾipˌaɾibˌu kˈi,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-conditions.is-the-trail-open,ବାଟ ଖୋଲା ଅଛି କି?,,bāṭa khōlā achi ki?,bˈaʈɔ kʰˈola ˈɔtʃʰi kˈi,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-conditions.is-the-route-steep,ବାଟ ଖଡ଼ା କି?,,bāṭa khaṛā ki?,bˈaʈɔ kʰˈɔɽˌa kˈi,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-conditions.is-the-path-slippery,ବାଟ ଖସଡ଼ା କି?,,bāṭa khasaṛā ki?,bˈaʈɔ kʰˈɔsɽˌa kˈi,is the path slippery?,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-transport.how-long-is-the-queue,ଲାଇନ କେତେ ଲମ୍ବା?,,lāina kētē lambā?,lˈainˌɔ kˈete lˈɔmba,,2,"Odisha Tourism (OTDC) visitor information and bilingual site boards; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-transport.what-time-is-the-last-shuttle,ଶେଷ ସଟଲ୍ କେତେବେଳେ?,,śēṣa saṭal kētēbēḷē?,sˈesɔ sˈɔʈl kˈetebˌeɭˌe,,2,"Odisha Tourism (OTDC) visitor information and bilingual site boards; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-transport.when-does-the-cableway-stop,ରୋପୱେ କେତେବେଳେ ବନ୍ଦ ହୁଏ?,,rōpawē kētēbēḷē banda huē?,ɾˈopɔwˌe kˈetebˌeɭˌe bˈɔndɔ hˈue,,2,"Odisha Tourism (OTDC) visitor information and bilingual site boards; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-transport.where-can-we-buy-water,ପାଣି କେଉଁଠି ମିଳିବ?,,pāṇi kēum̐ṭhi miḷiba?,pˈaɳi keˈũʈʰi mˈiɭˌibɔ,,2,"Odisha Tourism (OTDC) visitor information and bilingual site boards; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-transport.where-can-we-refill-water,ପାଣି କେଉଁଠି ଭରିପାରିବୁ?,,pāṇi kēum̐ṭhi bharipāribu?,pˈaɳi keˈũʈʰi bʰˈɔɾipˌaɾibˌu,,2,"Odisha Tourism (OTDC) visitor information and bilingual site boards; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-transport.is-there-cell-signal-here,ଏଠାରେ ମୋବାଇଲ୍ ସିଗନାଲ୍ ଅଛି କି?,,ēṭhārē mōbāil siganāl achi ki?,ˈeʈʰaɾˌe mˈobaˌil sˈiɡɔnˌal ˈɔtʃʰi kˈi,,2,"Odisha Tourism (OTDC) visitor information and bilingual site boards; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-transport.do-you-have-a-map,ଆପଣଙ୍କ ପାଖରେ ମାନଚିତ୍ର ଅଛି କି?,,āpaṇaṅka pākharē mānacitra achi ki?,ˌapɔnˈɔŋkɔ pˈakʰɔɾˌe mˌanɔtʃˈitɾɔ ˈɔtʃʰi kˈi,,2,"Odisha Tourism (OTDC) visitor information and bilingual site boards; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-transport.how-long-is-the-wait,କେତେ ସମୟ ଅପେକ୍ଷା କରିବାକୁ ପଡ଼ିବ?,,kētē samaẏa apēkṣā karibāku paṛiba?,kˈete sˈɔmɔj ɔpˈekʰkʰa kˈɔɾibˌaku pˈɔɽˌibɔ,,2,"Odisha Tourism (OTDC) visitor information and bilingual site boards; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-warnings.open,ଖୋଲା,,khōlā,kʰˈola,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-warnings.closed,ବନ୍ଦ,,banda,bˈɔndɔ,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-warnings.maintenance,ମରାମତି,,marāmati,mˈɔɾamˌɔti,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-warnings.steep-slope,ଖଡ଼ା ଢାଲୁ,,khaṛā ḍhālu,kʰˈɔɽˌa ɖʰˈalu,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-warnings.caution-slippery,ସାବଧାନ: ଖସଡ଼ା,,sābadhāna: khasaṛā,sˈabɔdʰˌanɔ kʰˈɔsɽˌa,caution: slippery,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-warnings.danger,ବିପଦ,,bipada,bˈipɔdˌɔ,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-warnings.beware-falling-rocks,ପଥର ଖସିପାରେ,,pathara khasipārē,pˈɔtʰɔɾˌɔ kʰˈɔsipˌaɾe,rocks may fall,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-warnings.first-aid-station,ପ୍ରାଥମିକ ଚିକିତ୍ସା କେନ୍ଦ୍ର,,prāthamika cikitsā kēndra,pɾˈatʰɔmˌikɔ tʃikˈitsa kˈendɾɔ,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-warnings.service-suspended,ସେବା ବନ୍ଦ,,sēbā banda,sˈeba bˈɔndɔ,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-landmarks.trail-marker,ବାଟ ଚିହ୍ନ,,bāṭa cihna,bˈaʈɔ tʃˈihnɔ,path sign,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-landmarks.fork-junction,ବାଟ ଫାଙ୍କ,,bāṭa phāṅka,bˈaʈɔ pʰˈaŋkɔ,where the path divides,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-landmarks.boardwalk-cliff-path,କାଠ ବାଟ / ଖଣ୍ଡ ବାଟ,,kāṭha bāṭa / khaṇḍa bāṭa,kˈaʈʰɔ bˈaʈɔ / kʰˈɔɳɖɔ bˈaʈɔ,wooden walkway / cliff path,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-landmarks.start,ଆରମ୍ଭ,,ārambha,aɾˈɔmbʰɔ,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-landmarks.end,ଶେଷ,,śēṣa,sˈesɔ,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-landmarks.elevation,ଉଚ୍ଚତା,,uccatā,ˈutʃtʃɔtˌa,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
trail-landmarks.sunset,ସୂର୍ଯ୍ୟାସ୍ତ,,sūryẏāsta,sˈuɾɟjɔˌastɔ,,2,"Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia; Neukom & Patnaik, A Grammar of Oriya (Universität Zürich ASAS 17, 2003);ipa=espeak"
trail-landmarks.water-point,ପାଣି ପଏଣ୍ଟ,,pāṇi paēṇṭa,pˈaɳi pɔˈeɳʈɔ,,2,"Odisha Forest, Environment & Climate Change Dept. sanctuary, trail and warning-board wording; Praharaj, G. C., Pūrṇṇacandra Oṛiā Bhāṣākoṣa (1931-40), Digital Dictionaries of South Asia;ipa=espeak"
