concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
communication.i-cannot-read-it,मलाई यो पढ्न आउँदैन,,malāī yō paḍhna āum̐daina,məlˈaːi jˈoː pˈʌɖʰnə ˌaːũdˈɛːnə,,2,ne-agent-v1;ipa=espeak
communication.please-write-it-in-roman-letters,रोमन अक्षरमा लेखिदिनुहोस्,,rōmana akṣaramā lēkhidinuhōs,ɾˈoːmən ˈʌkʂəɾˌəmaː lˌeːkʰɪdˌɪnuhˈoːs,,2,ne-agent-v1;ipa=espeak
quick-responses.please-go-ahead,भन्नुहोस्,,bhannuhōs,bʰənnˌuhˈoːs,,2,ne-agent-v1;ipa=espeak
quick-responses.yes-right,हो / हजुर,,hō / hajura,hoː / hˈʌɟuɾˌə,,2,ne-agent-v1;ipa=espeak
quick-responses.no-not,होइन,,hōina,hˈoinˌə,,2,ne-agent-v1;ipa=espeak
quick-responses.okay-can,हुन्छ,,huncha,hˈuncʰə,,2,ne-agent-v1;ipa=espeak
quick-responses.cannot-not-allowed,मिल्दैन,,mildaina,mɪldˈɛːnə,,2,ne-agent-v1;ipa=espeak
quick-responses.works-okay,चल्छ,,calcha,cˈʌlcʰə,,2,ne-agent-v1;ipa=espeak
quick-responses.does-not-work-no,चल्दैन,,caldaina,cəldˈɛːnə,,2,ne-agent-v1;ipa=espeak
quick-responses.can-possible,सम्भव छ,,sambhava cha,sˈʌmbʰəwˌə cʰˈə,,2,ne-agent-v1;ipa=espeak
quick-responses.cannot-not-possible,सम्भव छैन,,sambhava chaina,sˈʌmbʰəwˌə cʰˈɛːnə,,2,ne-agent-v1;ipa=espeak
quick-responses.okay-fine,ठिकै छ,,ṭhikai cha,ʈʰˈɪkɛː cʰˈə,,2,ne-agent-v1;ipa=espeak
quick-responses.no-good-not-allowed-will-not-work,हुँदैन,,hum̐daina,hũdˈɛːnə,,2,ne-agent-v1;ipa=espeak
phone-translation.i-am-using-phone-translation,फोनबाट अनुवाद गर्दै छु,,phōnabāṭa anuvāda gardai chu,pʰˌoːnəbˈaːʈ ˌənuwˈaːd ɡˈʌrrdɛː cʰˈu,,2,ne-agent-v1;ipa=espeak
phone-translation.please-speak-toward-the-phone,फोनतिर हेरेर बोल्नुहोस्,,phōnatira hērēra bōlnuhōs,pʰˈoːnətˌɪɾə heːɾˈeːɾə bˈoːlnuhˌoːs,,2,ne-agent-v1;ipa=espeak
phone-translation.please-write-the-place-name,ठाउँको नाम {target} मा लेखिदिनुहोस्,,ṭhāum̐kō nāma {target} mā lēkhidinuhōs,ʈʰˌaːũkˈoː nˈaːmə {target} mˈaː lˌeːkʰɪdˌɪnuhˈoːs,,2,ne-agent-v1;ipa=espeak
phone-translation.one-sentence-at-a-time-please,एक पटकमा एउटै वाक्य बोल्नुहोस्,,ēka paṭakamā ēuṭai vākya bōlnuhōs,ˈeːkə pˈʌʈəkˌəmaː ˈeːʊʈˌɛː wˈaːkjə bˈoːlnuhˌoːs,,2,ne-agent-v1;ipa=espeak
phone-translation.please-type-it-and-show-me,टाइप गरेर देखाइदिनुहोस्,,ṭāipa garēra dēkhāidinuhōs,ʈˈaːɪp ɡəɾˈeːɾə dˌeːkʰaːˌɪdɪnuhˈoːs,,2,ne-agent-v1;ipa=espeak
phone-translation.please-look-at-the-screen,स्क्रिनमा हेर्नुहोस्,,skrinamā hērnuhōs,skɾˈɪnəmˌaː hˈeːrrnuhˌoːs,,2,ne-agent-v1;ipa=espeak
phone-text-power.please-type-it-for-me,मेरो लागि टाइप गरिदिनुहोस्,,mērō lāgi ṭāipa garidinuhōs,mˈeːɾoː lˈaːɡɪ ʈˈaːɪp ɡˌəɾɪdˌɪnuhˈoːs,,2,ne-agent-v1;ipa=espeak
phone-text-power.please-use-simple-words,सजिलो शब्द प्रयोग गर्नुहोस्,,sajilō śabda prayōga garnuhōs,sˈʌɟɪlˌoː ʃˈʌbdə pɾəjˈoːɡ ɡˌərrnuhˈoːs,,2,ne-agent-v1;ipa=espeak
phone-text-power.my-phone-battery-is-low,मेरो फोनको ब्याट्री कम छ,,mērō phōnakō byāṭrī kama cha,mˈeːɾoː pʰˈoːnəkˌoː bjˈaːʈɾi kˈʌmə cʰˈə,,2,ne-agent-v1;ipa=espeak
phone-text-power.do-you-have-a-power-bank,पावर बैंक छ?,,pāvara baiṁka cha?,pˈaːwəɾˌə bˈɛːŋkə cʰˈə,,2,ne-agent-v1;ipa=espeak
phone-text-power.the-translation-may-be-inaccurate,अनुवादमा गल्ती हुन सक्छ,,anuvādamā galtī huna sakcha,ˌənuwˈaːdəmˌaː ɡˈʌlti hˈunə sˈʌkcʰə,,2,ne-agent-v1;ipa=espeak
phone-text-power.please-confirm,कृपया पक्का गर्नुहोस्,,kr̥payā pakkā garnuhōs,kɾˈɪpəjˌaː pˈʌkkˌaː ɡˌərrnuhˈoːs,,2,ne-agent-v1;ipa=espeak
phone-text-power.may-i-charge-my-phone-here,यहाँ फोन चार्ज गर्न मिल्छ?,,yahām̐ phōna cārja garna milcha?,jˈʌhã pʰˈoːn cˈaːrrɟə ɡˈʌrrnə mˈɪlcʰə,,2,ne-agent-v1;ipa=espeak
sim-data.i-would-like-a-tourist-sim,मलाई पर्यटक सिम चाहियो,,malāī paryaṭaka sima cāhiyō,məlˈaːi pˈʌrrjəʈˌəkə sˈɪmə cˈaːhɪjˌoː,,2,ne-agent-v1;ipa=espeak
sim-data.may-i-use-your-wifi,तपाईंको वाइफाइ प्रयोग गर्न मिल्छ?,,tapāīṁkō vāiphāi prayōga garna milcha?,tˌəpaːˈɪːŋkoː wˌaːɪpʰˈaːɪ pɾəjˈoːɡ ɡˈʌrrnə mˈɪlcʰə,,2,ne-agent-v1;ipa=espeak
sim-data.how-much-data-is-included,कति डेटा समावेश छ?,,kati ḍēṭā samāvēśa cha?,kˈʌtɪ ɖˈeːʈaː sˌəmaːwˈeːʃ cʰˈə,,2,ne-agent-v1;ipa=espeak
sim-data.do-you-need-my-passport,मेरो राहदानी चाहियो?,,mērō rāhadānī cāhiyō?,mˈeːɾoː ɾˌaːhədˈaːni cˈaːhɪjˌoː,,2,ne-agent-v1;ipa=espeak
sim-data.how-long-is-it-valid,यो कति दिन मान्य छ?,,yō kati dina mānya cha?,jˈoː kˈʌtɪ dˈɪn mˈaːnjə cʰˈə,,2,ne-agent-v1;ipa=espeak
sim-data.please-activate-it,यो सक्रिय गरिदिनुहोस्,,yō sakriya garidinuhōs,jˈoː sˈʌkɾɪjˌə ɡˌəɾɪdˌɪnuhˈoːs,,2,ne-agent-v1;ipa=espeak
sim-data.do-you-have-an-esim,ई-सिम छ?,,ī-sima cha?,ˈiːsɪmə cʰˈə,,2,ne-agent-v1;ipa=espeak
sim-data.my-data-is-not-working,मेरो डेटा चलिरहेको छैन,,mērō ḍēṭā calirahēkō chaina,mˈeːɾoː ɖˈeːʈaː cˌəlɪɾəhˈeːkoː cʰˈɛːnə,,2,ne-agent-v1;ipa=espeak
sim-data.does-it-need-registration,यसलाई दर्ता चाहिन्छ?,,yasalāī dartā cāhincha?,jˌəsəlˈaːi dˈʌrrtaː caːhˈɪncʰə,,2,ne-agent-v1;ipa=espeak
sim-data.i-have-no-signal,मलाई सिग्नल छैन,,malāī signala chaina,məlˈaːi sˈɪɡnəl cʰˈɛːnə,,2,ne-agent-v1;ipa=espeak
sim-data.please-write-the-wifi-password,वाइफाइको पासवर्ड लेखिदिनुहोस्,,vāiphāikō pāsavarḍa lēkhidinuhōs,wˌaːɪpʰˈaːɪkˌoː pˌaːsəwˈʌrrɖə lˌeːkʰɪdˌɪnuhˈoːs,,2,ne-agent-v1;ipa=espeak
sim-data.sim-card,सिम कार्ड,,sima kārḍa,sˈɪmə kˈaːrrɖə,,2,ne-agent-v1;ipa=espeak
sim-data.where-can-i-buy-a-plug-adapter,प्लग अडाप्टर कहाँ पाइन्छ?,,plaga aḍāpṭara kahām̐ pāincha?,plˈʌɡ əɖˈaːpʈəɾˌə kˈʌhã paːˈɪncʰə,,2,ne-agent-v1;ipa=espeak
sim-data.mobile-data,मोबाइल डेटा,,mōbāila ḍēṭā,moːbˈaːɪl ɖˈeːʈaː,,2,ne-agent-v1;ipa=espeak
sim-data.can-i-top-up-this-sim,यो सिम टप-अप गर्न मिल्छ?,,yō sima ṭapa-apa garna milcha?,jˈoː sˈɪmə ʈˈʌpʌp ɡˈʌrrnə mˈɪlcʰə,,2,ne-agent-v1;ipa=espeak
sim-data.top-up,टप-अप,,ṭapa-apa,ʈˈʌpʌp,,2,ne-agent-v1;ipa=espeak
sim-data.is-there-coverage-in,{} मा नेटवर्क छ?,,{} mā nēṭavarka cha?,{} mˈaː nˌeːʈəwˈʌrrkə cʰˈə,,2,ne-agent-v1;ipa=espeak
sim-data.signal,सिग्नल,,signala,sˈɪɡnəl,,2,ne-agent-v1;ipa=espeak
sim-data.esim,ई-सिम,,ī-sima,ˈiːsɪmə,,2,ne-agent-v1;ipa=espeak
sim-data.prepaid,प्रिपेड,,pripēḍa,pɾɪpˈeːɖ,,2,ne-agent-v1;ipa=espeak
sim-data.roaming,रोमिङ,,rōmiṅa,ɾˈoːmɪŋ,,2,ne-agent-v1;ipa=espeak
etiquette.is-this-allowed,यो गर्न मिल्छ?,,yō garna milcha?,jˈoː ɡˈʌrrnə mˈɪlcʰə,,2,ne-agent-v1;ipa=espeak
etiquette.is-tipping-expected,टिप दिनुपर्छ?,,ṭipa dinuparcha?,ʈˈɪp dˌɪnupˈʌrrcʰə,,2,ne-agent-v1;ipa=espeak
etiquette.is-service-included,सेवा शुल्क समावेश छ?,,sēvā śulka samāvēśa cha?,seːwˈaː ʃˈulkə sˌəmaːwˈeːʃ cʰˈə,,2,ne-agent-v1;ipa=espeak
etiquette.may-i-enter,भित्र आउन मिल्छ?,,bhitra āuna milcha?,bʰˈɪtɾə ˈaːʊn mˈɪlcʰə,,2,ne-agent-v1;ipa=espeak
etiquette.remove-shoes,जुत्ता फुकाल्नुपर्छ?,,juttā phukālnuparcha?,ɟˈuttˌaː pʰˌukaːlnupˈʌrrcʰə,,2,ne-agent-v1;ipa=espeak
etiquette.photo-of-you,तपाईंको फोटो खिच्न मिल्छ?,,tapāīṁkō phōṭō khicna milcha?,tˌəpaːˈɪːŋkoː pʰˈoːʈoː kʰˈɪcnə mˈɪlcʰə,,2,ne-agent-v1;ipa=espeak
etiquette.may-i-sit-here,यहाँ बस्न मिल्छ?,,yahām̐ basna milcha?,jˈʌhã bˈʌsnə mˈɪlcʰə,,2,ne-agent-v1;ipa=espeak
etiquette.queue-for,यो {} को लागि लाइन हो?,,yō {} kō lāgi lāina hō?,jˈoː {} kˈoː lˈaːɡɪ lˈaːɪn hoː,,2,ne-agent-v1;ipa=espeak
etiquette.dressed-appropriately,मेरो पहिरन ठिक छ?,,mērō pahirana ṭhika cha?,mˈeːɾoː pˈʌhɪɾˌən ʈʰˈɪkə cʰˈə,,2,ne-agent-v1;ipa=espeak
etiquette.did-not-mean-to-offend,"मेरो त्यस्तो मनसाय थिएन, माफ गर्नुहोस्",,"mērō tyastō manasāya thiēna, māpha garnuhōs","mˈeːɾoː tjˈʌstoː mˌənəsˈaːjə tʰɪˈeːnə, mˈaːpʰ ɡˌərrnuhˈoːs",,2,ne-agent-v1;ipa=espeak
etiquette.what-is-customary,यहाँको चलन के हो?,,yahām̐kō calana kē hō?,jˌəhãkˈoː cˈʌlən kˈeː hoː,,2,ne-agent-v1;ipa=espeak
etiquette.keep-the-change,बाँकी राख्नुहोस्,,bām̐kī rākhnuhōs,bãkˈiː ɾˈaːkʰnuhˌoːs,,2,ne-agent-v1;ipa=espeak
children.cannot-find-my-child,मेरो बच्चा भेटिएन,,mērō baccā bhēṭiēna,mˈeːɾoː bˈʌccˌaː bʰˌeːʈɪˈeːnə,,2,ne-agent-v1;ipa=espeak
children.make-an-announcement,घोषणा गरिदिनुहोस्,,ghōṣaṇā garidinuhōs,ɡʰˈoːʂəɳˌaː ɡˌəɾɪdˌɪnuhˈoːs,,2,ne-agent-v1;ipa=espeak
children.child-age,मेरो बच्चा {} वर्षको छ,,mērō baccā {} varṣakō cha,mˈeːɾoː bˈʌccˌaː {} wˈʌrrʂəkˌoː cʰˈə,,2,ne-agent-v1;ipa=espeak
children.high-chair,बच्चाको लागि अग्लो कुर्सी छ?,,baccākō lāgi aglō kursī cha?,bˈʌccˌaːkoː lˈaːɡɪ ˈʌɡloː kˈurrsi cʰˈə,,2,ne-agent-v1;ipa=espeak
children.baby-changing-room,शिशु डायपर बदल्ने कोठा कहाँ छ?,,śiśu ḍāyapara badalnē kōṭhā kahām̐ cha?,ʃˈɪʃu ɖˈaːjəpˌəɾə bədˈʌlneː kˈoːʈʰaː kˈʌhã cʰˈə,,2,ne-agent-v1;ipa=espeak
children.childrens-menu,बच्चाको मेनु छ?,,baccākō mēnu cha?,bˈʌccˌaːkoː mˈeːnuʲˌu cʰˈə,,2,ne-agent-v1;ipa=espeak
children.suitable-for-children,यो बच्चाका लागि उपयुक्त छ?,,yō baccākā lāgi upayukta cha?,jˈoː bˈʌccˌaːkaː lˈaːɡɪ ˌʊpəjˈuktə cʰˈə,,2,ne-agent-v1;ipa=espeak
children.minimum-age,न्यूनतम उमेर कति हो?,,nyūnatama umēra kati hō?,njˈuːnətˌəmə ʊmˈeːɾə kˈʌtɪ hoː,,2,ne-agent-v1;ipa=espeak
children.do-children-pay,बच्चाले पैसा तिर्नुपर्छ?,,baccālē paisā tirnuparcha?,bˈʌccˌaːleː pˈɛːsaː tˌɪrrnupˈʌrrcʰə,,2,ne-agent-v1;ipa=espeak
children.crib,बच्चाको लागि पालना छ?,,baccākō lāgi pālanā cha?,bˈʌccˌaːkoː lˈaːɡɪ pˈaːlənˌaː cʰˈə,,2,ne-agent-v1;ipa=espeak
children.warm-this-bottle,यो बोतल तातो पारिदिनुहोस्,,yō bōtala tātō pāridinuhōs,jˈoː bˈoːtəl tˈaːtoː pˌaːɾɪdˌɪnuhˈoːs,,2,ne-agent-v1;ipa=espeak
children.car-seat,हामीलाई बच्चाको कार सिट चाहियो,,hāmīlāī baccākō kāra siṭa cāhiyō,hˌaːmɪːlˈaːi bˈʌccˌaːkoː kˈaːɾə sˈɪʈ cˈaːhɪjˌoː,,2,ne-agent-v1;ipa=espeak
children.stroller,बच्चा गुडाउने गाडी,,baccā guḍāunē gāḍī,bˈʌccˌaː ɡuɖˈaːʊnˌeː ɡˈaːɖi,,2,ne-agent-v1;ipa=espeak
children.playground,खेल्ने मैदान छ?,,khēlnē maidāna cha?,kʰˈeːlneː mɛːdˈaːn cʰˈə,,2,ne-agent-v1;ipa=espeak
social-basics.politeness-particles,"थाईमा शिष्टता वाक्यको अन्त्यमा एउटा शब्द थपेर देखाइन्छ: पुरुष भए लगभग हरेक कुराको अन्त्यमा khrap थप्छन्, महिला भए kha। प्रश्न सोध्दा महिलाले kha लाई उकालो सुरमा भन्छिन्। यहाँका हरूहरूमा यो शब्द छैन, त्यसैले आफैं थप्नुहोस्।",,"thāīmā śiṣṭatā vākyakō antyamā ēuṭā śabda thapēra dēkhāincha: puruṣa bhaē lagabhaga harēka kurākō antyamā khrap thapchan, mahilā bhaē kha। praśna sōdhdā mahilālē kha lāī ukālō suramā bhanchin। yahām̐kā harūharūmā yō śabda chaina, tyasailē āphaiṁ thapnuhōs।",,,2,ne-agent-v1
