concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
dietary-needs.i-have-a-severe-allergy-to,मलाई {} बाट गम्भीर एलर्जी छ,,malāī {} bāṭa gambhīra ēlarjī cha,məlˈaːi {} bˈaːʈə ɡəmbʰˈɪːɾə eːlˈʌrrɟi cʰˈə,,2,ne-agent-v1;ipa=espeak
food-ordering.table-for-two,दुई जनाको लागि टेबल,,duī janākō lāgi ṭēbala,dˈui ɟənˈaːkoː lˈaːɡɪ ʈˈeːbəl,,2,ne-agent-v1;ipa=espeak
food-ordering.is-a-table-available,के टेबल खाली छ?,,kē ṭēbala khālī cha?,kˈeː ʈˈeːbəl kʰˈaːli cʰˈə,,2,ne-agent-v1;ipa=espeak
food-ordering.menu-please,मेनु दिनुहोस्,,mēnu dinuhōs,mˈeːnuʲˌu dˌɪnuhˈoːs,,2,ne-agent-v1;ipa=espeak
food-ordering.i-want-this,मलाई यो चाहियो,,malāī yō cāhiyō,məlˈaːi jˈoː cˈaːhɪjˌoː,,2,ne-agent-v1;ipa=espeak
food-ordering.do-you-have-drinking-water,के खानेपानी छ?,,kē khānēpānī cha?,kˈeː kʰˌaːneːpˈaːni cʰˈə,,2,ne-agent-v1;ipa=espeak
food-ordering.to-go-please,पार्सल दिनुहोस्,,pārsala dinuhōs,pˈaːrrsəl dˌɪnuhˈoːs,,2,ne-agent-v1;ipa=espeak
food-ordering.check-please,बिल दिनुहोस्,,bila dinuhōs,bˈɪl dˌɪnuhˈoːs,,2,ne-agent-v1;ipa=espeak
food-ordering.does-it-contain,के यसमा {} छ?,,kē yasamā {} cha?,kˈeː jˈʌsəmˌaː {} cʰˈə,,2,ne-agent-v1;ipa=espeak
food-ordering.is-this-vegetarian,के यो शाकाहारी हो?,,kē yō śākāhārī hō?,kˈeː jˈoː ʃˌaːkaːhˈaːɾi hoː,,2,ne-agent-v1;ipa=espeak
food-ordering.what-do-you-recommend,तपाईं के सुझाव दिनुहुन्छ?,,tapāīṁ kē sujhāva dinuhuncha?,tˌəpaːˈɪːn kˈeː suɟʰˈaːwə dˌɪnuhˈuncʰə,,2,ne-agent-v1;ipa=espeak
food-ordering.water-please,पानी दिनुहोस्,,pānī dinuhōs,pˈaːni dˌɪnuhˈoːs,,2,ne-agent-v1;ipa=espeak
food-ordering.can-a-vegetarian-eat-this,के शाकाहारीले यो खान सक्छ?,,kē śākāhārīlē yō khāna sakcha?,kˈeː ʃˌaːkaːhaːɾˈɪːleː jˈoː kʰˈaːn sˈʌkcʰə,,2,ne-agent-v1;ipa=espeak
dietary-needs.no-pork,सुँगुरको मासु चाहिँदैन,,sum̐gurakō māsu cāhim̐daina,sũɡˈuɾəkˌoː mˈaːsu cˌaːhĩdˈɛːnə,,2,ne-agent-v1;ipa=espeak
dietary-needs.is-this-halal,के यो हलाल हो?,,kē yō halāla hō?,kˈeː jˈoː həlˈaːl hoː,,2,ne-agent-v1;ipa=espeak
dietary-needs.does-it-contain-pork-fat,के यसमा सुँगुरको बोसो छ?,,kē yasamā sum̐gurakō bōsō cha?,kˈeː jˈʌsəmˌaː sũɡˈuɾəkˌoː bˈoːsoː cʰˈə,,2,ne-agent-v1;ipa=espeak
