concept_id,text,text_alt,romanization_iso15919,ipa,literal,confidence,provenance
atm-cash.money-exchange,मनी एक्सचेन्ज,,manī ēksacēnja,mˈʌni ˌeːksəcˈeːnɟə,,2,ne-agent-v1;ipa=espeak
atm-cash.pin,पिन,,pina,pˈɪn,,2,ne-agent-v1;ipa=espeak
numbers-money.won,वोन,,vōna,wˈoːn,,2,ne-agent-v1;ipa=espeak
numbers-money.won-symbol,वोन चिह्न,,vōna cihna,wˈoːn cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.euro,युरो,,yurō,jˈuɾoː,,2,ne-agent-v1;ipa=espeak
numbers-money.euro-symbol,युरो चिह्न,,yurō cihna,jˈuɾoː cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.lira,लिरा,,lirā,lˈɪɾaː,,2,ne-agent-v1;ipa=espeak
numbers-money.lira-symbol,लिरा चिह्न,,lirā cihna,lˈɪɾaː cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.dong,डङ,,ḍaṅa,ɖˈʌŋ,,2,ne-agent-v1;ipa=espeak
numbers-money.dong-symbol,डङ चिह्न,,ḍaṅa cihna,ɖˈʌŋ cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.ruble,रुबल,,rubala,ɾˈubəl,,2,ne-agent-v1;ipa=espeak
numbers-money.ruble-symbol,रुबल चिह्न,,rubala cihna,ɾˈubəl cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.rupiah,रुपिया,,rupiyā,ɾˈupɪjˌaː,,2,ne-agent-v1;ipa=espeak
numbers-money.rupiah-symbol,रुपिया चिह्न,,rupiyā cihna,ɾˈupɪjˌaː cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.shilling,शिलिङ,,śiliṅa,ʃˈɪlɪŋ,,2,ne-agent-v1;ipa=espeak
numbers-money.shilling-symbol,शिलिङ चिह्न,,śiliṅa cihna,ʃˈɪlɪŋ cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.baht,बाथ,,bātha,bˈaːtʰ,,2,ne-agent-v1;ipa=espeak
numbers-money.baht-symbol,बाथ चिह्न,,bātha cihna,bˈaːtʰ cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.forint,फोरिन्ट,,phōrinṭa,pʰoːɾˈɪnʈə,,2,ne-agent-v1;ipa=espeak
numbers-money.forint-symbol,फोरिन्ट चिह्न,,phōrinṭa cihna,pʰoːɾˈɪnʈə cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.rupee,रुपैयाँ,,rupaiyām̐,ɾupˈɛːjã,the Indian rupee -- ne's own word for it is identical,2,ne-agent-v1;ipa=espeak
numbers-money.rupee-symbol,₹,,₹,,,2,ne-agent-v1
numbers-money.dollar,डलर,,ḍalara,ɖˈʌləɾˌə,,2,ne-agent-v1;ipa=espeak
numbers-money.dollar-symbol,$,,$,,,2,ne-agent-v1
numbers-money.pound,पाउन्ड,,pāunḍa,paːˈʊnɖə,,2,ne-agent-v1;ipa=espeak
numbers-money.pound-symbol,£,,£,,,2,ne-agent-v1
numbers-money.franc,फ्रान्क,,phrānka,pʰɾˈaːnkə,,2,ne-agent-v1;ipa=espeak
numbers-money.franc-symbol,फ्रान्क चिह्न,,phrānka cihna,pʰɾˈaːnkə cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.peso,पेसो,,pēsō,pˈeːsoː,,2,ne-agent-v1;ipa=espeak
numbers-money.peso-symbol,पेसो चिह्न,,pēsō cihna,pˈeːsoː cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.real,रियाल,,riyāla,ɾɪjˈaːl,,2,ne-agent-v1;ipa=espeak
numbers-money.real-symbol,रियाल चिह्न,,riyāla cihna,ɾɪjˈaːl cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.local-currency,स्थानीय मुद्रा,,sthānīya mudrā,stʰaːnˈɪːjə mˈudɾaː,,2,ne-agent-v1;ipa=espeak
numbers-money.lakh,लाख,,lākha,lˈaːkʰ,"1,00,000 -- same grouping and word as Hindi/Marathi/Tamil/Telugu/Punjabi/Gujarati",2,ne-agent-v1;ipa=espeak
numbers-money.crore,करोड,,karōḍa,kəɾˈoːɖ,,2,ne-agent-v1;ipa=espeak
numbers-money.shekel,शेकेल,,śēkēla,ʃeːkˈeːl,,2,ne-agent-v1;ipa=espeak
numbers-money.shekel-symbol,शेकेल चिह्न,,śēkēla cihna,ʃeːkˈeːl cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.rial,रियाल,,riyāla,ɾɪjˈaːl,,2,ne-agent-v1;ipa=espeak
numbers-money.toman,10 रियाल,,10 riyāla,tˈɛn ɾɪjˈaːl,,2,ne-agent-v1;ipa=espeak
numbers-money.zloty,ज्लोटी,,jlōṭī,ɟlˈoːʈi,,2,ne-agent-v1;ipa=espeak
numbers-money.zloty-symbol,ज्लोटी चिह्न,,jlōṭī cihna,ɟlˈoːʈi cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.hryvnia,ह्रिव्न्या,,hrivnyā,hɾɪwnjˈaː,,2,ne-agent-v1;ipa=espeak
numbers-money.hryvnia-symbol,ह्रिव्न्या चिह्न,,hrivnyā cihna,hɾɪwnjˈaː cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.leu,लेउ,,lēu,lˈeːʊ,,2,ne-agent-v1;ipa=espeak
numbers-money.leu-symbol,लेउ चिह्न,,lēu cihna,lˈeːʊ cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.koruna,कोरुना,,kōrunā,kˈoːɾunˌaː,,2,ne-agent-v1;ipa=espeak
numbers-money.koruna-symbol,कोरुना चिह्न,,kōrunā cihna,kˈoːɾunˌaː cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.ringgit,रिङ्गिट,,riṅgiṭa,ɾˈɪŋɡɪʈ,,2,ne-agent-v1;ipa=espeak
numbers-money.ringgit-symbol,रिङ्गिट चिह्न,,riṅgiṭa cihna,ɾˈɪŋɡɪʈ cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.krona,क्रोना,,krōnā,kɾˈoːnaː,,2,ne-agent-v1;ipa=espeak
numbers-money.krona-symbol,क्रोना चिह्न,,krōnā cihna,kɾˈoːnaː cˈɪhnə,,2,ne-agent-v1;ipa=espeak
numbers-money.nepali-rupee,रुपैयाँ,,rupaiyām̐,ɾupˈɛːjã,Nepal's own currency (NPR),2,ne-agent-v1;ipa=espeak
numbers-money.nepali-rupee-symbol,रु,,ru,ɾˈu,"as printed on a Nepali price, before the number",2,ne-agent-v1;ipa=espeak
numbers-money.birr,बिर,,bir,bˈɪɾə,,2,ne-agent-v1;ipa=espeak
numbers-money.naira,नाइजेरियन नाइरा,,,nˌaːɪɟˈeːɾɪjˌən nˈaːɪɾˌaː,,2,naira-gloss-v1;cldr;ipa=espeak
numbers-money.naira-symbol,नाइजेरियन नाइरा चिह्न,,,nˌaːɪɟˈeːɾɪjˌən nˈaːɪɾˌaː cˈɪhnə,,2,naira-gloss-v1;cldr;ipa=espeak
numbers-money.riel,रियल,,,ɾˈɪjəl,,2,gloss-only;scoped-away;name of the currency in this language;cldr;ipa=espeak
numbers-money.riel-symbol,रियल चिह्न,,,ɾˈɪjəl cˈɪhnə,,2,gloss-only;scoped-away;name of the currency in this language;cldr;ipa=espeak
