concept_id,text,text_alt,ipa,literal,confidence,provenance
numbers-money.koruna-symbol,tjeckisk krona (tecken),,ɕˈɛkːɪsk krˈuːna tˈɛkːən,,2,sv-agent-v1;ipa=espeak
numbers-money.ringgit,ringgit,,rˈɪŋjiːt,,2,sv-agent-v1;ipa=espeak
numbers-money.ringgit-symbol,ringgit (tecken),,rˈɪŋjiːt tˈɛkːən,,2,sv-agent-v1;ipa=espeak
numbers-money.euro,euro,,ˈeːʉrˌuː,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.euro-symbol,euro (tecken),,ˈeːʉrˌuː tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.li-ng,2 + klassificerare,,tvˈoː klˈasiːfˌiːseːrˌarə,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.yu-n,yuan,,ˈyːʉˌan,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.ku-i,yuan (talspråk),,ˈyːʉˌan tˈɑːlsproːk,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.2-items,2 stycken,,tvˈoː stˈykːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.yen,yen,,ˈyːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.yen-symbol,yen (tecken),,ˈyːən tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.won,won,,vˈuːn,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.won-symbol,won (tecken),,vˈuːn tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.lira,lira,,lˈiːra,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.lira-symbol,lira (tecken),,lˈiːra tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.dong,dong,,dˈɔŋ,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.dong-symbol,dong (tecken),,dˈɔŋ tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.ruble,rubel,,rˈʉbəl,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.ruble-symbol,rubel (tecken),,rˈʉbəl tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.rupiah,rupiah,,rˈʉpiːˌah,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.rupiah-symbol,rupiah (tecken),,rˈʉpiːˌah tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.shilling,shilling,,sxˈɪlɪŋ,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.shilling-symbol,shilling (tecken),,sxˈɪlɪŋ tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.baht,baht,,bˈaht,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.baht-symbol,baht (tecken),,bˈaht tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.forint,forint,,fˈuːrɪnt,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.forint-symbol,forint (tecken),,fˈuːrɪnt tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.rupee,indisk rupie,,ˈɪndɪsk rˈʉpiːə,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.rupee-symbol,indisk rupie (tecken),,ˈɪndɪsk rˈʉpiːə tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.dollar,dollar,,dˈɔlar,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.dollar-symbol,dollar (tecken),,dˈɔlar tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.pound,pund,,pˈɵnd,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.pound-symbol,pund (tecken),,pˈɵnd tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.franc,franc,,frˈank,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.franc-symbol,franc (tecken),,frˈank tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.peso,peso,,pˈeːsuː,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.peso-symbol,peso (tecken),,pˈeːsuː tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.real,real,,rˈeːal,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.real-symbol,real (tecken),,rˈeːal tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.local-currency,lokal valuta,,lʊkˈɑːl vˈɑːlʉtˌa,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.lakh,100 000,,ˈɛthɵndra tˈʉsɛn,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.crore,10 000 000,,tˈiːuː mɪljˈuːnɛr,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.shekel,shekel,,sxˈeːkəl,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.shekel-symbol,shekel (tecken),,sxˈeːkəl tˈɛkːən,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.rial,rial,,rˈiːal,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.toman,10 rial,,tˈiːuː rˈiːal,,2,gloss-only;scoped-away;sv-agent-v1;ipa=espeak
numbers-money.nepali-rupee,nepalesisk rupie,,nˈeːpaləsˌɪsk rˈʉpiːə,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.nepali-rupee-symbol,nepalesisk rupie (tecken),,nˈeːpaləsˌɪsk rˈʉpiːə tˈɛkːən,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.birr,birr,,bˈɪr,,2,sv-agent-v1;ipa=espeak
numbers-money.naira,nigeriansk naira,,nˈiːjərˌiːansk nˈɑːiːrˌa,,2,naira-gloss-v1;cldr;ipa=espeak
numbers-money.naira-symbol,nigeriansk naira (tecken),,nˈiːjərˌiːansk nˈɑːiːrˌa tˈɛkːən,,2,naira-gloss-v1;cldr;ipa=espeak
numbers-money.riel,riel,,rˈiːəl,,2,gloss-only;scoped-away;name of the currency in this language;cldr;ipa=espeak
numbers-money.riel-symbol,riel (tecken),,rˈiːəl tˈɛkːən,,2,gloss-only;scoped-away;name of the currency in this language;cldr;ipa=espeak
