concept_id,text,text_alt,ipa,literal,confidence,provenance
emergency-medical.where-is-the-nearest-hospital,Dov'è l'ospedale più vicino?,,dovˈɛ lospedˈale pjʊ vitʃˈino,,2,it-agent-v1;ipa=espeak
emergency-medical.what-is-the-emergency-number,Qual è il numero di emergenza?,,kwˈal e il nˈumero dɪ emerdʒˈɛntsa,,2,it-agent-v1;ipa=espeak
emergency-medical.is-there-a-doctor-who-speaks-english,C'è un medico che parla {source}?,,tʃe ʊn mˈɛdiko ke pˈarla {source},,2,language-slots-v1;ipa=espeak
emergency-medical.i-think-a-bone-is-broken,Credo di avere una frattura,,krˈɛdo dɪ avˈere ˌʊna frattˈura,,2,it-agent-v1;ipa=espeak
emergency-medical.please-call-my-emergency-contact,Chiami il mio contatto di emergenza,,kjˈamɪ il mˌio kontˈatto dɪ emerdʒˈɛntsa,,2,it-agent-v1;ipa=espeak
emergency-medical.i-have-travel-insurance,Ho un'assicurazione di viaggio,,o ʊnassikʊratsiˈone dɪ vjˈadʒdʒo,,2,it-agent-v1;ipa=espeak
lost-rescue.my-child-is-missing,Mio figlio si è perso,Mia figlia si è persa,mˌio fˈiʎo sɪ e pˈɛrso,,2,it-agent-v1;ipa=espeak
lost-rescue.i-do-not-know-where-i-am,Non so dove mi trovo,,non sˈɔ dˈove mɪ trˈɔvo,,2,it-agent-v1;ipa=espeak
lost-rescue.my-friend-is-hurt,Il mio amico è ferito,La mia amica è ferita,il mˌio amˈiko e ferˈito,,2,it-agent-v1;ipa=espeak
lost-rescue.i-lost-my-wallet,Ho perso il portafoglio,,o pˈɛrso il portafˈɔʎo,,2,it-agent-v1;ipa=espeak
lost-rescue.i-lost-my-bag,Ho perso la borsa,Ho perso lo zaino,o pˈɛrso la bˈorsa,,2,it-agent-v1;ipa=espeak
lost-rescue.where-is-lost-and-found,Dov'è l'ufficio oggetti smarriti?,,dovˈɛ lʊffˈitʃo odʒdʒˈɛttɪ zmarɾˈitɪ,,2,it-agent-v1;ipa=espeak
lost-rescue.i-cannot-find-my-hotel,Non trovo il mio albergo,,non trˈɔvo il mˌio albˈɛrɡo,,2,it-agent-v1;ipa=espeak
lost-rescue.i-left-it-on-the-train,L'ho lasciato sul treno,,lo laʃˈato sʊl trˈɛno,,2,it-agent-v1;ipa=espeak
lost-rescue.i-cannot-get-down,Non riesco a scendere,,non riˈesko a ʃˈɛndere,,2,it-agent-v1;ipa=espeak
medical-conditions.i-am-diabetic,Ho il diabete,Sono diabetico/a,o il djabˈɛte,,2,it-agent-v1;ipa=espeak
medical-conditions.i-need-insulin,Mi serve l'insulina,,mɪ sˈɛrve linsʊlˈina,,2,it-agent-v1;ipa=espeak
medical-conditions.i-have-asthma,Ho l'asma,,o lˈazma,,2,it-agent-v1;ipa=espeak
medical-conditions.i-have-a-heart-condition,Ho una malattia cardiaca,Ho una cardiopatia,o ˌʊna malattˈia kardˈiaka,,2,it-agent-v1;ipa=espeak
medical-conditions.i-am-allergic-to-penicillin,Ho un'allergia alla penicillina,,o ʊnallerdʒˈia ˌalla penitʃillˈina,,2,it-agent-v1;ipa=espeak
medical-conditions.i-have-epilepsy,Ho l'epilessia,Sono epilettico/a,o lepilessˈia,,2,it-agent-v1;ipa=espeak
medical-conditions.my-blood-sugar-is-low,Ho la glicemia bassa,Ho un'ipoglicemia,o la ɡlitʃemˈia bˈassa,,2,it-agent-v1;ipa=espeak
medical-conditions.i-need-my-inhaler,Mi serve il mio inalatore,Mi serve lo spray per l'asma,mɪ sˈɛrve il mˌio inalatˈore,,2,it-agent-v1;ipa=espeak
medical-conditions.i-am-pregnant,Sono incinta,,sˌono intʃˈinta,,2,it-agent-v1;ipa=espeak
medical-conditions.i-carry-an-adrenaline-injector,Ho un autoiniettore di adrenalina,,o ʊn aʊtoinjettˈore dɪ adrenalˈina,,2,it-agent-v1;ipa=espeak
medical-conditions.i-take-medicine-for,Prendo medicine per {},,prˈɛndo meditʃˈine pˈer {},,2,it-agent-v1;ipa=espeak
medical-conditions.i-take-blood-thinners,Prendo anticoagulanti,,prˈɛndo antikoaɡʊlˈantɪ,,2,it-agent-v1;ipa=espeak
medical-conditions.medicine-allergy,Allergia ai farmaci: {},,allerdʒˈia aj fˈarmatʃɪ {},,2,it-agent-v1;ipa=espeak
medical-conditions.this-card-lists-my-conditions,Questa scheda indica le mie patologie,,kwˌɛsta skˈɛda ˈindika le mˌie patolodʒˈie,,2,it-agent-v1;ipa=espeak
medical-conditions.this-is-my-medicine,Questo è il mio farmaco,,kwˈesto ˌɛ il mˌio fˈarmako,,2,it-agent-v1;ipa=espeak
medical-conditions.please-give-me-sugar-or-juice,Mi dia dello zucchero o un succo,,mɪ dˈia dˌello dzˈukkeɾo o ʊn sˈukko,,2,it-agent-v1;ipa=espeak
medical-conditions.inject-it-into-my-outer-thigh,Lo inietti nella parte esterna della coscia,,lo injˈettɪ nˌɛlla pˈarte estˈɛrna dˌella kˈɔʃa,,2,it-agent-v1;ipa=espeak
medical-conditions.my-blood-type-is,Il mio gruppo sanguigno è {},,il mˌio ɡrˈuppo saŋɡwˈiɲɲo ˈɛː {},,2,it-agent-v1;ipa=espeak
medical-conditions.do-not-give-me,Non mi dia {},,non mɪ dˈia {},,2,it-agent-v1;ipa=espeak
medical-conditions.i-am-allergic-to-aspirin-and-ibuprofen,Ho un'allergia all'aspirina e all'ibuprofene,,o ʊnallerdʒˈia allaspirˈina e allibʊprofˈɛne,,2,it-agent-v1;ipa=espeak
medical-conditions.my-injector-is-in-my-bag,Il mio autoiniettore è nella borsa,,il mˌio aʊtoinjettˈore e nˌɛlla bˈorsa,,2,it-agent-v1;ipa=espeak
medical-conditions.i-am-allergic-to-sulfa-drugs,Ho un'allergia ai sulfamidici,,o ʊnallerdʒˈia aj sʊlfamˈiditʃɪ,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.which-pharmacy-is-open-now,Quale farmacia è aperta adesso?,,kwˈale farmatʃˈiːa e apˈɛrta adˈɛsso,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-need-medicine-for,Mi serve un farmaco per {},,mɪ sˈɛrve ʊn fˈarmako pˈer {},,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-fever,Ho la febbre,,o la fˈɛbbre,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-diarrhea,Ho la diarrea,,o la djarɾˈɛa,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.where-is-an-all-night-pharmacy,Dov'è la farmacia di turno?,Dov'è una farmacia notturna?,dovˈɛ la farmatʃˈiːa dɪ tˈurno,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.painkiller,un antidolorifico,un analgesico,ʊn antidolorˈifiko,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.do-i-need-a-prescription,Serve la ricetta?,,sˈɛrve la ritʃˈɛtta,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-headache,Ho mal di testa,,o mˈal dɪ tˈɛsta,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.paracetamol-acetaminophen,paracetamolo (Tachipirina),acetaminofene,paɾatʃetamˈolo takipirˈina,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.how-much-should-i-take,Quanto devo prenderne?,,kwˈanto dˈɛvo prˈɛnderne,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-am-vomiting,Sto vomitando,,stˈɔ vomitˈando,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.rehydration-salts,sali reidratanti,soluzione reidratante orale,sˈalɪ rejdratˈantɪ,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.how-many-times-a-day,Quante volte al giorno?,,kwˈante vˈɔlte al dʒˈorno,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-stomach-ache,Ho mal di stomaco,,o mˈal dɪ stˈɔmako,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-cough,Ho la tosse,,o la tˈosse,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.antihistamine,un antistaminico,,ʊn antistamˈiniko,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.anti-diarrhea-medicine,un antidiarroico (loperamide),Imodium,ʊn antidjarɾˈɔiko loperˈamide,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.is-this-safe-to-take-with,Posso prenderlo insieme a {}?,,pˈɔsso prˈɛnderlo insɪˈɛme ˈaː {},,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-feel-dizzy,Ho le vertigini,Mi gira la testa,o le vertˈidʒinɪ,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.ibuprofen,ibuprofene,Moment / Brufen,ibʊprofˈɛne,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-sore-throat,Ho mal di gola,,o mˈal dɪ ɡˈola,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.can-i-get-this-medicine-here,Avete questo farmaco?,,avˌete kwˌɛsto fˈarmako,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.bandage,una benda,un cerotto,ˌʊna bˈɛnda,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.the-pain-is-severe,Il dolore è molto forte,,il dolˈore e mˈolto fˈɔrte,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.antiseptic,un disinfettante,Betadine,ʊn dizinfettˈante,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-feel-nauseous,Ho la nausea,,o la nˈaʊzea,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-rash,Ho un'eruzione cutanea,Ho uno sfogo sulla pelle,o ʊnerʊtsiˈone kʊtˈanea,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.before-or-after-food,Prima o dopo i pasti?,,prˈima o dˈopo i pˈastɪ,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-think-it-is-infected,Credo che sia infetto,,krˈɛdo ke sˌia infˈɛtto,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.motion-sickness-tablets,pastiglie contro il mal d'auto,Xamamina,pastˈiʎe kˌontro il mˈal dˈaʊto,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-cut,Ho un taglio,,o ʊn tˈaʎo,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.antacid,un antiacido,Maalox,ʊn antjˈatʃido,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-have-a-burn,Ho un'ustione,,o ʊnʊstjˈone,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.it-started-days-ago,È iniziato {} giorni fa,,e initsjˈato {} dʒˈornɪ fˈa,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.cough-medicine,uno sciroppo per la tosse,,ˈuno ʃirˈɔppo per la tˈosse,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.is-this-safe-during-pregnancy,Si può prendere in gravidanza?,,sɪ pʊˈɔ prˈɛndere in ɡravidˈantsa,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-think-i-have-malaria,Credo di avere la malaria,,krˈɛdo dɪ avˈere la malˈaria,,2,malaria-reader-v1;ipa=espeak
pharmacy-symptoms.i-need-a-malaria-test,Mi serve un test per la malaria,,mɪ sˈɛrve ʊn tˈɛst per la malˈaria,,2,malaria-reader-v1;ipa=espeak
police-consulate.where-is-the-police-station,Dov'è il commissariato?,Dov'è la stazione dei carabinieri?,dovˈɛ il kommissariˈato,,2,it-agent-v1;ipa=espeak
police-consulate.i-want-to-report-a-theft,Voglio denunciare un furto,,vˈoʎo denʊntʃˈare ʊn fˈurto,,2,it-agent-v1;ipa=espeak
police-consulate.my-bag-was-stolen,Mi hanno rubato la borsa,,mɪ ˌanno rʊbˈato la bˈorsa,,2,it-agent-v1;ipa=espeak
police-consulate.my-passport-was-stolen,Mi hanno rubato il passaporto,,mɪ ˌanno rʊbˈato il passapˈɔrto,,2,it-agent-v1;ipa=espeak
police-consulate.someone-is-following-me,Qualcuno mi sta seguendo,,kwalkˈuno mɪ stˈa seɡwˈɛndo,,2,it-agent-v1;ipa=espeak
police-consulate.i-need-a-written-police-report,Mi serve la denuncia scritta,,mɪ sˈɛrve la denˈuntʃa skrˈitta,,2,it-agent-v1;ipa=espeak
police-consulate.i-want-to-contact-my-embassy,Voglio contattare la mia ambasciata,,vˈoʎo kontattˈare la mˌia ambaʃˈata,,2,it-agent-v1;ipa=espeak
police-consulate.i-need-it-for-my-insurance,Mi serve per l'assicurazione,,mɪ sˈɛrve per lassikʊratsiˈone,,2,it-agent-v1;ipa=espeak
police-consulate.i-need-an-interpreter,Mi serve un interprete,,mɪ sˈɛrve ʊn intˈɛrprete,,2,it-agent-v1;ipa=espeak
police-consulate.please-leave-me-alone,Mi lasci in pace,,mɪ lˈaʃɪ in pˈatʃe,,2,it-agent-v1;ipa=espeak
police-consulate.i-was-robbed,Mi hanno derubato,Mi hanno rapinato,mɪ ˌanno derʊbˈato,,2,it-agent-v1;ipa=espeak
police-consulate.i-want-a-lawyer,Voglio un avvocato,,vˈoʎo ʊn avvokˈato,,2,it-agent-v1;ipa=espeak
police-consulate.please-notify-my-consulate,"Avvisi il mio consolato, per favore",,"avvˈizɪ il mˌio konsolˈato, per favˈore",,2,it-agent-v1;ipa=espeak
police-consulate.i-am-calling-the-police,Sto chiamando la polizia,,stˈɔ kjamˈando la politsˈia,,2,it-agent-v1;ipa=espeak
police-consulate.am-i-under-arrest,Sono in arresto?,,sˌono in arɾˈɛsto,,2,it-agent-v1;ipa=espeak
police-consulate.no-thank-you-i-am-not-interested,"No grazie, non mi interessa",,"nˈɔ ɡrˈatsje, non mɪ interˈessa",,2,it-agent-v1;ipa=espeak
police-consulate.someone-attacked-me,Mi hanno aggredito,,mɪ ˌanno aɡɡredˈito,,2,it-agent-v1;ipa=espeak
police-consulate.i-did-not-agree-to-this-price,Non ho accettato questo prezzo,,non o atʃtʃettˈato kwˌɛsto prˈɛtstso,,2,it-agent-v1;ipa=espeak
police-consulate.please-write-the-report-number,Scriva il numero della denuncia,,skrˈiva il nˈumero dˌella denˈuntʃa,,2,it-agent-v1;ipa=espeak
police-consulate.it-happened-here,È successo qui,,e sʊtʃtʃˈɛsso kwˈi,,2,it-agent-v1;ipa=espeak
police-consulate.may-i-have-a-copy-of-the-report,Posso avere una copia della denuncia?,,pˈɔsso avˈere ˌʊna kˈɔpia dˌella denˈuntʃa,,2,it-agent-v1;ipa=espeak
police-consulate.i-will-not-sign-anything-i-cannot-read,Non firmo nulla che non possa leggere,,non fˈirmo nˈulla ke non pˈɔssa lˈɛdʒdʒere,,2,it-agent-v1;ipa=espeak
police-consulate.am-i-free-to-go,Posso andarmene?,,pˈɔsso andˈarmene,,2,it-agent-v1;ipa=espeak
police-consulate.i-do-not-want-to-go-with-you,Non voglio venire con Lei,,non vˈoʎo venˈire kon lˈɛi,,2,it-agent-v1;ipa=espeak
body-parts.head,la testa,,la tˈɛsta,,2,it-agent-v1;ipa=espeak
body-parts.stomach,la pancia,lo stomaco,la pˈantʃa,,2,it-agent-v1;ipa=espeak
body-parts.back,la schiena,,la skjˈɛna,,2,it-agent-v1;ipa=espeak
body-parts.throat,la gola,,la ɡˈola,,2,it-agent-v1;ipa=espeak
body-parts.tooth,il dente,,il dˈɛnte,,2,it-agent-v1;ipa=espeak
body-parts.chest,il petto,,il pˈɛtto,,2,it-agent-v1;ipa=espeak
body-parts.eye,l'occhio,,lˈɔkkio,,2,it-agent-v1;ipa=espeak
body-parts.ear,l'orecchio,,lorˈekkio,,2,it-agent-v1;ipa=espeak
body-parts.leg,la gamba,,la ɡˈamba,,2,it-agent-v1;ipa=espeak
body-parts.arm,il braccio,,il brˈatʃtʃo,,2,it-agent-v1;ipa=espeak
body-parts.foot,il piede,,il pjˈɛde,,2,it-agent-v1;ipa=espeak
body-parts.hand,la mano,,la mˈano,,2,it-agent-v1;ipa=espeak
body-parts.knee,il ginocchio,,il dʒinˈɔkkio,,2,it-agent-v1;ipa=espeak
body-parts.ankle,la caviglia,,la kavˈiʎa,,2,it-agent-v1;ipa=espeak
body-parts.skin,la pelle,,la pˈɛlle,,2,it-agent-v1;ipa=espeak
pharmacy-symptoms.i-think-i-have-dengue,Credo di avere la dengue,,krˈɛdo dɪ avˈere la dˈeŋɡwe,,2,dengue-agent-v1;in-pack-frame;ipa=espeak
