concept_id,text,text_alt,ipa,literal,confidence,provenance
massage-spa.please-stop,"Basta, si fermi",,"bˈasta, sɪ fˈermɪ","enough, stop -- basta makes it terminal against the pausa in the row below, and the row is deliberately unsoftened where this pack's other requests carry per favore",2,it-massage-spa-v1;spa-board-v1;src=Treccani;ipa=espeak
massage-spa.please-pause,"Una pausa, per favore",,"ˌʊna pˈaʊza, per favˈore","a pause, please -- pausa says temporarily on its own, and unlike this pack's communication.please-wait-a-moment (Un momento, per favore) it asks the listener to suspend what they are doing rather than to wait for the speaker",2,it-massage-spa-v1;spa-board-v1;src=Treccani;ipa=espeak
massage-spa.please-avoid-this-area,"Non prema su questa zona, per favore",,"non prˈɛma sʊ kwˌɛsta dzˈɔna, per favˈore","please do not press on this area -- zona is the noun Italian massage writing uses for a region of the body (la zona inguinale, la zona dolorante, quest'area e troppo sensibile)",2,it-massage-spa-v1;spa-board-v1;src=massaggieconsigli-zone-sensibili;ipa=espeak
massage-spa.stronger-pressure,"Prema più forte, per favore",,"prˈɛma pjʊ fˈɔrte, per favˈore","press harder, please -- premere keeps it about pressure rather than speed; the same source has a client saying stai pressando troppo in questa zona. Five words against the two of Piu delicato, and the per favore sits on this row only, because neither button carries a labelKey on the spa board and the owner's own wording is what labels them, side by side",2,it-massage-spa-v1;spa-board-v1;src=massaggieconsigli-zone-sensibili;ipa=espeak
massage-spa.more-gently,Più delicato,,pjʊ delikˈato,"more gently -- delicato is the spa's own word for low pressure (una zona che va lavorata in modo molto delicato) and, unlike piu piano, cannot be read as speed. Left bare so its shape differs from the row beside it",2,it-massage-spa-v1;spa-board-v1;src=massaggieconsigli-zone-sensibili;ipa=espeak
massage-spa.that-pressure-is-good,"Così va bene, continui così",,"kozˈi vˈa bˈɛne, kontˈinʊi kozˈi","like this it is fine, carry on like this -- a confirmation with a keep-it-there clause, not praise; continui is the Lei imperative and carries no gender",2,it-massage-spa-v1;spa-board-v1;src=massaggieconsigli-zone-sensibili;ipa=espeak
massage-spa.focus-on-shoulders,Lavori soprattutto sulle spalle,,lavˈorɪ soprattˈutto sˌʊlle spˈalle,lavorare una zona is the trade's own verb for working an area,2,it-massage-spa-v1;spa-board-v1;src=massaggieconsigli-zone-sensibili;ipa=espeak
massage-spa.focus-on-back,Lavori soprattutto sulla schiena,,lavˈorɪ soprattˈutto sˌʊlla skjˈɛna,,2,it-massage-spa-v1;spa-board-v1;src=massaggieconsigli-zone-sensibili;in-pack-neighbour;ipa=espeak
massage-spa.focus-on-neck,Lavori soprattutto sul collo,,lavˈorɪ soprattˈutto sʊl kˈollo,"the trade groups this with the shoulders and sells collo e spalle, or massaggio cervicale, as one service, but the two rows stay separate because a board button is one meaning",2,it-massage-spa-v1;spa-board-v1;src=Treccani;ipa=espeak
massage-spa.focus-on-feet,Lavori soprattutto sui piedi,,lavˈorɪ soprattˈutto sˌʊi pjˈedɪ,"riflessologia plantare, the massaggio ai piedi Italian centri benessere sell by that name, is a bookable service of its own, so this reads as asking for one rather than for part of a full-body treatment",2,it-massage-spa-v1;spa-board-v1;src=Treccani;in-pack-neighbour;ipa=espeak
massage-spa.reply-i-will-avoid-that-area,"Va bene, evito quella zona",,"vˈa bˈɛne, ˈɛvito kwˌɛlla dzˈɔna","all right, I will avoid that area -- 1sg present indicative, which does not agree in gender, unlike a passato prossimo participle",2,it-massage-spa-v1;spa-reply-v1;src=massaggieconsigli-zone-sensibili;ipa=espeak
massage-spa.reply-which-area-exactly,Quale zona esattamente?,,kwˈale dzˈɔna ezattamˈente,,2,it-massage-spa-v1;spa-reply-v1;src=massaggieconsigli-zone-sensibili;ipa=espeak
massage-spa.reply-cannot-avoid-this-treatment,Questo trattamento non si può fare senza quella zona,,kwˌɛsto trattamˈento non sɪ pʊˈɔ fˈare sˌɛntsa kwˌɛlla dzˈɔna,"this treatment cannot be done without that area -- the impersonal si puo carries no gender; trattamento is one bookable service, not a ciclo, which would be a course of several and overstate what is being refused",2,it-massage-spa-v1;spa-reply-v1;src=Treccani;ipa=espeak
massage-spa.reply-does-it-hurt-there,Le fa male questa zona?,,le fˈa mˈale kwˌɛsta dzˈɔna,"does this area hurt -- Le is the formal indirect object and is invariant, as in this pack's board-answers.where-does-it-hurt",2,it-massage-spa-v1;spa-reply-v1;in-pack-frame;ipa=espeak
massage-spa.reply-ask-supervisor,"Non lo so, devo chiedere alla direzione",,"non lo sˈɔ, dˈɛvo kjˈɛdere ˌalla diretsiˈone","I do not know, I have to ask the management -- la direzione is an abstract role noun, so it names the supervisor without the gendered article that il/la responsabile would force; non lo so replaces non sono sicuro/sicura, whose adjective would inflect for the speaker",2,it-massage-spa-v1;spa-reply-v1;src=Treccani;ipa=espeak
