concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
dietary-needs.i-am-allergic-to,مجھے {} سے الرجی ہے,,mujhe {} se alarjī hai,mˌʊɟʰeː {} seː alɾˈʌɟi hɛ,,2,ur-allergen-v1;ipa=espeak
dietary-needs.does-it-contain-fish-stock,کیا اس میں مچھلی کا شوربہ ہے؟,,kyā is meñ machhlī kā shorba hai?,kjˈaː ɪs mˈẽ mˈʌcʰlˌiː kaː ʃˈoːɾəba hɛ,,2,ur-allergen-v1;ipa=espeak
dietary-needs.does-it-contain-pork-stock,کیا اس میں سؤر کا شوربہ ہے؟,,kyā is meñ su’ar kā shorba hai?,kjˈaː ɪs mˈẽ səˈoːɾ kaː ʃˈoːɾəba hɛ,,2,ur-allergen-v1;ipa=espeak
dietary-needs.i-have-a-severe-allergy-to,مجھے {} سے شدید الرجی ہے,,mujhe {} se shadīd alarjī hai,mˌʊɟʰeː {} seː ʃədˈiːd alɾˈʌɟi hɛ,,2,ur-allergen-v1;ipa=espeak
food-ordering.table-for-two,دو لوگوں کی میز,,do logoñ kī mez,dˈoː lˈoːɡõː ki mˈeːz,,2,ur-agent-v1;ipa=espeak
food-ordering.is-a-table-available,کیا میز خالی ہے؟,,kyā mez khālī hai?,kjˈaː mˈeːz xˈaːli hɛ,,2,ur-agent-v1;ipa=espeak
food-ordering.menu-please,مینو دیجیے,,menū dījiye,mˈeːnoː diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
food-ordering.i-want-this,مجھے یہ چاہیے,,mujhe yah chāhiye,mˌʊɟʰeː jeːh cˈaːhjeː,,2,ur-agent-v1;ipa=espeak
food-ordering.do-you-have-drinking-water,کیا پینے کا پانی ہے؟,,kyā pīne kā pānī hai?,kjˈaː pˈiːneː kaː pˈaːni hɛ,,2,ur-agent-v1;ipa=espeak
food-ordering.to-go-please,پیک کر دیجیے,,paik kar dījiye,pˈeːk kaɾ diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
food-ordering.check-please,بل دیجیے,,bil dījiye,bˈʌl diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
food-ordering.does-it-contain,کیا اس میں {} ہے؟,,kyā is meñ {} hai?,kjˈaː ɪs mˈẽ {} hɛ,,2,ur-agent-v1;ipa=espeak
food-ordering.is-this-vegetarian,کیا یہ سبزی والا ہے؟,,kyā yah sabzī wālā hai?,kjˈaː jeːh sˈʌbzˌiː ʋˈaːlaː hɛ,,2,ur-agent-v1;ipa=espeak
food-ordering.what-do-you-recommend,یہاں کیا اچھا ملتا ہے؟,,yahāñ kyā achchhā miltā hai?,jˈʌhãː kjˈaː ˈacʰaː mˈɪltaː hɛ,,2,ur-agent-v1;ipa=espeak
food-ordering.water-please,پانی دیجیے,,pānī dījiye,pˈaːni diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
food-ordering.can-a-vegetarian-eat-this,کیا سبزی خور یہ کھا سکتا ہے؟,,kyā sabzī-khor yah khā saktā hai?,kjˈaː sˈʌbzˌiː xˈoːɾ jeːh kʰˈaː sˈʌktˌaː hɛ,,2,ur-agent-v1;ipa=espeak
dietary-needs.no-pork,سؤر کا گوشت، ہیم اور بیکن نہیں,,"su’ar kā gosht, hem aur baikan nahīñ",səˈoːɾ kaː ɡˈoːʃt hˈeːm ɔɾ bˈeːkən nahˈĩː,"pork is not sold in most of Pakistan, but ham and bacon appear on hotel breakfast menus and read as seasoning rather than as meat",2,ur-allergen-v1;ipa=espeak
dietary-needs.is-this-halal,کیا یہ حلال ہے؟,,kyā yah halāl hai?,kjˈaː jeːh həlˈaːl hɛ,,2,ur-allergen-v1;ipa=espeak
dietary-needs.does-it-contain-pork-fat,کیا اس میں سؤر کی چربی ہے؟,,kyā is meñ su’ar kī charbī hai?,kjˈaː ɪs mˈẽ səˈoːɾ ki cˈʌɾbˌiː hɛ,,2,ur-allergen-v1;ipa=espeak
