concept_id,text,text_alt,romanization_bgn,ipa,literal,confidence,provenance
numbers-money.number-and-classifier-notes,چینی گنتی جوڑ کر بنتی ہے: شی دس ہے، ای ایک اور اِر دو، تو گیارہ شی ای ہے، بیس اِر شی اور اِکیس اِر شی ای۔ فون پر ایک کو اکثر یاؤ بولتے ہیں۔ گنتی سیدھے اسم کے ساتھ نہیں آتی، بیچ میں ایک ماپ کا لفظ لازم ہے اور وہ گرتا نہیں: گے عام چیزوں کے لیے، وے لوگوں کے لیے، جانگ ٹکٹ اور چپٹی چیزوں کے لیے، بے پیالوں کے لیے، پنگ بوتلوں کے لیے۔ ماپ کے لفظ سے پہلے دو کو لیانگ کہتے ہیں، اِر نہیں، تو دو ٹکٹ لیانگ جانگ پیاؤ ہیں۔ پیسہ: یوان کو بول چال میں کوائی کہتے ہیں، جیاؤ یا ماؤ اس کا دسواں حصہ ہے اور فین سواں حصہ۔ چینی سُر والی زبان ہے اور سُر یہاں لکھے نہیں گئے۔,,,,,2,ur-agent-v1
numbers-money.2-items,دو چیزیں,,do chīzeñ,dˈoː cˈiːzẽː,,2,ur-agent-v1;ipa=espeak
numbers-money.yen,ین,,yen,jˈʌn,,2,ur-agent-v1;ipa=espeak
numbers-money.yen-symbol,ین کا نشان,,yen kā nishān,jˈʌn kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.number-and-classifier-notes-2,جاپانی گنتی جوڑ کر بنتی ہے: جو دس ہے، ایچی ایک اور نی دو، تو گیارہ جو ایچی ہے، بیس نی جو اور اِکیس نی جو ایچی۔ گنتے وقت عدد کے ساتھ ایک لاحقہ لگتا ہے جو گنی جانے والی چیز کی شکل سے طے ہوتا ہے اور گرتا نہیں: تسو عام چیزوں کے لیے، مائی چپٹی چیزوں کے لیے، ہون لمبی چیزوں کے لیے، نِن لوگوں کے لیے، ہائی پیالوں کے لیے۔ فون نمبر بولتے وقت صفر کو زیرو یا مارو کہتے ہیں، چار کو یون، سات کو نانا اور نو کو کیو، اور بیچ کی لکیر کو نو پڑھتے ہیں۔,,,,,2,ur-agent-v1
atm-cash.where-is-an-atm,اے ٹی ایم کہاں ہے؟,,e ṭī em kahāñ hai?,ˈeː ʈˈiː ˈeːm kˈʌhãː hɛ,,2,ur-agent-v1;ipa=espeak
atm-cash.does-this-atm-take-foreign-cards,کیا اس میں بیرونی کارڈ چلتے ہیں؟,,kyā is meñ bairūnī kārḍ chalte haiñ?,kjˈaː ɪs mˈẽ beːɾˈoːni kˈaːɾɖ cˈʌltˌeː hẽ,,2,ur-agent-v1;ipa=espeak
atm-cash.the-atm-kept-my-card,اے ٹی ایم نے میرا کارڈ رکھ لیا,,e ṭī em ne merā kārḍ rakh liyā,ˈeː ʈˈiː ˈeːm neː mˈeːɾaː kˈaːɾɖ ɾˈʌkʰ lˈiːaː,,2,ur-agent-v1;ipa=espeak
atm-cash.is-there-a-fee,کیا چارج لگے گا؟,,kyā chārj lage gā?,kjˈaː cˈaːɾəɟ lˈʌɡeː ɡaː,,2,ur-agent-v1;ipa=espeak
atm-cash.the-card-was-declined,کارڈ نہیں چلا,,kārḍ nahīñ chalā,kˈaːɾɖ nahˈĩː cˈʌlaː,,2,ur-agent-v1;ipa=espeak
atm-cash.what-is-the-exchange-rate,ریٹ کیا ہے؟,ایکسچینج ریٹ کیا ہے؟,reṭ kyā hai?,ɾˈeːʈ kjˈaː hɛ,,2,ur-agent-v1;ipa=espeak
atm-cash.no-money-came-out,پیسے نہیں نکلے,,paise nahīñ nikle,pˈeːseː nahˈĩː nˈɪkleː,,2,ur-agent-v1;ipa=espeak
atm-cash.where-can-i-change-money,پیسے کہاں تبدیل ہوں گے؟,,paise kahāñ tabdīl hoñ ge?,pˈeːseː kˈʌhãː tˌəbdˈiːl hˈõː ɡeː,,2,ur-agent-v1;ipa=espeak
atm-cash.the-machine-is-out-of-service,مشین خراب ہے,,mashīn kharāb hai,məʃˈiːn xəɾˈaːb hɛ,,2,ur-agent-v1;ipa=espeak
atm-cash.please-give-me-smaller-notes,چھوٹے نوٹ دیجیے,,chhoṭe noṭ dījiye,cʰˈoːʈeː nˈoːʈ diɟˈiːeː,,2,ur-agent-v1;ipa=espeak
atm-cash.do-you-have-change,کیا چھٹے ہیں؟,کیا ریزگاری ہے؟,kyā chhuṭṭe haiñ?,kjˈaː cʰˈʌʈeː hẽ,,2,ur-agent-v1;ipa=espeak
atm-cash.may-i-pay-in,کیا {} چلے گا؟,,kyā {} chale gā?,kjˈaː {} cˈʌleː ɡaː,,2,ur-agent-v1;ipa=espeak
atm-cash.please-charge-in-local-currency,روپے میں چارج کیجیے,,rupaye meñ chārj kījiye,ɾˈoːpeː mˈẽ cˈaːɾəɟ kˈeːɟjeː,,2,ur-agent-v1;ipa=espeak
atm-cash.where-can-i-get-coins,سکے کہاں ملیں گے؟,,sikke kahāñ mileñ ge?,sˈʌkeː kˈʌhãː mɪlˈeːn ɡeː,,2,ur-agent-v1;ipa=espeak
atm-cash.is-there-a-minimum-for-cards,کارڈ کے لیے کم از کم کتنا؟,,kārḍ ke liye kam az kam kitnā?,kˈaːɾɖ keː lˈiːeː kˈʌm ˈaz kˈʌm kˈɪtnaː,,2,ur-agent-v1;ipa=espeak
atm-cash.atm,اے ٹی ایم,,e ṭī em,ˈeː ʈˈiː ˈeːm,,2,ur-agent-v1;ipa=espeak
atm-cash.banknote,نوٹ,,noṭ,nˈoːʈ,,2,ur-agent-v1;ipa=espeak
atm-cash.coin,سکہ,,sikka,sˈɪka,,2,ur-agent-v1;ipa=espeak
atm-cash.cash-only,صرف نقد,,sirf naqd,sˈɪɾf nˈʌqəd,,2,ur-agent-v1;ipa=espeak
atm-cash.fee,فیس,,fīs,fˈeːs,,2,ur-agent-v1;ipa=espeak
atm-cash.change,باقی پیسے,ریزگاری,bāqī paise,bˈaːqi pˈeːseː,,2,ur-agent-v1;ipa=espeak
atm-cash.exchange-rate,ایکسچینج ریٹ,,eksachenj reṭ,ɛkscˈeːnɟ ɾˈeːʈ,,2,ur-agent-v1;ipa=espeak
atm-cash.bank,بینک,,baink,bˈeːnk,,2,ur-agent-v1;ipa=espeak
atm-cash.money-exchange,منی ایکسچینج,,manī eksachenj,mˈʌni ɛkscˈeːnɟ,,2,ur-agent-v1;ipa=espeak
atm-cash.pin,پن کوڈ,,pin koḍ,pˈʌn kˈoːɖ,,2,ur-agent-v1;ipa=espeak
numbers-money.won,وون,,won,ʋˈoːn,,2,ur-agent-v1;ipa=espeak
numbers-money.won-symbol,وون کا نشان,,won kā nishān,ʋˈoːn kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.euro,یورو,,yūro,jˈɔɾoː,,2,ur-agent-v1;ipa=espeak
numbers-money.euro-symbol,یورو کا نشان,,yūro kā nishān,jˈɔɾoː kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.lira,لیرا,,līrā,lˈeːɾaː,,2,ur-agent-v1;ipa=espeak
numbers-money.lira-symbol,لیرا کا نشان,,līrā kā nishān,lˈeːɾaː kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.dong,ڈونگ,,ḍong,ɖˈoːnɡ,,2,ur-agent-v1;ipa=espeak
numbers-money.dong-symbol,ڈونگ کا نشان,,ḍong kā nishān,ɖˈoːnɡ kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.ruble,روبل,,rūbal,ɾˈoːbəl,,2,ur-agent-v1;ipa=espeak
numbers-money.ruble-symbol,روبل کا نشان,,rūbal kā nishān,ɾˈoːbəl kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.rupiah,روپیاہ,,rūpiyāh,ɾˈoːpjaːh,,2,ur-agent-v1;ipa=espeak
numbers-money.rupiah-symbol,روپیاہ کا نشان,,rūpiyāh kā nishān,ɾˈoːpjaːh kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.shilling,شلنگ,,shiling,ʃəlˈʌnɡ,,2,ur-agent-v1;ipa=espeak
numbers-money.shilling-symbol,شلنگ کا نشان,,shiling kā nishān,ʃəlˈʌnɡ kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.baht,باہت,,bāht,bˈaːhət,,2,ur-agent-v1;ipa=espeak
numbers-money.baht-symbol,باہت کا نشان,,bāht kā nishān,bˈaːhət kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.forint,فورنٹ,,forinṭ,fˈoːɾənʈ,,2,ur-agent-v1;ipa=espeak
numbers-money.forint-symbol,فورنٹ کا نشان,,forinṭ kā nishān,fˈoːɾənʈ kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.rupee,روپیہ,روپے,rūpiya,ɾoːpˈiːa,the plural روپے is what a price is quoted in,2,ur-agent-v1;ipa=espeak
numbers-money.dollar,ڈالر,,ḍālar,ɖˈaːləɾ,,2,ur-agent-v1;ipa=espeak
numbers-money.dollar-symbol,ڈالر کا نشان,,ḍālar kā nishān,ɖˈaːləɾ kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.pound,پاؤنڈ,,pā’unḍ,paːˈoːnɖ,,2,ur-agent-v1;ipa=espeak
numbers-money.pound-symbol,پاؤنڈ کا نشان,,pā’unḍ kā nishān,paːˈoːnɖ kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.franc,فرانک,,frānk,fəɾˈaːnək,,2,ur-agent-v1;ipa=espeak
numbers-money.franc-symbol,فرانک کا نشان,,frānk kā nishān,fəɾˈaːnək kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.peso,پیسو,,peso,pˈeːsoː,,2,ur-agent-v1;ipa=espeak
numbers-money.peso-symbol,پیسو کا نشان,,peso kā nishān,pˈeːsoː kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.real,ریال,,riyāl,ɾjˈaːl,,2,ur-agent-v1;ipa=espeak
numbers-money.real-symbol,ریال کا نشان,,riyāl kā nishān,ɾjˈaːl kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.local-currency,مقامی کرنسی,,muqāmī karansī,məqˈaːmi kəɾˈʌnsi,,2,ur-agent-v1;ipa=espeak
numbers-money.lakh,لاکھ,"۱,۰۰,۰۰۰",lākh,lˈaːkʰ,"the everyday unit above ten thousand in Pakistan, and the digit grouping that goes with it",2,ur-agent-v1;ipa=espeak
numbers-money.crore,کروڑ,"۱,۰۰,۰۰,۰۰۰",karoṛ,kəɾˈoːɽ,Pakistan groups digits the same way and uses the same word,2,ur-agent-v1;ipa=espeak
numbers-money.shekel,شیکل,,shekal,ʃˈeːkəl,,2,ur-agent-v1;ipa=espeak
numbers-money.shekel-symbol,شیکل کا نشان,,shekal kā nishān,ʃˈeːkəl kaː nɪʃˈaːn,,2,ur-agent-v1;ipa=espeak
numbers-money.rial,ریال,,riyāl,ɾjˈaːl,,2,ur-agent-v1;ipa=espeak
numbers-money.toman,دس ریال,,das riyāl,dˈʌs ɾjˈaːl,spelled out: two digits in a right-to-left row print reversed,2,ur-agent-v1;ipa=espeak
numbers-money.zloty,زلوٹی,,,zəlˈoːʈi,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.zloty-symbol,زلوٹی (علامت),,,zəlˈoːʈi alˈaːmət,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.rupee-symbol,روپیہ (علامت),,,ɾoːpˈiːa alˈaːmət,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.hryvnia,ہریونیا,,hariwniyā,hˌəɾeːˈoːnjaː,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.hryvnia-symbol,ہریونیا (علامت),,hariwniyā,hˌəɾeːˈoːnjaː alˈaːmət,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.leu,لیو,,,lˈeːoː,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.leu-symbol,لیو (علامت),,,lˈeːoː alˈaːmət,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.koruna,کرونا,,,kəɾˈoːnaː,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.koruna-symbol,کرونا (علامت),,,kəɾˈoːnaː alˈaːmət,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.krona,کرونا,,,kəɾˈoːnaː,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.krona-symbol,کرونا (علامت),,,kəɾˈoːnaː alˈaːmət,,2,gloss-only;scoped-away;name of the currency in this language;ipa=espeak
numbers-money.ringgit,رنگٹ,,,ɾˈʌnɡəʈ,,2,gloss-only;scoped-away;name of the currency in this language;mechanical-transliteration;flagged-for-review;ipa=espeak
numbers-money.ringgit-symbol,رنگٹ (علامت),,,ɾˈʌnɡəʈ alˈaːmət,,2,gloss-only;scoped-away;name of the currency in this language;mechanical-transliteration;flagged-for-review;ipa=espeak
